PROBE_ID	7677153062_B.VALUE	7677153062_B.Detection Pval
ILMN_1655444	161.9475	0.02467532
ILMN_1724865	76.90482	0.5935065
ILMN_3229839	70.95338	0.9272727
ILMN_1792344	78.53315	0.4974026
ILMN_1709356	78.08037	0.5194805
ILMN_1718934	478.407	0
ILMN_3227955	79.13406	0.4766234
ILMN_3299923	92.9357	0.1766234
ILMN_1838660	79.55052	0.4649351
ILMN_1802761	107.3799	0.08181818
ILMN_3222592	82.60103	0.3636364
ILMN_3305111	71.64893	0.9077922
ILMN_1817193	109.3313	0.08051948
ILMN_3234841	5977.967	0
ILMN_1681760	112.271	0.07142857
ILMN_1679620	381.8282	0
ILMN_3297915	68.84364	0.9818182
ILMN_3221388	150.0862	0.03116883
ILMN_3225402	78.47115	0.5
ILMN_3225075	77.98058	0.5207792
ILMN_3232551	86.81501	0.2675325
ILMN_3225492	81.57436	0.3961039
ILMN_3232572	99.83688	0.1285714
ILMN_3225300	178.5235	0.01298701
ILMN_3299264	77.70196	0.5415584
ILMN_3226045	1353.747	0
ILMN_1726372	72.401	0.8714285
ILMN_3298511	88.1809	0.2467532
ILMN_3234852	79.73705	0.4558442
ILMN_3304633	88.76261	0.2415584
ILMN_3220765	86.58762	0.2714286
ILMN_3225505	6359.506	0
ILMN_3299407	962.9031	0
ILMN_1813246	86.30882	0.274026
ILMN_1691949	279.8845	0.002597403
ILMN_1688903	73.75014	0.8077922
ILMN_1790819	231.2237	0.005194805
ILMN_3245069	79.91422	0.451948
ILMN_3301236	104.9984	0.0961039
ILMN_3227608	82.14188	0.3792208
ILMN_3250909	82.63594	0.3623376
ILMN_1771734	219.6917	0.006493506
ILMN_1682288	357.7166	0
ILMN_3235368	84.23763	0.3207792
ILMN_3305899	85.31947	0.2909091
ILMN_3225034	160.8986	0.02467532
ILMN_3304519	4841.742	0
ILMN_3227912	3515.238	0
ILMN_3229028	69.28109	0.9714286
ILMN_3300212	75.92046	0.648052
ILMN_3227031	124.2983	0.05324675
ILMN_3301065	3480.83	0
ILMN_3226875	1496.351	0
ILMN_3301359	107.5765	0.08181818
ILMN_3298230	72.91046	0.8402597
ILMN_3221375	81.24392	0.4012987
ILMN_3230712	95.4723	0.1571429
ILMN_3233058	79.10491	0.4766234
ILMN_3298304	86.95752	0.2675325
ILMN_3226579	91.68705	0.1935065
ILMN_1653583	70.24056	0.9441559
ILMN_3305993	132.0231	0.04545455
ILMN_3226961	73.43513	0.8155844
ILMN_3238767	106.0678	0.08961039
ILMN_3297104	167.608	0.02337662
ILMN_1690583	104.4607	0.0987013
ILMN_3297562	71.99093	0.8909091
ILMN_3221032	67.61658	0.9935065
ILMN_3238777	116.9436	0.06493507
ILMN_3238941	72.88786	0.8415585
ILMN_3233748	86.17245	0.2766234
ILMN_3225490	78.02045	0.5194805
ILMN_3232828	8670.205	0
ILMN_3226082	218.8308	0.006493506
ILMN_2137382	85.37456	0.2909091
ILMN_3301353	74.10508	0.7857143
ILMN_3225571	116.595	0.06623377
ILMN_1842240	82.37959	0.3727273
ILMN_3305788	111.5972	0.07532468
ILMN_1676014	146.6492	0.03376623
ILMN_3251582	70.65301	0.9337662
ILMN_1770531	84.09621	0.3207792
ILMN_1692466	75.09736	0.7142857
ILMN_3304435	271.8622	0.002597403
ILMN_3225406	166.7454	0.02337662
ILMN_2125675	440.7121	0
ILMN_3245923	76.19568	0.625974
ILMN_3249707	75.22998	0.7064935
ILMN_3234615	339.8353	0
ILMN_3234588	75.92351	0.6454545
ILMN_3225471	193.5869	0.009090909
ILMN_1824898	417.6509	0
ILMN_1912721	131.8578	0.04545455
ILMN_1756088	82.16927	0.3792208
ILMN_3236476	76.2859	0.6233766
ILMN_3297317	6300.63	0
ILMN_3220792	7917.495	0
ILMN_1886050	83.53764	0.3337662
ILMN_3228585	565.8099	0
ILMN_3300663	1254.854	0
ILMN_3304175	79.11709	0.4766234
ILMN_3223317	217.7724	0.006493506
ILMN_3300744	501.5724	0
ILMN_3243652	74.00517	0.7922078
ILMN_1672527	78.22528	0.5090909
ILMN_3304678	73.01653	0.8389611
ILMN_3224907	3307.245	0
ILMN_3234955	76.61957	0.6116883
ILMN_3301812	81.47197	0.3961039
ILMN_3248700	74.32048	0.7688312
ILMN_3305628	121.6019	0.05714286
ILMN_3301502	73.70116	0.8077922
ILMN_3224922	76.08987	0.6324675
ILMN_3222586	85.35014	0.2909091
ILMN_3299134	78.59393	0.4948052
ILMN_3247242	95.25678	0.1584416
ILMN_1700723	75.25569	0.7051948
ILMN_1725984	84.78014	0.3051948
ILMN_3301688	72.52036	0.8636364
ILMN_3248332	71.56571	0.912987
ILMN_3228108	4393.747	0
ILMN_3304872	78.11404	0.5168831
ILMN_3298191	83.45261	0.3363636
ILMN_3298070	78.58492	0.4961039
ILMN_3226012	480.7018	0
ILMN_3227291	100.1704	0.125974
ILMN_3230617	81.91414	0.3818182
ILMN_3302248	72.21867	0.8844156
ILMN_1912354	78.20143	0.5090909
ILMN_3229203	77.74656	0.5376623
ILMN_1749875	132.6789	0.04545455
ILMN_3233656	78.1965	0.5090909
ILMN_3228056	99.14387	0.1324675
ILMN_1692589	75.59188	0.6753247
ILMN_3235880	101.1517	0.1207792
ILMN_3226260	82.38956	0.3714286
ILMN_3302350	233.2378	0.005194805
ILMN_1674080	74.46378	0.7532467
ILMN_3297996	298.1363	0.001298701
ILMN_3225586	84.8521	0.3051948
ILMN_1687571	76.1829	0.625974
ILMN_1758798	283.655	0.002597403
ILMN_1657286	137.681	0.03896104
ILMN_1706858	81.46764	0.3961039
ILMN_3242139	73.91706	0.7974026
ILMN_3225624	73.77599	0.8064935
ILMN_3304670	72.84551	0.8454546
ILMN_1686401	148.98	0.03246753
ILMN_3234920	104.4726	0.0987013
ILMN_3226637	129.0864	0.05064935
ILMN_1654389	92.88743	0.1766234
ILMN_1711499	70.27707	0.9441559
ILMN_3223536	119.0721	0.06363636
ILMN_3228393	77.76273	0.5376623
ILMN_3226214	297.2055	0.001298701
ILMN_3297118	70.74054	0.9285714
ILMN_2134855	109.6933	0.07922078
ILMN_1663578	79.19909	0.4766234
ILMN_1658563	77.16978	0.5779221
ILMN_1791962	80.99306	0.4077922
ILMN_3245336	84.62056	0.3103896
ILMN_1760665	120.4159	0.05844156
ILMN_3239677	71.65842	0.9077922
ILMN_1807413	80.841	0.4142857
ILMN_1791507	148.2601	0.03246753
ILMN_1751941	114.5651	0.06753246
ILMN_3300789	104.3041	0.1
ILMN_3224977	110.9514	0.07922078
ILMN_3298266	80.75014	0.4220779
ILMN_3305508	493.8391	0
ILMN_3234664	80.84123	0.4142857
ILMN_3226919	74.81668	0.7298701
ILMN_3225634	3642.533	0
ILMN_3299187	1219.038	0
ILMN_3249692	71.27493	0.9233766
ILMN_3298824	86.39919	0.274026
ILMN_3221828	150.9013	0.03116883
ILMN_1704779	89.44846	0.2285714
ILMN_3234922	108.7611	0.08051948
ILMN_3301052	100.7941	0.1220779
ILMN_3240671	73.42439	0.8155844
ILMN_3225485	72.62869	0.8558441
ILMN_1794240	102.0926	0.1142857
ILMN_3304195	76.28437	0.6233766
ILMN_3230962	133.4634	0.04415584
ILMN_3221721	93.4822	0.1753247
ILMN_3230872	95.22583	0.1584416
ILMN_3303048	76.05228	0.6376624
ILMN_3226446	76.84797	0.5974026
ILMN_3245395	101.7933	0.1168831
ILMN_3306045	71.85571	0.8974026
ILMN_3305169	8166.538	0
ILMN_1740443	90.1299	0.2168831
ILMN_3303305	73.06484	0.8376623
ILMN_3298124	84.60759	0.3103896
ILMN_3246294	78.34399	0.5038961
ILMN_3226291	548.8501	0
ILMN_3302896	342.4173	0
ILMN_3296994	376.699	0
ILMN_1667970	271.5246	0.002597403
ILMN_3235755	85.91388	0.2818182
ILMN_3305261	79.7815	0.4558442
ILMN_1683764	73.08211	0.8363636
ILMN_1671682	70.55901	0.9376624
ILMN_3235832	303.1085	0.001298701
ILMN_3239739	80.82332	0.4168831
ILMN_3228788	71.80787	0.9012987
ILMN_3305397	126.9821	0.05194805
ILMN_1676848	86.30118	0.274026
ILMN_3236988	78.59092	0.4948052
ILMN_3225329	82.59231	0.3636364
ILMN_3247993	76.29436	0.6233766
ILMN_3236192	83.36824	0.3376623
ILMN_3305180	100.4844	0.1246753
ILMN_3234142	511.0093	0
ILMN_3229266	74.6996	0.7415584
ILMN_3243863	91.44514	0.1961039
ILMN_1698334	78.27156	0.5064935
ILMN_3248117	76.45036	0.6181818
ILMN_3298582	815.9581	0
ILMN_3249203	72.89819	0.8415585
ILMN_1901427	78.82085	0.487013
ILMN_3244395	249.5216	0.003896104
ILMN_3231080	99.20727	0.1324675
ILMN_3298870	108.6126	0.08051948
ILMN_3227150	79.8061	0.4558442
ILMN_1768311	2096.563	0
ILMN_3236634	83.76359	0.3246753
ILMN_1776838	96.92268	0.1493506
ILMN_3232414	74.89326	0.7233766
ILMN_3236794	74.07052	0.7883117
ILMN_3236898	84.39234	0.3168831
ILMN_3306654	74.70025	0.7415584
ILMN_3223500	4404.909	0
ILMN_1866249	83.57783	0.3324675
ILMN_3237395	75.50534	0.6844156
ILMN_3236935	144.1084	0.03636364
ILMN_1658569	87.31761	0.2623377
ILMN_1740582	77.73776	0.5376623
ILMN_1742345	79.76888	0.4558442
ILMN_3297349	71.4259	0.9168831
ILMN_1655819	74.03527	0.7896104
ILMN_1774669	98.27267	0.1376623
ILMN_3245968	107.0183	0.08571429
ILMN_3298107	93.0964	0.1766234
ILMN_3225983	148.3006	0.03246753
ILMN_1690705	111.2442	0.07922078
ILMN_3227060	119.1571	0.06103896
ILMN_3243807	75.4772	0.6857143
ILMN_3248758	102.2295	0.1142857
ILMN_1803973	86.21445	0.2766234
ILMN_3299955	5253.845	0
ILMN_1679761	127.2144	0.05194805
ILMN_3227213	78.84569	0.4857143
ILMN_3301193	126.8455	0.05194805
ILMN_1677530	114.6983	0.06753246
ILMN_1665601	92.09863	0.1896104
ILMN_3237788	86.16081	0.2766234
ILMN_1669119	80.74114	0.4220779
ILMN_3251708	76.81936	0.5987013
ILMN_1657962	83.75017	0.3246753
ILMN_3251711	98.8161	0.1350649
ILMN_1776354	91.37643	0.1974026
ILMN_1711628	109.2204	0.08051948
ILMN_3234384	196.7478	0.009090909
ILMN_3229652	85.81245	0.2831169
ILMN_3299465	71.51189	0.912987
ILMN_3251718	89.35379	0.2285714
ILMN_1681558	89.09415	0.2337662
ILMN_3226871	73.63064	0.8103896
ILMN_3220470	79.61443	0.4649351
ILMN_3230325	68.85576	0.9805195
ILMN_3232029	78.45518	0.5
ILMN_3224359	77.71319	0.5389611
ILMN_3233179	120.2857	0.05844156
ILMN_3301607	77.31251	0.5662338
ILMN_3305999	87.94707	0.2506494
ILMN_1685378	811.3166	0
ILMN_3306869	102.8735	0.1116883
ILMN_3230241	110.8726	0.07922078
ILMN_3303162	96.7028	0.1493506
ILMN_3226561	99.03318	0.1337662
ILMN_3243102	84.63569	0.3103896
ILMN_1695097	95.04146	0.1584416
ILMN_3299025	96.79111	0.1493506
ILMN_3220802	94.28065	0.1675325
ILMN_3300190	78.07639	0.5194805
ILMN_1744216	112.8297	0.06883117
ILMN_3299356	72.14368	0.8883117
ILMN_1738648	106.2489	0.08961039
ILMN_3227315	1689.485	0
ILMN_3238392	106.5901	0.08831169
ILMN_1679424	71.94109	0.8935065
ILMN_3227136	85.79972	0.2831169
ILMN_3299416	77.34757	0.5649351
ILMN_1809173	768.7273	0
ILMN_3301920	81.11343	0.4064935
ILMN_1882041	79.90095	0.451948
ILMN_3300850	80.38772	0.4363636
ILMN_3303920	87.22514	0.2649351
ILMN_1720192	79.30691	0.4714286
ILMN_3305901	250.6794	0.003896104
ILMN_3304917	74.85767	0.7246753
ILMN_3225824	75.39446	0.6883117
ILMN_1807078	76.23711	0.625974
ILMN_3304042	76.18871	0.625974
ILMN_3227440	79.08911	0.4779221
ILMN_3239217	83.77084	0.3246753
ILMN_3225870	101.3669	0.1181818
ILMN_3237554	90.94326	0.2051948
ILMN_3298200	75.55224	0.6779221
ILMN_3225577	79.62048	0.4649351
ILMN_3306472	80.60496	0.4298701
ILMN_3305074	79.04788	0.4779221
ILMN_3228662	71.9226	0.8948052
ILMN_3221729	76.64101	0.6103896
ILMN_3297082	77.48754	0.5506493
ILMN_3229909	87.11858	0.2649351
ILMN_3299383	102.1828	0.1142857
ILMN_3297455	126.5254	0.05194805
ILMN_1668219	71.09684	0.9246753
ILMN_3230435	290.3007	0.001298701
ILMN_3220718	100.7275	0.1220779
ILMN_3244196	91.27557	0.1987013
ILMN_3224235	74.52681	0.7493507
ILMN_3300797	8261.729	0
ILMN_1720469	71.65645	0.9077922
ILMN_1749612	88.90134	0.2402597
ILMN_3304022	1115.457	0
ILMN_3303988	125.6488	0.05324675
ILMN_3298410	1874.907	0
ILMN_3236316	79.76613	0.4558442
ILMN_3221790	102.299	0.1142857
ILMN_3306187	79.54234	0.4649351
ILMN_3229566	71.32944	0.9220779
ILMN_3248727	80.87588	0.412987
ILMN_3248896	78.29256	0.5064935
ILMN_1722397	177.0795	0.01298701
ILMN_3306628	80.19146	0.4467532
ILMN_3229067	76.05696	0.6363636
ILMN_3299579	151.2474	0.03116883
ILMN_3230300	116.0153	0.06623377
ILMN_3306752	70.63537	0.9337662
ILMN_1675542	289.0525	0.001298701
ILMN_3237795	72.0287	0.8909091
ILMN_3220840	80.46014	0.4350649
ILMN_3304725	100.6756	0.1220779
ILMN_3221055	74.08562	0.7857143
ILMN_3297582	69.22392	0.9714286
ILMN_3247217	70.38398	0.9441559
ILMN_3298544	93.05956	0.1766234
ILMN_3229415	89.54823	0.2272727
ILMN_3300947	80.11086	0.448052
ILMN_1671338	78.52177	0.4974026
ILMN_2120360	128.0424	0.05064935
ILMN_3299424	108.4048	0.08181818
ILMN_1874018	83.21771	0.3441558
ILMN_3243233	92.39002	0.1844156
ILMN_3303979	67.32458	0.9935065
ILMN_3229601	92.89754	0.1766234
ILMN_1725180	81.39741	0.3974026
ILMN_3238438	82.55057	0.3649351
ILMN_3297099	123.9521	0.05454545
ILMN_1671542	77.53173	0.5493507
ILMN_1735229	99.57382	0.1324675
ILMN_1663057	72.50347	0.864935
ILMN_3298065	89.9358	0.2181818
ILMN_1652164	111.864	0.07402597
ILMN_1669350	68.58652	0.9844156
ILMN_3304086	89.93606	0.2181818
ILMN_3227485	74.55778	0.7467533
ILMN_3224972	75.6315	0.6662338
ILMN_3301556	73.52499	0.8155844
ILMN_3301451	117.8105	0.06363636
ILMN_3224868	195.2571	0.009090909
ILMN_3225839	81.31345	0.3987013
ILMN_3304003	439.2705	0
ILMN_3306632	82.16172	0.3792208
ILMN_3227046	87.65279	0.2584416
ILMN_3298873	89.85463	0.2181818
ILMN_3301033	79.84573	0.4532467
ILMN_3229467	165.7727	0.02337662
ILMN_1697863	78.81188	0.487013
ILMN_3298447	80.80863	0.4168831
ILMN_3224126	75.40363	0.6883117
ILMN_3229889	126.4754	0.05194805
ILMN_3297018	73.7162	0.8077922
ILMN_3242930	76.02	0.6415585
ILMN_3223813	126.9359	0.05194805
ILMN_3298716	93.00261	0.1766234
ILMN_3238428	83.91084	0.3233766
ILMN_3304130	1235.202	0
ILMN_3227529	519.1982	0
ILMN_1680449	79.245	0.474026
ILMN_3297867	90.23946	0.2155844
ILMN_1815405	71.78831	0.9025974
ILMN_3298549	86.00538	0.2792208
ILMN_1797704	75.05623	0.7155844
ILMN_1883255	82.17181	0.3792208
ILMN_3227563	165.4738	0.02467532
ILMN_3226899	77.78616	0.5337662
ILMN_3300810	84.62309	0.3103896
ILMN_1693665	101.4358	0.1181818
ILMN_3240621	82.01585	0.3792208
ILMN_1744252	107.4137	0.08181818
ILMN_1676239	77.57941	0.548052
ILMN_1735891	75.00621	0.7194805
ILMN_1651811	80.52464	0.4337662
ILMN_3240818	71.01806	0.925974
ILMN_3240398	80.05479	0.448052
ILMN_3240871	76.41443	0.6181818
ILMN_3223541	80.4769	0.4350649
ILMN_3300098	85.10587	0.3
ILMN_3241396	77.95135	0.5246753
ILMN_3240989	77.30273	0.5662338
ILMN_3228294	572.1669	0
ILMN_3241123	76.53645	0.6142857
ILMN_3299716	105.1045	0.09220779
ILMN_3298560	74.95261	0.7207792
ILMN_3225944	74.68822	0.7441558
ILMN_3301319	76.59849	0.612987
ILMN_3306725	79.77019	0.4558442
ILMN_3225843	90.62482	0.2103896
ILMN_3301324	3520.353	0
ILMN_1874778	87.14742	0.2649351
ILMN_3224982	124.4094	0.05324675
ILMN_3221807	78.77158	0.487013
ILMN_3298334	85.02503	0.3025974
ILMN_3225162	88.04846	0.2480519
ILMN_3301746	77.75294	0.5376623
ILMN_1699253	263.5685	0.002597403
ILMN_3240921	89.2448	0.2298701
ILMN_3301468	9097.353	0
ILMN_3224888	77.67192	0.5428572
ILMN_3225684	74.70067	0.7415584
ILMN_3298047	87.32277	0.261039
ILMN_3227992	83.2565	0.3428572
ILMN_1911500	82.69201	0.361039
ILMN_3234823	83.43894	0.3363636
ILMN_3241707	130.9517	0.04675325
ILMN_3298215	623.2436	0
ILMN_3227604	90.3448	0.212987
ILMN_3304203	91.06977	0.2038961
ILMN_3241838	93.84019	0.1727273
ILMN_3230260	92.46996	0.1831169
ILMN_3227772	73.58045	0.812987
ILMN_3301334	87.00156	0.2662338
ILMN_1664909	81.92702	0.3818182
ILMN_3241196	77.09587	0.5792208
ILMN_1750215	113.1271	0.06883117
ILMN_3304413	73.50969	0.8155844
ILMN_3227805	72.6685	0.8558441
ILMN_3236877	100.2703	0.125974
ILMN_3304691	75.30096	0.7
ILMN_3248722	77.06944	0.5792208
ILMN_3240062	91.41856	0.1961039
ILMN_1757281	81.35308	0.3987013
ILMN_3244137	78.73317	0.4896104
ILMN_3244200	85.17337	0.2948052
ILMN_1742679	75.26995	0.7051948
ILMN_3221569	91.71141	0.1935065
ILMN_3239946	107.5769	0.08181818
ILMN_1896441	114.0582	0.06753246
ILMN_3244433	66.08772	1
ILMN_3244548	77.35071	0.5649351
ILMN_3242226	76.35014	0.6207792
ILMN_3228007	76.99934	0.5818182
ILMN_3244666	74.55475	0.7467533
ILMN_3228037	113.9802	0.06753246
ILMN_3300555	75.22993	0.7064935
ILMN_3229824	72.57915	0.8584415
ILMN_3227582	73.31747	0.8194805
ILMN_1767024	80.27772	0.4415585
ILMN_3244750	111.5399	0.07532468
ILMN_1662472	71.83588	0.8987013
ILMN_3224555	77.21465	0.5714286
ILMN_3233032	84.54784	0.3116883
ILMN_1679719	105.6214	0.09090909
ILMN_1718992	72.86934	0.8428571
ILMN_3225386	89.86903	0.2181818
ILMN_3301971	80.59553	0.4298701
ILMN_3225938	8181.569	0
ILMN_3297130	81.94994	0.3792208
ILMN_3298294	82.20789	0.3779221
ILMN_3299365	202.8869	0.007792208
ILMN_3229606	78.71065	0.4896104
ILMN_1709313	74.88411	0.7233766
ILMN_3301669	73.43548	0.8155844
ILMN_3222295	91.80842	0.1922078
ILMN_3302753	85.6271	0.2844156
ILMN_3297872	85.14301	0.2987013
ILMN_3227515	148.2401	0.03246753
ILMN_3299375	92.77746	0.1792208
ILMN_3304887	90.11791	0.2168831
ILMN_3227811	144.3134	0.03506494
ILMN_3302560	75.19434	0.7090909
ILMN_3302425	80.73561	0.4220779
ILMN_3244001	90.92152	0.2051948
ILMN_3222631	71.4848	0.9142857
ILMN_3302054	71.43663	0.9155844
ILMN_3297675	74.27495	0.7714286
ILMN_3228094	97.43242	0.1454545
ILMN_3244192	10267.28	0
ILMN_1697527	79.08466	0.4779221
ILMN_1651351	73.40124	0.8181818
ILMN_1663245	77.9416	0.525974
ILMN_3237016	88.02808	0.2493507
ILMN_1699967	94.53099	0.1675325
ILMN_1719694	248.3162	0.003896104
ILMN_3221473	100.4065	0.1246753
ILMN_3229447	76.07144	0.635065
ILMN_3306071	97.3983	0.1454545
ILMN_3245245	80.84035	0.4142857
ILMN_3237025	74.38277	0.7623377
ILMN_3245327	77.65981	0.5441558
ILMN_3235457	71.3074	0.9233766
ILMN_3245433	74.77563	0.7363636
ILMN_1809347	2369.962	0
ILMN_3306691	70.75918	0.9285714
ILMN_1667768	81.27943	0.3987013
ILMN_3243307	76.00932	0.6428571
ILMN_3225304	90.80913	0.2064935
ILMN_3298637	72.98048	0.8402597
ILMN_1838949	75.39098	0.6883117
ILMN_1814153	118.6252	0.06363636
ILMN_1692893	114.467	0.06753246
ILMN_1856986	79.36258	0.4688312
ILMN_3302003	89.39858	0.2285714
ILMN_3225422	80.77283	0.4207792
ILMN_3225053	80.71552	0.4220779
ILMN_3225358	130.1297	0.04805195
ILMN_3297510	378.1449	0
ILMN_3301060	77.05766	0.5792208
ILMN_3224488	83.03783	0.3506494
ILMN_3229570	225.6589	0.006493506
ILMN_3304049	202.8959	0.007792208
ILMN_3243492	69.70879	0.9597403
ILMN_3298829	130.5453	0.04675325
ILMN_3301300	77.0211	0.5818182
ILMN_3224722	99.60909	0.1324675
ILMN_3245578	91.15849	0.2025974
ILMN_3222998	255.8162	0.002597403
ILMN_3231178	87.28514	0.2636364
ILMN_3247956	76.64765	0.6103896
ILMN_3239507	91.32777	0.1987013
ILMN_3223953	81.29449	0.3987013
ILMN_3300516	70.17228	0.9480519
ILMN_3297754	74.73442	0.7402598
ILMN_3302701	79.51862	0.4649351
ILMN_3226095	78.5803	0.4961039
ILMN_3235842	79.87202	0.451948
ILMN_3230310	74.42808	0.7597402
ILMN_3305365	75.88169	0.6493506
ILMN_1780308	77.00047	0.5818182
ILMN_3302156	97.37501	0.1454545
ILMN_3306019	86.55782	0.2727273
ILMN_3232966	85.09277	0.3
ILMN_3306154	78.31296	0.5051948
ILMN_3228335	88.47787	0.2428571
ILMN_3242293	75.33897	0.6922078
ILMN_3228248	74.31638	0.7688312
ILMN_3298148	75.13457	0.7103896
ILMN_1912160	77.62859	0.5454546
ILMN_1716353	87.73925	0.2571429
ILMN_1807136	291.3444	0.001298701
ILMN_3226385	136.0643	0.04025974
ILMN_3300202	103.2017	0.1090909
ILMN_3221287	79.9987	0.4506494
ILMN_1663696	78.73656	0.4896104
ILMN_3297141	87.72933	0.2571429
ILMN_3248935	75.79591	0.6545454
ILMN_3300198	115.3013	0.06753246
ILMN_3224108	78.41189	0.5038961
ILMN_3249001	93.15367	0.1766234
ILMN_3228320	92.07731	0.1909091
ILMN_3226453	77.19994	0.5714286
ILMN_3297398	127.4832	0.05194805
ILMN_3244011	86.48296	0.274026
ILMN_1819991	102.0228	0.1155844
ILMN_1752832	110.0574	0.07922078
ILMN_2180519	8460.11	0
ILMN_3226392	171.1938	0.01948052
ILMN_3249715	126.1891	0.05194805
ILMN_3306457	75.79741	0.6545454
ILMN_3245000	3497.832	0
ILMN_3246174	72.96702	0.8402597
ILMN_3246219	84.33576	0.3181818
ILMN_3226737	78.36639	0.5038961
ILMN_3297311	97.67454	0.1428571
ILMN_3229227	98.86222	0.1337662
ILMN_1655151	86.00133	0.2792208
ILMN_3239480	74.37432	0.7623377
ILMN_3228746	76.79578	0.6
ILMN_3296958	81.26507	0.4
ILMN_3226814	152.8143	0.02987013
ILMN_1743673	102.6733	0.1116883
ILMN_3300891	115.0018	0.06753246
ILMN_3224384	143.5313	0.03766234
ILMN_3240800	69.4043	0.9701298
ILMN_3225620	79.28003	0.4727273
ILMN_3304821	498.5646	0
ILMN_3224856	1047.648	0
ILMN_3221751	77.45126	0.5532467
ILMN_3226810	77.09805	0.5792208
ILMN_3226618	87.00861	0.2662338
ILMN_3248213	76.00001	0.6428571
ILMN_3301763	95.22349	0.1584416
ILMN_3227768	72.45419	0.8675325
ILMN_1844779	76.99878	0.5818182
ILMN_3225449	75.05091	0.7155844
ILMN_3239629	682.338	0
ILMN_3248803	77.72014	0.5389611
ILMN_3301878	93.97729	0.1727273
ILMN_3298163	84.30741	0.3194805
ILMN_3305025	82.92725	0.3545454
ILMN_3226613	111.3844	0.07922078
ILMN_3304451	74.60373	0.7454545
ILMN_3302139	84.89134	0.3051948
ILMN_1691106	118.1563	0.06363636
ILMN_3244466	106.8582	0.08701298
ILMN_3244617	83.2298	0.3441558
ILMN_3244654	94.38529	0.1675325
ILMN_3244717	112.6803	0.07012987
ILMN_3226216	73.2863	0.8233766
ILMN_3244749	165.0752	0.02467532
ILMN_3305475	144.2887	0.03636364
ILMN_1911706	83.09183	0.3480519
ILMN_3226251	77.66441	0.5428572
ILMN_3234073	80.49644	0.4350649
ILMN_3244977	74.91988	0.7207792
ILMN_3245028	76.31166	0.6233766
ILMN_1791297	104.8728	0.09740259
ILMN_3249449	130.2434	0.04805195
ILMN_3227977	94.11098	0.1701299
ILMN_3304584	89.35881	0.2285714
ILMN_3225211	682.8349	0
ILMN_1663065	78.36919	0.5038961
ILMN_1657274	71.328	0.9220779
ILMN_1795744	82.55514	0.3649351
ILMN_1667207	114.5906	0.06753246
ILMN_1767178	79.26366	0.4727273
ILMN_1663598	76.97719	0.5857143
ILMN_3222377	73.4445	0.8155844
ILMN_1814241	74.26404	0.7714286
ILMN_1679910	77.29774	0.5662338
ILMN_3235118	78.10696	0.5168831
ILMN_1786606	92.67532	0.1818182
ILMN_1825242	87.08111	0.2662338
ILMN_3228595	255.4105	0.002597403
ILMN_3297898	239.3751	0.003896104
ILMN_3306854	87.51311	0.2597403
ILMN_3228414	98.57479	0.1350649
ILMN_3302484	82.81683	0.3558442
ILMN_3225894	84.60034	0.3103896
ILMN_1839750	165.4895	0.02467532
ILMN_1686060	136.5157	0.03896104
ILMN_3229057	87.22646	0.2649351
ILMN_3305273	94.93305	0.1584416
ILMN_3299682	83.5245	0.3350649
ILMN_1791605	76.59328	0.612987
ILMN_3227732	2878.934	0
ILMN_1855975	89.26377	0.2298701
ILMN_3302937	115.9589	0.06623377
ILMN_3226301	94.9362	0.1584416
ILMN_3302905	2335.369	0
ILMN_3298800	89.94512	0.2181818
ILMN_3226276	139.4877	0.03896104
ILMN_3304012	125.0263	0.05324675
ILMN_3305876	75.79569	0.6545454
ILMN_3305575	77.15438	0.5779221
ILMN_3226841	74.95168	0.7207792
ILMN_3299917	103.2044	0.1090909
ILMN_3232696	132.0957	0.04545455
ILMN_1750299	79.90812	0.451948
ILMN_1697378	80.19742	0.4454545
ILMN_3229818	88.20917	0.2467532
ILMN_3306444	74.02581	0.7909091
ILMN_3301662	74.57758	0.7467533
ILMN_3298129	127.643	0.05194805
ILMN_3305417	70.45436	0.9415584
ILMN_1713146	78.07514	0.5194805
ILMN_3228852	83.36071	0.3376623
ILMN_3305378	93.75592	0.174026
ILMN_3297577	1757.211	0
ILMN_1746917	307.3481	0
ILMN_3303673	115.1503	0.06753246
ILMN_3222425	93.6041	0.1753247
ILMN_3297472	76.23379	0.625974
ILMN_3301097	76.15601	0.625974
ILMN_3305751	129.455	0.04935065
ILMN_3227304	85.22095	0.2922078
ILMN_3235539	86.97451	0.2675325
ILMN_3301958	92.02802	0.1909091
ILMN_3225978	110.501	0.07922078
ILMN_3301852	83.52635	0.3350649
ILMN_3226056	73.42766	0.8155844
ILMN_3301016	93.33855	0.1753247
ILMN_3300140	76.00349	0.6428571
ILMN_3305354	75.36238	0.6896104
ILMN_1672427	81.04173	0.4064935
ILMN_3306573	82.06423	0.3792208
ILMN_3301740	88.84098	0.2415584
ILMN_3221760	74.51942	0.7493507
ILMN_3247569	95.76057	0.1545455
ILMN_3304136	114.1077	0.06753246
ILMN_3305447	78.43691	0.5
ILMN_1775835	75.1537	0.7103896
ILMN_3224952	3929.36	0
ILMN_1661488	103.5349	0.1064935
ILMN_3239659	86.2682	0.2753247
ILMN_3224830	69.99615	0.9545454
ILMN_3239721	84.5966	0.3103896
ILMN_3242786	89.47802	0.2285714
ILMN_1659169	101.3567	0.1181818
