PROBE_ID	7677153062_G.VALUE	7677153062_G.Detection Pval
ILMN_1658448	101.5107	0.6233766
ILMN_1806253	97.49907	0.8623376
ILMN_2195721	109.1783	0.225974
ILMN_1791721	105.319	0.3766234
ILMN_3310940	108.7049	0.2376623
ILMN_1780344	98.56876	0.8155844
ILMN_1676146	104.416	0.425974
ILMN_1678828	92.06464	0.987013
ILMN_3310638	93.19825	0.9857143
ILMN_1666823	102.3275	0.5545455
ILMN_1908490	100.0611	0.7142857
ILMN_1786908	96.75693	0.8883117
ILMN_1675546	106.6027	0.3116883
ILMN_2067052	104.5164	0.4207792
ILMN_1652439	187.4251	0.007792208
ILMN_1655251	100.7465	0.6753247
ILMN_2108025	113.4959	0.1467533
ILMN_1662497	100.3078	0.7012987
ILMN_1662081	117.6991	0.0987013
ILMN_1780326	128.5496	0.05454545
ILMN_2079059	106.3616	0.3285714
ILMN_1698584	182.1689	0.009090909
ILMN_2059165	95.43562	0.9324675
ILMN_1746434	95.07793	0.9415584
ILMN_1714010	106.5186	0.3181818
ILMN_1659475	137.3641	0.03766234
ILMN_1680432	196.3643	0.006493506
ILMN_1718202	107.5802	0.274026
ILMN_1684885	214.2484	0.005194805
ILMN_2191003	178.2801	0.009090909
ILMN_1703708	153.9955	0.01948052
ILMN_1749989	112.1533	0.1649351
ILMN_1802360	95.3642	0.9350649
ILMN_1701525	94.55251	0.9532468
ILMN_1744383	109.5992	0.2142857
ILMN_2159203	105.2639	0.3805195
ILMN_2180380	102.4353	0.548052
ILMN_1791777	104.1897	0.4415585
ILMN_2197990	106.9119	0.3025974
ILMN_1766565	163.4024	0.01428571
ILMN_2112942	101.1626	0.6506494
ILMN_1722755	101.067	0.6532468
ILMN_1728440	100.9865	0.6571429
ILMN_1730562	125.5116	0.05974026
ILMN_1694419	149.6227	0.02467532
ILMN_1693976	128.6937	0.05454545
ILMN_2209088	115.5894	0.1207792
ILMN_1696738	122.8485	0.07012987
ILMN_1715753	103.4894	0.4766234
ILMN_1710314	114.6236	0.1311688
ILMN_1652175	99.5024	0.7584416
ILMN_1716822	108.9242	0.2363636
ILMN_1658802	367.7764	0
ILMN_1700728	104.759	0.4077922
ILMN_1752548	104.4313	0.425974
ILMN_1659230	108.3236	0.2506494
ILMN_1811984	105.313	0.3766234
ILMN_1754798	100.1155	0.712987
ILMN_1885628	102.9099	0.5116883
ILMN_1873592	116.0877	0.1155844
ILMN_1794514	99.93845	0.7233766
ILMN_1774800	151.7748	0.02207792
ILMN_1811104	324.9288	0
ILMN_1703226	169.1406	0.01168831
ILMN_2339202	177.1945	0.01038961
ILMN_1740523	128.1591	0.05454545
ILMN_1704916	106.5918	0.312987
ILMN_1748178	95.53255	0.9272727
ILMN_1746517	284.2082	0
ILMN_1737514	148.3931	0.02467532
ILMN_1739238	117.6404	0.1
ILMN_2362341	99.80704	0.7337663
ILMN_1769839	107.161	0.2909091
ILMN_1723211	121.7479	0.07272727
ILMN_1774258	105.7175	0.3584416
ILMN_1802804	105.125	0.3883117
ILMN_1658277	119.9122	0.08051948
ILMN_2400940	108.4387	0.2480519
ILMN_3307786	147.817	0.02467532
ILMN_1710600	106.2011	0.3324675
ILMN_2336109	162.249	0.01688312
ILMN_1727495	169.7963	0.01168831
ILMN_2400448	105.7807	0.3558442
ILMN_1741994	148.6311	0.02467532
ILMN_3307954	101.2484	0.6415585
ILMN_1775646	116.9806	0.1090909
ILMN_2203987	97.85497	0.8532467
ILMN_1739375	104.9884	0.3922078
ILMN_1765132	155.392	0.01948052
ILMN_1703335	323.821	0
ILMN_1693830	138.5686	0.03506494
ILMN_1660635	138.9894	0.03506494
ILMN_1782389	95.09466	0.9415584
ILMN_1750798	100.7207	0.6805195
ILMN_1701581	99.30282	0.7675325
ILMN_1664065	100.6261	0.687013
ILMN_1728215	149.6565	0.02467532
ILMN_1813338	121.3796	0.07402597
ILMN_1708151	162.4837	0.01688312
ILMN_1768598	176.3719	0.01038961
ILMN_2389211	15050.16	0
ILMN_1807491	119.3609	0.08961039
ILMN_2323933	120.9191	0.07532468
ILMN_1728255	120.2149	0.07922078
ILMN_1664574	192.7768	0.006493506
ILMN_1696434	95.62491	0.9194805
ILMN_1770038	97.3606	0.8714285
ILMN_1788019	107.2537	0.287013
ILMN_2339266	105.0725	0.3909091
ILMN_1688892	137.8185	0.03506494
ILMN_2293594	107.2289	0.2883117
ILMN_1704247	112.3617	0.1649351
ILMN_2406035	94.83048	0.9441559
ILMN_2140059	94.66733	0.951948
ILMN_1795442	102.1214	0.5688311
ILMN_1773567	163.8196	0.01298701
ILMN_2214790	101.4702	0.6272727
ILMN_1658709	100.8956	0.6610389
ILMN_1752968	106.1922	0.3324675
ILMN_3242152	107.0534	0.2961039
ILMN_1715684	154.693	0.01948052
ILMN_1800142	105.0334	0.3922078
ILMN_1680054	100.5923	0.6883117
ILMN_1792301	106.7403	0.3077922
ILMN_1810852	128.3909	0.05454545
ILMN_1653824	97.9082	0.851948
ILMN_1706519	95.29223	0.9350649
ILMN_1701424	104.6213	0.4181818
ILMN_1688642	106.6278	0.3116883
ILMN_1782292	713.179	0
ILMN_2279961	1073.286	0
ILMN_1673282	558.3651	0
ILMN_1752351	636.1893	0
ILMN_1659753	385.578	0
ILMN_2243687	520.0129	0
ILMN_2170813	108.0382	0.2584416
ILMN_2170814	113.3853	0.1493506
ILMN_1703697	186.8197	0.007792208
ILMN_2081988	169.4795	0.01168831
ILMN_1708009	106.8522	0.3051948
ILMN_2091753	105.6161	0.3662338
ILMN_2091755	100.806	0.6701299
ILMN_1683792	274.6639	0
ILMN_1745110	166.0972	0.01298701
ILMN_2101832	121.5893	0.07272727
ILMN_1680196	114.8361	0.1272727
ILMN_1772359	1279.094	0
ILMN_1662038	130.3069	0.04935065
ILMN_2408430	119.2255	0.09090909
ILMN_1803412	99.30045	0.7675325
ILMN_1812395	101.1519	0.6506494
ILMN_1681590	156.4886	0.01818182
ILMN_1765212	101.8566	0.587013
ILMN_1808636	109.1406	0.225974
ILMN_1685535	103.7236	0.4623377
ILMN_1733390	120.91	0.07532468
ILMN_1675365	105.1457	0.3857143
ILMN_2347888	120.325	0.07922078
ILMN_1766222	340.1035	0
ILMN_1752810	100.6231	0.687013
ILMN_1663401	102.6161	0.5298702
ILMN_2392717	224.3345	0.002597403
ILMN_1756104	172.7294	0.01038961
ILMN_1757317	168.5474	0.01168831
ILMN_1700168	108.6119	0.2402597
ILMN_1774890	132.9254	0.04415584
ILMN_1665909	1888.792	0
ILMN_1673232	100.702	0.6818182
ILMN_2400500	264.4907	0
ILMN_1726108	251.1982	0
ILMN_1743142	98.21715	0.8389611
ILMN_1748057	115.5758	0.1207792
ILMN_2208495	145.3598	0.02727273
ILMN_1767662	208.5141	0.005194805
ILMN_2404625	246.2521	0.001298701
ILMN_1691539	175.6826	0.01038961
ILMN_2281320	102.4817	0.5454546
ILMN_1750188	99.21377	0.7714286
ILMN_1651328	157.9182	0.01688312
ILMN_2326953	418.3055	0
ILMN_1803560	567.7657	0
ILMN_2249720	117.1699	0.1064935
ILMN_1696921	97.90366	0.851948
ILMN_2108029	94.0105	0.9610389
ILMN_1703412	109.8274	0.2064935
ILMN_1769782	155.6387	0.01948052
ILMN_1716397	109.1538	0.225974
ILMN_1750321	297.8641	0
ILMN_2244009	111.7095	0.174026
ILMN_1684834	132.8243	0.04415584
ILMN_2315979	310.5946	0
ILMN_1811507	117.0334	0.1077922
ILMN_1670369	127.9402	0.05454545
ILMN_1660794	132.7259	0.04415584
ILMN_1732538	103.7872	0.4597403
ILMN_1810418	211.7791	0.005194805
ILMN_1768969	294.9421	0
ILMN_2285480	100.6254	0.687013
ILMN_2202133	94.82902	0.9441559
ILMN_2202134	107.3088	0.2857143
ILMN_1808731	117.2967	0.1064935
ILMN_1670595	106.6514	0.3116883
ILMN_2052686	105.7632	0.3571429
ILMN_1665657	134.8299	0.04025974
ILMN_2067453	132.446	0.04415584
ILMN_1792031	106.4926	0.3181818
ILMN_1815102	128.313	0.05454545
ILMN_1679960	102.6057	0.5311688
ILMN_1736655	169.752	0.01168831
ILMN_3236932	149.4129	0.02467532
ILMN_1718420	108.121	0.2545455
ILMN_1689849	98.04589	0.8506494
ILMN_1769684	119.6379	0.08311688
ILMN_1668386	99.54169	0.7532467
ILMN_1716471	101.6008	0.6142857
ILMN_1653282	105.353	0.3753247
ILMN_1795711	99.44989	0.7636364
ILMN_1709708	95.16032	0.938961
ILMN_1656706	119.6462	0.08311688
ILMN_1756522	99.89371	0.7285714
ILMN_1787260	116.2648	0.1142857
ILMN_1728632	100.8999	0.6597403
ILMN_1718395	102.7738	0.5233766
ILMN_1808220	108.0187	0.261039
ILMN_3234941	93.92535	0.9649351
ILMN_1743296	101.0859	0.6532468
ILMN_3238649	114.2157	0.1363636
ILMN_2377109	132.6703	0.04415584
ILMN_2279844	121.9408	0.07272727
ILMN_1699991	146.2592	0.02727273
ILMN_2277426	106.232	0.3311688
ILMN_1724191	100.265	0.7051948
ILMN_3262936	118.3619	0.0961039
ILMN_3186473	123.3918	0.06883117
ILMN_1708081	141.6595	0.03376623
ILMN_2312709	224.5237	0.002597403
ILMN_2336186	158.6869	0.01688312
ILMN_1688452	140.9147	0.03376623
ILMN_1667577	120.8978	0.07532468
ILMN_1721011	134.823	0.04025974
ILMN_1688646	100.3982	0.6974026
ILMN_1769116	109.0482	0.2324675
ILMN_2172933	106.8103	0.3051948
ILMN_1803862	125.4075	0.05974026
ILMN_3245845	112.6801	0.161039
ILMN_1692223	369.9588	0
ILMN_1792800	96.10593	0.9103896
ILMN_1761917	101.5829	0.6155844
ILMN_1769993	99.1452	0.7753247
ILMN_1747800	116.509	0.1116883
ILMN_1689817	188.362	0.007792208
ILMN_2062381	239.3011	0.001298701
ILMN_2194882	95.33304	0.9350649
ILMN_1730085	114.6268	0.1311688
ILMN_1662932	6746.544	0
ILMN_1658962	168.139	0.01168831
ILMN_2046073	100.6634	0.6831169
ILMN_1749026	94.81388	0.9441559
ILMN_1763537	98.64709	0.812987
ILMN_1811347	110.3895	0.1961039
ILMN_1800697	135.0504	0.04025974
ILMN_2305599	97.32575	0.8727273
ILMN_1713534	107.0922	0.2922078
ILMN_2241825	105.5254	0.3675325
ILMN_2238389	106.0957	0.3350649
ILMN_3249748	946.3481	0
ILMN_1807106	834.581	0
ILMN_3251145	109.054	0.2324675
ILMN_1758812	126.589	0.05714286
ILMN_2151698	99.06966	0.7805195
ILMN_1719788	103.7677	0.4623377
ILMN_1728132	632.0235	0
ILMN_2326324	116.0371	0.1168831
ILMN_1727748	101.3688	0.6311688
ILMN_1745043	106.7343	0.3077922
ILMN_1722771	102.8624	0.5207792
ILMN_2407346	108.6555	0.238961
ILMN_2053415	139.0425	0.03506494
ILMN_1731343	122.6806	0.07142857
ILMN_1734125	128.1709	0.05454545
ILMN_2129563	109.9186	0.2038961
ILMN_1809040	173.0409	0.01038961
ILMN_1788250	165.6092	0.01298701
ILMN_1691425	126.6126	0.05714286
ILMN_2124361	107.3391	0.2831169
ILMN_1752574	110.7347	0.1935065
ILMN_2375786	119.6552	0.08311688
ILMN_1722527	97.19095	0.8779221
ILMN_1717557	100.1164	0.712987
ILMN_1679185	418.9318	0
ILMN_2213136	443.5565	0
ILMN_1660317	102.7727	0.5233766
ILMN_1781256	155.354	0.01948052
ILMN_1684492	127.1305	0.05584415
ILMN_1810321	155.0768	0.01948052
ILMN_1785444	104.4687	0.4233766
ILMN_1680860	176.4571	0.01038961
ILMN_1727361	237.864	0.001298701
ILMN_2183938	291.119	0
ILMN_1736447	175.4889	0.01038961
ILMN_1679238	121.3118	0.07402597
ILMN_1654890	207.4776	0.005194805
ILMN_1732720	98.92368	0.7987013
ILMN_1801553	134.0229	0.04025974
ILMN_1804451	110.2566	0.1987013
ILMN_2207505	939.4501	0
ILMN_2207504	103.1473	0.4961039
ILMN_2330570	93.60287	0.9753247
ILMN_1731966	103.3015	0.4883117
ILMN_2234956	117.0239	0.1077922
ILMN_1696391	175.8936	0.01038961
ILMN_1676265	111.479	0.1779221
ILMN_1664294	132.8898	0.04415584
ILMN_1657373	104.2047	0.4402598
ILMN_1705682	93.64751	0.974026
ILMN_1661537	363.216	0
ILMN_1752591	333.0021	0
ILMN_1677932	100.9153	0.6597403
ILMN_1710668	106.1807	0.3324675
ILMN_1714223	109.4137	0.2168831
ILMN_1782743	168.7271	0.01168831
ILMN_2264681	135.2242	0.04025974
ILMN_1754149	173.7479	0.01038961
ILMN_2360401	108.3371	0.2506494
ILMN_2268156	106.174	0.3337662
ILMN_1663080	589.4471	0
ILMN_1723978	699.1302	0
ILMN_1776283	499.4636	0
ILMN_1794842	101.5052	0.6233766
ILMN_2397223	100.4153	0.6974026
ILMN_1698318	104.0119	0.4493507
ILMN_1687306	275.2074	0
ILMN_1803788	185.1469	0.007792208
ILMN_1659688	106.7477	0.3077922
ILMN_1694034	104.6096	0.4181818
ILMN_1661708	98.0787	0.848052
ILMN_3243690	100.712	0.6818182
ILMN_2353358	171.4021	0.01168831
ILMN_1669930	102.5367	0.5389611
ILMN_2266214	113.0915	0.1532468
ILMN_2356654	209.9467	0.005194805
ILMN_2412214	241.4293	0.001298701
ILMN_1715760	128.4384	0.05454545
ILMN_1656869	183.7755	0.007792208
ILMN_2113333	130.3996	0.04935065
ILMN_2080342	101.6097	0.6142857
ILMN_2171023	99.93726	0.7246753
ILMN_1788728	102.5383	0.5389611
ILMN_1767900	102.4086	0.5506493
ILMN_1737162	101.305	0.6402597
ILMN_1716461	103.3457	0.4857143
ILMN_2332964	122.7161	0.07012987
ILMN_2253017	151.6251	0.02207792
ILMN_1698019	124.8116	0.06363636
ILMN_1710408	96.89001	0.8844156
ILMN_1702310	154.2218	0.01948052
ILMN_1703081	101.3839	0.6298701
ILMN_1713550	102.1047	0.574026
ILMN_1677464	101.6795	0.6077922
ILMN_1662362	97.03036	0.8805195
ILMN_1679152	98.69705	0.8090909
ILMN_2143427	103.336	0.4857143
ILMN_1742620	92.77248	0.987013
ILMN_1712487	154.1884	0.01948052
ILMN_1765187	124.8144	0.06363636
ILMN_1788098	142.4202	0.03246753
ILMN_1767448	209.7135	0.005194805
ILMN_1725031	104.7013	0.4142857
ILMN_1747744	135.3466	0.04025974
ILMN_1663718	101.0418	0.6532468
ILMN_1841495	109.9061	0.2038961
ILMN_1788291	108.7735	0.2376623
ILMN_1752199	160.9262	0.01688312
ILMN_1683405	107.047	0.2961039
ILMN_1807016	107.0269	0.2987013
ILMN_2390435	116.6227	0.1116883
ILMN_1806395	96.44076	0.9012987
ILMN_2284893	95.21171	0.9363636
ILMN_1665011	104.638	0.4155844
ILMN_1701340	111.8988	0.1701299
ILMN_1674366	132.2743	0.04415584
ILMN_1754815	106.985	0.3
ILMN_1683752	157.4532	0.01688312
ILMN_1715189	105.649	0.3636364
ILMN_1794818	98.74181	0.8090909
ILMN_1769385	104.0536	0.448052
ILMN_1754266	113.175	0.1532468
ILMN_2393341	111.3334	0.1805195
ILMN_1736077	133.3664	0.04415584
ILMN_1738725	136.4926	0.03766234
ILMN_1709094	96.552	0.8961039
ILMN_1706779	140.082	0.03506494
ILMN_1694582	103.8763	0.4558442
ILMN_2373335	103.0189	0.5012987
ILMN_1660582	198.53	0.006493506
ILMN_1680714	108.1139	0.2545455
ILMN_2373073	106.1488	0.3350649
ILMN_1693758	111.3252	0.1805195
ILMN_1734748	125.133	0.06103896
ILMN_1716983	1008.625	0
ILMN_1661631	896.3327	0
ILMN_1786303	213.666	0.005194805
ILMN_1702385	102.5029	0.5454546
ILMN_1726545	164.0912	0.01298701
ILMN_2266595	633.0851	0
ILMN_2357419	261.8237	0
ILMN_1651404	108.5542	0.2428571
ILMN_2058841	106.4449	0.3207792
ILMN_1694243	131.9771	0.04415584
ILMN_3251658	281.4125	0
ILMN_1708248	119.653	0.08311688
ILMN_2316974	5599.763	0
ILMN_2312340	682.265	0
ILMN_1734234	101.0841	0.6532468
ILMN_1695744	185.7699	0.007792208
ILMN_1784884	2656.713	0
ILMN_2406132	11079.53	0
ILMN_2355953	116.133	0.1155844
ILMN_1778974	114.0418	0.1376623
ILMN_2339294	100.3671	0.6987013
ILMN_1732919	102.3378	0.5545455
ILMN_1680826	117.0482	0.1077922
ILMN_1668521	97.1731	0.8779221
ILMN_1704369	120.1506	0.07922078
ILMN_2139761	98.00023	0.8506494
ILMN_1764747	108.2434	0.2532468
ILMN_1673867	133.7446	0.04415584
ILMN_2183687	583.3364	0
ILMN_1797362	106.7427	0.3077922
ILMN_1698649	99.39502	0.7636364
ILMN_2367671	152.5414	0.02207792
ILMN_1687960	134.8631	0.04025974
ILMN_1660624	132.4704	0.04415584
ILMN_2270443	123.3773	0.06883117
ILMN_1733176	502.9763	0
ILMN_1675387	176.2546	0.01038961
ILMN_1751644	99.95479	0.7220779
ILMN_2381037	99.79882	0.7363636
ILMN_1760493	97.77192	0.8571429
ILMN_1714880	100.5328	0.6896104
ILMN_1748903	99.35059	0.7649351
ILMN_1748697	105.2489	0.3805195
ILMN_1656886	159.0131	0.01688312
ILMN_1797055	178.3645	0.009090909
ILMN_1724062	157.7041	0.01688312
ILMN_1806293	126.888	0.05584415
ILMN_1663444	110.3922	0.1961039
ILMN_1691849	108.9914	0.2337662
ILMN_2184708	109.5337	0.2168831
ILMN_2137084	111.3807	0.1805195
ILMN_2235851	97.42757	0.8662338
ILMN_1756755	118.7116	0.09090909
ILMN_1695978	109.081	0.2324675
ILMN_3237058	102.9182	0.5103896
ILMN_2056815	132.7288	0.04415584
ILMN_2338197	174.4751	0.01038961
ILMN_1669624	111.2194	0.1818182
ILMN_1748258	121.4598	0.07402597
ILMN_1718063	473.5224	0
ILMN_1812700	100.3662	0.6987013
ILMN_2218002	106.8687	0.3025974
ILMN_1670693	111.2097	0.1818182
ILMN_1781517	106.888	0.3025974
ILMN_1689037	101.8725	0.5831169
ILMN_2189027	98.68811	0.8090909
ILMN_1729433	93.55047	0.9779221
ILMN_1805609	100.63	0.687013
ILMN_1784302	95.19848	0.9376624
ILMN_2204467	94.54217	0.9532468
ILMN_1712141	106.8583	0.3038961
ILMN_2176693	106.8544	0.3038961
ILMN_1808443	100.355	0.6987013
ILMN_1678628	100.9184	0.6597403
ILMN_1674338	106.5313	0.3168831
ILMN_3248304	99.32731	0.7675325
ILMN_3243466	112.0581	0.1662338
ILMN_2343105	120.8039	0.07922078
ILMN_1717524	128.1346	0.05454545
ILMN_2297997	107.3594	0.2831169
ILMN_1713934	3897.499	0
ILMN_1691848	104	0.4506494
ILMN_1708098	156.3309	0.01818182
ILMN_1798212	163.153	0.01428571
ILMN_1669575	109.3989	0.2168831
ILMN_1797588	101.2728	0.6415585
ILMN_1652674	100.1624	0.712987
ILMN_2413615	112.7847	0.1597403
ILMN_1699544	92.75089	0.987013
ILMN_1707283	125.4326	0.05974026
ILMN_3240177	406.8013	0
ILMN_1715814	127.9585	0.05454545
ILMN_1783566	98.42307	0.8246753
ILMN_1776963	146.8584	0.02727273
ILMN_1755221	131.6011	0.04415584
ILMN_1764522	131.448	0.04675325
ILMN_1757165	118.9647	0.09090909
ILMN_1652128	787.7542	0
ILMN_2075829	104.5874	0.4194805
ILMN_1810652	105.1165	0.3883117
ILMN_1754969	99.3283	0.7662337
ILMN_1668249	129.9339	0.04935065
ILMN_1716056	257.1746	0
ILMN_1815716	126.8806	0.05584415
ILMN_1737394	109.4972	0.2168831
ILMN_1696749	213.1324	0.005194805
ILMN_2126706	228.5117	0.001298701
ILMN_1708101	142.1726	0.03246753
ILMN_1662917	123.0743	0.07012987
ILMN_1800078	426.0734	0
ILMN_1764231	141.013	0.03376623
ILMN_1694913	101.3091	0.6402597
ILMN_1813295	108.9265	0.2363636
ILMN_1703487	245.6498	0.001298701
ILMN_2117171	436.8497	0
ILMN_1770479	112.3431	0.1649351
ILMN_1680948	178.0213	0.01038961
ILMN_1668451	120.1615	0.07922078
ILMN_1785703	3513.857	0
ILMN_1724315	111.9312	0.1688312
ILMN_1668194	138.583	0.03506494
ILMN_1671898	99.56922	0.7506493
ILMN_2298830	84.69104	1
ILMN_1705678	102.262	0.5636364
ILMN_2391683	107.4086	0.2818182
ILMN_1652866	119.5865	0.08441558
ILMN_1704166	105.4713	0.3688312
ILMN_1798433	153.1458	0.02207792
ILMN_1814737	145.2844	0.02727273
ILMN_1758661	127.132	0.05584415
ILMN_1713841	104.9334	0.3961039
ILMN_1702124	116.2829	0.1142857
ILMN_3243593	2044.432	0
ILMN_1733559	336.902	0
ILMN_3251587	660.0621	0
ILMN_3237156	117.7248	0.0987013
ILMN_3259652	103.9668	0.4532467
ILMN_3255389	91.39837	0.9935065
ILMN_3239689	203.0517	0.006493506
ILMN_3246344	99.02571	0.7831169
ILMN_3249050	99.30446	0.7675325
ILMN_3242975	102.5597	0.5389611
ILMN_1767355	115.5333	0.1207792
ILMN_1658405	117.0559	0.1077922
ILMN_1691662	101.1549	0.6506494
ILMN_3243914	123.0045	0.07012987
ILMN_3262250	103.6235	0.4714286
ILMN_3185784	98.48821	0.8194805
ILMN_3268883	100.3118	0.7012987
ILMN_3176875	105.6526	0.3636364
ILMN_3273383	99.50419	0.7584416
ILMN_3255673	109.9826	0.2025974
ILMN_3271785	95.5518	0.9246753
ILMN_3183806	105.8798	0.3493507
ILMN_3243616	106.2313	0.3311688
ILMN_3187497	103.9848	0.451948
ILMN_3271204	107.1761	0.2909091
ILMN_3188806	107.4232	0.2818182
ILMN_3185204	146.6637	0.02727273
ILMN_3261668	114.9158	0.1272727
ILMN_3257995	100.4416	0.6961039
ILMN_3193736	106.4928	0.3181818
ILMN_3273078	102.4492	0.5454546
ILMN_3181333	102.3505	0.5532467
ILMN_3179038	102.985	0.5064935
ILMN_3177122	109.8535	0.2051948
ILMN_3269572	93.97195	0.9636363
ILMN_3258772	97.18963	0.8779221
ILMN_3188005	118.5252	0.09220779
ILMN_3176771	115.0334	0.125974
ILMN_3253235	100.1292	0.712987
ILMN_3252941	159.9702	0.01688312
ILMN_3270511	102.1501	0.5688311
ILMN_3270661	97.94059	0.851948
ILMN_3187869	103.267	0.4896104
ILMN_3194949	101.1226	0.6506494
ILMN_3271412	117.3239	0.1064935
ILMN_3273317	98.89885	0.8012987
ILMN_3258262	103.1671	0.4935065
ILMN_3179946	105.7387	0.3571429
ILMN_3183383	101.5801	0.6155844
ILMN_3273890	101.2478	0.6415585
ILMN_3191780	110.529	0.1961039
ILMN_3259920	104.0885	0.4454545
ILMN_3230370	106.5704	0.3142857
ILMN_3273286	102.9949	0.5012987
ILMN_3258283	105.5886	0.3662338
ILMN_3190604	105.1554	0.3857143
ILMN_3267074	103.2947	0.4896104
ILMN_3269797	101.7601	0.5987013
ILMN_3253857	100.4692	0.6948052
ILMN_3184894	106.6994	0.3103896
ILMN_3177974	105.1389	0.3857143
ILMN_3187425	1211.447	0
ILMN_3270378	116.8744	0.1103896
ILMN_3193911	112.7145	0.161039
ILMN_3193142	98.33242	0.8298701
ILMN_3273885	175.6746	0.01038961
ILMN_3187619	119.4725	0.08701298
ILMN_3263363	110.3377	0.1987013
ILMN_3272465	107.2808	0.2857143
ILMN_3181457	104.6111	0.4181818
ILMN_3264164	107.48	0.2792208
ILMN_3187694	102.7281	0.5272727
ILMN_3262025	1241.352	0
ILMN_3252771	102.6148	0.5298702
ILMN_3186410	365.1341	0
ILMN_3262876	113.2018	0.1532468
ILMN_3235239	104.0992	0.4454545
ILMN_3180807	101.5414	0.6207792
ILMN_3257273	113.4685	0.1493506
ILMN_3179891	107.6993	0.2675325
ILMN_3261273	107.7889	0.2662338
ILMN_3187894	97.41268	0.8675325
ILMN_3187545	101.6195	0.612987
ILMN_3184512	108.6196	0.238961
ILMN_3255903	100.8225	0.6675324
ILMN_3187254	137.239	0.03766234
ILMN_3265783	105.4398	0.3701299
ILMN_3267024	104.6602	0.4155844
ILMN_3184664	98.99524	0.7857143
ILMN_3187698	105.3514	0.3753247
ILMN_3179823	99.66116	0.7480519
ILMN_3255735	123.713	0.06753246
ILMN_3178680	102.0296	0.5753247
ILMN_3179562	98.39416	0.825974
ILMN_3256024	112.354	0.1649351
ILMN_3260337	110.1984	0.1987013
ILMN_3191940	108.7386	0.2376623
ILMN_3260281	112.8775	0.1571429
ILMN_3195372	202.7179	0.006493506
ILMN_3262454	128.2038	0.05454545
ILMN_3188076	228.44	0.001298701
ILMN_3264543	140.8351	0.03376623
ILMN_3260286	3056.666	0
ILMN_3271706	125.4329	0.05974026
ILMN_3182034	107.9955	0.261039
ILMN_3272545	103.6058	0.4714286
ILMN_3267523	109.7014	0.2116883
ILMN_3182877	108.9059	0.2376623
ILMN_3180855	100.3172	0.7012987
ILMN_3192813	100.4721	0.6948052
ILMN_3268414	103.5279	0.474026
ILMN_3187612	9746.275	0
ILMN_3260618	138.847	0.03506494
ILMN_3180196	128.4949	0.05454545
ILMN_3261576	99.02872	0.7818182
ILMN_3269191	101.0282	0.6545454
ILMN_3273252	106.7106	0.3077922
ILMN_3268938	109.1897	0.225974
ILMN_3179148	110.0986	0.2
ILMN_3184978	100.4602	0.6961039
ILMN_3261439	4121.203	0
ILMN_3194797	100.8737	0.6623377
ILMN_3178585	99.96867	0.7220779
ILMN_3252901	103.0593	0.5
ILMN_3242507	113.515	0.1454545
ILMN_3271081	114.803	0.1285714
ILMN_3178553	476.5167	0
ILMN_3269812	127.4843	0.05584415
ILMN_3257482	110.7654	0.1922078
ILMN_3254515	111.7234	0.1727273
ILMN_3178058	94.62765	0.951948
ILMN_3262413	109.696	0.212987
ILMN_3175669	95.50758	0.9272727
ILMN_3272977	96.71942	0.8896104
ILMN_3179358	103.3438	0.4857143
ILMN_3271300	106.0846	0.3363636
ILMN_3263656	113.8807	0.1376623
ILMN_3182893	106.5858	0.3142857
ILMN_3257564	125.307	0.05974026
ILMN_3237165	104.8261	0.4051948
ILMN_3258594	103.2764	0.4896104
ILMN_3270248	100.7223	0.6805195
ILMN_3259096	99.63686	0.7506493
ILMN_3255699	94.55956	0.9532468
ILMN_3266399	99.00688	0.7831169
ILMN_3239920	107.5339	0.2753247
ILMN_3176746	120.8744	0.07662338
ILMN_3266964	130.4595	0.04935065
ILMN_3255679	102.7278	0.5272727
ILMN_3193299	164.179	0.01298701
ILMN_3266666	381.55	0
ILMN_3189518	97.22672	0.8766234
ILMN_3269310	100.8468	0.6649351
ILMN_3263393	104.6214	0.4181818
ILMN_3252724	101.6785	0.6077922
ILMN_3193238	92.97031	0.987013
ILMN_3270429	98.67725	0.8116883
ILMN_3189621	92.99886	0.987013
ILMN_3265824	94.4352	0.9558442
ILMN_3266506	101.9477	0.5792208
ILMN_3175358	99.27866	0.7675325
ILMN_3188655	93.15965	0.9857143
ILMN_3264651	99.06808	0.7818182
ILMN_3188180	120.1823	0.07922078
ILMN_3184980	98.3504	0.8285714
ILMN_3268403	115.6742	0.1207792
ILMN_3255805	103.9933	0.451948
ILMN_3253646	96.66013	0.8909091
ILMN_3193186	104.3978	0.4285714
ILMN_3269652	105.3356	0.3753247
ILMN_3182017	98.16562	0.8402597
ILMN_3176840	101.9281	0.5792208
ILMN_3259251	98.93586	0.7948052
ILMN_3260070	311.0879	0
ILMN_3191695	287.8327	0
ILMN_3232823	98.78416	0.8077922
ILMN_3233698	97.40904	0.8675325
ILMN_3176790	137.6578	0.03636364
ILMN_3259829	98.7255	0.8090909
ILMN_3184457	100.1206	0.712987
ILMN_3260920	96.17171	0.9103896
ILMN_3253787	198.187	0.006493506
ILMN_3244821	107.7396	0.2662338
ILMN_3181284	113.7269	0.1441558
ILMN_3231433	107.6464	0.2675325
ILMN_3235637	4867.492	0
ILMN_3258027	99.77592	0.7402598
ILMN_3249338	99.20768	0.7714286
