PROBE_ID	7677153059_L.VALUE	7677153059_L.Detection Pval
ILMN_1807159	117.8229	0.1493506
ILMN_2107040	104.5716	0.4415585
ILMN_1732309	97.44123	0.7805195
ILMN_1707326	110.4473	0.2714286
ILMN_1791678	93.74834	0.9220779
ILMN_2179397	104.7386	0.4337662
ILMN_1701058	125.3121	0.08311688
ILMN_1734138	191.3274	0.006493506
ILMN_2330371	255.0893	0
ILMN_1744316	177.9411	0.009090909
ILMN_2374770	585.113	0
ILMN_1793118	795.3262	0
ILMN_1803392	189.3775	0.007792208
ILMN_2358733	208.0418	0.005194805
ILMN_1776679	306.78	0
ILMN_1707791	144.5317	0.03766234
ILMN_1754947	121.8331	0.1077922
ILMN_1693726	129.4448	0.06493507
ILMN_1668639	206.7861	0.005194805
ILMN_1710434	1071.639	0
ILMN_1743324	112.0599	0.2324675
ILMN_1662161	177.1916	0.009090909
ILMN_1779886	502.7939	0
ILMN_1803941	281.3959	0
ILMN_1758457	112.8447	0.2194805
ILMN_1756542	111.4681	0.2493507
ILMN_1692844	116.5992	0.1649351
ILMN_1769876	152.7074	0.02337662
ILMN_2044572	161.8762	0.01688312
ILMN_1742869	381.454	0
ILMN_1778897	98.56703	0.7454545
ILMN_2096743	104.3202	0.4506494
ILMN_3251227	191.6713	0.006493506
ILMN_2123730	117.73	0.151948
ILMN_2228044	176.1009	0.009090909
ILMN_2060212	109.3428	0.2935065
ILMN_1780197	134.5916	0.05584415
ILMN_1768491	149.1857	0.02727273
ILMN_1681855	130.112	0.06103896
ILMN_1707741	98.4083	0.7519481
ILMN_1737850	102.1724	0.5532467
ILMN_1766028	100.509	0.638961
ILMN_1659995	133.7794	0.05584415
ILMN_1702538	92.35756	0.9480519
ILMN_2064606	298.4287	0
ILMN_2173651	118.0478	0.1454545
ILMN_1674587	92.48662	0.9441559
ILMN_2153679	149.0894	0.02727273
ILMN_1657247	91.7338	0.9571428
ILMN_2167397	96.84375	0.7948052
ILMN_1693802	185.5907	0.007792208
ILMN_1708381	96.67888	0.7987013
ILMN_3299800	104.9613	0.4285714
ILMN_3223246	127.3664	0.07662338
ILMN_2068991	126.834	0.07662338
ILMN_3229269	105.7169	0.4038961
ILMN_3305887	121.2421	0.1090909
ILMN_3235694	131.4373	0.05974026
ILMN_1688098	157.2092	0.02077922
ILMN_1767433	137.5269	0.04805195
ILMN_1661622	125.5381	0.08181818
ILMN_1735495	146.5889	0.03376623
ILMN_1701604	111.5935	0.2454545
ILMN_1805366	94.99742	0.8727273
ILMN_2237474	89.86277	0.9779221
ILMN_1804697	122.1491	0.1064935
ILMN_1703891	157.5442	0.02077922
ILMN_1789909	126.9404	0.07662338
ILMN_2390227	169.2967	0.01298701
ILMN_1726239	821.4398	0
ILMN_1790953	341.3323	0
ILMN_1743352	155.1341	0.02207792
ILMN_1796411	118.2629	0.1402597
ILMN_2076415	153.2623	0.02337662
ILMN_1673376	102.531	0.5376623
ILMN_1795400	223.817	0.002597403
ILMN_1725183	186.8573	0.007792208
ILMN_2359014	121.731	0.1077922
ILMN_1776333	104.0556	0.4610389
ILMN_1739967	349.8483	0
ILMN_1808846	133.3504	0.05714286
ILMN_1744795	429.9837	0
ILMN_1798657	140.0253	0.04285714
ILMN_2317524	100.1606	0.6662338
ILMN_1812328	101.0813	0.612987
ILMN_1764489	228.0296	0.002597403
ILMN_2177413	113.1947	0.2116883
ILMN_1697175	134.9841	0.05454545
ILMN_1697117	184.5639	0.007792208
ILMN_1708147	299.7667	0
ILMN_1694928	98.23471	0.7532467
ILMN_1739366	119.3902	0.1311688
ILMN_1670676	116.7277	0.1649351
ILMN_1778134	123.8869	0.08961039
ILMN_2414848	123.7456	0.09090909
ILMN_1783728	169.4597	0.01298701
ILMN_1809047	147.8882	0.03116883
ILMN_1698015	105.2578	0.4181818
ILMN_2262510	100.4309	0.6441559
ILMN_2350514	95.5948	0.8467532
ILMN_1708989	103.6536	0.4818182
ILMN_2248112	106.9251	0.3649351
ILMN_2223056	120.7566	0.1168831
ILMN_1721580	112.8524	0.2194805
ILMN_1808457	203.2535	0.005194805
ILMN_1733069	101.5634	0.5896104
ILMN_2298577	112.3715	0.225974
ILMN_2048119	137.6397	0.04805195
ILMN_1783563	145.6977	0.03636364
ILMN_1792256	87.77677	0.9883117
ILMN_2259815	131.513	0.05974026
ILMN_1703470	102.4053	0.5441558
ILMN_2362556	105.1635	0.4207792
ILMN_1692714	119.2985	0.1311688
ILMN_2161194	102.4657	0.5389611
ILMN_1664276	111.3662	0.2506494
ILMN_1701393	107.4168	0.3467532
ILMN_1713449	120.3443	0.1194805
ILMN_1745827	93.35212	0.9311689
ILMN_2282379	122.5826	0.1
ILMN_1742362	108.8043	0.3090909
ILMN_2376958	102.2299	0.5493507
ILMN_1763333	114.072	0.1922078
ILMN_1692095	162.2438	0.01688312
ILMN_1679958	111.9873	0.2324675
ILMN_1744251	110.5455	0.2675325
ILMN_1739178	101.3721	0.6025974
ILMN_1794840	93.43917	0.9246753
ILMN_2282641	578.6573	0
ILMN_1734596	155.7295	0.02077922
ILMN_3239922	117.1675	0.1571429
ILMN_1804316	95.59906	0.8467532
ILMN_1671107	96.91558	0.7922078
ILMN_2357770	175.4702	0.009090909
ILMN_1698139	108.4344	0.3233766
ILMN_1709851	106.5444	0.3753247
ILMN_1684742	108.5911	0.3181818
ILMN_1665526	143.7853	0.03766234
ILMN_2240597	115.766	0.1753247
ILMN_1726928	141.5869	0.04155844
ILMN_2398403	117.7621	0.1493506
ILMN_2398408	93.70776	0.9220779
ILMN_1809552	90.12123	0.9779221
ILMN_1765310	109.8473	0.2805195
ILMN_1749478	153.3547	0.02337662
ILMN_1734190	180.4522	0.009090909
ILMN_1756093	103.6008	0.4831169
ILMN_2330341	109.9991	0.2792208
ILMN_1748625	230.448	0.002597403
ILMN_1749073	94.12238	0.9077922
ILMN_3251393	107.6508	0.3415585
ILMN_1729165	110.8829	0.2649351
ILMN_2084043	101.1527	0.6116883
ILMN_1753525	114.8705	0.1857143
ILMN_2402272	175.8741	0.009090909
ILMN_1670561	128.8501	0.06753246
ILMN_1656399	141.5433	0.04285714
ILMN_3243621	109.1022	0.2987013
ILMN_2066020	389.2563	0
ILMN_1704873	154.8187	0.02207792
ILMN_1675579	105.5606	0.4090909
ILMN_2377185	123.0171	0.0961039
ILMN_1733927	889.4462	0
ILMN_1808110	176.0235	0.009090909
ILMN_1774705	144.3502	0.03766234
ILMN_1810590	95.23273	0.861039
ILMN_3237069	466.765	0
ILMN_3237433	98.03989	0.7597402
ILMN_2398039	175.2079	0.009090909
ILMN_2289301	94.20316	0.9051948
ILMN_1706839	132.1956	0.05974026
ILMN_1809095	102.0794	0.5597402
ILMN_1659929	92.1165	0.951948
ILMN_2314007	130.6118	0.06103896
ILMN_1669832	146.7247	0.03376623
ILMN_1772614	106.5484	0.3753247
ILMN_1745041	113.1851	0.2116883
ILMN_2317618	106.7284	0.3714286
ILMN_1682008	117.2654	0.1558442
ILMN_2280480	93.55921	0.9233766
ILMN_1663561	94.10243	0.9103896
ILMN_1778337	88.78105	0.9844156
ILMN_1778941	105.5634	0.4077922
ILMN_1660144	130.4454	0.06103896
ILMN_1666173	116.9712	0.1597403
ILMN_2368068	228.3186	0.002597403
ILMN_1789103	115.4009	0.1792208
ILMN_1719351	106.7393	0.3714286
ILMN_1766712	144.7951	0.03636364
ILMN_1728570	115.692	0.1753247
ILMN_1788729	124.9091	0.08571429
ILMN_1814971	694.3655	0
ILMN_1664434	153.5953	0.02337662
ILMN_1814194	130.656	0.06103896
ILMN_2367141	114.0207	0.1922078
ILMN_1676470	117.7147	0.151948
ILMN_1677846	95.76435	0.8376623
ILMN_1707005	104.9063	0.4298701
ILMN_1683986	105.7398	0.4
ILMN_1710746	98.80139	0.7311688
ILMN_1733841	105.1358	0.4220779
ILMN_1672486	111.9028	0.2337662
ILMN_1814247	147.1736	0.03246753
ILMN_1681248	97.55202	0.7779221
ILMN_1675808	94.66867	0.8857143
ILMN_1665058	139.1494	0.04545455
ILMN_1711994	862.0628	0
ILMN_1714859	166.0294	0.01298701
ILMN_1694486	163.8254	0.01428571
ILMN_1788841	131.7226	0.05974026
ILMN_2382309	129.1482	0.06623377
ILMN_1792144	101.6244	0.5857143
ILMN_2362809	101.4001	0.6012987
ILMN_1777614	103.3614	0.4961039
ILMN_1777439	115.8297	0.1753247
ILMN_1768469	137.5417	0.04805195
ILMN_1740572	127.0929	0.07662338
ILMN_2331348	103.7341	0.4792208
ILMN_1744941	149.6017	0.02727273
ILMN_1751241	101.127	0.612987
ILMN_2377025	91.84926	0.9558442
ILMN_1776347	291.4828	0
ILMN_1660661	156.4287	0.02077922
ILMN_2313434	120.6131	0.1168831
ILMN_1802821	108.4466	0.3233766
ILMN_2041355	113.6071	0.1974026
ILMN_1684417	102.5666	0.5363637
ILMN_1754656	112.9161	0.2194805
ILMN_1779785	98.77725	0.7324675
ILMN_1662117	119.2189	0.1324675
ILMN_2208812	97.07791	0.7896104
ILMN_1713174	144.865	0.03636364
ILMN_2231051	127.8524	0.07402597
ILMN_1772780	131.6846	0.05974026
ILMN_1700001	203.1424	0.005194805
ILMN_1667720	96.59373	0.8012987
ILMN_1722217	98.99383	0.7220779
ILMN_1751868	116.8157	0.1636364
ILMN_1745779	113.2619	0.2090909
ILMN_1700955	143.7851	0.03766234
ILMN_2204526	115.9065	0.1753247
ILMN_1774476	99.07362	0.7194805
ILMN_1685124	153.9273	0.02207792
ILMN_1706345	143.0455	0.03896104
ILMN_3244526	108.709	0.312987
ILMN_1782331	198.3237	0.005194805
ILMN_1777096	301.6125	0
ILMN_1795681	96.84072	0.7961039
ILMN_2132379	107.8818	0.3363636
ILMN_2060635	104.1067	0.4597403
ILMN_2146817	106.3807	0.3805195
ILMN_1716859	103.529	0.4883117
ILMN_2172091	113.065	0.2168831
ILMN_2285713	3625.901	0
ILMN_2391789	109.7407	0.2857143
ILMN_1726520	128.2565	0.07272727
ILMN_1809750	463.7855	0
ILMN_2175094	588.2798	0
ILMN_1751630	198.5886	0.005194805
ILMN_3241282	115.1103	0.1844156
ILMN_1745811	103.3223	0.5
ILMN_1700887	97.203	0.7844156
ILMN_1660261	101.9369	0.5701299
ILMN_1705241	232.2784	0.002597403
ILMN_1811110	131.9082	0.05974026
ILMN_2169490	141.8179	0.04025974
ILMN_3243037	104.7729	0.4324675
ILMN_1792726	114.2142	0.1922078
ILMN_1674049	112.2199	0.2298701
ILMN_1735055	99.02251	0.7220779
ILMN_1682781	109.358	0.2935065
ILMN_1814002	93.08955	0.9350649
ILMN_1722824	132.3063	0.05844156
ILMN_2413041	101.3953	0.6012987
ILMN_1705301	93.41444	0.9272727
ILMN_1666969	110.1824	0.2753247
ILMN_1767651	257.6802	0
ILMN_1764456	129.28	0.06623377
ILMN_1720799	412.8839	0
ILMN_1744784	98.45507	0.7506493
ILMN_1731213	136.0506	0.05064935
ILMN_1686992	226.931	0.002597403
ILMN_1706511	138.6481	0.04545455
ILMN_1751576	103.0063	0.5116883
ILMN_2066151	113.37	0.2038961
ILMN_1654570	99.93517	0.6792208
ILMN_2043173	118.8324	0.1350649
ILMN_1799099	93.13788	0.9337662
ILMN_1727732	121.5747	0.1077922
ILMN_1706832	98.42457	0.7519481
ILMN_1722732	104.2622	0.4545455
ILMN_1685042	99.24979	0.7103896
ILMN_2398627	123.1069	0.0948052
ILMN_2247084	89.85042	0.9779221
ILMN_1770682	115.2264	0.1844156
ILMN_1670440	139.3244	0.04545455
ILMN_2289473	107.8258	0.3363636
ILMN_2398294	118.5281	0.1363636
ILMN_1766573	117.8849	0.1480519
ILMN_1694847	111.2865	0.2532468
ILMN_2357377	106.5432	0.3753247
ILMN_2357382	102.8915	0.5220779
ILMN_1768488	173.083	0.01038961
ILMN_1657983	321.6773	0
ILMN_2373119	105.4445	0.4142857
ILMN_1796005	82.18746	1
ILMN_2311796	123.7791	0.09090909
ILMN_1746243	135.3888	0.05324675
ILMN_2311798	140.0495	0.04285714
ILMN_1750181	228.3645	0.002597403
ILMN_1791067	151.0714	0.02337662
ILMN_1654370	159.839	0.01818182
ILMN_1651230	116.54	0.1649351
ILMN_2138249	105.0366	0.4246753
ILMN_3247163	101.1005	0.612987
ILMN_1788818	135.8598	0.05064935
ILMN_1787155	116.9406	0.1623377
ILMN_1653529	142.5354	0.03896104
ILMN_2211235	102.1154	0.5571429
ILMN_2273595	183.352	0.007792208
ILMN_1691076	100.9713	0.6168831
ILMN_2370241	114.9673	0.1844156
ILMN_1803803	101.7601	0.5779221
ILMN_1741719	121.9324	0.1077922
ILMN_1674615	98.87818	0.7298701
ILMN_1669921	100.532	0.6376624
ILMN_1685490	100.8194	0.6246753
ILMN_1685909	107.9118	0.3337662
ILMN_1731181	155.5245	0.02077922
ILMN_1692272	229.3109	0.002597403
ILMN_1781623	177.2993	0.009090909
ILMN_1670139	250.7444	0
ILMN_2174481	106.727	0.3714286
ILMN_1733318	103.3402	0.4961039
ILMN_1768425	113.1879	0.2116883
ILMN_1715661	221.8835	0.002597403
ILMN_3251695	130.4557	0.06103896
ILMN_2138689	119.2653	0.1324675
ILMN_1765574	97.86023	0.7649351
ILMN_2275760	107.4751	0.3454545
ILMN_2374115	98.06699	0.7584416
ILMN_1733135	119.6939	0.125974
ILMN_2282477	101.7772	0.5779221
ILMN_1853592	112.8278	0.2194805
ILMN_1758404	96.5266	0.8038961
ILMN_1683891	105.3481	0.4155844
ILMN_2096784	101.602	0.5857143
ILMN_1659378	114.0695	0.1922078
ILMN_1790595	110.3996	0.2727273
ILMN_1814657	198.3228	0.005194805
ILMN_1733562	334.251	0
ILMN_2067709	139.5023	0.04415584
ILMN_2067708	155.4421	0.02077922
ILMN_1738750	171.5756	0.01038961
ILMN_1736527	111.2808	0.2532468
ILMN_2117987	228.0791	0.002597403
ILMN_1661717	211.6155	0.005194805
ILMN_1793671	106.9365	0.3636364
ILMN_2116639	115.8616	0.1753247
ILMN_1651763	96.56256	0.8012987
ILMN_1764826	202.4753	0.005194805
ILMN_1733616	132.5335	0.05714286
ILMN_1687749	98.30194	0.7519481
ILMN_1711332	106.5829	0.374026
ILMN_2381468	85.18956	0.9974026
ILMN_1722489	110.5075	0.2675325
ILMN_1663919	115.9438	0.174026
ILMN_1811387	122.4591	0.1012987
ILMN_1812474	237.6286	0.002597403
ILMN_1779213	152.3361	0.02337662
ILMN_2341815	379.8653	0
ILMN_1672571	209.0459	0.005194805
ILMN_2408102	223.9262	0.002597403
ILMN_1695000	171.8068	0.01038961
ILMN_1662619	99.92866	0.6792208
ILMN_1701032	87.42409	0.9883117
ILMN_1707124	114.9214	0.1857143
ILMN_2068104	100.5357	0.6376624
ILMN_1709451	132.0317	0.05974026
ILMN_1724738	119.2629	0.1324675
ILMN_1674243	361.2039	0
ILMN_1747586	115.7942	0.1753247
ILMN_1685567	132.6571	0.05714286
ILMN_2083946	165.3965	0.01298701
ILMN_1805175	161.9718	0.01688312
ILMN_2129668	108.6158	0.3168831
ILMN_1773801	131.9916	0.05974026
ILMN_2389876	114.5307	0.1883117
ILMN_1812526	95.38949	0.8558441
ILMN_1687652	213.9032	0.005194805
ILMN_1663866	744.7411	0
ILMN_1745927	112.7364	0.2194805
ILMN_1744862	154.9094	0.02207792
ILMN_2384241	1045.844	0
ILMN_1726245	848.5527	0
ILMN_1784287	616.3996	0
ILMN_1696870	160.2634	0.01818182
ILMN_1754102	123.5946	0.09220779
ILMN_2247842	109.4138	0.2935065
ILMN_2318643	166.1327	0.01298701
ILMN_1702211	101.5413	0.5909091
ILMN_2318638	212.6944	0.005194805
ILMN_2245292	98.89393	0.7285714
ILMN_1656761	141.9837	0.03896104
ILMN_1709044	154.3441	0.02207792
ILMN_3237497	113.7456	0.1935065
ILMN_3241861	98.18171	0.7571428
ILMN_1721134	96.1824	0.8155844
ILMN_1705750	177.9166	0.009090909
ILMN_1679267	111.4913	0.2493507
ILMN_1797236	91.25822	0.9571428
ILMN_1786847	180.6406	0.009090909
ILMN_1669363	101.0628	0.6142857
ILMN_1699925	97.7971	0.7675325
ILMN_2345564	99.2267	0.712987
ILMN_2259966	121.6442	0.1077922
ILMN_1776214	108.7369	0.312987
ILMN_1691164	102.3654	0.5454546
ILMN_1651735	616.4672	0
ILMN_3244760	125.6791	0.08181818
ILMN_1677273	113.9691	0.1922078
ILMN_2356578	94.16298	0.9064935
ILMN_1663954	313.3534	0
ILMN_1711450	265.7841	0
ILMN_1811624	166.1883	0.01298701
ILMN_1706818	116.2048	0.1727273
ILMN_1757272	135.8746	0.05064935
ILMN_1788988	139.7164	0.04415584
ILMN_2301955	112.0865	0.2311688
ILMN_1767542	106.6662	0.3714286
ILMN_1780699	449.6636	0
ILMN_1686461	111.1952	0.2545455
ILMN_2115553	99.94999	0.6792208
ILMN_1766128	113.0893	0.2168831
ILMN_2183261	98.31065	0.7519481
ILMN_2189915	101.2718	0.6090909
ILMN_1769150	116.1864	0.1727273
ILMN_1661424	118.5254	0.1363636
ILMN_1750203	121.0559	0.1116883
ILMN_1652486	112.523	0.2220779
ILMN_1771600	114.3485	0.1922078
ILMN_1790109	122.9492	0.0961039
ILMN_1809054	101.5364	0.5909091
ILMN_1759787	111.799	0.238961
ILMN_1686116	138.4562	0.04805195
ILMN_1678842	99.492	0.7025974
ILMN_1804663	142.5868	0.03896104
ILMN_1736078	99.20197	0.7142857
ILMN_1722789	130.8954	0.06103896
ILMN_1705372	109.6461	0.287013
ILMN_2098743	146.9765	0.03246753
ILMN_1682120	106.4626	0.3779221
ILMN_1665923	101.5848	0.5896104
ILMN_3307695	109.0963	0.3
ILMN_1652716	103.6261	0.4831169
ILMN_2093720	105.4876	0.412987
ILMN_1782688	108.7606	0.3116883
ILMN_3251298	134.0225	0.05584415
ILMN_3235974	101.0363	0.6142857
ILMN_1802157	168.1571	0.01298701
ILMN_2390821	256.3089	0
ILMN_1696883	126.3511	0.07792208
ILMN_2298936	128.6635	0.06753246
ILMN_2415926	122.4462	0.1012987
ILMN_1769072	97.27682	0.7831169
ILMN_1750518	224.0978	0.002597403
ILMN_2364062	134.4735	0.05584415
ILMN_1688390	115.3796	0.1792208
ILMN_1667883	282.5672	0
ILMN_2393169	214.5717	0.005194805
ILMN_1679880	135.4419	0.05194805
ILMN_1805028	472.6572	0
ILMN_1726659	130.1859	0.06103896
ILMN_1737943	141.6851	0.04025974
ILMN_1661683	108.3974	0.3233766
ILMN_1654613	100.912	0.6194805
ILMN_1718182	180.3054	0.009090909
ILMN_1671028	154.8693	0.02207792
ILMN_1719185	128.9744	0.06753246
ILMN_1696683	97.01257	0.7909091
ILMN_1794844	107.4526	0.3467532
ILMN_1733157	102.7497	0.5272727
ILMN_1696659	189.2017	0.007792208
ILMN_2399588	99.10581	0.7181818
ILMN_2090567	108.6735	0.3142857
ILMN_1683716	94.17352	0.9064935
ILMN_2405264	97.34927	0.7818182
ILMN_1673177	173.9859	0.01038961
ILMN_1734862	96.04436	0.825974
ILMN_1726352	120.7808	0.1168831
ILMN_1656715	105.6116	0.4077922
ILMN_2108590	100.1795	0.6649351
ILMN_1713873	99.14502	0.7168831
ILMN_1737168	102.6514	0.5298702
ILMN_2108339	315.1778	0
ILMN_1702946	129.1051	0.06623377
ILMN_1787511	136.861	0.04805195
ILMN_1671902	123.0344	0.0961039
ILMN_1779875	91.2212	0.9584416
ILMN_2357361	206.5119	0.005194805
ILMN_1740345	99.9736	0.6779221
ILMN_2334042	172.9891	0.01038961
ILMN_1712634	200.4377	0.005194805
ILMN_1778691	152.8436	0.02337662
ILMN_2388466	327.0113	0
ILMN_2055634	380.3029	0
ILMN_1669507	112.6947	0.2194805
ILMN_1717745	186.571	0.007792208
ILMN_1728589	99.16097	0.7142857
ILMN_1796855	321.2798	0
ILMN_2351309	161.3002	0.01818182
ILMN_1655577	119.4473	0.1311688
ILMN_1740627	116.161	0.1727273
ILMN_2358560	162.0827	0.01688312
ILMN_1815079	125.621	0.08181818
ILMN_1724863	156.4053	0.02077922
ILMN_1651346	174.8399	0.01038961
ILMN_1815690	199.9612	0.005194805
ILMN_1686454	108.9554	0.3025974
ILMN_1878866	110.9736	0.2623377
ILMN_1730159	107.7886	0.3363636
ILMN_1654609	302.3779	0
ILMN_1777579	114.9056	0.1857143
ILMN_1690066	108.2734	0.3246753
ILMN_1695878	108.2468	0.325974
ILMN_2226435	94.64987	0.887013
ILMN_1705774	139.7288	0.04415584
ILMN_1703984	116.5498	0.1649351
ILMN_1676905	123.6661	0.09220779
ILMN_2125017	138.9839	0.04545455
ILMN_3236289	103.6555	0.4818182
ILMN_1750678	114.1172	0.1922078
ILMN_1735093	147.9647	0.03116883
ILMN_1765332	114.0615	0.1922078
ILMN_1686557	117.5364	0.151948
ILMN_1656798	106.6683	0.3714286
ILMN_1813260	175.4184	0.009090909
ILMN_1706959	216.3691	0.005194805
ILMN_1673746	151.3186	0.02337662
ILMN_1773493	150.7699	0.02467532
ILMN_1679555	446.7207	0
ILMN_1664231	152.2074	0.02337662
ILMN_3226669	106.3613	0.3805195
ILMN_3231338	100.661	0.6337662
ILMN_1784031	116.4592	0.1662338
ILMN_1752229	111.1855	0.2545455
ILMN_1722239	104.6214	0.4415585
ILMN_1738938	104.1747	0.4584416
ILMN_1653709	152.4827	0.02337662
ILMN_1711566	668.7834	0
ILMN_1721876	621.6718	0
ILMN_1664583	120.2379	0.1207792
ILMN_1749078	156.699	0.02077922
ILMN_1701461	101.7274	0.5805195
ILMN_1663399	152.0589	0.02337662
ILMN_1810684	99.49194	0.7025974
ILMN_1807169	92.7367	0.9402598
ILMN_1697420	417.2018	0
ILMN_2103295	744.9207	0
ILMN_1765578	309.8082	0
ILMN_1761939	102.5226	0.5376623
ILMN_1781457	166.219	0.01298701
ILMN_2249288	116.0611	0.1727273
ILMN_2249282	178.7056	0.009090909
ILMN_1812432	121.7115	0.1077922
ILMN_2400603	105.247	0.4181818
ILMN_2290679	110.7229	0.2662338
ILMN_1776703	140.9336	0.04285714
ILMN_1743763	370.9895	0
ILMN_2403006	101.0008	0.6155844
ILMN_1691499	121.5725	0.1077922
ILMN_1664978	120.0703	0.1207792
ILMN_2384561	119.8956	0.1220779
ILMN_1763972	114.06	0.1922078
ILMN_1659610	103.3931	0.4935065
ILMN_1806037	216.7888	0.005194805
ILMN_1766814	138.9454	0.04545455
ILMN_1736597	2010.909	0
ILMN_1674009	151.3362	0.02337662
ILMN_1713533	96.80697	0.7961039
ILMN_1784655	176.5762	0.009090909
ILMN_1751572	110.1411	0.2766234
ILMN_1814917	131.4035	0.06103896
ILMN_2234412	168.664	0.01298701
ILMN_1696704	136.7095	0.04935065
ILMN_2103761	369.8343	0
ILMN_1661299	98.96636	0.7233766
ILMN_1811029	164.8532	0.01428571
ILMN_1663486	176.4034	0.009090909
ILMN_1699814	107.4126	0.3467532
ILMN_1755158	103.2804	0.5012987
ILMN_2206307	89.97996	0.9779221
ILMN_1696643	664.9428	0
ILMN_1700042	117.3295	0.1558442
ILMN_1731048	264.4237	0
ILMN_2298366	114.2509	0.1922078
ILMN_2414762	145.6093	0.03636364
ILMN_1719905	164.0246	0.01428571
ILMN_1772387	151.0759	0.02337662
ILMN_2155708	95.96387	0.8324676
ILMN_1689578	147.6828	0.03246753
ILMN_1706217	329.3632	0
ILMN_1722981	199.5716	0.005194805
ILMN_1654560	416.8528	0
ILMN_1749287	178.6984	0.009090909
ILMN_1677827	140.8385	0.04285714
ILMN_1705047	354.6471	0
ILMN_1682251	105.9272	0.3909091
ILMN_1657892	528.6347	0
ILMN_1679798	107.2292	0.3558442
ILMN_1677564	100.256	0.6571429
ILMN_3235350	107.1323	0.3571429
ILMN_1728062	97.93852	0.761039
ILMN_1793016	118.6128	0.1350649
ILMN_1806344	109.6686	0.287013
ILMN_2143148	292.2409	0
ILMN_1763670	125.76	0.08051948
ILMN_1741171	128.6538	0.06753246
ILMN_1697472	126.937	0.07662338
ILMN_1761120	299.4875	0
ILMN_1770338	100.3213	0.6545454
ILMN_2169966	105.1658	0.4207792
ILMN_1739170	96.88277	0.7935065
ILMN_1794532	110.7271	0.2662338
ILMN_1808325	127.0102	0.07662338
ILMN_2413644	113.0886	0.2168831
ILMN_1668842	97.71554	0.7727273
ILMN_1775830	100.0383	0.674026
ILMN_1792404	101.542	0.5909091
ILMN_2167808	99.72501	0.6909091
ILMN_1750961	234.2954	0.002597403
ILMN_1757757	102.2714	0.548052
ILMN_1706419	167.2429	0.01298701
ILMN_1686951	97.92464	0.761039
ILMN_1690040	178.5058	0.009090909
ILMN_1803995	268.9675	0
ILMN_1793730	116.4852	0.1649351
ILMN_1709334	164.5958	0.01428571
ILMN_1737164	149.6553	0.02727273
ILMN_2333440	120.4704	0.1181818
ILMN_2253300	122.9682	0.0961039
ILMN_1785765	636.3063	0
ILMN_1669931	183.5308	0.007792208
ILMN_1674421	270.8234	0
ILMN_1705213	297.7014	0
ILMN_1664750	1379.31	0
ILMN_1693311	2134.799	0
ILMN_1792812	97.5916	0.7779221
ILMN_1710269	110.4808	0.2688312
ILMN_1712407	111.5805	0.2467532
ILMN_1803219	122.1633	0.1064935
ILMN_1730117	97.2668	0.7831169
ILMN_1794677	399.4087	0
ILMN_1689306	112.5022	0.2220779
ILMN_2211534	153.3913	0.02337662
ILMN_1678212	116.7971	0.1636364
ILMN_1677963	113.3792	0.2038961
ILMN_1659024	94.07007	0.912987
ILMN_1685493	132.5409	0.05714286
ILMN_1793829	470.6185	0
ILMN_1773333	102.9572	0.5168831
ILMN_2220739	156.1246	0.02077922
ILMN_1781276	101.0274	0.6142857
ILMN_1652719	103.7556	0.4766234
ILMN_2180624	171.4511	0.01038961
ILMN_3237721	101.3673	0.6025974
ILMN_1693045	150.8026	0.02467532
ILMN_1736585	299.9827	0
ILMN_2213558	405.5753	0
ILMN_1654939	353.1631	0
ILMN_1719316	276.8613	0
ILMN_1804148	239.0283	0.002597403
ILMN_1803279	369.0173	0
ILMN_1748899	104.3983	0.4454545
ILMN_1672405	236.7004	0.002597403
ILMN_2186482	197.9876	0.005194805
ILMN_1676670	98.37582	0.7519481
ILMN_1743655	402.8982	0
ILMN_1729498	112.4886	0.2220779
ILMN_1730645	89.89104	0.9779221
ILMN_1778464	136.8258	0.04805195
ILMN_1779632	102.3207	0.5467532
ILMN_1717973	111.7763	0.238961
ILMN_1698259	102.3044	0.5467532
ILMN_1667716	191.6854	0.006493506
ILMN_1755224	161.0605	0.01818182
ILMN_1670504	118.7561	0.1350649
ILMN_1677736	113.4447	0.2
ILMN_1783973	97.29292	0.7831169
ILMN_3249244	991.2878	0
ILMN_1726288	151.0612	0.02337662
ILMN_2067607	117.4408	0.1532468
ILMN_1692511	133.6252	0.05584415
ILMN_2413330	91.73778	0.9571428
ILMN_2413331	122.0751	0.1077922
ILMN_1669709	109.1844	0.2974026
ILMN_2092756	294.0744	0
ILMN_2175265	119.1231	0.1324675
ILMN_1705224	100.9541	0.6168831
ILMN_3240187	566.4695	0
ILMN_1712035	175.3935	0.009090909
ILMN_2052871	144.5719	0.03766234
ILMN_1809894	98.60685	0.7415584
ILMN_1738093	123.5102	0.09350649
ILMN_1738116	115.0121	0.1844156
ILMN_1654516	258.0138	0
ILMN_2108493	100.3622	0.6532468
ILMN_1720498	106.48	0.3766234
ILMN_1723145	92.39657	0.9480519
ILMN_1724139	971.8497	0
ILMN_1685709	102.5266	0.5376623
ILMN_2217809	185.7775	0.007792208
ILMN_2145518	345.2795	0
ILMN_1766851	185.7355	0.007792208
ILMN_1721563	139.2637	0.04545455
ILMN_2194229	107.6611	0.3415585
ILMN_1764261	121.1114	0.1116883
ILMN_1663033	115.2139	0.1844156
ILMN_1748812	94.35806	0.8961039
ILMN_1753608	534.4392	0
