PROBE_ID	7677153062_L.VALUE	7677153062_L.Detection Pval
ILMN_1764867	104.7859	0.0987013
ILMN_1706749	83.83274	0.6779221
ILMN_1690407	73.20169	1
ILMN_1786068	84.35867	0.6233766
ILMN_1666798	88.7073	0.3909091
ILMN_3278754	91.97049	0.274026
ILMN_3218401	90.71725	0.3077922
ILMN_1811063	1638.768	0
ILMN_1680042	85.55457	0.548052
ILMN_1680033	88.44321	0.4025974
ILMN_1705759	91.75318	0.2805195
ILMN_1794858	81.98678	0.8064935
ILMN_1684693	83.50306	0.7038961
ILMN_1770328	82.98376	0.7402598
ILMN_1815474	79.8547	0.9103896
ILMN_1668570	86.8362	0.474026
ILMN_1672235	87.97993	0.4207792
ILMN_3206931	89.8028	0.3415585
ILMN_3283444	96.1651	0.1909091
ILMN_1671970	118.3774	0.05324675
ILMN_1749417	86.50366	0.4883117
ILMN_1737689	179.3748	0.01168831
ILMN_1651508	86.78442	0.4753247
ILMN_1708367	93.53387	0.2350649
ILMN_1688588	94.40547	0.2194805
ILMN_1699658	91.60714	0.2896104
ILMN_1766371	125.469	0.04415584
ILMN_1694146	84.82133	0.5935065
ILMN_1692762	95.09164	0.2116883
ILMN_1678129	83.55907	0.6961039
ILMN_1673630	87.14462	0.4610389
ILMN_1697907	112.1628	0.06883117
ILMN_1710790	105.8226	0.0961039
ILMN_1672755	7551.888	0
ILMN_3200830	395.5979	0
ILMN_3277307	118.3699	0.05324675
ILMN_1803799	160.026	0.01948052
ILMN_1671125	83.22408	0.7285714
ILMN_1757876	79.37518	0.9246753
ILMN_1812659	85.5436	0.5493507
ILMN_1702235	122.225	0.05194805
ILMN_1670442	81.69296	0.8233766
ILMN_1660307	89.40779	0.3636364
ILMN_1748974	93.56682	0.2350649
ILMN_1687475	106.0402	0.0961039
ILMN_1781753	85.85851	0.5324675
ILMN_1811034	80.46181	0.8909091
ILMN_1801435	84.97614	0.587013
ILMN_1661399	176.4205	0.01168831
ILMN_1776574	90.2089	0.3220779
ILMN_1767367	99.2711	0.1506494
ILMN_1686568	110.4608	0.07792208
ILMN_1726144	88.51194	0.4
ILMN_1659389	80.47438	0.8909091
ILMN_1791121	85.82576	0.5324675
ILMN_1783735	97.91788	0.1597403
ILMN_1743454	81.35569	0.8415585
ILMN_1651938	130.7011	0.04025974
ILMN_1675173	84.34528	0.6233766
ILMN_3245355	83.18547	0.7285714
ILMN_1700679	85.16193	0.5753247
ILMN_1812827	86.55196	0.487013
ILMN_1726049	84.29758	0.6324675
ILMN_1812617	90.87682	0.3051948
ILMN_1702663	93.13506	0.2415584
ILMN_1676036	92.96191	0.2467532
ILMN_1695442	85.28348	0.5675325
ILMN_1651608	87.22874	0.4597403
ILMN_1747297	121.0581	0.05194805
ILMN_1654137	80.20158	0.9025974
ILMN_1723630	82.07863	0.8012987
ILMN_1790459	86.47781	0.4896104
ILMN_1795126	78.48627	0.9584416
ILMN_1753048	91.35092	0.2948052
ILMN_1737837	84.77849	0.5961039
ILMN_1714466	114.8059	0.06363636
ILMN_1776535	86.9711	0.4688312
ILMN_2104693	80.98035	0.8597403
ILMN_1695376	80.90748	0.861039
ILMN_1652990	87.39643	0.451948
ILMN_1657827	95.10578	0.2116883
ILMN_1669644	87.04268	0.4662338
ILMN_3239495	82.83022	0.7558442
ILMN_1735176	80.4336	0.8935065
ILMN_1729421	162.9088	0.01688312
ILMN_1696720	81.79719	0.8155844
ILMN_1716857	87.11996	0.4623377
ILMN_1783556	152.834	0.02467532
ILMN_1786343	114.9264	0.06363636
ILMN_1694709	85.54857	0.5493507
ILMN_1716770	81.29671	0.8415585
ILMN_1735829	77.94228	0.9753247
ILMN_1670086	105.5532	0.09740259
ILMN_1665920	80.73985	0.8766234
ILMN_1715045	90.76237	0.3077922
ILMN_1680685	93.9195	0.2298701
ILMN_1697345	89.76942	0.3454545
ILMN_1671152	100.8516	0.1246753
ILMN_1717767	93.90494	0.2311688
ILMN_1747015	83.12344	0.7324675
ILMN_1793670	103.2716	0.1038961
ILMN_1678306	83.81179	0.6805195
ILMN_1786242	2366.953	0
ILMN_1680936	146.0187	0.02727273
ILMN_1802460	110.1803	0.07792208
ILMN_3246097	129.0095	0.04025974
ILMN_1697377	108.7546	0.08441558
ILMN_1673288	80.95844	0.8597403
ILMN_1654900	97.32964	0.1753247
ILMN_1730328	89.74794	0.3467532
ILMN_1726846	82.18074	0.7961039
ILMN_1793982	84.15842	0.6454545
ILMN_1655909	98.48168	0.1571429
ILMN_1725204	103.423	0.1012987
ILMN_1749409	146.8889	0.02727273
ILMN_3203868	99.98886	0.138961
ILMN_3285314	85.11264	0.5792208
ILMN_1795701	87.08714	0.4649351
ILMN_1658634	93.52388	0.2350649
ILMN_3235277	82.77871	0.7571428
ILMN_1748753	94.7257	0.2168831
ILMN_2188822	87.77856	0.4298701
ILMN_1802535	98.1647	0.1597403
ILMN_1653500	90.52184	0.3142857
ILMN_3243074	80.13715	0.9038961
ILMN_1706750	84.72651	0.6025974
ILMN_1720075	85.99106	0.525974
ILMN_1735811	92.15958	0.2675325
ILMN_1778767	85.54402	0.5493507
ILMN_3205424	85.62778	0.5454546
ILMN_1681305	88.11924	0.4142857
ILMN_1804601	108.1123	0.08961039
ILMN_1742549	85.22622	0.5701299
ILMN_1671555	80.0542	0.9064935
ILMN_1678262	86.88262	0.4714286
ILMN_1735503	86.86723	0.4727273
ILMN_3275199	76.17087	0.9922078
ILMN_3232862	83.41058	0.7168831
ILMN_1668717	89.95794	0.3363636
ILMN_1656647	84.58794	0.6103896
ILMN_1720968	85.61956	0.5454546
ILMN_1652132	84.95692	0.587013
ILMN_1673317	147.9515	0.02597403
ILMN_2181241	725.0928	0
ILMN_1804532	99.82829	0.1428571
ILMN_1742309	82.10168	0.8
ILMN_1808747	114.0985	0.06363636
ILMN_1697138	81.79285	0.8155844
ILMN_1725407	156.8835	0.02207792
ILMN_1724501	86.03114	0.5233766
ILMN_1746551	136.3719	0.03636364
ILMN_1696444	84.45114	0.6181818
ILMN_1805464	85.56672	0.5467532
ILMN_1715476	160.4861	0.01948052
ILMN_1659028	84.42038	0.6194805
ILMN_1731008	129.5878	0.04025974
ILMN_1730330	91.49837	0.2935065
ILMN_2165604	85.54985	0.5493507
ILMN_1710146	129.03	0.04025974
ILMN_1756472	87.1974	0.4597403
ILMN_1712989	88.63084	0.3961039
ILMN_1775034	99.55012	0.1493506
ILMN_1679471	86.03159	0.5233766
ILMN_1706920	82.44705	0.7779221
ILMN_1657056	105.979	0.0961039
ILMN_1802834	103.8828	0.1012987
ILMN_1691178	84.57903	0.6116883
ILMN_1757275	85.20011	0.5714286
ILMN_1678877	80.15099	0.9038961
ILMN_1734201	96.87122	0.1766234
ILMN_1683863	76.19749	0.9909091
ILMN_1786955	82.5668	0.7701299
ILMN_1660170	76.89907	0.9883117
ILMN_1696486	82.5482	0.7727273
ILMN_1758743	110.6888	0.07792208
ILMN_1748928	86.26663	0.5038961
ILMN_1775479	86.33501	0.4961039
ILMN_1778381	196.4138	0.005194805
ILMN_1760991	88.61768	0.3974026
ILMN_1814853	85.99083	0.525974
ILMN_1661172	95.33482	0.2051948
ILMN_1681402	86.2858	0.5038961
ILMN_1696999	100.0316	0.1363636
ILMN_1687763	80.609	0.8844156
ILMN_1688890	105.3692	0.09740259
ILMN_1673147	86.49384	0.4883117
ILMN_1698941	88.12106	0.4142857
ILMN_1696723	82.02039	0.8051948
ILMN_1664146	99.35699	0.1493506
ILMN_1656672	85.51233	0.5519481
ILMN_1721504	180.6393	0.01168831
ILMN_1828797	85.93707	0.5272727
ILMN_1678132	92.48456	0.2571429
ILMN_1716072	82.99742	0.7402598
ILMN_1736872	99.16814	0.1506494
ILMN_1773153	88.8159	0.387013
ILMN_1662294	104.1637	0.1
ILMN_1693949	92.94033	0.2467532
ILMN_1679707	104.7922	0.0987013
ILMN_1733126	100.594	0.1311688
ILMN_1685422	83.40028	0.7168831
ILMN_1671992	149.1596	0.02597403
ILMN_1805300	88.89832	0.3831169
ILMN_2103003	85.20992	0.5701299
ILMN_1802701	100.2874	0.1337662
ILMN_1810066	131.2068	0.04025974
ILMN_1660865	87.86883	0.4285714
ILMN_1661261	88.44646	0.4025974
ILMN_1799357	106.3247	0.0961039
ILMN_1722376	90.60668	0.3116883
ILMN_1699413	94.90785	0.2142857
ILMN_1660775	4184.184	0
ILMN_1773323	91.29221	0.2974026
ILMN_1658978	107.7859	0.08961039
ILMN_3200374	84.59393	0.6103896
ILMN_3287493	264.4383	0.001298701
ILMN_1779795	87.30762	0.4558442
ILMN_1689915	97.83609	0.1597403
ILMN_1669796	83.06199	0.7363636
ILMN_1662730	86.98499	0.4675325
ILMN_1723335	91.95249	0.274026
ILMN_3207996	83.42535	0.7168831
ILMN_1658825	93.57433	0.2350649
ILMN_1658415	89.69896	0.3480519
ILMN_1772168	79.57426	0.9168831
ILMN_1660104	144.6795	0.02727273
ILMN_1667663	90.94574	0.3051948
ILMN_1812299	85.24245	0.5701299
ILMN_1741597	97.36285	0.174026
ILMN_1687094	86.66207	0.4844156
ILMN_1676694	78.37003	0.9649351
ILMN_1675657	87.45441	0.4506494
ILMN_1673643	79.78394	0.9103896
ILMN_1743711	174.9185	0.01168831
ILMN_1806319	97.57785	0.1675325
ILMN_1764436	94.51875	0.2168831
ILMN_1727668	135.8969	0.03636364
ILMN_3292903	83.68356	0.6896104
ILMN_3216394	85.83363	0.5324675
ILMN_1710602	102.0699	0.1142857
ILMN_1688195	80.64634	0.8831169
ILMN_1674699	91.67943	0.2818182
ILMN_1762079	98.05369	0.1597403
ILMN_1729219	90.66216	0.3090909
ILMN_1750307	95.22604	0.2090909
ILMN_1673844	104.9169	0.0987013
ILMN_1712481	86.55508	0.487013
ILMN_1763529	96.30045	0.1896104
ILMN_1706369	78.78075	0.951948
ILMN_1676055	110.1332	0.07922078
ILMN_1729635	95.42658	0.2038961
ILMN_3286737	86.34061	0.4961039
ILMN_1671423	90.14592	0.3246753
ILMN_1773301	85.04803	0.5831169
ILMN_1713655	83.06115	0.7363636
ILMN_1766514	106.4227	0.0961039
ILMN_1687738	5480.62	0
ILMN_1807912	90.00311	0.3337662
ILMN_1774228	82.07624	0.8012987
ILMN_1712742	81.82398	0.8142857
ILMN_2079225	131.7374	0.04025974
ILMN_1685813	416.217	0
ILMN_1700521	87.81953	0.4285714
ILMN_1778098	88.19481	0.4103896
ILMN_1737991	172.5728	0.01298701
ILMN_1808629	82.28673	0.7896104
ILMN_1713800	88.04088	0.4181818
ILMN_1692116	106.7079	0.0948052
ILMN_1669167	92.22639	0.2675325
ILMN_1680265	88.79946	0.387013
ILMN_1801536	84.03345	0.6675324
ILMN_1779703	88.89276	0.3831169
ILMN_1729791	90.43651	0.3155844
ILMN_1735832	93.92827	0.2298701
ILMN_1767620	94.07704	0.225974
ILMN_1664157	146.9502	0.02727273
ILMN_1741521	88.76268	0.387013
ILMN_3245784	87.0217	0.4662338
ILMN_1773252	94.95509	0.2142857
ILMN_1684485	87.73339	0.4311688
ILMN_3238977	77.68549	0.9805195
ILMN_1683664	531.2602	0
ILMN_1684499	96.62882	0.1766234
ILMN_2086210	83.60104	0.6961039
ILMN_1731235	89.97468	0.3363636
ILMN_1800227	83.92912	0.6714286
ILMN_1799770	83.55126	0.6987013
ILMN_3246299	92.01332	0.2727273
ILMN_1699323	114.5458	0.06363636
ILMN_1680587	82.38163	0.7831169
ILMN_1788775	118.675	0.05324675
ILMN_1813116	86.27636	0.5038961
ILMN_1723584	88.05273	0.4181818
ILMN_1727430	87.92523	0.4233766
ILMN_1690354	100.4783	0.1311688
ILMN_1810880	147.4304	0.02597403
ILMN_1732674	79.78376	0.9103896
ILMN_1669691	84.45157	0.6181818
ILMN_1741557	80.65871	0.8831169
ILMN_1798968	85.99905	0.525974
ILMN_1705652	86.53848	0.4883117
ILMN_1752718	84.91347	0.587013
ILMN_3247173	101.1969	0.1220779
ILMN_1764423	97.53989	0.1688312
ILMN_1669505	82.11007	0.8
ILMN_1674415	107.7429	0.09090909
ILMN_1853837	103.7946	0.1012987
ILMN_1665870	82.22529	0.7935065
ILMN_1687943	99.00595	0.1532468
ILMN_1730687	84.24084	0.6337662
ILMN_1674136	83.47657	0.7051948
ILMN_1743724	91.61144	0.2883117
ILMN_1757183	138.3422	0.03246753
ILMN_1653910	84.65276	0.6077922
ILMN_1716905	82.40375	0.7805195
ILMN_1709033	91.14186	0.3
ILMN_3287422	114.0738	0.06363636
ILMN_3210921	95.50256	0.2025974
ILMN_1653934	82.4931	0.7753247
ILMN_1676194	86.39799	0.4935065
ILMN_1667372	91.56963	0.2909091
ILMN_1774088	87.50112	0.4467532
ILMN_1675852	777.8066	0
ILMN_1751802	83.67094	0.6909091
ILMN_1661255	96.58052	0.1779221
ILMN_1726002	80.84079	0.8675325
ILMN_1772791	101.5992	0.1181818
ILMN_1790789	92.64369	0.2519481
ILMN_1803231	85.95802	0.525974
ILMN_1676057	87.75115	0.4311688
ILMN_1803479	129.148	0.04025974
ILMN_1814812	113.4685	0.06363636
ILMN_1735813	108.4943	0.08571429
ILMN_1653077	82.38685	0.7818182
ILMN_1677665	84.50305	0.6155844
ILMN_1748248	127.986	0.04285714
ILMN_1725170	142.0739	0.02857143
ILMN_1756579	80.35339	0.8948052
ILMN_3288273	88.35339	0.4051948
ILMN_1694371	90.60601	0.3116883
ILMN_1717733	91.66347	0.2831169
ILMN_1808727	77.00479	0.987013
ILMN_1772137	86.4916	0.4883117
ILMN_1736701	90.27589	0.3207792
ILMN_1729815	87.27435	0.4571429
ILMN_1745914	90.12055	0.3246753
ILMN_1808695	81.3092	0.8415585
ILMN_1656509	123.4028	0.04935065
ILMN_1707298	97.28285	0.1753247
ILMN_1745107	220.4457	0.003896104
ILMN_3241739	86.12542	0.5168831
ILMN_1655334	83.81815	0.6792208
ILMN_1719362	78.0353	0.9727273
ILMN_1671066	84.13147	0.6545454
ILMN_1690481	95.67946	0.2
ILMN_1685173	83.97769	0.6701299
ILMN_1726647	7060.273	0
ILMN_1729898	95.61933	0.2012987
ILMN_1662341	85.98967	0.525974
ILMN_1739757	88.58426	0.3987013
ILMN_1719688	88.4465	0.4025974
ILMN_1686974	83.37339	0.7181818
ILMN_1744102	104.8815	0.0987013
ILMN_1651565	137.987	0.03246753
ILMN_1653106	96.45497	0.1831169
ILMN_1698407	210.6637	0.003896104
ILMN_1768933	87.28831	0.4571429
ILMN_1781673	80.3303	0.8948052
ILMN_1755795	79.58109	0.9168831
ILMN_1677363	345.6882	0
ILMN_1739230	79.44917	0.9207792
ILMN_3238967	89.92809	0.3376623
ILMN_1760579	78.42615	0.9623377
ILMN_1718133	87.46133	0.4506494
ILMN_1723134	96.26185	0.1909091
ILMN_1754772	91.68475	0.2818182
ILMN_1754389	81.83213	0.8142857
ILMN_1692852	111.0108	0.07532468
ILMN_1803248	83.46428	0.7077922
ILMN_1798938	83.59794	0.6961039
ILMN_1795552	83.55966	0.6961039
ILMN_2158781	97.78823	0.1597403
ILMN_1655938	127.3365	0.04415584
ILMN_1747109	83.03776	0.7363636
ILMN_1768389	84.43307	0.6194805
ILMN_1749646	86.83637	0.474026
ILMN_1694708	245.9784	0.002597403
ILMN_1680578	88.21299	0.4103896
ILMN_1812236	88.25346	0.4077922
ILMN_1654950	85.51483	0.5519481
ILMN_3212093	83.22398	0.7285714
ILMN_1680668	83.75858	0.6844156
ILMN_1689324	92.92577	0.2467532
ILMN_1768165	86.94396	0.4701299
ILMN_1670331	84.83879	0.5922078
ILMN_1656199	90.05264	0.3311688
ILMN_1694127	88.66798	0.3948052
ILMN_1798146	89.99361	0.3350649
ILMN_1674341	88.60939	0.3974026
ILMN_1682601	83.49597	0.7038961
ILMN_1753341	82.57129	0.7701299
ILMN_1747525	91.69193	0.2818182
ILMN_1767469	84.41774	0.6194805
ILMN_1752646	137.3461	0.03246753
ILMN_1680555	88.1264	0.4142857
ILMN_1716670	100.8718	0.1246753
ILMN_1789682	80.56196	0.887013
ILMN_1790771	141.9829	0.02857143
ILMN_1786627	86.28864	0.5038961
ILMN_1715436	121.736	0.05194805
ILMN_1803510	127.9081	0.04285714
ILMN_1697203	83.33316	0.7220779
ILMN_1726363	86.72083	0.4766234
ILMN_1684006	98.24721	0.1597403
ILMN_1775273	100.7547	0.1246753
ILMN_1691833	104.2576	0.0987013
ILMN_1800147	85.53912	0.5493507
ILMN_1717690	89.80727	0.3415585
ILMN_1795289	87.17887	0.4597403
ILMN_1734513	83.20065	0.7285714
ILMN_1783156	346.6002	0
ILMN_3242022	84.79295	0.5948052
ILMN_1683296	82.77711	0.7571428
ILMN_1672664	90.40781	0.3168831
ILMN_1681463	84.2725	0.6337662
ILMN_1760842	84.27261	0.6337662
ILMN_1674697	107.7943	0.08961039
ILMN_1758556	83.74604	0.6844156
ILMN_1751542	86.3813	0.4935065
ILMN_1804217	102.3404	0.112987
ILMN_1764084	107.7081	0.09090909
ILMN_1758424	116.1768	0.05974026
ILMN_1663657	88.55086	0.3987013
ILMN_3248777	83.14851	0.7298701
ILMN_1688776	87.85764	0.4285714
ILMN_1695697	85.96329	0.525974
ILMN_1753686	88.33766	0.4064935
ILMN_1772075	81.8232	0.8155844
ILMN_1689188	108.1783	0.08961039
ILMN_1891229	83.2776	0.7233766
ILMN_1680248	90.28761	0.3207792
ILMN_2175942	82.36938	0.7844156
ILMN_1715309	93.35665	0.2376623
ILMN_1703983	79.36501	0.9246753
ILMN_1679493	81.61831	0.8246753
ILMN_1774380	93.90913	0.2311688
ILMN_3288726	92.1187	0.2701299
ILMN_1707973	82.06944	0.8012987
ILMN_1695844	83.90883	0.6727273
ILMN_1657348	106.945	0.0948052
ILMN_1683596	88.8579	0.3844156
ILMN_1681683	262.2506	0.001298701
ILMN_1775831	86.41364	0.4922078
ILMN_1675237	81.23281	0.8454546
ILMN_1804792	85.416	0.5597402
ILMN_1737486	90.92075	0.3051948
ILMN_1698774	87.60004	0.438961
ILMN_1744666	90.58804	0.312987
ILMN_1755952	82.75409	0.7584416
ILMN_1715588	83.18825	0.7285714
ILMN_1767184	97.05994	0.1766234
ILMN_1674053	90.42487	0.3155844
ILMN_1680360	93.39228	0.2376623
ILMN_1686066	92.28902	0.2649351
ILMN_1686498	127.3353	0.04415584
ILMN_1789383	88.65721	0.3948052
ILMN_1695775	82.24726	0.7922078
ILMN_1776986	92.41942	0.2597403
ILMN_1673713	101.1211	0.1220779
ILMN_1672623	82.11229	0.8
ILMN_1674881	107.042	0.09350649
ILMN_1689246	87.33937	0.4545455
ILMN_1775296	106.1084	0.0961039
ILMN_1664648	92.91007	0.2467532
ILMN_1686995	87.14777	0.4610389
ILMN_1711615	81.16491	0.851948
ILMN_1704754	102.0019	0.1142857
ILMN_1678651	81.05627	0.8584415
ILMN_1773222	167.3438	0.01558442
ILMN_1702012	134.806	0.03636364
ILMN_1806930	87.81637	0.4285714
ILMN_1691195	84.52737	0.6142857
ILMN_1696218	79.63627	0.912987
ILMN_1805437	91.40503	0.2948052
ILMN_1709305	80.69974	0.8831169
ILMN_1811177	90.09103	0.3272727
ILMN_1766356	85.34769	0.5623376
ILMN_1782417	498.0721	0
ILMN_1807872	94.93649	0.2142857
ILMN_1791415	77.90468	0.9766234
ILMN_1795897	116.2519	0.05974026
ILMN_1684372	98.66347	0.1532468
ILMN_1755181	112.2093	0.06883117
ILMN_1767852	85.44343	0.5584416
ILMN_1683920	89.27603	0.3688312
ILMN_1721224	87.37718	0.4532467
ILMN_1680952	95.44492	0.2038961
ILMN_1705534	86.99164	0.4675325
ILMN_1679692	101.0857	0.1220779
ILMN_1745490	85.70542	0.5402597
ILMN_1670071	86.82589	0.474026
ILMN_1714427	83.32952	0.7220779
ILMN_1666193	101.2653	0.1220779
ILMN_1795720	84.87665	0.5883117
ILMN_1814654	84.7027	0.6064935
ILMN_1803191	114.5896	0.06363636
ILMN_1658108	88.23207	0.4090909
ILMN_1666087	83.38558	0.7168831
ILMN_1728479	89.12079	0.3779221
ILMN_1740855	88.42477	0.4025974
ILMN_1806576	96.44633	0.1831169
ILMN_1767857	302.5884	0
ILMN_1704086	85.11622	0.5792208
ILMN_1657656	88.34476	0.4051948
ILMN_1690063	287.1266	0.001298701
ILMN_1660439	479.1519	0
ILMN_1704611	82.78737	0.7571428
ILMN_1704133	86.46077	0.4909091
ILMN_1751846	95.80756	0.1948052
ILMN_1754210	86.70184	0.4779221
ILMN_1665013	90.69552	0.3090909
ILMN_1699769	92.0249	0.2727273
ILMN_1775819	79.82133	0.9103896
ILMN_1678148	81.69524	0.8233766
ILMN_1809064	81.67355	0.8233766
ILMN_1776995	89.2464	0.3688312
ILMN_1798809	83.80513	0.6805195
ILMN_1739128	86.53427	0.4883117
ILMN_1686709	85.93009	0.5272727
ILMN_3205924	103.3743	0.1025974
ILMN_3282436	325.8662	0
ILMN_1679587	1519.949	0
ILMN_1699070	87.68414	0.4350649
ILMN_1763673	89.26715	0.3688312
ILMN_1690520	89.40472	0.3636364
ILMN_1682257	91.18302	0.3
ILMN_1685805	94.84505	0.2142857
ILMN_1709322	82.6079	0.7649351
ILMN_1673171	90.73819	0.3077922
ILMN_1656801	89.26391	0.3688312
ILMN_1738262	108.6896	0.08571429
ILMN_1712277	82.1358	0.7987013
ILMN_1729753	84.47134	0.6181818
ILMN_1713128	107.3746	0.09220779
ILMN_1786729	86.89731	0.4714286
ILMN_1712967	101.6835	0.1155844
ILMN_1776906	84.1254	0.6558442
ILMN_1787464	90.02631	0.3324675
ILMN_1767471	90.94231	0.3051948
ILMN_1714510	93.3324	0.2376623
ILMN_1653567	81.11022	0.8545455
ILMN_1742431	399.7614	0
ILMN_1681358	87.30613	0.4558442
ILMN_1721986	83.08286	0.7337663
ILMN_2091717	82.90501	0.7480519
ILMN_1681092	94.04526	0.2285714
ILMN_1768828	85.98811	0.525974
ILMN_1718094	87.12508	0.4610389
ILMN_1657595	89.46539	0.3636364
ILMN_1789747	93.10851	0.2415584
ILMN_1805776	81.70195	0.8233766
ILMN_1784340	88.88598	0.3831169
ILMN_1728555	86.90032	0.4714286
ILMN_1731313	81.71902	0.8233766
ILMN_1710237	83.16111	0.7298701
ILMN_1686880	77.40553	0.9844156
ILMN_1701241	83.59984	0.6961039
ILMN_1651913	104.2637	0.0987013
ILMN_1688676	79.01582	0.9415584
ILMN_1793072	83.4753	0.7051948
ILMN_1713218	87.44485	0.4506494
ILMN_1757718	100.1678	0.1337662
ILMN_1797025	180.4414	0.01168831
ILMN_1660299	89.16552	0.3766234
ILMN_1766614	86.74268	0.4766234
ILMN_1681623	106.712	0.0948052
ILMN_3242166	88.83669	0.3844156
ILMN_1722772	202.3421	0.005194805
ILMN_1714324	85.64818	0.5428572
ILMN_1672600	137.2607	0.03246753
ILMN_1799640	87.71231	0.4350649
ILMN_1788599	124.9422	0.04545455
ILMN_1754347	88.87476	0.3831169
ILMN_1782800	89.8579	0.3402597
ILMN_1785000	83.87684	0.6753247
ILMN_1657273	148.0839	0.02597403
ILMN_1653760	119.9977	0.05324675
ILMN_1769277	4971.721	0
ILMN_1730961	87.68045	0.4350649
ILMN_1705423	89.99525	0.3350649
ILMN_3203672	93.37685	0.2376623
ILMN_3280173	103.2479	0.1051948
ILMN_1709948	123.661	0.04935065
ILMN_1653142	93.31355	0.2376623
ILMN_1651447	102.8063	0.1064935
ILMN_1664513	84.80872	0.5935065
ILMN_1662384	84.91368	0.587013
ILMN_1656907	85.34318	0.5636364
ILMN_1707107	79.72476	0.9116883
ILMN_1689365	84.01359	0.6688312
ILMN_1738598	83.67867	0.6896104
ILMN_1791304	110.7117	0.07792208
ILMN_1795728	83.67422	0.6909091
ILMN_2123719	80.11862	0.9038961
ILMN_1655860	82.95267	0.7467533
ILMN_1654772	91.00977	0.3038961
ILMN_1747492	89.43674	0.3636364
ILMN_1791113	79.22473	0.9298701
ILMN_1701871	92.24834	0.2649351
ILMN_1753518	97.28683	0.1753247
ILMN_1661043	81.31222	0.8415585
ILMN_1691304	98.50841	0.1571429
ILMN_1755299	93.23175	0.2376623
ILMN_1786944	89.74924	0.3454545
ILMN_1684311	85.69085	0.5402597
ILMN_1813633	97.13946	0.1766234
ILMN_1669759	86.78141	0.4766234
ILMN_1677136	93.02974	0.2428571
ILMN_1810205	84.26385	0.6337662
ILMN_1678035	214.0135	0.003896104
ILMN_1722230	80.29871	0.8974026
ILMN_1760971	86.68342	0.4831169
ILMN_1691361	84.38306	0.6207792
ILMN_1709287	124.7403	0.04675325
ILMN_1674859	91.14098	0.3
ILMN_1672354	78.43041	0.9623377
ILMN_1662538	87.83885	0.4285714
ILMN_1714073	145.9725	0.02727273
ILMN_1656993	90.56593	0.312987
ILMN_1674437	83.05534	0.7363636
ILMN_1689936	84.46255	0.6181818
ILMN_1661536	79.29668	0.9272727
ILMN_1734639	91.96116	0.274026
ILMN_1740535	87.33278	0.4545455
ILMN_1763216	80.18703	0.9038961
ILMN_1716200	87.0782	0.4649351
ILMN_1763823	90.58749	0.312987
ILMN_1710570	80.50532	0.8883117
ILMN_1709370	82.97836	0.7402598
ILMN_1717453	87.8949	0.425974
ILMN_1664398	110.9418	0.07532468
ILMN_1767701	85.67791	0.5402597
ILMN_1760927	123.3018	0.04935065
ILMN_1803208	93.0499	0.2428571
ILMN_1787440	78.95179	0.9480519
ILMN_1774111	97.09913	0.1766234
ILMN_1801460	95.26936	0.2090909
ILMN_1772399	93.58511	0.2350649
ILMN_1671628	85.40967	0.5597402
ILMN_1807756	97.52284	0.1714286
ILMN_1672123	88.0892	0.4155844
ILMN_1670273	85.57037	0.5454546
ILMN_1796543	445.3675	0
ILMN_1678398	83.21952	0.7285714
ILMN_1676100	84.84199	0.5922078
ILMN_1781754	82.88182	0.7532467
ILMN_3280847	196.299	0.005194805
ILMN_1711588	89.89363	0.338961
ILMN_1698315	83.39054	0.7168831
ILMN_3283335	83.62579	0.6948052
ILMN_1814579	81.47081	0.8350649
ILMN_1752973	80.19503	0.9025974
ILMN_1809562	127.5583	0.04285714
ILMN_1668740	86.02868	0.5233766
ILMN_1656949	78.94416	0.9493507
ILMN_1780274	84.66855	0.6077922
ILMN_1713709	91.90643	0.2779221
ILMN_1693851	85.87375	0.5311688
ILMN_1661800	82.43549	0.7792208
ILMN_1673625	85.527	0.5493507
ILMN_1674789	232.7004	0.002597403
ILMN_1815782	96.3535	0.1896104
ILMN_1670800	88.24158	0.4090909
ILMN_1807203	114.3582	0.06363636
ILMN_1688541	87.95703	0.4207792
ILMN_1674228	120.9771	0.05194805
ILMN_1785074	120.3227	0.05194805
ILMN_1763746	104.5637	0.0987013
ILMN_1761940	90.34185	0.3194805
ILMN_1700112	103.7354	0.1012987
ILMN_1702321	222.3437	0.003896104
ILMN_1787751	82.36934	0.7844156
ILMN_3201503	83.85625	0.6753247
ILMN_3289997	93.62932	0.2350649
ILMN_1665948	105.5746	0.09740259
ILMN_1767537	87.7998	0.4285714
ILMN_1776275	88.78439	0.387013
ILMN_1695011	87.07141	0.4649351
ILMN_1751529	82.1932	0.7961039
ILMN_1808307	112.5137	0.06623377
ILMN_1717156	87.163	0.4597403
ILMN_1765895	86.15039	0.5155844
ILMN_1782637	90.68534	0.3090909
ILMN_1761423	86.88936	0.4714286
ILMN_1729115	131.3316	0.04025974
ILMN_1738249	186.1274	0.01168831
ILMN_1749289	85.29106	0.5675325
ILMN_1662953	86.00422	0.525974
ILMN_1692924	81.2172	0.8454546
ILMN_1700891	90.69061	0.3090909
ILMN_1787933	88.03684	0.4194805
ILMN_1682594	86.96394	0.4701299
ILMN_1671378	92.00399	0.274026
ILMN_1748306	81.16067	0.8532467
ILMN_1668080	82.93926	0.7467533
ILMN_1753283	104.2752	0.0987013
