PROBE_ID	7677153059_K.VALUE	7677153059_K.Detection Pval
ILMN_1661559	86.81998	0.8454546
ILMN_1724247	107.6514	0.2545455
ILMN_1672009	139.7005	0.03376623
ILMN_3288258	122.2272	0.09090909
ILMN_1738858	105.1955	0.2961039
ILMN_3294623	100.4997	0.4220779
ILMN_3218273	108.5214	0.2324675
ILMN_3290562	125.0701	0.06883117
ILMN_1815679	114.505	0.1532468
ILMN_3279904	104.9077	0.3051948
ILMN_1714711	105.4356	0.2935065
ILMN_1701247	224.5058	0
ILMN_1742843	99.70778	0.4402598
ILMN_1681747	99.90495	0.4350649
ILMN_1792347	95.7106	0.5831169
ILMN_1718030	92.66552	0.6792208
ILMN_1780605	93.87157	0.6363636
ILMN_1715644	101.7635	0.3818182
ILMN_1704255	89.13109	0.7831169
ILMN_1681631	91.09184	0.7207792
ILMN_1770080	117.9338	0.1220779
ILMN_1782447	123.4797	0.08181818
ILMN_2145044	91.81609	0.7
ILMN_1692200	95.22502	0.6038961
ILMN_3281591	123.0133	0.08311688
ILMN_1735643	93.09068	0.6662338
ILMN_2205211	1023.804	0
ILMN_1668228	227.7543	0
ILMN_1815905	91.45187	0.7116883
ILMN_1744919	75.72698	0.9987013
ILMN_1659395	98.53945	0.4896104
ILMN_1761536	114.7262	0.1506494
ILMN_1671372	125.1566	0.06753246
ILMN_1727489	135.0963	0.03896104
ILMN_3232943	97.3008	0.5298702
ILMN_3211305	114.8879	0.1467533
ILMN_1789609	88.19482	0.8116883
ILMN_1737247	87.00644	0.8376623
ILMN_1726435	97.23046	0.5311688
ILMN_3278608	93.80766	0.6376624
ILMN_3202134	109.168	0.2181818
ILMN_1805855	108.9504	0.2233766
ILMN_1717377	93.67059	0.6467533
ILMN_1812604	92.26344	0.6922078
ILMN_1701230	111.1213	0.2
ILMN_1772739	125.7242	0.06623377
ILMN_2119421	128.1668	0.05454545
ILMN_1664602	161.9162	0.01298701
ILMN_1651296	125.6275	0.06623377
ILMN_1690877	109.9802	0.2077922
ILMN_1673563	128.2341	0.05454545
ILMN_1724628	115.7225	0.1350649
ILMN_3239113	196.1585	0.005194805
ILMN_1699188	116.3494	0.1337662
ILMN_1788499	98.15137	0.5012987
ILMN_3237296	98.16479	0.4987013
ILMN_1653833	95.88419	0.5779221
ILMN_1754032	91.59052	0.7038961
ILMN_1724233	90.77296	0.7324675
ILMN_1679780	100.5391	0.4220779
ILMN_1701924	220.7151	0.001298701
ILMN_1688228	98.25975	0.4987013
ILMN_1780134	108.237	0.2376623
ILMN_1655311	161.5792	0.01298701
ILMN_1658266	108.452	0.2324675
ILMN_1807556	153.6101	0.02467532
ILMN_1803889	81.63712	0.951948
ILMN_3198425	109.4354	0.2142857
ILMN_3288213	106.9326	0.2623377
ILMN_1764186	208.6872	0.002597403
ILMN_1726682	106.0499	0.2805195
ILMN_1765979	107.312	0.2584416
ILMN_3289522	146.7467	0.02987013
ILMN_1814552	122.9707	0.08311688
ILMN_1736295	96.18585	0.5688311
ILMN_1671865	86.13966	0.8675325
ILMN_3235597	133.4092	0.03896104
ILMN_1761801	175.6524	0.01038961
ILMN_1688121	98.60422	0.4844156
ILMN_1659508	92.86343	0.6714286
ILMN_1692947	158.5982	0.01688312
ILMN_1701820	87.35812	0.8285714
ILMN_3244323	256.6582	0
ILMN_3211079	4812.398	0
ILMN_3278506	490.0408	0
ILMN_3277119	88.56718	0.8
ILMN_1680580	93.20917	0.6610389
ILMN_1712837	121.9781	0.09350649
ILMN_1776052	755.2271	0
ILMN_1771636	93.86156	0.6363636
ILMN_1813823	117.1199	0.1285714
ILMN_1741506	90.20492	0.7519481
ILMN_1679470	106.861	0.2662338
ILMN_1761283	110.5603	0.2038961
ILMN_1815141	124.825	0.07012987
ILMN_3289631	105.2202	0.2948052
ILMN_3214522	94.18842	0.6285715
ILMN_3211986	95.92104	0.5779221
ILMN_3280842	114.523	0.151948
ILMN_1782691	109.8887	0.2077922
ILMN_1732955	115.3329	0.1363636
ILMN_1665740	89.46643	0.7766234
ILMN_1696038	212.7634	0.001298701
ILMN_3245928	111.1114	0.2
ILMN_1676287	105.0256	0.3
ILMN_1796617	105.0912	0.3
ILMN_1670124	97.07006	0.5350649
ILMN_1810185	97.69402	0.5168831
ILMN_1787288	111.0529	0.2038961
ILMN_3235567	113.0282	0.1753247
ILMN_1728327	105.8033	0.2857143
ILMN_1790717	95.37564	0.5987013
ILMN_1721765	101.9456	0.3805195
ILMN_2041176	79.45554	0.9818182
ILMN_3251464	90.5022	0.7441558
ILMN_1735172	175.9465	0.01038961
ILMN_3238058	402.3656	0
ILMN_3200648	113.2918	0.1714286
ILMN_1678720	92.42979	0.6883117
ILMN_3289895	85.78421	0.8779221
ILMN_3199961	86.75931	0.848052
ILMN_3203390	140.6246	0.03376623
ILMN_3282285	110.5324	0.2038961
ILMN_3249231	119.4176	0.1116883
ILMN_1666384	341.9287	0
ILMN_3230885	95.68559	0.5857143
ILMN_3200882	98.31392	0.4961039
ILMN_3283369	102.8742	0.3545454
ILMN_1728446	139.1439	0.03376623
ILMN_1802482	92.94677	0.6688312
ILMN_1695242	161.5657	0.01298701
ILMN_1716468	135.4403	0.03896104
ILMN_3248614	103.9258	0.3324675
ILMN_3282764	107.844	0.2467532
ILMN_1676550	93.3437	0.6571429
ILMN_1772092	96.57135	0.5519481
ILMN_1744538	93.02077	0.6675324
ILMN_1771070	90.05074	0.761039
ILMN_2135740	89.06824	0.7831169
ILMN_1843138	91.84865	0.7
ILMN_3201577	84.658	0.9038961
ILMN_3275929	102.2538	0.374026
ILMN_1746952	201.0941	0.005194805
ILMN_2194678	111.9581	0.1831169
ILMN_1767377	708.564	0
ILMN_1666746	197.7391	0.005194805
ILMN_1782753	121.3433	0.09740259
ILMN_1762305	113.5278	0.1688312
ILMN_3237627	127.7324	0.05714286
ILMN_3237689	90.53316	0.7428572
ILMN_3285206	100.6022	0.4207792
ILMN_1779698	79.31552	0.9844156
ILMN_1688435	112.5059	0.1792208
ILMN_1761210	97.39841	0.525974
ILMN_1668932	99.5889	0.4441558
ILMN_3242710	86.95773	0.8389611
ILMN_1728048	150.969	0.02597403
ILMN_1677834	122.777	0.08311688
ILMN_1767263	162.6516	0.01298701
ILMN_3251432	106.1996	0.2753247
ILMN_1797579	116.3036	0.1350649
ILMN_1685538	1341.578	0
ILMN_1851865	106.462	0.274026
ILMN_1755920	106.8969	0.2662338
ILMN_1762545	94.44153	0.6194805
ILMN_1672339	97.0108	0.5350649
ILMN_1671901	109.5195	0.2142857
ILMN_1695601	94.75124	0.6142857
ILMN_3251600	105.6389	0.287013
ILMN_2219246	95.13977	0.6038961
ILMN_3246453	100.3743	0.4285714
ILMN_1773236	152.4205	0.02597403
ILMN_1771292	94.31277	0.6220779
ILMN_2065383	89.73912	0.7662337
ILMN_1775062	103.2947	0.3428572
ILMN_1805396	100.5153	0.4220779
ILMN_1658190	92.79711	0.6766234
ILMN_3251653	96.02462	0.5753247
ILMN_1713736	101.2984	0.3974026
ILMN_1677910	106.9623	0.2623377
ILMN_1803743	291.2761	0
ILMN_1749054	94.85145	0.6142857
ILMN_1768551	208.067	0.002597403
ILMN_1789871	97.37486	0.525974
ILMN_1855430	145.1863	0.03246753
ILMN_1682381	102.5946	0.3636364
ILMN_1675916	82.93226	0.9350649
ILMN_2177090	960.5095	0
ILMN_3238116	118.5129	0.1181818
ILMN_1673158	135.5608	0.03896104
ILMN_1774369	109.4757	0.2142857
ILMN_1677374	98.88898	0.4727273
ILMN_1712597	109.6589	0.2116883
ILMN_1705124	99.55592	0.4454545
ILMN_1656361	143.7322	0.03376623
ILMN_1667298	111.4897	0.1922078
ILMN_3204975	92.58555	0.6831169
ILMN_3281480	98.62098	0.4844156
ILMN_1792712	116.9353	0.1298701
ILMN_1769478	99.51866	0.4467532
ILMN_1656232	113.3325	0.1714286
ILMN_1798557	217.2191	0.001298701
ILMN_1780083	105.8452	0.2844156
ILMN_1736819	114.3205	0.1545455
ILMN_1652689	100.8012	0.4142857
ILMN_1719546	106.3787	0.274026
ILMN_1727331	195.0821	0.005194805
ILMN_3291344	100.0593	0.4337662
ILMN_1764650	166.6509	0.01168831
ILMN_3282121	103.2015	0.3454545
ILMN_3218292	2203.899	0
ILMN_1662491	104.8121	0.3077922
ILMN_1655659	110.0357	0.2064935
ILMN_1682694	301.6371	0
ILMN_1693685	189.9605	0.007792208
ILMN_1718755	81.97673	0.9441559
ILMN_3240048	90.32637	0.7493507
ILMN_3292004	147.8127	0.02987013
ILMN_1799980	92.22271	0.6935065
ILMN_2184525	99.2133	0.4610389
ILMN_1675930	88.35043	0.8064935
ILMN_1740449	116.7354	0.1298701
ILMN_2193195	96.12828	0.574026
ILMN_1795243	557.5992	0
ILMN_1704295	106.2398	0.2753247
ILMN_1674768	178.1823	0.01038961
ILMN_1701392	107.7808	0.2467532
ILMN_1711845	165.6303	0.01168831
ILMN_3249620	95.11396	0.6038961
ILMN_1749607	106.2837	0.274026
ILMN_1809012	113.4442	0.1701299
ILMN_1753411	179.6155	0.01038961
ILMN_1796130	108.0928	0.2415584
ILMN_1762360	97.96006	0.5090909
ILMN_1653057	141.6913	0.03376623
ILMN_1657832	103.1741	0.3467532
ILMN_1780613	103.7509	0.3324675
ILMN_2297662	109.8634	0.2090909
ILMN_1698103	97.87128	0.5090909
ILMN_2413377	109.1035	0.2207792
ILMN_1725881	104.3106	0.3207792
ILMN_1659692	94.20301	0.6272727
ILMN_1709326	125.3241	0.06623377
ILMN_1652982	105.7992	0.2857143
ILMN_1801940	118.6593	0.1168831
ILMN_1656868	2262.181	0
ILMN_1702085	126.5673	0.06233766
ILMN_1749836	124.6166	0.07142857
ILMN_1779752	115.8521	0.1350649
ILMN_3236498	314.8186	0
ILMN_3278745	114.4025	0.1532468
ILMN_1748277	117.3217	0.125974
ILMN_1716719	93.49929	0.651948
ILMN_1690928	107.5916	0.2558441
ILMN_1760651	103.4591	0.3376623
ILMN_1732497	113.6599	0.1636364
ILMN_1744906	109.6834	0.2116883
ILMN_1658937	105.6281	0.287013
ILMN_1666220	77.61201	0.9909091
ILMN_1697767	106.0947	0.2779221
ILMN_1778787	104.5068	0.312987
ILMN_1674442	94.6324	0.6194805
ILMN_3206804	4223.846	0
ILMN_3283316	96.87519	0.5376623
ILMN_1805540	106.4839	0.2727273
ILMN_1753877	96.62943	0.5493507
ILMN_1677880	110.8609	0.2038961
ILMN_1740223	94.63471	0.6194805
ILMN_1721102	105.2002	0.2961039
ILMN_1664736	90.10729	0.7571428
ILMN_3291741	103.8456	0.3324675
ILMN_1807114	145.6744	0.03116883
ILMN_1654522	80.67298	0.9662338
ILMN_1703703	82.45544	0.9415584
ILMN_1764244	94.70016	0.6181818
ILMN_1703316	240.2995	0
ILMN_1728392	196.5415	0.005194805
ILMN_1735513	82.96684	0.9337662
ILMN_1666263	171.1334	0.01038961
ILMN_3246909	91.20545	0.7155844
ILMN_3292834	104.1572	0.3246753
ILMN_3238143	89.82056	0.7649351
ILMN_1730828	114.731	0.1506494
ILMN_3215374	103.1268	0.3493507
ILMN_3239925	110.0244	0.2064935
ILMN_2096442	126.0395	0.06493507
ILMN_1692258	79.69353	0.9805195
ILMN_1714895	86.80763	0.8454546
ILMN_3295970	92.99313	0.6675324
ILMN_3199489	151.2825	0.02597403
ILMN_3201026	102.0947	0.3792208
ILMN_3277501	81.49256	0.9545454
ILMN_1729306	114.9989	0.1441558
ILMN_1768553	103.3401	0.3428572
ILMN_1743040	94.08382	0.6311688
ILMN_1787481	84.87564	0.9
ILMN_1759504	103.3082	0.3428572
ILMN_3250110	106.7833	0.2662338
ILMN_3251161	105.8882	0.2844156
ILMN_3285302	89.21175	0.7831169
ILMN_1796626	91.69724	0.7012987
ILMN_3286239	103.5618	0.3363636
ILMN_3214761	94.08782	0.6311688
ILMN_1814009	93.62669	0.6467533
ILMN_1682463	171.2581	0.01038961
ILMN_1710128	86.45837	0.861039
ILMN_1660108	99.35855	0.451948
ILMN_3244521	183.1726	0.009090909
ILMN_1692294	98.09023	0.5038961
ILMN_3296705	95.01201	0.612987
ILMN_3199608	120.1292	0.1077922
ILMN_1672738	110.0017	0.2077922
ILMN_2096031	108.5536	0.2311688
ILMN_1727116	95.47556	0.5961039
ILMN_1675460	1539.854	0
ILMN_1737230	101.205	0.4012987
ILMN_1659959	124.2656	0.07532468
ILMN_3274671	114.7681	0.1506494
ILMN_1714176	99.0333	0.4662338
ILMN_1714739	94.36927	0.6207792
ILMN_3218138	103.2132	0.3454545
ILMN_3234202	92.60018	0.6831169
ILMN_1661461	125.0484	0.06883117
ILMN_1715209	92.10797	0.6948052
ILMN_1686833	117.2807	0.125974
ILMN_1797568	117.2861	0.125974
ILMN_3207230	91.36169	0.712987
ILMN_3295651	111.3749	0.1974026
ILMN_3236036	128.3719	0.05454545
ILMN_1786657	90.39976	0.7480519
ILMN_1659327	94.95059	0.612987
ILMN_1748434	97.20254	0.5324675
ILMN_1714604	96.92385	0.5363637
ILMN_1777687	96.46313	0.5545455
ILMN_1701267	100.1228	0.4337662
ILMN_1773095	90.70469	0.7324675
ILMN_1712170	88.66058	0.7974026
ILMN_1783057	97.81141	0.5090909
ILMN_1768909	115.8593	0.1350649
ILMN_1651980	96.50798	0.5545455
ILMN_1728933	89.21496	0.7831169
ILMN_1730369	86.72358	0.8493506
ILMN_1757555	98.21355	0.4987013
ILMN_1705444	97.92333	0.5090909
ILMN_3250374	93.80424	0.6376624
ILMN_3250345	163.3707	0.01298701
ILMN_3243657	90.02351	0.761039
ILMN_1766090	99.75703	0.4376623
ILMN_1695395	99.72157	0.438961
ILMN_1659543	97.84062	0.5090909
ILMN_1720902	90.73374	0.7324675
ILMN_1679558	104.6833	0.3103896
ILMN_1676545	100.7112	0.4181818
ILMN_1768901	101.2842	0.3974026
ILMN_3199507	114.6979	0.151948
ILMN_1710954	125.6926	0.06623377
ILMN_1667418	198.2813	0.005194805
ILMN_1699211	79.63991	0.9805195
ILMN_1694431	95.52716	0.5922078
ILMN_1807593	99.66911	0.4428571
ILMN_1790896	114.706	0.151948
ILMN_1739325	127.7702	0.05714286
ILMN_1721290	101.6084	0.3857143
ILMN_1725456	89.99236	0.761039
ILMN_1709767	122.1031	0.09220779
ILMN_3293049	126.6372	0.06103896
ILMN_1864588	92.61033	0.6831169
ILMN_3274904	5200.522	0
ILMN_1677852	95.14684	0.6038961
ILMN_1686628	96.45703	0.5545455
ILMN_1660653	113.0696	0.174026
ILMN_2054382	93.30904	0.6584415
ILMN_3242130	91.13903	0.7207792
ILMN_1725650	104.8825	0.3051948
ILMN_1717727	123.5165	0.08181818
ILMN_1660913	90.35122	0.7493507
ILMN_3290428	103.2001	0.3454545
ILMN_3283073	102.2565	0.374026
ILMN_1744395	110.6531	0.2038961
ILMN_1718076	92.73759	0.6779221
ILMN_2083137	101.7304	0.3831169
ILMN_3204210	7484.725	0
ILMN_3285323	99.19678	0.4610389
ILMN_3219596	100.952	0.4103896
ILMN_3296124	96.68713	0.5454546
ILMN_1774375	124.7576	0.07142857
ILMN_1779195	154.7894	0.02207792
ILMN_1749755	99.8067	0.4363636
ILMN_2108150	91.16731	0.7168831
ILMN_1785180	88.72278	0.7948052
ILMN_3279619	88.44258	0.8051948
ILMN_3286751	101.8284	0.3805195
ILMN_1690137	104.8374	0.3064935
ILMN_3275531	106.174	0.2766234
ILMN_3292042	157.2674	0.01688312
ILMN_1661158	101.7829	0.3818182
ILMN_1776184	104.3092	0.3207792
ILMN_1703100	100.5565	0.4220779
ILMN_3296219	102.102	0.3792208
ILMN_1752144	92.29354	0.6909091
ILMN_1657398	172.8075	0.01038961
ILMN_1722640	109.0312	0.2233766
ILMN_1680208	2309.123	0
ILMN_1756131	141.32	0.03376623
ILMN_1743853	88.81876	0.7922078
ILMN_3292034	90.28506	0.7506493
ILMN_1804213	117.8691	0.1246753
ILMN_1726457	110.2933	0.2051948
ILMN_1719505	124.981	0.06883117
ILMN_1733453	234.5405	0
ILMN_1680902	86.17616	0.8675325
ILMN_2089752	86.6735	0.851948
ILMN_2115453	102.7144	0.3597403
ILMN_1740601	106.4733	0.2727273
ILMN_1764801	109.9974	0.2077922
ILMN_1660832	3100.648	0
ILMN_1729269	180.9496	0.009090909
ILMN_2278433	379.8459	0
ILMN_1809998	90.6183	0.738961
ILMN_1775584	103.9658	0.3324675
ILMN_1694327	121.3177	0.0987013
ILMN_1695261	9201.77	0
ILMN_3246484	102.3496	0.3727273
ILMN_3244060	115.9789	0.1350649
ILMN_1765670	114.2171	0.1571429
ILMN_3236463	140.5584	0.03376623
ILMN_1700903	142.4323	0.03376623
ILMN_1750482	108.2804	0.2363636
ILMN_3295146	94.33149	0.6220779
ILMN_1675878	117.1871	0.1285714
ILMN_2128623	101.4724	0.3909091
ILMN_1669715	109.7587	0.2116883
ILMN_3251120	88.42006	0.8051948
ILMN_3249835	101.4994	0.3909091
ILMN_3277134	122.917	0.08311688
ILMN_1686646	175.436	0.01038961
ILMN_1691220	108.6859	0.2285714
ILMN_1699076	87.28697	0.8298701
ILMN_1801116	115.6204	0.1363636
ILMN_2102752	97.72359	0.512987
ILMN_1779796	86.97914	0.8389611
ILMN_1738847	109.7747	0.2103896
ILMN_1710591	107.2423	0.2597403
ILMN_1786838	123.2096	0.08181818
ILMN_3245954	120.6347	0.1038961
ILMN_1687845	103.6762	0.3350649
ILMN_3237884	95.67882	0.5857143
ILMN_1675803	124.2884	0.07532468
ILMN_1717485	97.56296	0.5194805
ILMN_1783547	93.33959	0.6571429
ILMN_1738535	101.9435	0.3805195
ILMN_3245495	108.2434	0.2376623
ILMN_3281845	144.1674	0.03376623
ILMN_3214276	95.4432	0.5987013
ILMN_1720238	124.8692	0.07012987
ILMN_1693932	98.79053	0.4818182
ILMN_2176625	87.93728	0.8155844
ILMN_3216336	939.4081	0
ILMN_3284404	108.5536	0.2311688
ILMN_1708492	88.02498	0.8142857
ILMN_3232138	94.88863	0.6142857
ILMN_3215138	97.97221	0.5077922
ILMN_1657612	1834.217	0
ILMN_1733103	229.4673	0
ILMN_1790173	139.9605	0.03376623
ILMN_1730340	94.2133	0.6272727
ILMN_3208576	94.38248	0.6207792
ILMN_3277209	86.96052	0.8389611
ILMN_3274543	124.4202	0.07402597
ILMN_1684114	154.986	0.02077922
ILMN_1664089	109.3491	0.2142857
ILMN_1728125	103.7597	0.3324675
ILMN_3241104	108.2369	0.2376623
ILMN_3292551	567.0748	0
ILMN_1723788	103.0807	0.3493507
ILMN_2215153	89.84888	0.7636364
ILMN_1657011	202.2119	0.005194805
ILMN_3249162	91.57446	0.7038961
ILMN_1661864	97.65117	0.5181818
ILMN_1712171	88.13923	0.812987
ILMN_1671922	116.3893	0.1337662
ILMN_1682126	120.3677	0.1064935
ILMN_1751410	139.9667	0.03376623
ILMN_1679381	104.5885	0.3116883
ILMN_3236656	103.9547	0.3324675
ILMN_1699113	85.35578	0.887013
ILMN_1766757	111.9473	0.1831169
ILMN_3293685	1187.968	0
ILMN_3217172	2248.908	0
ILMN_3283550	96.6139	0.5506493
ILMN_3200702	104.0329	0.3298701
ILMN_1701966	134.1599	0.03896104
ILMN_1808290	110.3844	0.2051948
ILMN_1721905	143.7997	0.03376623
ILMN_3274596	502.0621	0
ILMN_1808687	94.49573	0.6194805
ILMN_1748596	100.3405	0.4285714
ILMN_1676990	96.12573	0.574026
ILMN_1803591	98.11744	0.5012987
ILMN_1655421	114.3932	0.1545455
ILMN_1674648	189.8514	0.007792208
ILMN_3236026	90.32777	0.7493507
ILMN_3248668	91.26019	0.7155844
ILMN_3250204	96.59879	0.5519481
ILMN_1773558	89.60199	0.7714286
ILMN_3251061	100.2349	0.4324675
ILMN_3296816	116.0909	0.1350649
ILMN_1658058	103.7959	0.3324675
ILMN_1677577	101.4866	0.3909091
ILMN_1795835	890.9374	0
ILMN_1738631	88.8774	0.7896104
ILMN_2098947	170.9863	0.01038961
ILMN_1788887	120.8356	0.1025974
ILMN_1807704	97.96885	0.5077922
ILMN_1652786	91.72344	0.7012987
ILMN_1687276	97.46372	0.5207792
ILMN_3294074	1636.65	0
ILMN_3289407	99.06826	0.4636364
ILMN_1685136	146.3255	0.02987013
ILMN_1669574	101.3771	0.3961039
ILMN_1765031	94.44503	0.6194805
ILMN_1778929	105.6096	0.287013
ILMN_1763685	100.1129	0.4337662
ILMN_1663298	108.8543	0.225974
ILMN_1666642	90.2675	0.7506493
ILMN_3289508	239.3189	0
ILMN_1689350	121.8917	0.09350649
ILMN_1727005	103.15	0.3493507
ILMN_2185022	94.12492	0.6311688
ILMN_3236970	152.9065	0.02597403
ILMN_3289745	112.0489	0.1818182
ILMN_3290174	94.35555	0.6207792
ILMN_1699320	98.92278	0.4701299
ILMN_1726649	97.21503	0.5311688
ILMN_3240843	86.48227	0.861039
ILMN_3241333	87.50771	0.8272727
ILMN_1695799	101.0963	0.4064935
ILMN_1798043	95.18809	0.6038961
ILMN_1741740	188.2899	0.007792208
ILMN_1658363	91.89115	0.6974026
ILMN_1686845	112.4968	0.1792208
ILMN_1710925	108.1282	0.2415584
ILMN_1809513	98.43094	0.4935065
ILMN_1651288	119.3307	0.1116883
ILMN_1764457	101.3942	0.3948052
ILMN_1740463	160.8582	0.01428571
ILMN_1694220	101.3355	0.3961039
ILMN_3238102	107.8404	0.2467532
ILMN_1795356	97.93835	0.5090909
ILMN_1678141	92.65965	0.6792208
ILMN_1754501	127.8968	0.05584415
ILMN_1703727	95.62567	0.5883117
ILMN_3200906	105.7803	0.2857143
ILMN_3276016	166.0241	0.01168831
ILMN_1661997	113.3022	0.1714286
ILMN_1739744	99.1181	0.4623377
ILMN_1681516	83.53658	0.9311689
ILMN_3217522	103.101	0.3493507
ILMN_3294033	201.5942	0.005194805
ILMN_1660509	83.4433	0.9311689
ILMN_1722916	131.2458	0.04675325
ILMN_1767344	107.4845	0.2558441
ILMN_1794866	303.6192	0
ILMN_1673535	91.47431	0.7116883
ILMN_1789600	103.1136	0.3493507
ILMN_3291654	101.2492	0.4012987
ILMN_3215146	107.1797	0.2597403
ILMN_1657476	124.2228	0.07532468
ILMN_3199157	98.23868	0.4987013
ILMN_3276047	94.58585	0.6194805
ILMN_1668490	94.2057	0.6272727
ILMN_1800795	93.8259	0.6376624
ILMN_1675520	93.55126	0.6493506
ILMN_3275388	92.25751	0.6922078
ILMN_3198918	93.50869	0.651948
ILMN_3239103	88.26431	0.8090909
ILMN_3248566	103.243	0.3441558
ILMN_1801925	105.483	0.2935065
ILMN_1668427	109.3678	0.2142857
ILMN_1784596	99.70962	0.4402598
ILMN_1728334	105.9572	0.2844156
ILMN_1745409	112.2141	0.1818182
ILMN_1760138	87.18344	0.8337662
ILMN_1806387	87.85582	0.8181818
ILMN_3286287	106.1147	0.2766234
ILMN_1672324	110.8007	0.2038961
ILMN_3278453	124.8327	0.07012987
ILMN_3287125	116.4624	0.1337662
ILMN_1687369	93.40556	0.6558442
ILMN_3285580	95.21535	0.6038961
ILMN_3209070	102.4577	0.3675325
ILMN_3201221	292.5045	0
ILMN_1680776	84.03055	0.9207792
ILMN_1767452	85.70852	0.8805195
ILMN_3296700	118.1109	0.1194805
ILMN_1688127	3629.125	0
ILMN_1653787	103.6159	0.3350649
ILMN_1703719	100.8878	0.4116883
ILMN_3291664	106.8059	0.2662338
ILMN_3202984	114.1652	0.1571429
ILMN_3296923	138.1845	0.03376623
ILMN_3207548	102.856	0.3545454
ILMN_3284063	164.3472	0.01298701
ILMN_3208430	103.9278	0.3324675
ILMN_1706213	98.72702	0.4831169
ILMN_3280711	104.821	0.3077922
ILMN_3202594	99.65547	0.4428571
ILMN_1750081	89.78286	0.7662337
ILMN_1716153	117.7379	0.1246753
ILMN_1783808	102.7585	0.3597403
ILMN_1727825	90.06985	0.7584416
ILMN_1703088	111.4576	0.1948052
ILMN_1805439	102.4552	0.3675325
ILMN_1717059	112.1569	0.1818182
ILMN_1757749	94.84363	0.6142857
ILMN_1657235	100.148	0.4337662
ILMN_3244755	98.45467	0.4935065
ILMN_1677141	93.39889	0.6558442
ILMN_3274601	4060.631	0
ILMN_1741339	91.49492	0.7090909
ILMN_1743660	98.8457	0.4766234
ILMN_3289011	95.19668	0.6038961
ILMN_1786483	90.72808	0.7324675
ILMN_1763352	101.3973	0.3948052
ILMN_1669671	86.8419	0.8428571
ILMN_1658972	98.28456	0.4974026
ILMN_1726940	98.07933	0.5038961
ILMN_3290627	85.28907	0.8883117
ILMN_3213854	87.97625	0.8142857
ILMN_1752938	80.70338	0.9662338
ILMN_1704704	100.0926	0.4337662
ILMN_2275583	119.5411	0.1116883
ILMN_3283563	123.8459	0.07792208
ILMN_3203130	112.7996	0.1779221
ILMN_3279628	88.26929	0.8090909
ILMN_1696701	109.1909	0.2155844
ILMN_1686463	92.60038	0.6831169
ILMN_1663813	85.02436	0.8974026
ILMN_1759302	118.4289	0.1181818
ILMN_3210914	91.58984	0.7038961
ILMN_1708214	97.35006	0.5272727
ILMN_3204890	109.5129	0.2142857
ILMN_3283680	285.7227	0
ILMN_1811453	100.7791	0.4155844
ILMN_1789744	105.2254	0.2948052
ILMN_1722969	96.34679	0.5623376
ILMN_1767274	79.34563	0.9831169
ILMN_1683497	133.718	0.03896104
ILMN_3218538	143.8588	0.03376623
ILMN_3290640	91.946	0.6961039
ILMN_3291053	94.47004	0.6194805
ILMN_1699758	172.5807	0.01038961
ILMN_3277559	106.3004	0.274026
ILMN_3205812	89.89793	0.7623377
ILMN_1714741	99.51028	0.4467532
ILMN_1786359	128.9301	0.05324675
ILMN_1747474	97.80145	0.5103896
ILMN_3277499	106.5034	0.2727273
ILMN_3204361	124.1227	0.07662338
ILMN_1654445	212.5451	0.001298701
ILMN_1737430	87.04998	0.8376623
ILMN_1704385	543.9786	0
ILMN_1689432	109.9911	0.2077922
ILMN_1843081	90.36739	0.7493507
ILMN_1729965	113.7874	0.1597403
ILMN_1801795	1275.304	0
ILMN_1712555	91.79475	0.7
ILMN_1757535	91.4815	0.7103896
ILMN_1792437	81.95062	0.9454545
ILMN_1681751	89.02168	0.7857143
ILMN_3240425	105.9718	0.2844156
ILMN_3233716	101.4122	0.3948052
ILMN_3215627	192.3002	0.007792208
ILMN_3283904	84.5078	0.9090909
ILMN_3207387	91.13446	0.7207792
ILMN_1656318	87.70106	0.8220779
ILMN_3219380	97.30306	0.5298702
ILMN_3234496	99.89375	0.4350649
ILMN_1733757	811.1191	0
ILMN_1708905	135.2681	0.03896104
ILMN_1673969	104.3213	0.3207792
ILMN_2183424	119.1011	0.112987
ILMN_1793440	99.21248	0.4610389
ILMN_1748823	94.61391	0.6194805
ILMN_1772903	127.581	0.05974026
ILMN_1711711	97.58926	0.5194805
ILMN_1714882	119.1694	0.1116883
ILMN_1685943	127.4953	0.05974026
ILMN_1652628	98.90562	0.4727273
ILMN_1674782	104.5793	0.3116883
ILMN_1794162	104.9471	0.3038961
ILMN_1685279	139.2696	0.03376623
ILMN_3241309	125.2583	0.06623377
ILMN_1805348	91.20656	0.7155844
ILMN_3243554	96.80214	0.5441558
ILMN_1786771	109.1873	0.2155844
ILMN_1679150	92.6153	0.6831169
ILMN_1776685	138.1646	0.03376623
ILMN_1762189	114.9067	0.1454545
ILMN_1751389	96.84966	0.5389611
ILMN_1715600	113.4496	0.1688312
ILMN_3290380	136.3297	0.03766234
ILMN_1662123	127.1527	0.05974026
ILMN_1768576	95.92252	0.5779221
ILMN_3208980	129.1543	0.05064935
ILMN_3289489	140.0013	0.03376623
ILMN_1661648	88.9932	0.7857143
ILMN_1673273	110.8411	0.2038961
ILMN_1723908	112.8125	0.1766234
ILMN_1747366	100.3044	0.4298701
ILMN_1677402	159.1983	0.01558442
ILMN_1667995	99.73559	0.438961
