PROBE_ID	7677153059_B.VALUE	7677153059_B.Detection Pval
ILMN_3234989	104.541	0.1597403
ILMN_3236021	511.4571	0
ILMN_3235482	104.5042	0.1597403
ILMN_3241957	110.7397	0.1064935
ILMN_3245403	7763.257	0
ILMN_3247960	85.55949	0.8792208
ILMN_3243782	88.35867	0.7207792
ILMN_3239762	85.84303	0.8701299
ILMN_3245053	91.30337	0.525974
ILMN_3241931	98.13233	0.2701299
ILMN_3249267	96.2113	0.3142857
ILMN_3239388	313.6974	0
ILMN_3238521	97.5779	0.2831169
ILMN_3242116	88.41966	0.7142857
ILMN_3238828	87.84643	0.7506493
ILMN_3243949	100.64	0.2142857
ILMN_3247910	91.63073	0.5051948
ILMN_3245038	112.673	0.09220779
ILMN_3245526	91.26161	0.5272727
ILMN_3242743	93.76035	0.3974026
ILMN_3246855	95.39092	0.3402597
ILMN_3244779	92.85894	0.438961
ILMN_3240583	90.38094	0.5831169
ILMN_3235101	104.3696	0.161039
ILMN_3234860	102.2715	0.1805195
ILMN_3290052	127.2219	0.05194805
ILMN_3239087	125.4188	0.05324675
ILMN_3239317	92.89037	0.4376623
ILMN_3240916	93.42151	0.4116883
ILMN_3241304	92.99886	0.4311688
ILMN_3245314	102.051	0.1805195
ILMN_3241904	91.06622	0.5311688
ILMN_3237008	92.03889	0.4792208
ILMN_3279169	98.34751	0.2649351
ILMN_3202697	89.53432	0.6311688
ILMN_3242522	93.29891	0.4181818
ILMN_3244515	107.1847	0.1324675
ILMN_3245752	101.009	0.2103896
ILMN_3235303	115.4185	0.08181818
ILMN_3242234	95.33836	0.3454545
ILMN_3248104	86.19599	0.8545455
ILMN_3238928	85.30977	0.9051948
ILMN_3239321	94.27268	0.3818182
ILMN_3242702	106.8239	0.1376623
ILMN_3241481	85.61401	0.8779221
ILMN_3245521	86.52657	0.8350649
ILMN_3243349	88.09035	0.7337663
ILMN_3242035	96.88152	0.2974026
ILMN_3247872	91.43057	0.5168831
ILMN_3247788	90.09818	0.6012987
ILMN_3245992	90.36192	0.5844156
ILMN_3239895	461.6395	0
ILMN_3244687	86.80601	0.812987
ILMN_3239841	91.3867	0.5207792
ILMN_3248693	89.01749	0.6714286
ILMN_3241847	81.53644	0.9831169
ILMN_3235799	82.78059	0.974026
ILMN_3238709	91.3381	0.5246753
ILMN_3245179	86.79689	0.8142857
ILMN_3242105	89.69123	0.625974
ILMN_3235959	92.62181	0.448052
ILMN_3241292	100.7723	0.212987
ILMN_3242967	99.3937	0.2493507
ILMN_3283869	102.3969	0.1792208
ILMN_3243034	90.17702	0.5935065
ILMN_3241076	88.4047	0.7168831
ILMN_3239885	101.721	0.1922078
ILMN_3248453	92.44407	0.4545455
ILMN_3240058	95.98538	0.3168831
ILMN_3238299	108.8447	0.1168831
ILMN_3246634	132.6683	0.04675325
ILMN_3238007	88.04953	0.7350649
ILMN_3245385	115.0453	0.08441558
ILMN_3244456	91.4428	0.5168831
ILMN_3237946	89.57237	0.6272727
ILMN_3249276	94.82767	0.3649351
ILMN_3238063	88.79559	0.6857143
ILMN_3200136	141.5538	0.03766234
ILMN_3276510	87.73785	0.7571428
ILMN_3248649	238.2133	0.001298701
ILMN_3246042	94.91911	0.3636364
ILMN_3241568	108.9483	0.1168831
ILMN_3242476	106.1305	0.1441558
ILMN_3241056	90.14949	0.5961039
ILMN_3244728	3552.684	0
ILMN_3241612	91.15012	0.5298702
ILMN_3248490	91.93626	0.4883117
ILMN_3238884	90.72974	0.5597402
ILMN_3242466	102.8517	0.1779221
ILMN_3244405	130.7875	0.04675325
ILMN_3236314	93.11803	0.425974
ILMN_3243436	88.72598	0.6883117
ILMN_3234974	89.63541	0.6272727
ILMN_3245217	96.98707	0.2935065
ILMN_3246514	103.2785	0.1753247
ILMN_3244920	98.6566	0.2584416
ILMN_3232219	124.7962	0.05454545
ILMN_3232234	99.04576	0.2545455
ILMN_3208140	108.2031	0.1220779
ILMN_3236812	89.72211	0.6233766
ILMN_3244907	115.8924	0.08181818
ILMN_3243042	102.7369	0.1779221
ILMN_3244338	85.47474	0.8909091
ILMN_3246630	89.14874	0.6597403
ILMN_3237765	88.4895	0.7064935
ILMN_3240549	107.1882	0.1324675
ILMN_3238657	94.91918	0.3636364
ILMN_3242612	90.87023	0.5493507
ILMN_3239714	112.7232	0.09220779
ILMN_3244309	89.70808	0.6233766
ILMN_3246279	92.01983	0.4818182
ILMN_3241173	97.86324	0.2753247
ILMN_3235667	110.0992	0.1103896
ILMN_3242384	113.3253	0.09220779
ILMN_3247774	95.88834	0.3168831
ILMN_3246163	86.61276	0.8285714
ILMN_3244415	98.98788	0.2558441
ILMN_3242201	85.68597	0.8753247
ILMN_3248948	182.346	0.007792208
ILMN_3247092	79.11745	0.9974026
ILMN_3247134	95.64086	0.3298701
ILMN_3237951	79.05631	0.9974026
ILMN_3246502	84.57582	0.925974
ILMN_3242442	92.47869	0.4532467
ILMN_3237094	91.9049	0.4883117
ILMN_3239397	92.88691	0.4376623
ILMN_3235158	83.30981	0.9571428
ILMN_3246722	96.07327	0.3142857
ILMN_3238945	104.8465	0.1571429
ILMN_3235379	90.46505	0.5792208
ILMN_3248970	99.35798	0.2493507
ILMN_3241433	92.43511	0.4545455
ILMN_3237334	93.11815	0.425974
ILMN_3240495	120.1818	0.06623377
ILMN_3245517	314.6383	0
ILMN_3243343	90.09111	0.6012987
ILMN_3239679	92.32685	0.4662338
ILMN_3237863	107.1246	0.1324675
ILMN_3235547	96.31417	0.3142857
ILMN_3247983	102.4765	0.1792208
ILMN_3248737	92.79585	0.4415585
ILMN_3249560	153.1147	0.02337662
ILMN_3236775	80.37666	0.9935065
ILMN_3238960	90.28316	0.5896104
ILMN_3247006	115.1794	0.08311688
ILMN_3241856	122.047	0.05974026
ILMN_3247448	95.39262	0.3402597
ILMN_3239785	264.6617	0
ILMN_3239520	89.50122	0.6337662
ILMN_3240824	147.3451	0.03246753
ILMN_3243088	94.69827	0.3675325
ILMN_3241204	92.61835	0.448052
ILMN_3238159	98.69448	0.2584416
ILMN_3238608	90.28829	0.5883117
ILMN_3246565	86.65968	0.8207792
ILMN_3241541	98.67832	0.2584416
ILMN_3244669	99.46074	0.2480519
ILMN_3249079	101.0438	0.2090909
ILMN_3243573	115.6291	0.08181818
ILMN_3236892	85.31644	0.9038961
ILMN_3239273	91.45892	0.5155844
ILMN_3243485	88.79821	0.6857143
ILMN_3247618	89.0138	0.6714286
ILMN_3246798	101.7392	0.1922078
ILMN_3239606	94.63691	0.3688312
ILMN_3246519	99.19077	0.2532468
ILMN_3243817	95.30457	0.3454545
ILMN_3241081	98.15244	0.2675325
ILMN_3236122	105.1239	0.1545455
ILMN_3246805	223.3994	0.005194805
ILMN_3237344	102.3513	0.1792208
ILMN_3236179	93.69823	0.3987013
ILMN_3246871	96.58745	0.3025974
ILMN_3239748	87.00862	0.8025974
ILMN_3238018	100.04	0.2337662
ILMN_3236041	88.72948	0.6883117
ILMN_3242618	98.56585	0.261039
ILMN_3247633	95.5791	0.3311688
ILMN_3241491	87.73426	0.7584416
ILMN_3246459	104.5892	0.1597403
ILMN_3247370	91.77041	0.4974026
ILMN_3246155	100.9507	0.2116883
ILMN_3236680	178.9809	0.009090909
ILMN_3239619	89.97005	0.612987
ILMN_3247538	103.5699	0.1727273
ILMN_3240567	89.37924	0.6402597
ILMN_3243829	87.02686	0.8025974
ILMN_3235576	87.83669	0.7519481
ILMN_3234896	88.30449	0.7233766
ILMN_3239465	91.36998	0.5207792
ILMN_3242299	101.4971	0.1987013
ILMN_3248848	110.326	0.1090909
ILMN_3239490	93.25714	0.4207792
ILMN_3239694	99.24426	0.2519481
ILMN_3242577	94.79122	0.3662338
ILMN_3235511	87.87357	0.7480519
ILMN_3234905	121.843	0.06103896
ILMN_3242902	83.31993	0.9558442
ILMN_3240626	97.15948	0.2909091
ILMN_3243111	115.9503	0.08181818
ILMN_3240265	86.30418	0.8493506
ILMN_3245360	116.1533	0.08051948
ILMN_3245148	94.90456	0.3636364
ILMN_3243709	110.0817	0.1103896
ILMN_3245270	88.32976	0.7220779
ILMN_3246135	90.92535	0.5454546
ILMN_3247920	100.8619	0.212987
ILMN_3243876	89.12639	0.6597403
ILMN_3245084	97.4286	0.2883117
ILMN_3237739	108.3177	0.1194805
ILMN_3236129	127.2855	0.05194805
ILMN_3239673	93.74555	0.3974026
ILMN_3245431	90.67719	0.5649351
ILMN_3246975	90.58537	0.5701299
ILMN_3240485	90.81544	0.5558441
ILMN_3234471	92.16268	0.4727273
ILMN_3219289	96.7784	0.2987013
ILMN_3241834	276.5319	0
ILMN_3249704	106.0562	0.1454545
ILMN_3235542	114.1705	0.09090909
ILMN_3235128	95.84297	0.3181818
ILMN_3243081	100.9934	0.2103896
ILMN_3246430	92.35284	0.4623377
ILMN_3248536	357.1455	0
ILMN_3235800	94.3595	0.3792208
ILMN_3249327	351.3958	0
ILMN_3241469	205.719	0.005194805
ILMN_3248282	91.60365	0.5064935
ILMN_3244855	91.00557	0.5415584
ILMN_3243410	98.73859	0.2571429
ILMN_3239406	94.2615	0.3818182
ILMN_3245031	87.58143	0.7714286
ILMN_3248146	93.58638	0.4051948
ILMN_3240033	87.99653	0.7363636
ILMN_3247665	89.53577	0.6311688
ILMN_3247197	87.54632	0.7727273
ILMN_3241598	103.6663	0.1727273
ILMN_3248109	86.06199	0.8623376
ILMN_3244483	114.939	0.08441558
ILMN_3238093	89.26964	0.651948
ILMN_3247118	94.66161	0.3688312
ILMN_3240986	152.6126	0.02337662
ILMN_3240981	95.18893	0.3519481
ILMN_3248472	99.09839	0.2545455
ILMN_3244794	103.3668	0.1753247
ILMN_3239014	157.2357	0.01948052
ILMN_3241409	86.44487	0.8402597
ILMN_3235289	90.90866	0.5467532
ILMN_3243797	122.1113	0.05974026
ILMN_3242428	104.849	0.1571429
ILMN_3248247	336.1628	0
ILMN_3248746	85.94618	0.8636364
ILMN_3235254	94.05139	0.387013
ILMN_3231558	102.9542	0.1779221
ILMN_3231577	89.45859	0.6363636
ILMN_3204734	869.033	0
ILMN_3242485	94.68147	0.3688312
ILMN_3242654	97.66338	0.2779221
ILMN_3247039	101.98	0.1805195
ILMN_3246132	86.86139	0.8064935
ILMN_3247661	131.017	0.04675325
ILMN_3238237	105.4154	0.151948
ILMN_3242946	91.32955	0.525974
ILMN_3247477	89.46804	0.635065
ILMN_3246087	92.78418	0.4428571
ILMN_3245792	85.32735	0.9038961
ILMN_3248250	118.9033	0.06883117
ILMN_3243801	90.22169	0.5922078
ILMN_3241780	81.32665	0.9844156
ILMN_3235984	133.6763	0.04675325
ILMN_3245571	89.21633	0.6558442
ILMN_3247748	87.45023	0.7805195
ILMN_3247283	136.9288	0.04025974
ILMN_3245130	112.0566	0.0948052
ILMN_3247957	101.2264	0.2038961
ILMN_3237806	134.0537	0.04675325
ILMN_3237608	102.9927	0.1766234
ILMN_3246949	97.34154	0.2896104
ILMN_3245505	96.89861	0.2961039
ILMN_3240905	88.44813	0.7116883
ILMN_3240900	184.4209	0.007792208
ILMN_3247597	144.1113	0.03636364
ILMN_3243407	92.50288	0.4532467
ILMN_3247341	93.63494	0.4012987
ILMN_3244304	87.79897	0.7558442
ILMN_3244004	113.6084	0.09090909
ILMN_3238208	90.29045	0.5883117
ILMN_3246179	86.86221	0.8064935
ILMN_3239820	127.1629	0.05194805
ILMN_3235931	123.8439	0.05584415
ILMN_3249384	91.38712	0.5207792
ILMN_3236627	109.6409	0.112987
ILMN_3241965	94.61794	0.3701299
ILMN_3244917	85.14188	0.9103896
ILMN_3240094	94.44093	0.3766234
ILMN_3247866	92.68572	0.4467532
ILMN_3244484	89.44745	0.6376624
ILMN_3243084	79.68703	0.9974026
ILMN_3247286	93.25315	0.4207792
ILMN_3235435	90.03522	0.6038961
ILMN_3241831	94.82058	0.3649351
ILMN_3248836	92.75758	0.4428571
ILMN_3241345	98.492	0.2623377
ILMN_3244798	104.8244	0.1571429
ILMN_3237099	88.58282	0.6974026
ILMN_3236760	88.69617	0.6909091
ILMN_3247514	94.52502	0.3727273
ILMN_3240690	90.37837	0.5831169
ILMN_3239734	104.0155	0.1662338
ILMN_3248599	91.78428	0.4974026
ILMN_3249658	629.088	0
ILMN_3236215	91.02608	0.5402597
ILMN_3246405	106.222	0.1428571
ILMN_3247792	88.74462	0.687013
ILMN_3238814	275.3132	0
ILMN_3240072	89.94276	0.6142857
ILMN_3249175	114.2108	0.09090909
ILMN_3248583	97.92993	0.2753247
ILMN_3294106	10250.96	0
ILMN_3247325	101.1517	0.2051948
ILMN_3247177	91.17033	0.5285714
ILMN_3246910	550.7708	0
ILMN_3238898	97.89484	0.2753247
ILMN_3243514	96.92021	0.2961039
ILMN_3245282	87.72277	0.7584416
ILMN_3239576	91.89911	0.4883117
ILMN_3247329	95.55158	0.3324675
ILMN_3247853	160.3966	0.01818182
ILMN_1803673	99.01609	0.2558441
ILMN_1667330	336.3865	0
ILMN_1663005	99.5829	0.2415584
ILMN_1796922	85.98927	0.8623376
ILMN_1807440	88.17842	0.7298701
ILMN_1773183	109.439	0.112987
ILMN_3234418	85.38696	0.8987013
ILMN_3219097	97.39726	0.2896104
ILMN_3245250	97.16405	0.2909091
ILMN_1669682	86.67506	0.8207792
ILMN_1672614	91.04342	0.5363637
ILMN_1658318	86.46327	0.8402597
ILMN_1774017	93.41924	0.4116883
ILMN_1723171	107.8077	0.1272727
ILMN_1720707	157.1752	0.01948052
ILMN_3218219	90.47591	0.5779221
ILMN_3277420	94.5806	0.3714286
ILMN_3296096	88.17796	0.7298701
ILMN_1680101	91.65691	0.5051948
ILMN_3288204	102.3803	0.1792208
ILMN_3204575	84.81358	0.9220779
ILMN_3284673	91.08717	0.5311688
ILMN_1699965	110.0249	0.1103896
ILMN_1726845	80.17846	0.9961039
ILMN_1705578	83.38222	0.9558442
ILMN_1708351	89.14209	0.6597403
ILMN_2091707	438.441	0
ILMN_3200867	84.7041	0.9220779
ILMN_1754517	96.82939	0.2987013
ILMN_1656380	92.60802	0.4493507
ILMN_1753139	102.3293	0.1792208
ILMN_1764323	353.0137	0
ILMN_1723824	84.56715	0.925974
ILMN_2271699	89.77138	0.6207792
ILMN_3200484	101.5269	0.1974026
ILMN_1762151	95.01238	0.3584416
ILMN_2228132	85.38589	0.8987013
ILMN_1663791	97.3636	0.2896104
ILMN_1812867	101.4187	0.2
ILMN_1701475	86.54657	0.8324676
ILMN_3201325	88.08314	0.7337663
ILMN_1677956	90.00318	0.6038961
ILMN_1784634	99.76406	0.238961
ILMN_1736400	86.49304	0.8376623
ILMN_1744347	932.0181	0
ILMN_1678043	90.93298	0.5454546
ILMN_1705177	96.44672	0.3064935
ILMN_1652365	82.18079	0.9818182
ILMN_1677805	102.4987	0.1792208
ILMN_1694043	89.46899	0.635065
ILMN_1720981	92.99619	0.4311688
ILMN_1775655	121.9941	0.06103896
ILMN_3214256	169.0321	0.01298701
ILMN_1747389	92.84795	0.438961
ILMN_1661559	90.06132	0.6012987
ILMN_1724247	86.16685	0.8571429
ILMN_1672009	157.0683	0.01948052
ILMN_3288258	86.41165	0.8428571
ILMN_1738858	89.99391	0.6051948
ILMN_3294623	83.54134	0.9532468
ILMN_3218273	88.62414	0.6974026
ILMN_3290562	123.1831	0.05714286
ILMN_1815679	99.32043	0.2493507
ILMN_3279904	87.7849	0.7558442
ILMN_1714711	96.60953	0.3025974
ILMN_1701247	190.5632	0.005194805
ILMN_1742843	83.70536	0.951948
ILMN_1681747	90.80721	0.5558441
ILMN_1792347	85.38567	0.8987013
ILMN_1718030	100.3453	0.2246753
ILMN_1780605	85.70628	0.874026
ILMN_1715644	88.91566	0.6753247
ILMN_1704255	83.69749	0.951948
ILMN_1681631	89.91344	0.6155844
ILMN_1770080	92.76042	0.4428571
ILMN_1782447	105.4101	0.151948
ILMN_2145044	84.49934	0.9311689
ILMN_1692200	99.04476	0.2545455
ILMN_3281591	107.6293	0.1285714
ILMN_1735643	80.84079	0.9935065
ILMN_2205211	849.4025	0
ILMN_1668228	249.1487	0.001298701
ILMN_1815905	87.3317	0.7857143
ILMN_1744919	88.835	0.6831169
ILMN_1659395	95.58744	0.3311688
ILMN_1761536	95.82204	0.3194805
ILMN_1671372	107.0334	0.1337662
ILMN_1727489	142.567	0.03766234
ILMN_3232943	86.39628	0.8441558
ILMN_3211305	103.3268	0.1753247
ILMN_1789609	92.55876	0.4506494
ILMN_1737247	85.90273	0.864935
ILMN_1726435	96.17455	0.3142857
ILMN_3278608	91.32999	0.525974
ILMN_3202134	95.14532	0.3519481
ILMN_1805855	91.14102	0.5298702
ILMN_1717377	95.16695	0.3519481
ILMN_1812604	93.73482	0.3974026
ILMN_1701230	94.34911	0.3792208
ILMN_1772739	113.6924	0.09090909
ILMN_2119421	124.7515	0.05454545
ILMN_1664602	163.3048	0.01558442
ILMN_1651296	131.4352	0.04675325
ILMN_1690877	94.29266	0.3805195
ILMN_1673563	112.0102	0.0948052
ILMN_1724628	106.3319	0.1415584
ILMN_3239113	166.4447	0.01298701
ILMN_1699188	110.052	0.1103896
ILMN_1788499	89.26207	0.6545454
ILMN_3237296	94.31248	0.3792208
ILMN_1653833	87.12634	0.8
ILMN_1754032	92.31063	0.4662338
ILMN_1724233	87.88201	0.7480519
ILMN_1679780	88.12473	0.7311688
ILMN_1701924	221.2017	0.005194805
ILMN_1688228	106.9955	0.1337662
ILMN_1780134	94.5158	0.3727273
ILMN_1655311	164.0215	0.01428571
ILMN_1658266	89.15657	0.6597403
ILMN_1807556	144.374	0.03636364
ILMN_1803889	96.4644	0.3064935
ILMN_3198425	93.38738	0.4155844
ILMN_3288213	107.3306	0.1324675
ILMN_1764186	213.8525	0.005194805
ILMN_1726682	96.35688	0.312987
ILMN_1765979	115.791	0.08181818
ILMN_3289522	125.2486	0.05454545
ILMN_1814552	104.2464	0.1636364
ILMN_1736295	94.57209	0.3714286
ILMN_1671865	86.51698	0.8350649
ILMN_3235597	124.8292	0.05454545
ILMN_1761801	122.7128	0.05844156
ILMN_1688121	110.6437	0.1064935
ILMN_1659508	90.78747	0.5584416
ILMN_1692947	167.0435	0.01298701
ILMN_1701820	91.08592	0.5311688
ILMN_3244323	206.0213	0.005194805
ILMN_3211079	5228.437	0
ILMN_3278506	776.7294	0
ILMN_3277119	95.01814	0.3584416
ILMN_1680580	94.45193	0.3766234
ILMN_1712837	111.607	0.0961039
ILMN_1776052	661.6103	0
ILMN_1771636	88.82659	0.6831169
ILMN_1813823	97.16774	0.2909091
ILMN_1741506	92.99517	0.4311688
ILMN_1679470	93.41685	0.4116883
ILMN_1761283	117.7537	0.07662338
ILMN_1815141	113.5691	0.09090909
ILMN_3289631	91.39851	0.5194805
ILMN_3214522	88.9098	0.6753247
ILMN_3211986	86.98847	0.8025974
ILMN_3280842	101.4366	0.2
ILMN_1782691	116.6143	0.07792208
ILMN_1732955	95.88455	0.3168831
ILMN_1665740	99.49215	0.2480519
ILMN_1696038	225.2375	0.005194805
ILMN_3245928	101.3673	0.2012987
ILMN_1676287	113.974	0.09090909
ILMN_1796617	82.16908	0.9818182
ILMN_1670124	104.2677	0.1623377
ILMN_1810185	98.93436	0.2571429
ILMN_1787288	123.0817	0.05714286
ILMN_3235567	97.69667	0.2779221
ILMN_1728327	100.9512	0.2116883
ILMN_1790717	91.56974	0.5103896
ILMN_1721765	113.9065	0.09090909
ILMN_2041176	87.66702	0.7636364
ILMN_3251464	86.31836	0.8467532
ILMN_1735172	183.6022	0.007792208
ILMN_3238058	346.4019	0
ILMN_3200648	110.2624	0.1090909
ILMN_1678720	81.45617	0.9844156
ILMN_3289895	92.36935	0.4623377
ILMN_3199961	91.9732	0.4831169
ILMN_3203390	125.9682	0.05194805
ILMN_3282285	92.10886	0.4727273
ILMN_3249231	122.4248	0.05974026
ILMN_1666384	310.4865	0
ILMN_3230885	91.73991	0.5
ILMN_3200882	83.93308	0.9493507
ILMN_3283369	97.36478	0.2896104
ILMN_1728446	132.1142	0.04675325
ILMN_1802482	92.68053	0.4467532
ILMN_1695242	143.5229	0.03636364
ILMN_1716468	118.0778	0.07402597
ILMN_3248614	93.86026	0.3961039
ILMN_3282764	100.4825	0.2181818
ILMN_1676550	108.1653	0.1220779
ILMN_1772092	84.18908	0.9415584
ILMN_1744538	91.48415	0.5155844
ILMN_1771070	91.3698	0.5207792
ILMN_2135740	97.31474	0.2909091
ILMN_1843138	92.01654	0.4818182
ILMN_3201577	89.91879	0.6155844
ILMN_3275929	98.68417	0.2584416
ILMN_1746952	200.2722	0.005194805
ILMN_2194678	100.1843	0.2285714
ILMN_1767377	455.8719	0
ILMN_1666746	170.5519	0.01298701
ILMN_1782753	108.9113	0.1168831
ILMN_1762305	109.2203	0.1155844
ILMN_3237627	118.832	0.07012987
ILMN_3237689	89.45972	0.6363636
ILMN_3285206	99.01318	0.2558441
ILMN_1779698	94.17823	0.3857143
ILMN_1688435	101.3938	0.2012987
ILMN_1761210	91.07229	0.5311688
ILMN_1668932	94.37704	0.3792208
ILMN_3242710	82.05537	0.9831169
ILMN_1728048	123.5212	0.05714286
ILMN_1677834	101.4283	0.2
ILMN_1767263	169.0745	0.01298701
ILMN_3251432	88.1062	0.7324675
ILMN_1797579	95.57844	0.3311688
ILMN_1685538	1266.126	0
ILMN_1851865	91.18864	0.5272727
ILMN_1755920	103.723	0.1701299
ILMN_1762545	94.32072	0.3792208
ILMN_1672339	84.9497	0.9207792
ILMN_1671901	91.04306	0.5363637
ILMN_1695601	100.1367	0.2298701
ILMN_3251600	90.81371	0.5558441
ILMN_2219246	107.5613	0.1298701
ILMN_3246453	109.8988	0.1103896
ILMN_1773236	120.3817	0.06623377
ILMN_1771292	85.21906	0.9077922
ILMN_2065383	87.2924	0.7883117
ILMN_1775062	86.72828	0.8181818
ILMN_1805396	92.27889	0.4662338
ILMN_1658190	82.86682	0.9727273
ILMN_3251653	87.89471	0.7480519
ILMN_1713736	87.42596	0.7805195
ILMN_1677910	111.5599	0.0961039
ILMN_1803743	303.092	0
ILMN_1749054	93.86584	0.3948052
ILMN_1768551	159.6218	0.01818182
ILMN_1789871	85.52659	0.8831169
ILMN_1855430	145.1736	0.03506494
ILMN_1682381	91.90065	0.4883117
ILMN_1675916	87.47001	0.7792208
ILMN_2177090	715.954	0
ILMN_3238116	86.99036	0.8025974
ILMN_1673158	135.3808	0.04415584
ILMN_1774369	95.76598	0.325974
ILMN_1677374	95.76273	0.3272727
ILMN_1712597	97.64063	0.2779221
ILMN_1705124	89.94189	0.6142857
ILMN_1656361	155.1984	0.02077922
ILMN_1667298	104.8707	0.1571429
ILMN_3204975	88.02576	0.7363636
ILMN_3281480	105.3459	0.151948
ILMN_1792712	95.30177	0.3454545
ILMN_1769478	94.82059	0.3649351
ILMN_1656232	93.90523	0.3935065
ILMN_1798557	133.6797	0.04675325
ILMN_1780083	98.2951	0.2649351
ILMN_1736819	106.2036	0.1428571
ILMN_1652689	85.60724	0.8779221
ILMN_1719546	98.03874	0.2714286
ILMN_1727331	250.8893	0.001298701
ILMN_3291344	93.98763	0.3896104
ILMN_1764650	181.7769	0.007792208
ILMN_3282121	102.8988	0.1779221
ILMN_3218292	2769.245	0
ILMN_1662491	89.01833	0.6714286
ILMN_1655659	86.24406	0.851948
ILMN_1682694	281.2557	0
ILMN_1693685	144.0369	0.03636364
ILMN_1718755	90.03861	0.6038961
ILMN_3240048	87.8275	0.7532467
ILMN_3292004	142.0091	0.03766234
ILMN_1799980	93.44335	0.4103896
ILMN_2184525	102.6225	0.1792208
ILMN_1675930	87.20375	0.7909091
ILMN_1740449	87.70955	0.761039
ILMN_2193195	89.72327	0.6233766
ILMN_1795243	713.2058	0
ILMN_1704295	104.7197	0.1584416
ILMN_1674768	139.7069	0.03896104
ILMN_1701392	87.83928	0.7506493
ILMN_1711845	141.8607	0.03766234
ILMN_3249620	90.37986	0.5831169
ILMN_1749607	106.5521	0.1402597
ILMN_1809012	95.13816	0.3532467
ILMN_1753411	196.2748	0.005194805
ILMN_1796130	104.3444	0.161039
ILMN_1762360	89.22672	0.6545454
ILMN_1653057	164.2003	0.01428571
ILMN_1657832	104.6946	0.1584416
ILMN_1780613	92.6099	0.4493507
ILMN_2297662	96.73113	0.2987013
ILMN_1698103	91.5983	0.5077922
ILMN_2413377	86.94389	0.8051948
ILMN_1725881	118.6413	0.07012987
ILMN_1659692	86.05697	0.8623376
ILMN_1709326	97.41748	0.2883117
ILMN_1652982	115.7025	0.08181818
ILMN_1801940	107.8056	0.1272727
ILMN_1656868	3611.32	0
ILMN_1702085	119.0179	0.06883117
ILMN_1749836	109.8801	0.1103896
ILMN_1779752	101.5708	0.1948052
ILMN_3236498	135.4202	0.04415584
ILMN_3278745	120.6757	0.06363636
ILMN_1748277	99.91779	0.2350649
ILMN_1716719	96.79521	0.2987013
ILMN_1690928	91.21249	0.5272727
ILMN_1760651	91.16826	0.5285714
ILMN_1732497	105.4636	0.1506494
ILMN_1744906	88.49918	0.7051948
ILMN_1658937	93.74792	0.3974026
ILMN_1666220	88.59328	0.6974026
ILMN_1697767	99.01218	0.2558441
ILMN_1778787	88.77533	0.6857143
ILMN_1674442	83.82292	0.9493507
ILMN_3206804	5210.687	0
ILMN_3283316	96.32608	0.312987
ILMN_1805540	90.13543	0.5987013
ILMN_1753877	90.84554	0.5506493
ILMN_1677880	94.15696	0.3857143
ILMN_1740223	95.54147	0.3324675
ILMN_1721102	112.306	0.09350649
ILMN_1664736	91.33454	0.5246753
ILMN_3291741	115.1177	0.08441558
ILMN_1807114	114.8012	0.08441558
ILMN_1654522	87.28442	0.7883117
ILMN_1703703	94.98834	0.3584416
ILMN_1764244	87.21861	0.7896104
ILMN_1703316	205.1035	0.005194805
ILMN_1728392	196.6941	0.005194805
ILMN_1735513	84.41396	0.9337662
ILMN_1666263	146.1532	0.03246753
ILMN_3246909	87.50209	0.774026
ILMN_3292834	94.85522	0.3649351
ILMN_3238143	93.21696	0.4220779
ILMN_1730828	116.6301	0.07792208
ILMN_3215374	99.11427	0.2545455
ILMN_3239925	102.5409	0.1792208
ILMN_2096442	140.9007	0.03766234
ILMN_1692258	90.23158	0.5922078
ILMN_1714895	89.10416	0.6636364
ILMN_3295970	87.97317	0.738961
ILMN_3199489	145.1897	0.03506494
ILMN_3201026	93.5042	0.4077922
ILMN_3277501	87.21771	0.7896104
ILMN_1729306	102.0543	0.1805195
ILMN_1768553	85.75865	0.8727273
ILMN_1743040	97.62502	0.2831169
ILMN_1787481	83.11732	0.9649351
ILMN_1759504	88.42659	0.7142857
ILMN_3250110	86.41336	0.8428571
ILMN_3251161	89.59792	0.6272727
ILMN_3285302	87.55544	0.7727273
ILMN_1796626	88.03806	0.7350649
ILMN_3286239	88.77406	0.6857143
ILMN_3214761	89.33148	0.6402597
ILMN_1814009	91.81068	0.4935065
ILMN_1682463	156.6045	0.02077922
ILMN_1710128	86.34105	0.8454546
ILMN_1660108	94.78514	0.3662338
ILMN_3244521	137.3888	0.03896104
ILMN_1692294	89.93941	0.6142857
ILMN_3296705	95.64505	0.3298701
ILMN_3199608	89.16776	0.6597403
ILMN_1672738	103.2673	0.1753247
ILMN_2096031	91.47677	0.5155844
ILMN_1727116	92.69131	0.4454545
ILMN_1675460	1707.105	0
ILMN_1737230	84.02769	0.9454545
ILMN_1659959	120.0898	0.06623377
ILMN_3274671	86.94469	0.8051948
ILMN_1714176	94.53441	0.3727273
ILMN_1714739	93.39027	0.4155844
ILMN_3218138	110.9332	0.1051948
ILMN_3234202	85.82511	0.8701299
ILMN_1661461	109.8958	0.1103896
ILMN_1715209	89.3033	0.6441559
ILMN_1686833	98.37293	0.2636364
ILMN_1797568	114.5451	0.08571429
ILMN_3207230	93.25926	0.4207792
