PROBE_ID	7677153059_F.VALUE	7677153059_F.Detection Pval
ILMN_3199157	80.54332	0.5987013
ILMN_3276047	80.6779	0.5883117
ILMN_1668490	77.25332	0.8350649
ILMN_1800795	88.2774	0.2571429
ILMN_1675520	80.01643	0.6415585
ILMN_3275388	79.44685	0.6779221
ILMN_3198918	83.51356	0.412987
ILMN_3239103	79.30527	0.687013
ILMN_3248566	103.7001	0.07662338
ILMN_1801925	91.25155	0.1922078
ILMN_1668427	91.842	0.1805195
ILMN_1784596	80.59539	0.5935065
ILMN_1728334	82.46436	0.4636364
ILMN_1745409	102.8839	0.08181818
ILMN_1760138	77.27395	0.8324676
ILMN_1806387	77.99964	0.7818182
ILMN_3286287	95.86897	0.1298701
ILMN_1672324	76.95186	0.8506494
ILMN_3278453	102.0362	0.08701298
ILMN_3287125	94.84055	0.1415584
ILMN_1687369	80.65888	0.5896104
ILMN_3285580	85.10629	0.3584416
ILMN_3209070	96.86603	0.1233766
ILMN_3201221	252.9213	0
ILMN_1680776	82.80915	0.4441558
ILMN_1767452	82.62844	0.4545455
ILMN_3296700	83.5146	0.412987
ILMN_1688127	3675.14	0
ILMN_1653787	81.6835	0.5298702
ILMN_1703719	71.82984	0.9909091
ILMN_3291664	81.65206	0.5324675
ILMN_3202984	91.286	0.1909091
ILMN_3296923	107.5381	0.06233766
ILMN_3207548	82.61735	0.4545455
ILMN_3284063	146.9056	0.01688312
ILMN_3208430	91.54072	0.1844156
ILMN_1706213	88.30156	0.2558441
ILMN_3280711	93.71202	0.1532468
ILMN_3202594	84.13078	0.3909091
ILMN_1750081	80.5521	0.5961039
ILMN_1716153	94.64951	0.1441558
ILMN_1783808	80.71581	0.5844156
ILMN_1727825	83.66117	0.4064935
ILMN_1703088	82.42204	0.4675325
ILMN_1805439	76.47247	0.8818182
ILMN_1717059	87.36543	0.2831169
ILMN_1757749	79.0614	0.7012987
ILMN_1657235	78.81477	0.7168831
ILMN_3244755	89.56285	0.2233766
ILMN_1677141	79.54449	0.6688312
ILMN_3274601	3582.161	0
ILMN_1741339	77.33785	0.8311688
ILMN_1743660	79.07697	0.7012987
ILMN_3289011	84.66651	0.3727273
ILMN_1786483	86.95143	0.2961039
ILMN_1763352	78.6369	0.7285714
ILMN_1669671	76.05452	0.9064935
ILMN_1658972	76.09161	0.9064935
ILMN_1726940	83.62997	0.4077922
ILMN_3290627	84.42637	0.3792208
ILMN_3213854	80.90398	0.5688311
ILMN_1752938	76.60442	0.8753247
ILMN_1704704	95.67935	0.1350649
ILMN_2275583	98.54465	0.1090909
ILMN_3283563	81.44711	0.5402597
ILMN_3203130	84.15163	0.3909091
ILMN_3279628	74.34981	0.9597403
ILMN_1696701	82.35007	0.4688312
ILMN_1686463	83.56982	0.4103896
ILMN_1663813	86.08905	0.3116883
ILMN_1759302	100.2584	0.0987013
ILMN_3210914	91.1131	0.1948052
ILMN_1708214	74.87482	0.9493507
ILMN_3204890	82.80775	0.4441558
ILMN_3283680	238.2021	0
ILMN_1811453	88.91832	0.2350649
ILMN_1789744	84.55766	0.3766234
ILMN_1722969	75.19476	0.9415584
ILMN_1767274	76.18584	0.9
ILMN_1683497	121.7917	0.03896104
ILMN_3218538	161.9407	0.01038961
ILMN_3290640	87.0265	0.2935065
ILMN_3291053	104.1778	0.07662338
ILMN_1699758	119.571	0.04415584
ILMN_3277559	88.49379	0.2493507
ILMN_3205812	77.86063	0.7948052
ILMN_1714741	83.13167	0.4298701
ILMN_1786359	124.0573	0.03376623
ILMN_1747474	85.52615	0.3376623
ILMN_3277499	75.03912	0.9441559
ILMN_3204361	104.8249	0.07402597
ILMN_1654445	201.785	0.002597403
ILMN_1737430	81.894	0.5077922
ILMN_1704385	697.6831	0
ILMN_1689432	87.29472	0.2831169
ILMN_1843081	73.45158	0.9766234
ILMN_1729965	89.03062	0.2337662
ILMN_1801795	1234.692	0
ILMN_1712555	79.78104	0.6532468
ILMN_1757535	85.22969	0.3532467
ILMN_1792437	78.84743	0.7168831
ILMN_1681751	87.82753	0.2623377
ILMN_3240425	97.05614	0.1207792
ILMN_3233716	88.79101	0.2363636
ILMN_3215627	172.1351	0.009090909
ILMN_3283904	81.64001	0.5324675
ILMN_3207387	79.23353	0.6922078
ILMN_1656318	78.66201	0.7285714
ILMN_3219380	87.4564	0.2753247
ILMN_3234496	85.215	0.3532467
ILMN_1733757	895.9573	0
ILMN_1708905	115.363	0.04935065
ILMN_1673969	87.77679	0.2649351
ILMN_2183424	92.64143	0.1649351
ILMN_1793440	83.26038	0.4233766
ILMN_1748823	83.8219	0.4
ILMN_1772903	99.12543	0.1038961
ILMN_1711711	80.02528	0.6402597
ILMN_1714882	83.65042	0.4064935
ILMN_1685943	127.8486	0.02857143
ILMN_1652628	82.53274	0.4584416
ILMN_1674782	80.16731	0.6207792
ILMN_1794162	97.65524	0.1142857
ILMN_1685279	94.82185	0.1441558
ILMN_3241309	95.7836	0.1324675
ILMN_1805348	74.24673	0.9623377
ILMN_3243554	78.67996	0.725974
ILMN_1786771	92.20879	0.174026
ILMN_1679150	83.06033	0.4311688
ILMN_1776685	122.998	0.03636364
ILMN_1762189	102.4728	0.08311688
ILMN_1751389	73.308	0.9766234
ILMN_1715600	95.56175	0.1376623
ILMN_3290380	149.5778	0.01688312
ILMN_1662123	121.5155	0.03896104
ILMN_1768576	85.84459	0.3233766
ILMN_3208980	105.6914	0.06883117
ILMN_3289489	113.1087	0.05064935
ILMN_1661648	79.56528	0.6688312
ILMN_1673273	80.38513	0.6038961
ILMN_1723908	77.83135	0.7961039
ILMN_1747366	81.29509	0.5532467
ILMN_1677402	122.8596	0.03636364
ILMN_1667995	82.35681	0.4688312
ILMN_3289793	78.91489	0.7116883
ILMN_3206792	79.00775	0.7077922
ILMN_1721430	84.28048	0.3818182
ILMN_3200322	214.8654	0.002597403
ILMN_1652946	102.3801	0.08571429
ILMN_1784665	81.08884	0.5636364
ILMN_1690844	1579.485	0
ILMN_3233442	222.7197	0
ILMN_3214087	121.2503	0.03896104
ILMN_1768162	81.70058	0.5272727
ILMN_1674983	647.1481	0
ILMN_1660376	7450.576	0
ILMN_1672121	89.27933	0.2324675
ILMN_1779428	128.2562	0.02727273
ILMN_1656617	95.19692	0.1376623
ILMN_1710885	1988.41	0
ILMN_1687928	84.20253	0.387013
ILMN_1748891	93.47874	0.1584416
ILMN_3219443	82.11005	0.4896104
ILMN_1716382	285.287	0
ILMN_1663991	90.97231	0.1987013
ILMN_1683426	77.74783	0.8077922
ILMN_1672049	83.6561	0.4064935
ILMN_3201419	76.80219	0.8584415
ILMN_3290681	78.11942	0.774026
ILMN_1813259	90.92191	0.1987013
ILMN_3279277	7309.971	0
ILMN_1771483	82.51888	0.4610389
ILMN_1779852	81.55398	0.5376623
ILMN_1778211	77.50217	0.8233766
ILMN_1710111	104.1138	0.07662338
ILMN_1815932	129.0128	0.02727273
ILMN_1710222	78.78288	0.7181818
ILMN_1656218	106.0668	0.06883117
ILMN_3206132	298.8434	0
ILMN_3238120	74.43011	0.9597403
ILMN_1746683	80.423	0.6012987
ILMN_1781762	80.46478	0.6012987
ILMN_1669777	81.36349	0.548052
ILMN_1804766	80.3855	0.6038961
ILMN_1775470	81.87391	0.5090909
ILMN_1734149	90.0551	0.2168831
ILMN_3246242	90.34634	0.2077922
ILMN_1683555	79.16125	0.6948052
ILMN_1790727	80.69095	0.5857143
ILMN_1656981	85.15594	0.3584416
ILMN_1721984	130.6173	0.02727273
ILMN_1672108	81.69418	0.5285714
ILMN_1669180	86.70541	0.3012987
ILMN_1755506	83.02657	0.4311688
ILMN_1660358	87.44849	0.2766234
ILMN_1720477	89.70134	0.2220779
ILMN_1738217	94.46702	0.1467533
ILMN_1702809	79.27889	0.6883117
ILMN_1702341	80.31206	0.6116883
ILMN_1811715	87.35192	0.2831169
ILMN_1704135	79.27876	0.6883117
ILMN_3235383	92.31437	0.1727273
ILMN_1759287	92.97739	0.161039
ILMN_1764967	84.47408	0.3766234
ILMN_1676091	244.4027	0
ILMN_1670866	83.93565	0.3948052
ILMN_3240698	82.3211	0.4714286
ILMN_1741188	98.16261	0.1090909
ILMN_1653801	86.70748	0.3012987
ILMN_1729660	81.57232	0.5363637
ILMN_1799031	92.87341	0.1623377
ILMN_1804278	80.22314	0.6181818
ILMN_1794987	84.24374	0.3844156
ILMN_1733466	84.43616	0.3766234
ILMN_3279675	1004.5	0
ILMN_1777286	107.3642	0.06493507
ILMN_1814256	85.66978	0.3311688
ILMN_1678312	128.0473	0.02857143
ILMN_3290417	82.46061	0.4636364
ILMN_3213244	76.80775	0.8571429
ILMN_3236535	76.24956	0.8987013
ILMN_1719851	135.7143	0.02337662
ILMN_3237428	97.51344	0.1142857
ILMN_1805654	93.93903	0.1493506
ILMN_1682873	7678.438	0
ILMN_1719340	74.89969	0.9480519
ILMN_1709221	91.53409	0.1844156
ILMN_1704987	83.79115	0.4
ILMN_2057408	143.1716	0.01688312
ILMN_1707433	83.88027	0.3974026
ILMN_2057409	82.75013	0.448052
ILMN_3294277	80.47719	0.6012987
ILMN_1667114	79.79594	0.6493506
ILMN_2050112	4923.503	0
ILMN_1697121	76.94925	0.8506494
ILMN_1656292	861.071	0
ILMN_3217473	81.06357	0.5662338
ILMN_3282917	78.49654	0.7402598
ILMN_3207020	3231.501	0
ILMN_3285611	226.3362	0
ILMN_1783835	90.44344	0.2064935
ILMN_1748827	175.8426	0.007792208
ILMN_1671114	99.73967	0.1038961
ILMN_3205603	104.3678	0.07662338
ILMN_3294156	77.97861	0.7844156
ILMN_1652098	82.11732	0.4896104
ILMN_1749834	138.8645	0.02077922
ILMN_1677262	1590.195	0
ILMN_1799043	78.32589	0.7558442
ILMN_1777905	117.1154	0.04675325
ILMN_1659550	3290.109	0
ILMN_1772646	162.5757	0.01038961
ILMN_2199554	122.2246	0.03766234
ILMN_3198247	889.7903	0
ILMN_3289257	86.80671	0.2987013
ILMN_1754990	9512.641	0
ILMN_1783690	80.40321	0.6038961
ILMN_1753766	84.10073	0.3909091
ILMN_1671573	106.1055	0.06883117
ILMN_1659737	73.17274	0.9766234
ILMN_1803953	390.9454	0
ILMN_3201134	83.13548	0.4298701
ILMN_3287646	76.12177	0.9025974
ILMN_3235326	131.7047	0.02597403
ILMN_1688661	80.03035	0.638961
ILMN_1729831	158.0324	0.01168831
ILMN_3200242	83.25573	0.4233766
ILMN_1783425	90.01781	0.2168831
ILMN_1676043	91.5023	0.1857143
ILMN_1683149	86.75854	0.3012987
ILMN_1698291	81.65919	0.5311688
ILMN_1733341	81.74473	0.525974
ILMN_1695080	85.35759	0.3467532
ILMN_3294282	79.80746	0.648052
ILMN_3207694	85.02122	0.3623376
ILMN_1697373	81.89515	0.5064935
ILMN_1718382	85.29692	0.3480519
ILMN_1655462	88.24289	0.2571429
ILMN_1762235	89.13586	0.2324675
ILMN_1706865	80.30231	0.612987
ILMN_3279964	83.39895	0.4181818
ILMN_1739134	79.49506	0.6714286
ILMN_1776175	83.12699	0.4298701
ILMN_1681062	87.5739	0.2714286
ILMN_1752257	78.21139	0.7675325
ILMN_1784824	83.41234	0.4168831
ILMN_2163315	81.26165	0.5558441
ILMN_1771299	71.11406	0.9948052
ILMN_1785922	80.36692	0.6051948
ILMN_1679771	165.9464	0.01038961
ILMN_3241109	105.9562	0.06883117
ILMN_1717825	77.66795	0.812987
ILMN_3291329	81.08929	0.5636364
ILMN_1793529	79.32009	0.687013
ILMN_1679632	85.6563	0.3311688
ILMN_1671566	72.7458	0.9831169
ILMN_1792461	78.14342	0.7727273
ILMN_1736882	81.38883	0.5454546
ILMN_3210491	79.59615	0.6675324
ILMN_3283569	81.90843	0.5064935
ILMN_1695369	83.88464	0.3974026
ILMN_3201517	6623.043	0
ILMN_3277993	74.6614	0.951948
ILMN_1702727	85.91912	0.3181818
ILMN_1760737	87.84519	0.2623377
ILMN_1662603	170.7611	0.009090909
ILMN_1678714	113.7341	0.05064935
ILMN_1902172	79.76159	0.6571429
ILMN_1748927	88.67649	0.2441558
ILMN_1784535	75.71041	0.9207792
ILMN_1806486	127.4066	0.02987013
ILMN_3202626	78.72451	0.7233766
ILMN_3276990	3528.129	0
ILMN_1800019	87.90915	0.2623377
ILMN_1721916	74.1038	0.9662338
ILMN_3280943	762.6464	0
ILMN_3210171	783.436	0
ILMN_3286823	78.96295	0.7103896
ILMN_3210917	923.7781	0
ILMN_3285198	1362.652	0
ILMN_1805447	84.83682	0.3662338
ILMN_1787063	75.39823	0.9337662
ILMN_1652763	90.1152	0.2142857
ILMN_1787488	75.7998	0.9194805
ILMN_3279017	8724.499	0
ILMN_1814647	72.50687	0.9831169
ILMN_1726312	101.9088	0.08701298
ILMN_2170625	122.7422	0.03636364
ILMN_1675421	114.3802	0.04935065
ILMN_1808715	81.78891	0.5207792
ILMN_1723417	78.91702	0.7116883
ILMN_3217285	316.7923	0
ILMN_3282773	92.29014	0.1727273
ILMN_3283180	84.21337	0.3857143
ILMN_3206672	90.06255	0.2168831
ILMN_3239643	84.66383	0.3727273
ILMN_1710772	89.69423	0.2220779
ILMN_3199798	9010.794	0
ILMN_3280565	230.4375	0
ILMN_1666215	75.13551	0.9441559
ILMN_1701893	108.2783	0.06103896
ILMN_3289699	80.90037	0.5688311
ILMN_1669804	86.2388	0.3064935
ILMN_3215715	101.0892	0.09220779
ILMN_3295494	122.0107	0.03896104
ILMN_1671615	84.74512	0.3701299
ILMN_1743111	86.55683	0.3025974
ILMN_3200661	2949.526	0
ILMN_3277137	83.12453	0.4298701
ILMN_1814429	83.73936	0.4025974
ILMN_1656492	82.4855	0.4636364
ILMN_1704315	9189.588	0
ILMN_1793836	82.67181	0.4532467
ILMN_1771905	115.4456	0.04935065
ILMN_2054938	82.74583	0.448052
ILMN_3202855	77.19386	0.8402597
ILMN_3278735	83.49877	0.4142857
ILMN_3295235	81.88557	0.5077922
ILMN_1665390	76.51049	0.8792208
ILMN_1660600	90.53252	0.2064935
ILMN_1656233	7748.543	0
ILMN_1699912	88.14034	0.2584416
ILMN_1787931	85.15926	0.3584416
ILMN_2066296	95.21054	0.1376623
ILMN_1719237	90.67199	0.2038961
ILMN_1700466	132.2075	0.02597403
ILMN_1662391	99.26975	0.1038961
ILMN_1698757	106.9106	0.06623377
ILMN_1714765	130.3101	0.02727273
ILMN_1794131	95.53695	0.1376623
ILMN_3307102	84.94947	0.3623376
ILMN_1726394	79.06501	0.7012987
ILMN_1800380	77.69694	0.812987
ILMN_1770055	117.1037	0.04675325
ILMN_1713141	104.8501	0.07402597
ILMN_3233626	73.88034	0.9727273
ILMN_3202863	83.06617	0.4311688
ILMN_1651281	78.22916	0.7675325
ILMN_1661843	94.07844	0.1480519
ILMN_1679700	104.1314	0.07662338
ILMN_1745851	83.36687	0.4194805
ILMN_3248296	82.62352	0.4545455
ILMN_1682931	109.2618	0.05974026
ILMN_1729076	144.4836	0.01688312
ILMN_3235198	72.71404	0.9831169
ILMN_1697445	82.38486	0.4675325
ILMN_3294134	1498.286	0
ILMN_3274187	84.06737	0.3909091
ILMN_3219550	82.71107	0.4493507
ILMN_1652740	96.9418	0.1220779
ILMN_1665823	1761.49	0
ILMN_1746309	100.2448	0.0987013
ILMN_2373137	79.5871	0.6675324
ILMN_2249018	156.8671	0.01168831
ILMN_1722054	110.0667	0.05714286
ILMN_1769771	78.23538	0.7675325
ILMN_2144295	83.59499	0.4103896
ILMN_1661514	101.2785	0.08961039
ILMN_1685008	87.24512	0.287013
ILMN_1659851	90.44096	0.2064935
ILMN_1672526	92.8479	0.1636364
ILMN_1804923	80.31081	0.6116883
ILMN_1672806	75.90998	0.9168831
ILMN_3296855	81.24799	0.5571429
ILMN_3277715	100.6239	0.09740259
ILMN_3201239	82.37205	0.4688312
ILMN_1654279	78.43432	0.7454545
ILMN_1803308	103.3508	0.08181818
ILMN_1747423	82.17027	0.4857143
ILMN_1775367	102.4247	0.08441558
ILMN_1771554	84.20943	0.3857143
ILMN_1760434	79.55403	0.6688312
ILMN_1674925	94.40588	0.1480519
ILMN_1667236	86.98837	0.2948052
ILMN_1706027	119.6132	0.04415584
ILMN_3199598	78.80603	0.7168831
ILMN_1676925	73.08372	0.9766234
ILMN_3280429	79.45483	0.6779221
ILMN_3292572	86.62888	0.3025974
ILMN_3199929	107.8341	0.06103896
ILMN_1733692	79.2733	0.6896104
ILMN_1754441	78.6414	0.7285714
ILMN_1696990	79.23389	0.6922078
ILMN_3205914	77.02187	0.8467532
ILMN_1732096	79.89893	0.6454545
ILMN_3207217	84.54513	0.3766234
ILMN_3285216	80.83853	0.574026
ILMN_1666310	85.192	0.3545454
ILMN_1657147	76.34313	0.8922078
ILMN_3275799	83.25161	0.4233766
ILMN_3204838	160.0724	0.01038961
ILMN_1652967	80.19611	0.6194805
ILMN_3284584	1598.692	0
ILMN_1783864	76.95316	0.8506494
ILMN_1676765	1270.843	0
ILMN_1752146	81.65723	0.5324675
ILMN_1784901	88.43719	0.2506494
ILMN_1751023	110.4747	0.05584415
ILMN_1708049	80.34872	0.6077922
ILMN_1692982	81.03615	0.5662338
ILMN_1785462	88.94386	0.2350649
ILMN_1694331	112.068	0.05194805
ILMN_3294919	82.07689	0.4896104
ILMN_1727153	100.7663	0.0948052
ILMN_3283977	97.57886	0.1142857
ILMN_1656636	77.48174	0.8233766
ILMN_1723855	81.95377	0.5025974
ILMN_1665781	318.4385	0
ILMN_1656527	85.71522	0.3285714
ILMN_1691366	79.26716	0.6909091
ILMN_1780711	194.486	0.003896104
ILMN_1722171	83.27512	0.4233766
ILMN_1805403	84.34246	0.3792208
ILMN_1690954	76.13493	0.9012987
ILMN_3295030	77.86757	0.7948052
ILMN_3233930	1137.087	0
ILMN_1662550	79.32074	0.687013
ILMN_1734580	74.57468	0.9545454
ILMN_1653995	82.47127	0.4636364
ILMN_3287309	93.46213	0.1584416
ILMN_1681308	85.05643	0.361039
ILMN_1667507	76.48115	0.8818182
ILMN_3284597	77.57226	0.8181818
ILMN_3204590	81.52559	0.5402597
ILMN_3241354	87.72849	0.2662338
ILMN_1692243	77.1353	0.8441558
ILMN_3285753	94.94775	0.1415584
ILMN_1780904	84.52362	0.3766234
ILMN_2130477	79.79271	0.6493506
ILMN_1722801	77.34721	0.8311688
ILMN_1671292	94.82632	0.1428571
ILMN_1656882	78.5574	0.7337663
ILMN_1672729	77.63506	0.8142857
ILMN_3202396	98.9046	0.1064935
ILMN_1718278	77.56992	0.8181818
ILMN_1796785	82.82476	0.4428571
ILMN_2254943	85.2422	0.3519481
ILMN_1722484	77.33485	0.8311688
ILMN_3291418	75.51756	0.9298701
ILMN_3216080	77.7727	0.8
ILMN_1685906	132.3233	0.02597403
ILMN_1740784	90.91599	0.1987013
ILMN_3286875	98.60979	0.1077922
ILMN_1802827	79.74622	0.6571429
ILMN_1700436	101.2185	0.08961039
ILMN_3243519	151.4853	0.01428571
ILMN_1787469	83.53325	0.4103896
ILMN_1666477	91.73342	0.1831169
ILMN_1800875	86.39753	0.3038961
ILMN_1722154	75.59158	0.9272727
ILMN_1682350	92.03996	0.1766234
ILMN_1717770	84.71495	0.3714286
ILMN_3284433	78.81626	0.7168831
ILMN_3293681	98.94404	0.1064935
ILMN_1718997	82.09287	0.4896104
ILMN_1691243	77.75646	0.8051948
ILMN_1788170	82.44528	0.4662338
ILMN_1733925	83.49945	0.4142857
ILMN_1656867	85.43374	0.3441558
ILMN_1659370	79.65292	0.6649351
ILMN_3286813	152.2376	0.01298701
ILMN_1688757	103.8788	0.07662338
ILMN_1721342	80.72072	0.5844156
ILMN_1774109	74.01919	0.9662338
ILMN_3290248	93.63054	0.1532468
ILMN_3291437	83.60268	0.4103896
ILMN_3215771	84.48823	0.3766234
ILMN_1806015	177.9844	0.006493506
ILMN_3290177	85.39257	0.3441558
ILMN_3205656	476.1715	0
ILMN_3289437	87.1617	0.2896104
ILMN_1656637	85.827	0.3233766
ILMN_1770854	81.83868	0.5142857
ILMN_3275447	1478.322	0
ILMN_3205762	88.27211	0.2571429
ILMN_3282570	78.62801	0.7285714
ILMN_3207139	75.64023	0.9233766
ILMN_3296870	113.3934	0.05064935
ILMN_1802963	82.69453	0.451948
ILMN_3291324	77.99161	0.7831169
ILMN_1738158	79.61651	0.6675324
ILMN_3283090	250.5127	0
ILMN_3286353	85.30636	0.3480519
ILMN_1792622	84.92503	0.3636364
ILMN_1789148	83.68827	0.4051948
ILMN_1732760	75.55495	0.9285714
ILMN_1702780	85.85903	0.3233766
ILMN_1767047	77.38871	0.8298701
ILMN_1653566	73.62471	0.9766234
ILMN_1798664	81.23042	0.5584416
ILMN_3201747	126.4117	0.03246753
ILMN_3283244	139.9401	0.02077922
ILMN_1654185	91.07375	0.1974026
ILMN_1812600	173.6957	0.007792208
ILMN_1776716	74.78432	0.951948
ILMN_3284222	86.22406	0.3064935
ILMN_3293367	2846.152	0
ILMN_1738174	81.0158	0.5662338
ILMN_1798573	109.1231	0.05974026
ILMN_1764308	90.20793	0.2116883
ILMN_1793300	120.7025	0.04155844
ILMN_3200179	74.89507	0.9480519
ILMN_1793486	77.69324	0.812987
ILMN_3292163	116.6491	0.04935065
ILMN_1721393	79.60162	0.6675324
ILMN_3277826	77.92612	0.7896104
ILMN_1654871	79.11471	0.6987013
ILMN_3286067	114.7247	0.04935065
ILMN_3288659	88.33422	0.2519481
ILMN_3206661	80.64267	0.5909091
ILMN_1724113	84.0091	0.3948052
ILMN_3294217	75.34845	0.9350649
ILMN_3274339	90.95468	0.1987013
ILMN_1706117	2471.206	0
ILMN_3219808	81.3401	0.548052
ILMN_3275540	81.45992	0.5402597
ILMN_1743207	115.62	0.04935065
ILMN_1795309	95.85616	0.1298701
ILMN_1657991	76.55514	0.8766234
ILMN_1662239	105.3448	0.07142857
ILMN_1778852	89.49472	0.2233766
ILMN_1692245	101.27	0.08961039
ILMN_3244121	84.76477	0.3688312
ILMN_3244233	81.26019	0.5558441
ILMN_1656853	79.79536	0.6493506
ILMN_3202648	82.10775	0.4896104
ILMN_3289679	90.76859	0.2038961
ILMN_1705779	104.7816	0.07402597
ILMN_1746692	79.96472	0.6441559
ILMN_3278627	103.1692	0.08181818
ILMN_1808793	94.27159	0.1480519
ILMN_1656720	79.86932	0.6467533
ILMN_3280952	5785.314	0
ILMN_3199994	81.7079	0.5272727
ILMN_1746252	246.1817	0
ILMN_1715747	150.8032	0.01558442
ILMN_3277297	101.8111	0.08701298
ILMN_3290577	774.6464	0
ILMN_1792651	81.00347	0.5675325
ILMN_3203976	74.83195	0.9506493
ILMN_3199818	76.64424	0.8701299
ILMN_1674758	145.9507	0.01688312
ILMN_3293070	85.04841	0.361039
ILMN_2092496	95.88298	0.1298701
ILMN_1701526	81.36163	0.548052
ILMN_1652876	75.34351	0.9350649
ILMN_1740724	80.08312	0.6311688
ILMN_1703109	86.94554	0.2961039
ILMN_3239408	96.64745	0.125974
ILMN_1737191	81.16517	0.561039
ILMN_3277321	79.72831	0.6584415
ILMN_1736171	74.18911	0.9636363
ILMN_1761268	78.59483	0.7298701
ILMN_1668069	78.29276	0.7571428
ILMN_3201975	155.8521	0.01168831
ILMN_3202373	82.23208	0.4779221
ILMN_3233881	80.77773	0.5818182
ILMN_3279652	79.63702	0.6675324
ILMN_3235133	73.00731	0.9779221
ILMN_1730590	112.734	0.05064935
ILMN_3276676	105.3917	0.07142857
ILMN_1662506	77.18622	0.8428571
ILMN_1775007	81.45887	0.5402597
ILMN_3293065	80.85156	0.5727273
ILMN_3211831	84.89716	0.3636364
ILMN_3202024	3884.177	0
ILMN_3288717	1530.93	0
ILMN_1662627	93.39626	0.1584416
ILMN_1709501	77.68754	0.812987
ILMN_3280827	88.70122	0.2428571
ILMN_3296741	89.63721	0.2220779
ILMN_1668646	83.84686	0.3974026
ILMN_1767653	106.6429	0.06753246
ILMN_1738367	81.16299	0.561039
ILMN_3274711	134.0107	0.02337662
ILMN_1693465	93.33316	0.161039
ILMN_3284084	97.5509	0.1142857
ILMN_1697979	77.71455	0.8116883
ILMN_1765878	76.50319	0.8805195
ILMN_1726011	77.65548	0.8142857
ILMN_1687913	77.09854	0.8441558
ILMN_3245390	82.00629	0.4974026
ILMN_1661389	106.1506	0.06883117
ILMN_1710323	85.13763	0.3584416
ILMN_3294642	89.16725	0.2324675
ILMN_1690856	85.58383	0.3337662
ILMN_1689634	81.17522	0.561039
ILMN_1669713	79.2752	0.6883117
ILMN_3241522	84.33099	0.3818182
ILMN_1807126	79.29571	0.687013
ILMN_1771251	81.6236	0.5324675
ILMN_3206270	80.81649	0.5753247
ILMN_3282783	87.37807	0.2831169
ILMN_3246247	132.8554	0.02597403
ILMN_1708023	77.99726	0.7831169
ILMN_1744832	78.82306	0.7168831
ILMN_1797954	93.22592	0.161039
ILMN_1795467	89.15292	0.2324675
ILMN_1724822	272.4331	0
ILMN_1706287	82.16478	0.4857143
ILMN_3284114	2246.077	0
ILMN_1775337	78.63239	0.7285714
ILMN_1659318	77.74146	0.8077922
ILMN_1768112	84.98874	0.3623376
ILMN_1715696	82.43127	0.4675325
ILMN_3284119	680.9976	0
ILMN_3207605	103.2985	0.08181818
ILMN_1793686	79.24634	0.6922078
ILMN_1661288	81.65136	0.5324675
ILMN_3290393	95.64487	0.1363636
ILMN_3206111	85.60963	0.3324675
ILMN_1778154	121.8634	0.03896104
ILMN_1736860	91.28844	0.1909091
ILMN_1701314	8872.12	0
ILMN_3245156	78.36681	0.7493507
ILMN_1660099	74.33863	0.9597403
ILMN_1702303	79.9015	0.6454545
ILMN_1753619	91.59068	0.1844156
ILMN_1681848	91.50395	0.1857143
ILMN_3210549	77.34704	0.8311688
ILMN_3233838	120.1116	0.04415584
ILMN_1765701	106.1726	0.06883117
ILMN_3244176	85.31255	0.3480519
ILMN_3209399	64.88881	1
ILMN_1746502	79.53442	0.6688312
ILMN_3289721	92.06377	0.1753247
ILMN_3200330	697.7126	0
ILMN_3204679	80.39069	0.6038961
ILMN_3284361	86.84501	0.2987013
ILMN_3199609	180.7547	0.005194805
ILMN_3284768	87.45503	0.2753247
ILMN_1711385	94.39352	0.1480519
ILMN_1780773	317.2592	0
ILMN_3207454	77.50103	0.8233766
ILMN_3283965	85.46744	0.3402597
ILMN_3287986	96.70818	0.1246753
ILMN_3211488	114.4819	0.04935065
ILMN_1708243	78.57378	0.7337663
ILMN_1656939	86.18483	0.3077922
ILMN_1797526	81.80193	0.5207792
ILMN_3284771	80.45219	0.6012987
ILMN_3208259	83.36289	0.4194805
ILMN_1811227	176.3221	0.006493506
ILMN_1708929	81.9777	0.5012987
ILMN_1683552	91.5824	0.1844156
ILMN_1674068	105.7188	0.06883117
ILMN_1779832	87.66644	0.2688312
ILMN_1776956	88.1333	0.2584416
ILMN_1806892	106.2046	0.06883117
ILMN_1782924	80.68703	0.587013
ILMN_1728091	79.22144	0.6922078
ILMN_1784090	78.63312	0.7285714
ILMN_1748374	126.9683	0.03246753
ILMN_3294263	81.37021	0.5454546
ILMN_3285238	75.55018	0.9298701
ILMN_3218223	76.59895	0.8753247
ILMN_1667366	78.38108	0.7493507
ILMN_3205364	76.73135	0.8636364
ILMN_3232377	82.68747	0.451948
ILMN_3199718	90.78886	0.2012987
ILMN_1772239	77.84008	0.7961039
ILMN_3274405	86.07173	0.3142857
ILMN_3287996	818.9108	0
ILMN_3202109	83.55043	0.4103896
ILMN_1754865	201.0894	0.002597403
ILMN_1699020	82.38503	0.4675325
ILMN_1730768	83.00606	0.4324675
ILMN_1782399	98.83971	0.1064935
ILMN_3307611	82.43271	0.4675325
ILMN_2320480	108.0257	0.06103896
ILMN_1786168	100.8241	0.09350649
ILMN_2215355	107.0083	0.06623377
ILMN_1728338	109.2579	0.05974026
ILMN_1783712	83.22215	0.4246753
