PROBE_ID	7677153062_J.VALUE	7677153062_J.Detection Pval
ILMN_1767377	486.1511	0
ILMN_1666746	150.715	0.01948052
ILMN_1782753	119.8821	0.07012987
ILMN_1762305	116.8637	0.08441558
ILMN_3237627	117.7091	0.08051948
ILMN_3237689	95.4338	0.525974
ILMN_3285206	89.64687	0.887013
ILMN_1779698	93.49383	0.6506494
ILMN_1688435	102.0727	0.2532468
ILMN_1761210	86.19949	0.9831169
ILMN_1668932	96.33438	0.4636364
ILMN_3242710	89.83932	0.8805195
ILMN_1728048	122.9975	0.06233766
ILMN_1677834	107.3193	0.1428571
ILMN_1767263	151.5724	0.01948052
ILMN_3251432	95.44071	0.525974
ILMN_1797579	95.08211	0.5454546
ILMN_1685538	1005.529	0
ILMN_1851865	93.65102	0.6415585
ILMN_1755920	108.382	0.125974
ILMN_1762545	103.5301	0.2155844
ILMN_1672339	91.82313	0.7844156
ILMN_1671901	96.0115	0.4844156
ILMN_1695601	101.9545	0.2558441
ILMN_3251600	93.78796	0.6337662
ILMN_2219246	103.7913	0.2077922
ILMN_3246453	110.9906	0.112987
ILMN_1773236	109.2407	0.1194805
ILMN_1771292	86.51677	0.974026
ILMN_2065383	89.75281	0.8844156
ILMN_1775062	100.6452	0.2922078
ILMN_1805396	100.4542	0.2974026
ILMN_1658190	86.37005	0.9792208
ILMN_3251653	96.35204	0.4636364
ILMN_1713736	101.0887	0.2779221
ILMN_1677910	117.2905	0.08311688
ILMN_1803743	183.3523	0.006493506
ILMN_1749054	94.51372	0.5818182
ILMN_1768551	156.9767	0.01688312
ILMN_1789871	94.87273	0.5597402
ILMN_1855430	148.925	0.02077922
ILMN_1682381	91.91125	0.7779221
ILMN_1675916	88.97245	0.9181818
ILMN_2177090	643.129	0
ILMN_3238116	94.71922	0.5636364
ILMN_1673158	128.7845	0.04935065
ILMN_1774369	94.01033	0.6207792
ILMN_1677374	98.15976	0.3857143
ILMN_1712597	96.78802	0.4441558
ILMN_1705124	97.86891	0.3961039
ILMN_1656361	156.0708	0.01688312
ILMN_1667298	105.8925	0.1636364
ILMN_3204975	95.13495	0.5428572
ILMN_3281480	103.2542	0.2246753
ILMN_1792712	103.0227	0.225974
ILMN_1769478	95.73934	0.5051948
ILMN_1656232	98.92479	0.3467532
ILMN_1798557	144.4095	0.02467532
ILMN_1780083	99.59116	0.3311688
ILMN_1736819	109.7155	0.1181818
ILMN_1652689	91.59369	0.7948052
ILMN_1719546	99.57479	0.3311688
ILMN_1727331	246.8288	0.001298701
ILMN_3291344	94.73915	0.5636364
ILMN_1764650	172.7064	0.009090909
ILMN_3282121	103.7034	0.2103896
ILMN_3218292	2806.022	0
ILMN_1662491	91.91497	0.7779221
ILMN_1655659	96.39752	0.4610389
ILMN_1682694	248.2655	0.001298701
ILMN_1693685	135.8518	0.04025974
ILMN_1718755	92.45292	0.7428572
ILMN_3240048	91.85519	0.7831169
ILMN_3292004	137.8226	0.03896104
ILMN_1799980	87.38021	0.9636363
ILMN_2184525	104.2083	0.1948052
ILMN_1675930	88.99879	0.9155844
ILMN_1740449	97.37267	0.412987
ILMN_2193195	93.54721	0.6493506
ILMN_1795243	961.2335	0
ILMN_1704295	109.3528	0.1194805
ILMN_1674768	142.5883	0.02987013
ILMN_1701392	97.37185	0.412987
ILMN_1711845	147.8919	0.02207792
ILMN_3249620	88.63937	0.9298701
ILMN_1749607	101.135	0.2766234
ILMN_1809012	101.259	0.274026
ILMN_1753411	151.293	0.01948052
ILMN_1796130	98.73703	0.3571429
ILMN_1762360	99.78967	0.3272727
ILMN_1653057	148.7172	0.02207792
ILMN_1657832	100.3575	0.3012987
ILMN_1780613	92.46141	0.7402598
ILMN_2297662	95.98767	0.4844156
ILMN_1698103	95.67947	0.5090909
ILMN_2413377	91.85997	0.7818182
ILMN_1725881	129.5416	0.04805195
ILMN_1659692	95.60367	0.5155844
ILMN_1709326	108.7875	0.1207792
ILMN_1652982	114.0655	0.0948052
ILMN_1801940	111.6695	0.1051948
ILMN_1656868	2430.77	0
ILMN_1702085	111.16	0.1116883
ILMN_1749836	114.8647	0.08961039
ILMN_1779752	107.5234	0.1402597
ILMN_3236498	186.2358	0.006493506
ILMN_3278745	126.5312	0.05064935
ILMN_1748277	99.73356	0.3285714
ILMN_1716719	94.94289	0.5545455
ILMN_1690928	93.09205	0.6818182
ILMN_1760651	97.45256	0.4077922
ILMN_1732497	108.8279	0.1207792
ILMN_1744906	94.11373	0.6194805
ILMN_1658937	91.5239	0.8
ILMN_1666220	92.35127	0.7454545
ILMN_1697767	106.4747	0.1558442
ILMN_1778787	103.162	0.2246753
ILMN_1674442	95.11517	0.5428572
ILMN_3206804	5188.798	0
ILMN_3283316	99.13301	0.3428572
ILMN_1805540	102.993	0.2272727
ILMN_1753877	95.99574	0.4844156
ILMN_1677880	98.28085	0.3805195
ILMN_1740223	100.7939	0.2844156
ILMN_1721102	111.6854	0.1051948
ILMN_1664736	92.53068	0.7376623
ILMN_3291741	114.3446	0.09350649
ILMN_1807114	126.222	0.05194805
ILMN_1654522	95.34953	0.5311688
ILMN_1703703	96.29958	0.4688312
ILMN_1764244	92.81259	0.7077922
ILMN_1703316	246.8531	0.001298701
ILMN_1728392	187.3116	0.006493506
ILMN_1735513	90.33094	0.861039
ILMN_1666263	135.3222	0.04025974
ILMN_3246909	90.34475	0.861039
ILMN_3292834	98.76644	0.3571429
ILMN_3238143	90.52406	0.8558441
ILMN_1730828	114.7866	0.08961039
ILMN_3215374	95.49753	0.5220779
ILMN_3239925	119.2791	0.07402597
ILMN_2096442	133.3551	0.04415584
ILMN_1692258	91.19298	0.8233766
ILMN_1714895	85.72296	0.987013
ILMN_3295970	96.66154	0.4506494
ILMN_3199489	143.516	0.02597403
ILMN_3201026	99.35226	0.3376623
ILMN_3277501	97.00396	0.4324675
ILMN_1729306	99.15031	0.3428572
ILMN_1768553	93.50391	0.6493506
ILMN_1743040	107.4766	0.1415584
ILMN_1787481	84.06059	0.9935065
ILMN_1759504	98.95258	0.3467532
ILMN_3250110	86.43059	0.9792208
ILMN_3251161	96.66679	0.4506494
ILMN_3285302	91.65242	0.7896104
ILMN_1796626	99.2833	0.3376623
ILMN_3286239	92.51417	0.7376623
ILMN_3214761	97.15846	0.4233766
ILMN_1814009	93.05612	0.6844156
ILMN_1682463	146.6437	0.02337662
ILMN_1710128	92.43473	0.7428572
ILMN_1660108	92.23341	0.7519481
ILMN_3244521	146.4033	0.02337662
ILMN_1692294	87.90213	0.9558442
ILMN_3296705	95.91122	0.4896104
ILMN_3199608	96.06516	0.4792208
ILMN_1672738	96.04942	0.4805195
ILMN_2096031	92.34527	0.7454545
ILMN_1727116	101.2463	0.2753247
ILMN_1675460	1466.232	0
ILMN_1737230	88.36202	0.9363636
ILMN_1659959	121.5876	0.06493507
ILMN_3274671	87.3333	0.9636363
ILMN_1714176	97.50794	0.4077922
ILMN_1714739	88.81516	0.925974
ILMN_3218138	111.9155	0.1038961
ILMN_3234202	89.64	0.887013
ILMN_1661461	107.896	0.1324675
ILMN_1715209	87.40448	0.9623377
ILMN_1686833	89.98717	0.8779221
ILMN_1797568	104.8257	0.1844156
ILMN_3207230	93.71349	0.635065
ILMN_3295651	104.2564	0.1948052
ILMN_3236036	134.1436	0.04155844
ILMN_1786657	94.5002	0.5831169
ILMN_1659327	99.11744	0.3454545
ILMN_1748434	92.91159	0.7025974
ILMN_1714604	93.24776	0.6649351
ILMN_1777687	99.4491	0.3337662
ILMN_1701267	96.94418	0.4350649
ILMN_1773095	79.83398	1
ILMN_1712170	91.1491	0.825974
ILMN_1783057	94.39657	0.5948052
ILMN_1768909	92.6266	0.7298701
ILMN_1651980	95.29944	0.5337662
ILMN_1728933	95.74795	0.5038961
ILMN_1730369	82.28101	0.9987013
ILMN_1757555	97.2044	0.4194805
ILMN_1705444	91.87566	0.7818182
ILMN_3250374	95.80858	0.5
ILMN_3250345	125.679	0.05194805
ILMN_3243657	100.0055	0.3207792
ILMN_1766090	100.0652	0.3181818
ILMN_1695395	98.95305	0.3467532
ILMN_1659543	93.71919	0.635065
ILMN_1720902	93.27186	0.6636364
ILMN_1679558	100.3892	0.3
ILMN_1676545	97.97537	0.3922078
ILMN_1768901	104.11	0.2012987
ILMN_3199507	99.55618	0.3311688
ILMN_1710954	100.6601	0.2922078
ILMN_1667418	166.7464	0.01298701
ILMN_1699211	93.33141	0.6597403
ILMN_1694431	103.5274	0.2155844
ILMN_1807593	91.32539	0.8168831
ILMN_1790896	112.6067	0.1
ILMN_1739325	119.1376	0.07402597
ILMN_1721290	84.76626	0.9922078
ILMN_1725456	91.98984	0.7714286
ILMN_1709767	123.0158	0.06233766
ILMN_3293049	129.6252	0.04805195
ILMN_1864588	95.69447	0.5090909
ILMN_3274904	6015.88	0
ILMN_1677852	92.77011	0.7155844
ILMN_1686628	96.34138	0.4636364
ILMN_1660653	106.8804	0.151948
ILMN_2054382	93.15554	0.674026
ILMN_3242130	91.03174	0.8272727
ILMN_1725650	92.76673	0.7155844
ILMN_1717727	99.87553	0.3272727
ILMN_1660913	94.23518	0.6103896
ILMN_3290428	96.51488	0.4558442
ILMN_3283073	96.7504	0.4454545
ILMN_1744395	104.9656	0.1818182
ILMN_1718076	97.59683	0.4064935
ILMN_2083137	89.10418	0.9103896
ILMN_3204210	9026.547	0
ILMN_3285323	105.4112	0.174026
ILMN_3219596	105.8073	0.1649351
ILMN_3296124	95.59599	0.5168831
ILMN_1774375	142.7353	0.02857143
ILMN_1779195	136.8648	0.04025974
ILMN_1749755	88.24352	0.9402598
ILMN_2108150	97.08487	0.4285714
ILMN_1785180	88.96165	0.9181818
ILMN_3279619	98.55079	0.3649351
ILMN_3286751	94.49202	0.5844156
ILMN_1690137	100.0226	0.3207792
ILMN_3275531	97.91055	0.3935065
ILMN_3292042	150.5092	0.01948052
ILMN_1661158	102.613	0.2376623
ILMN_1776184	109.9293	0.1155844
ILMN_1703100	93.88526	0.6311688
ILMN_3296219	89.12681	0.9103896
ILMN_1752144	102.5785	0.2415584
ILMN_1657398	163.4772	0.01298701
ILMN_1722640	93.26772	0.6636364
ILMN_1680208	2906.985	0
ILMN_1756131	130.4067	0.04675325
ILMN_1743853	88.83987	0.925974
ILMN_3292034	89.87743	0.8805195
ILMN_1804213	109.1249	0.1194805
ILMN_1726457	110.8415	0.1142857
ILMN_1719505	109.5916	0.1181818
ILMN_1733453	203.2856	0.005194805
ILMN_1680902	90.70007	0.8493506
ILMN_2089752	96.16969	0.474026
ILMN_2115453	102.2998	0.2493507
ILMN_1740601	109.5933	0.1181818
ILMN_1764801	97.29113	0.4168831
ILMN_1660832	3106.806	0
ILMN_1729269	132.3624	0.04545455
ILMN_2278433	313.9468	0
ILMN_1809998	98.49622	0.3675325
ILMN_1775584	96.82417	0.4415585
ILMN_1694327	113.8652	0.0948052
ILMN_1695261	10821.8	0
ILMN_3246484	95.28134	0.5337662
ILMN_3244060	124.7385	0.05584415
ILMN_1765670	95.45152	0.525974
ILMN_3236463	143.5088	0.02597403
ILMN_1700903	96.68277	0.4506494
ILMN_1750482	88.75894	0.9272727
ILMN_3295146	93.62504	0.6428571
ILMN_1675878	113.3854	0.09740259
ILMN_2128623	95.5559	0.5181818
ILMN_1669715	117.5887	0.08181818
ILMN_3251120	92.91811	0.7025974
ILMN_3249835	93.35377	0.6597403
ILMN_3277134	106.4996	0.1558442
ILMN_1686646	188.929	0.006493506
ILMN_1691220	85.81263	0.987013
ILMN_1699076	90.34837	0.8597403
ILMN_1801116	96.88935	0.4376623
ILMN_2102752	91.94089	0.7753247
ILMN_1779796	97.59764	0.4064935
ILMN_1738847	105.4708	0.1727273
ILMN_1710591	91.18069	0.8233766
ILMN_1786838	109.0602	0.1194805
ILMN_3245954	100.4432	0.2974026
ILMN_1687845	92.66898	0.7233766
ILMN_3237884	105.7498	0.1662338
ILMN_1675803	127.0995	0.04935065
ILMN_1717485	90.89798	0.8350649
ILMN_1783547	97.2805	0.4168831
ILMN_1738535	94.91187	0.5571429
ILMN_3245495	93.72442	0.6337662
ILMN_3281845	110.3168	0.1155844
ILMN_3214276	97.90408	0.3935065
ILMN_1720238	122.0128	0.06233766
ILMN_1693932	100.7139	0.287013
ILMN_2176625	94.30436	0.6012987
ILMN_3216336	844.0258	0
ILMN_3284404	87.92329	0.9558442
ILMN_1708492	91.29492	0.8194805
ILMN_3232138	94.41547	0.5909091
ILMN_3215138	102.504	0.2428571
ILMN_1657612	1442.485	0
ILMN_1733103	201.4386	0.005194805
ILMN_1790173	114.0547	0.0948052
ILMN_1730340	94.07068	0.6194805
ILMN_3208576	97.97858	0.3922078
ILMN_3277209	95.6151	0.5142857
ILMN_3274543	127.0407	0.04935065
ILMN_1684114	162.4863	0.01298701
ILMN_1664089	107.2866	0.1441558
ILMN_1728125	100.8336	0.2831169
ILMN_3241104	99.17807	0.3402597
ILMN_3292551	562.907	0
ILMN_1723788	108.4312	0.125974
ILMN_2215153	93.6375	0.6428571
ILMN_1657011	154.1213	0.01818182
ILMN_3249162	105.322	0.174026
ILMN_1661864	93.22187	0.6688312
ILMN_1712171	97.24114	0.4181818
ILMN_1671922	92.0425	0.7688312
ILMN_1682126	110.1266	0.1155844
ILMN_1751410	110.0478	0.1155844
ILMN_1679381	99.76488	0.3272727
ILMN_3236656	93.16307	0.674026
ILMN_1699113	94.91669	0.5571429
ILMN_1766757	93.5703	0.6454545
ILMN_3293685	1582.437	0
ILMN_3217172	2496.484	0
ILMN_3283550	94.35957	0.5987013
ILMN_3200702	94.37233	0.5987013
ILMN_1701966	99.96816	0.3233766
ILMN_1808290	111.9269	0.1038961
ILMN_1721905	130.4989	0.04675325
ILMN_3274596	437.6331	0
ILMN_1808687	97.03124	0.4311688
ILMN_1748596	96.00729	0.4844156
ILMN_1676990	91.69582	0.7857143
ILMN_1803591	93.79594	0.6337662
ILMN_1655421	91.61933	0.7935065
ILMN_1674648	188.0793	0.006493506
ILMN_3236026	89.596	0.8883117
ILMN_3248668	94.46874	0.5857143
ILMN_3250204	92.77578	0.7142857
ILMN_1773558	96.13026	0.4766234
ILMN_3251061	93.59027	0.6441559
ILMN_3296816	108.6488	0.1220779
ILMN_1658058	86.30258	0.9792208
ILMN_1677577	92.29539	0.7467533
ILMN_1795835	827.112	0
ILMN_1738631	95.77602	0.5025974
ILMN_2098947	152.1588	0.01948052
ILMN_1788887	122.2082	0.06233766
ILMN_1807704	98.95914	0.3467532
ILMN_1652786	91.01687	0.8272727
ILMN_1687276	90.96268	0.8337662
ILMN_3294074	1855.162	0
ILMN_3289407	100.5403	0.2948052
ILMN_1685136	158.6305	0.01688312
ILMN_1669574	100.547	0.2948052
ILMN_1765031	96.3718	0.4623377
ILMN_1778929	84.74706	0.9922078
ILMN_1763685	90.22022	0.8675325
ILMN_1663298	102.515	0.2428571
ILMN_1666642	95.62525	0.512987
ILMN_3289508	217.2899	0.003896104
ILMN_1689350	116.3745	0.08701298
ILMN_1727005	91.35587	0.8142857
ILMN_2185022	103.8581	0.2064935
ILMN_3236970	138.8862	0.03376623
ILMN_3289745	92.9887	0.6922078
ILMN_3290174	97.23586	0.4181818
ILMN_1699320	95.1264	0.5428572
ILMN_1726649	90.66866	0.851948
ILMN_3240843	93.0751	0.6818182
ILMN_3241333	93.35845	0.6597403
ILMN_1695799	98.52444	0.3662338
ILMN_1798043	101.2843	0.2727273
ILMN_1741740	151.9949	0.01948052
ILMN_1658363	91.25687	0.8207792
ILMN_1686845	93.94069	0.625974
ILMN_1710925	94.80067	0.561039
ILMN_1809513	99.00475	0.3467532
ILMN_1651288	136.9485	0.03896104
ILMN_1764457	107.9305	0.1311688
ILMN_1740463	164.1951	0.01298701
ILMN_1694220	98.79884	0.3532467
ILMN_3238102	96.79119	0.4428571
ILMN_1795356	105.9593	0.1597403
ILMN_1678141	93.45528	0.6532468
ILMN_1754501	114.5252	0.09220779
ILMN_1703727	97.22934	0.4181818
ILMN_3200906	91.14335	0.825974
ILMN_3276016	135.3672	0.04025974
ILMN_1661997	97.42578	0.4103896
ILMN_1739744	102.4234	0.2454545
ILMN_1681516	94.80711	0.561039
ILMN_3217522	100.7809	0.2844156
ILMN_3294033	159.3028	0.01688312
ILMN_1660509	98.25788	0.3805195
ILMN_1722916	127.0968	0.04935065
ILMN_1767344	101.3212	0.2714286
ILMN_1794866	338.7293	0
ILMN_1673535	97.79287	0.4012987
ILMN_1789600	88.83448	0.925974
ILMN_3291654	102.5903	0.2402597
ILMN_3215146	89.32472	0.9
ILMN_1657476	99.1237	0.3441558
ILMN_3199157	94.99802	0.5519481
ILMN_3276047	98.15842	0.3857143
ILMN_1668490	97.85941	0.3961039
ILMN_1800795	98.87558	0.3480519
ILMN_1675520	90.79176	0.8363636
ILMN_3275388	90.30241	0.8623376
ILMN_3198918	100.3008	0.3077922
ILMN_3239103	95.0971	0.5454546
ILMN_3248566	105.8403	0.1636364
ILMN_1801925	109.103	0.1194805
ILMN_1668427	111.4767	0.1064935
ILMN_1784596	99.47069	0.3337662
ILMN_1728334	99.81588	0.3272727
ILMN_1745409	107.0786	0.1506494
ILMN_1760138	95.37283	0.5285714
ILMN_1806387	101.4686	0.2675325
ILMN_3286287	104.8656	0.1844156
ILMN_1672324	93.51438	0.6493506
ILMN_3278453	119.9502	0.07012987
ILMN_3287125	107.7006	0.1363636
ILMN_1687369	97.03472	0.4311688
ILMN_3285580	95.35229	0.5298702
ILMN_3209070	100.546	0.2948052
ILMN_3201221	326.9709	0
ILMN_1680776	94.04749	0.6194805
ILMN_1767452	94.13841	0.6168831
ILMN_3296700	89.03419	0.912987
ILMN_1688127	2447.337	0
ILMN_1653787	99.1127	0.3454545
ILMN_1703719	95.00304	0.5519481
ILMN_3291664	102.7956	0.2324675
ILMN_3202984	99.81814	0.3272727
ILMN_3296923	123.1837	0.06103896
ILMN_3207548	92.39784	0.7441558
ILMN_3284063	129.6189	0.04805195
ILMN_3208430	105.3528	0.174026
ILMN_1706213	102.3193	0.2480519
ILMN_3280711	109.4455	0.1194805
ILMN_3202594	94.86397	0.5597402
ILMN_1750081	97.78576	0.4025974
ILMN_1716153	115.3363	0.08831169
ILMN_1783808	84.0687	0.9935065
ILMN_1727825	96.3037	0.4688312
ILMN_1703088	96.73875	0.4467532
ILMN_1805439	91.37393	0.812987
ILMN_1717059	96.18046	0.474026
ILMN_1757749	99.31868	0.3376623
ILMN_1657235	93.08608	0.6818182
ILMN_3244755	100.1879	0.3142857
ILMN_1677141	92.1247	0.7623377
ILMN_3274601	4862.576	0
ILMN_1741339	94.30042	0.6012987
ILMN_1743660	91.39437	0.8116883
ILMN_3289011	99.22989	0.3402597
ILMN_1786483	93.23814	0.6649351
ILMN_1763352	98.87549	0.3480519
ILMN_1669671	92.92284	0.7025974
ILMN_1658972	92.23699	0.7519481
ILMN_1726940	92.39797	0.7441558
ILMN_3290627	95.49698	0.5220779
ILMN_3213854	97.85999	0.3961039
ILMN_1752938	92.58686	0.7311688
ILMN_1704704	100.2989	0.3077922
ILMN_2275583	105.1783	0.1779221
ILMN_3283563	93.61826	0.6428571
ILMN_3203130	94.08066	0.6194805
ILMN_3279628	90.63685	0.8532467
ILMN_1696701	95.83069	0.4961039
ILMN_1686463	91.75903	0.7844156
ILMN_1663813	98.28482	0.3805195
ILMN_1759302	116.8379	0.08441558
ILMN_3210914	95.55231	0.5181818
ILMN_1708214	92.15714	0.7558442
ILMN_3204890	99.14436	0.3428572
ILMN_3283680	201.056	0.005194805
ILMN_1811453	95.33767	0.5311688
ILMN_1789744	99.70973	0.3298701
ILMN_1722969	92.22964	0.7532467
ILMN_1767274	93.73412	0.6337662
ILMN_1683497	140.5674	0.03246753
ILMN_3218538	133.1233	0.04415584
ILMN_3290640	101.2431	0.2753247
ILMN_3291053	110.982	0.112987
ILMN_1699758	137.1417	0.03896104
ILMN_3277559	102.9388	0.2272727
ILMN_3205812	91.7231	0.7844156
ILMN_1714741	98.6207	0.3623376
ILMN_1786359	153.89	0.01818182
ILMN_1747474	97.28226	0.4168831
ILMN_3277499	91.0435	0.8272727
ILMN_3204361	122.0021	0.06233766
ILMN_1654445	246.0622	0.001298701
ILMN_1737430	94.09908	0.6194805
ILMN_1704385	682.9814	0
ILMN_1689432	97.48948	0.4077922
ILMN_1843081	90.57433	0.8558441
ILMN_1729965	103.6127	0.2142857
ILMN_1801795	1361.126	0
ILMN_1712555	94.37714	0.5974026
ILMN_1757535	95.85392	0.4961039
ILMN_1792437	86.93118	0.9688312
ILMN_1681751	101.2431	0.2753247
ILMN_3240425	117.8024	0.08051948
ILMN_3233716	97.70994	0.4038961
ILMN_3215627	165.7689	0.01298701
ILMN_3283904	96.83563	0.4402598
ILMN_3207387	94.21757	0.6103896
ILMN_1656318	89.74546	0.8857143
ILMN_3219380	102.7773	0.2337662
ILMN_3234496	104.4194	0.1935065
ILMN_1733757	872.0822	0
ILMN_1708905	111.7003	0.1051948
ILMN_1673969	101.2635	0.2727273
ILMN_2183424	101.8736	0.2571429
ILMN_1793440	97.31194	0.4168831
ILMN_1748823	92.61555	0.7298701
ILMN_1772903	116.5715	0.08571429
ILMN_1711711	98.01228	0.3909091
ILMN_1714882	93.24915	0.6649351
ILMN_1685943	131.3746	0.04675325
ILMN_1652628	100.9378	0.2818182
ILMN_1674782	89.87908	0.8805195
ILMN_1794162	119.0476	0.07402597
ILMN_1685279	104.7405	0.1844156
ILMN_3241309	111.3206	0.1116883
ILMN_1805348	91.01566	0.8272727
ILMN_3243554	94.43678	0.5896104
ILMN_1786771	102.997	0.225974
ILMN_1679150	94.73264	0.5636364
ILMN_1776685	132.056	0.04545455
ILMN_1762189	123.7932	0.05844156
ILMN_1751389	90.19482	0.8675325
ILMN_1715600	102.8792	0.2272727
ILMN_3290380	160.45	0.01688312
ILMN_1662123	127.8284	0.04935065
ILMN_1768576	90.09361	0.8727273
ILMN_3208980	122.9322	0.06233766
ILMN_3289489	135.693	0.04025974
ILMN_1661648	91.52494	0.8
ILMN_1673273	93.93501	0.625974
ILMN_1723908	91.33517	0.8155844
ILMN_1747366	92.17803	0.7545455
ILMN_1677402	135.4751	0.04025974
ILMN_1667995	101.2884	0.2714286
ILMN_3289793	94.32908	0.6
ILMN_3206792	93.53879	0.6493506
ILMN_1721430	98.69168	0.3597403
ILMN_3200322	203.5994	0.005194805
ILMN_1652946	117.6623	0.08051948
ILMN_1784665	91.94592	0.7753247
ILMN_1690844	1040.514	0
ILMN_3233442	298.8932	0
ILMN_3214087	127.3157	0.04935065
ILMN_1768162	95.65591	0.5103896
ILMN_1674983	535.4846	0
ILMN_1660376	7923.427	0
ILMN_1672121	99.12885	0.3428572
ILMN_1779428	132.5103	0.04545455
ILMN_1656617	105.1636	0.1779221
ILMN_1710885	1961.216	0
ILMN_1687928	96.44891	0.4571429
ILMN_1748891	100.9739	0.2805195
ILMN_3219443	91.74669	0.7844156
ILMN_1716382	159.7816	0.01688312
ILMN_1663991	105.4196	0.174026
ILMN_1683426	89.80226	0.8805195
ILMN_1672049	96.54539	0.4558442
ILMN_3201419	95.45407	0.5246753
ILMN_3290681	93.10873	0.6818182
ILMN_1813259	102.5915	0.2402597
ILMN_3279277	6609.859	0
ILMN_1771483	90.23714	0.8662338
ILMN_1779852	94.82162	0.5597402
ILMN_1778211	88.09846	0.9454545
ILMN_1710111	106.5417	0.1545455
ILMN_1815932	135.8542	0.04025974
ILMN_1710222	103.6387	0.2142857
ILMN_1656218	121.4666	0.06493507
ILMN_3206132	382.937	0
ILMN_3238120	96.16336	0.4753247
ILMN_1746683	98.36656	0.3727273
ILMN_1781762	91.77078	0.7844156
ILMN_1669777	98.9813	0.3467532
ILMN_1804766	91.31363	0.8181818
ILMN_1775470	98.76654	0.3571429
ILMN_1734149	100.7047	0.2883117
ILMN_3246242	96.96202	0.4337662
ILMN_1683555	89.55984	0.8909091
ILMN_1790727	90.75761	0.8402597
ILMN_1656981	91.15831	0.8246753
ILMN_1721984	152.1767	0.01948052
ILMN_1672108	96.44576	0.4571429
ILMN_1669180	101.1519	0.2766234
ILMN_1755506	98.15665	0.3857143
ILMN_1660358	96.60304	0.4532467
ILMN_1720477	100.6652	0.2922078
ILMN_1738217	102.8042	0.2324675
ILMN_1702809	92.50087	0.738961
ILMN_1702341	98.31545	0.3766234
ILMN_1811715	91.56596	0.7987013
ILMN_1704135	90.60977	0.8532467
ILMN_3235383	106.0864	0.1597403
ILMN_1759287	98.49223	0.3675325
ILMN_1764967	95.56617	0.5181818
ILMN_1676091	204.9857	0.005194805
ILMN_1670866	93.88489	0.6311688
ILMN_3240698	97.21569	0.4194805
ILMN_1741188	119.1058	0.07402597
ILMN_1653801	99.73627	0.3285714
ILMN_1729660	100.4742	0.2974026
ILMN_1799031	103.0093	0.225974
ILMN_1804278	90.98679	0.8324676
ILMN_1794987	99.46306	0.3337662
ILMN_1733466	102.7835	0.2337662
ILMN_3279675	749.6757	0
ILMN_1777286	142.0712	0.03116883
ILMN_1814256	110.5222	0.1155844
ILMN_1678312	151.3943	0.01948052
ILMN_3290417	96.61134	0.451948
ILMN_3213244	96.47691	0.4558442
ILMN_3236535	92.43214	0.7428572
ILMN_1719851	158.6138	0.01688312
ILMN_3237428	115.4976	0.08831169
ILMN_1805654	115.9863	0.08701298
ILMN_1682873	7700.584	0
ILMN_1719340	93.46611	0.651948
ILMN_1709221	104.8973	0.1831169
ILMN_1704987	102.3587	0.2467532
ILMN_2057408	163.926	0.01298701
ILMN_1707433	99.86039	0.3272727
ILMN_2057409	92.54698	0.7350649
ILMN_3294277	90.42572	0.8584415
ILMN_1667114	99.05824	0.3454545
ILMN_2050112	6153.885	0
ILMN_1697121	93.70355	0.6363636
ILMN_1656292	956.6693	0
ILMN_3217473	95.7963	0.5012987
ILMN_3282917	88.76305	0.9272727
ILMN_3207020	4010.069	0
ILMN_3285611	243.0487	0.001298701
ILMN_1783835	93.88448	0.6311688
ILMN_1748827	193.9793	0.006493506
ILMN_1671114	100.2669	0.3103896
ILMN_3205603	114.013	0.0948052
ILMN_3294156	95.91103	0.4896104
ILMN_1652098	98.66416	0.361039
ILMN_1749834	132.9179	0.04415584
ILMN_1677262	1741.343	0
ILMN_1799043	98.57741	0.3636364
ILMN_1777905	148.7875	0.02207792
ILMN_1659550	2840.24	0
ILMN_1772646	171.8105	0.009090909
ILMN_2199554	120.2171	0.07012987
ILMN_3198247	939.4135	0
ILMN_3289257	100.4945	0.2961039
ILMN_1754990	11203.57	0
ILMN_1783690	94.65393	0.574026
ILMN_1753766	97.71769	0.4038961
ILMN_1671573	126.1455	0.05194805
ILMN_1659737	90.63556	0.8532467
ILMN_1803953	311.0373	0
ILMN_3201134	97.40136	0.4103896
ILMN_3287646	95.17033	0.5415584
ILMN_3235326	144.3651	0.02467532
ILMN_1688661	88.91064	0.9194805
ILMN_1729831	158.0946	0.01688312
ILMN_3200242	94.65752	0.574026
ILMN_1783425	108.1106	0.1298701
ILMN_1676043	99.99628	0.3207792
ILMN_1683149	96.61685	0.451948
ILMN_1698291	84.05386	0.9935065
ILMN_1733341	97.19154	0.4194805
ILMN_1695080	99.17256	0.3415585
ILMN_3294282	93.51415	0.6493506
ILMN_3207694	96.53506	0.4558442
ILMN_1697373	91.40199	0.8116883
ILMN_1718382	97.90752	0.3935065
ILMN_1655462	108.9043	0.1194805
ILMN_1762235	93.93343	0.625974
ILMN_1706865	96.03613	0.4831169
ILMN_3279964	99.354	0.3376623
ILMN_1739134	100.0815	0.3181818
ILMN_1776175	102.9116	0.2272727
ILMN_1681062	97.41599	0.4103896
ILMN_1752257	91.42896	0.8090909
ILMN_1784824	94.46067	0.587013
ILMN_2163315	98.0406	0.3896104
ILMN_1771299	89.69858	0.887013
ILMN_1785922	98.5984	0.3623376
