PROBE_ID	7677153062_E.VALUE	7677153062_E.Detection Pval
ILMN_1723211	100.0311	0.1025974
ILMN_1774258	72.52464	0.674026
ILMN_1802804	85.49149	0.2441558
ILMN_1658277	88.50505	0.2051948
ILMN_2400940	85.52362	0.2402597
ILMN_3307786	139.638	0.03636364
ILMN_1710600	76.72702	0.4688312
ILMN_2336109	142.5893	0.03246753
ILMN_1727495	162.5951	0.01688312
ILMN_2400448	76.16617	0.4883117
ILMN_1741994	134.3144	0.04025974
ILMN_3307954	78.19209	0.4142857
ILMN_1775646	86.5303	0.2285714
ILMN_2203987	78.34248	0.412987
ILMN_1739375	75.84262	0.5077922
ILMN_1765132	184.6285	0.01168831
ILMN_1703335	405.098	0
ILMN_1693830	204.7369	0.006493506
ILMN_1660635	163.9516	0.01558442
ILMN_1782389	76.44979	0.4805195
ILMN_1750798	72.11008	0.7025974
ILMN_1701581	68.71517	0.8961039
ILMN_1664065	74.27692	0.5714286
ILMN_1728215	187.3165	0.009090909
ILMN_1813338	139.7912	0.03636364
ILMN_1708151	186.6561	0.009090909
ILMN_1768598	172.1391	0.01298701
ILMN_2389211	10963.39	0
ILMN_1807491	119.7434	0.05194805
ILMN_2323933	135.821	0.03896104
ILMN_1728255	102.5071	0.0961039
ILMN_1664574	242.8905	0.003896104
ILMN_1696434	74.5303	0.5597402
ILMN_1770038	76.61259	0.4766234
ILMN_1788019	94.70116	0.1376623
ILMN_2339266	78.65705	0.4012987
ILMN_1688892	119.4389	0.05194805
ILMN_2293594	75.34863	0.5376623
ILMN_1704247	80.16119	0.3545454
ILMN_2406035	74.95853	0.5519481
ILMN_2140059	70.68056	0.8090909
ILMN_1795442	72.14416	0.7
ILMN_1773567	118.2666	0.05324675
ILMN_2214790	79.75714	0.3649351
ILMN_1658709	73.21811	0.6272727
ILMN_1752968	76.0647	0.4909091
ILMN_3242152	87.6767	0.2142857
ILMN_1715684	167.4583	0.01428571
ILMN_1800142	87.29188	0.2181818
ILMN_1680054	73.24509	0.625974
ILMN_1792301	81.67564	0.312987
ILMN_1810852	127.0973	0.04805195
ILMN_1653824	74.42978	0.5636364
ILMN_1706519	69.6104	0.8597403
ILMN_1701424	73.26198	0.625974
ILMN_1688642	90.587	0.1818182
ILMN_1782292	1120.227	0
ILMN_2279961	1478.498	0
ILMN_1673282	942.4995	0
ILMN_1752351	1123.502	0
ILMN_1659753	567.5066	0
ILMN_2243687	808.1181	0
ILMN_2170813	92.15377	0.1558442
ILMN_2170814	97.81996	0.1168831
ILMN_1703697	254.5356	0.003896104
ILMN_2081988	237.1162	0.003896104
ILMN_1708009	93.49519	0.1454545
ILMN_2091753	82.48827	0.2922078
ILMN_2091755	75.69959	0.5155844
ILMN_1683792	289.1627	0
ILMN_1745110	174.2943	0.01298701
ILMN_2101832	114.0967	0.06103896
ILMN_1680196	109.0505	0.07662338
ILMN_1772359	1718.816	0
ILMN_1662038	107.1278	0.08181818
ILMN_2408430	85.98537	0.2337662
ILMN_1803412	72.56197	0.6701299
ILMN_1812395	68.8349	0.8948052
ILMN_1681590	165.9342	0.01428571
ILMN_1765212	73.98389	0.5818182
ILMN_1808636	88.26283	0.2077922
ILMN_1685535	82.49709	0.2922078
ILMN_1733390	120.7342	0.05064935
ILMN_1675365	84.42079	0.2636364
ILMN_2347888	111.3573	0.07272727
ILMN_1766222	385.1264	0
ILMN_1752810	76.2795	0.4883117
ILMN_1663401	74.81651	0.5532467
ILMN_2392717	311.0652	0
ILMN_1756104	190.7491	0.009090909
ILMN_1757317	204.2831	0.006493506
ILMN_1700168	81.51789	0.3142857
ILMN_1774890	122.2026	0.05064935
ILMN_1665909	2675.187	0
ILMN_1673232	77.64719	0.4298701
ILMN_2400500	266.7997	0.001298701
ILMN_1726108	282.781	0
ILMN_1743142	72.77539	0.6558442
ILMN_1748057	106.9877	0.08311688
ILMN_2208495	193.2423	0.007792208
ILMN_1767662	231.462	0.003896104
ILMN_2404625	319.7698	0
ILMN_1691539	197.3283	0.007792208
ILMN_2281320	78.54198	0.4051948
ILMN_1750188	83.22684	0.2831169
ILMN_1651328	148.2224	0.02727273
ILMN_2326953	596.3564	0
ILMN_1803560	695.1201	0
ILMN_2249720	118.4405	0.05324675
ILMN_1696921	73.80479	0.5922078
ILMN_2108029	85.15365	0.2454545
ILMN_1703412	85.14716	0.2454545
ILMN_1769782	161.7691	0.01818182
ILMN_1716397	106.7719	0.08311688
ILMN_1750321	327.882	0
ILMN_2244009	123.7431	0.04935065
ILMN_1684834	117.3475	0.05454545
ILMN_2315979	399.4175	0
ILMN_1811507	106.5393	0.08441558
ILMN_1670369	142.6976	0.03246753
ILMN_1660794	167.0695	0.01428571
ILMN_1732538	75.36911	0.5363637
ILMN_1810418	463.6892	0
ILMN_1768969	667.596	0
ILMN_2285480	80.18385	0.3545454
ILMN_2202133	73.56334	0.6025974
ILMN_2202134	77.29299	0.4428571
ILMN_1808731	97.57742	0.1194805
ILMN_1670595	73.37902	0.6181818
ILMN_2052686	76.23759	0.4883117
ILMN_1665657	128.4769	0.04545455
ILMN_2067453	139.0308	0.03636364
ILMN_1792031	81.1761	0.3207792
ILMN_1815102	97.82462	0.1168831
ILMN_1679960	77.28333	0.4428571
ILMN_1736655	170.2867	0.01428571
ILMN_3236932	134.222	0.04025974
ILMN_1718420	82.74297	0.2909091
ILMN_1689849	64.97563	0.9909091
ILMN_1769684	96.00285	0.1311688
ILMN_1668386	73.71037	0.5961039
ILMN_1716471	87.33249	0.2168831
ILMN_1653282	84.08891	0.2714286
ILMN_1795711	72.0947	0.7038961
ILMN_1709708	72.72562	0.6584415
ILMN_1656706	101.6692	0.0987013
ILMN_1756522	72.33842	0.6883117
ILMN_1787260	100.3287	0.1012987
ILMN_1728632	84.21381	0.2688312
ILMN_1718395	77.03912	0.4584416
ILMN_1808220	90.10587	0.1883117
ILMN_3234941	73.67624	0.5974026
ILMN_1743296	74.76292	0.5545455
ILMN_3238649	91.02005	0.174026
ILMN_2377109	144.2627	0.02987013
ILMN_2279844	140.2612	0.03506494
ILMN_1699991	163.3323	0.01688312
ILMN_2277426	86.56482	0.2272727
ILMN_1724191	82.03403	0.3038961
ILMN_3262936	107.9422	0.07922078
ILMN_3186473	117.5877	0.05454545
ILMN_1708081	187.0184	0.009090909
ILMN_2312709	291.8213	0
ILMN_2336186	199.9142	0.006493506
ILMN_1688452	142.9666	0.03246753
ILMN_1667577	91.29315	0.1714286
ILMN_1721011	145.3542	0.02857143
ILMN_1688646	78.22114	0.412987
ILMN_1769116	81.1523	0.3207792
ILMN_2172933	76.00482	0.4974026
ILMN_1803862	111.9006	0.06883117
ILMN_3245845	106.8688	0.08311688
ILMN_1692223	241.9751	0.003896104
ILMN_1792800	79.73534	0.3675325
ILMN_1761917	75.77951	0.5116883
ILMN_1769993	75.56273	0.525974
ILMN_1747800	107.596	0.08051948
ILMN_1689817	257.9593	0.002597403
ILMN_2062381	337.5871	0
ILMN_2194882	72.62184	0.6675324
ILMN_1730085	96.92743	0.1246753
ILMN_1662932	6167.649	0
ILMN_1658962	245.1163	0.003896104
ILMN_2046073	70.48377	0.8168831
ILMN_1749026	72.47848	0.6779221
ILMN_1763537	74.11993	0.5805195
ILMN_1811347	104.0474	0.09090909
ILMN_1800697	126.7088	0.04805195
ILMN_2305599	72.13618	0.7012987
ILMN_1713534	82.53848	0.2922078
ILMN_2241825	70.12211	0.8402597
ILMN_2238389	85.39508	0.2441558
ILMN_3249748	1483.307	0
ILMN_1807106	1051.54	0
ILMN_3251145	101.973	0.09740259
ILMN_1758812	123.3604	0.05064935
ILMN_2151698	76.83971	0.4636364
ILMN_1719788	69.74036	0.8571429
ILMN_1728132	1079.231	0
ILMN_2326324	87.82644	0.212987
ILMN_1727748	79.49023	0.3753247
ILMN_1745043	88.83217	0.2012987
ILMN_1722771	71.54594	0.7428572
ILMN_2407346	79.62805	0.3701299
ILMN_2053415	144.2844	0.02987013
ILMN_1731343	103.4294	0.09220779
ILMN_1734125	104.3335	0.09090909
ILMN_2129563	97.2757	0.1220779
ILMN_1809040	209.7344	0.006493506
ILMN_1788250	159.1399	0.01818182
ILMN_1691425	109.9921	0.07402597
ILMN_2124361	97.59924	0.1194805
ILMN_1752574	88.80605	0.2025974
ILMN_2375786	119.1978	0.05194805
ILMN_1722527	66.35181	0.9714286
ILMN_1717557	71.90485	0.7194805
ILMN_1679185	959.7407	0
ILMN_2213136	1052.813	0
ILMN_1660317	72.87634	0.651948
ILMN_1781256	140.1892	0.03506494
ILMN_1684492	112.6318	0.06493507
ILMN_1810321	164.4992	0.01558442
ILMN_1785444	76.61989	0.474026
ILMN_1680860	192.1385	0.007792208
ILMN_1727361	319.2454	0
ILMN_2183938	431.4454	0
ILMN_1736447	177.1699	0.01298701
ILMN_1679238	97.1899	0.1220779
ILMN_1654890	238.0341	0.003896104
ILMN_1732720	77.06113	0.4545455
ILMN_1801553	108.5796	0.07792208
ILMN_1804451	84.12675	0.2701299
ILMN_2207505	943.4707	0
ILMN_2207504	81.34278	0.3181818
ILMN_2330570	69.55167	0.8636364
ILMN_1731966	88.37685	0.2051948
ILMN_2234956	86.74238	0.225974
ILMN_1696391	191.3625	0.007792208
ILMN_1676265	93.31183	0.1467533
ILMN_1664294	118.8941	0.05194805
ILMN_1657373	79.02145	0.3896104
ILMN_1705682	70.90434	0.7922078
ILMN_1661537	415.3853	0
ILMN_1752591	461.8999	0
ILMN_1677932	76.53815	0.4766234
ILMN_1710668	90.77528	0.1779221
ILMN_1714223	77.6199	0.4298701
ILMN_1782743	200.5298	0.006493506
ILMN_2264681	136.686	0.03636364
ILMN_1754149	207.3555	0.006493506
ILMN_2360401	85.54402	0.238961
ILMN_2268156	88.70563	0.2051948
ILMN_1663080	472.8358	0
ILMN_1723978	682.1235	0
ILMN_1776283	488.0095	0
ILMN_1794842	84.8923	0.2545455
ILMN_2397223	76.87463	0.4636364
ILMN_1698318	81.14127	0.3220779
ILMN_1687306	184.1953	0.01168831
ILMN_1803788	168.414	0.01428571
ILMN_1659688	95.0765	0.1324675
ILMN_1694034	79.63044	0.3701299
ILMN_1661708	69.36189	0.8753247
ILMN_3243690	71.26971	0.7675325
ILMN_2353358	244.3193	0.003896104
ILMN_1669930	69.40332	0.8688312
ILMN_2266214	99.89624	0.1038961
ILMN_2356654	292.7428	0
ILMN_2412214	196.9914	0.007792208
ILMN_1715760	93.99484	0.1441558
ILMN_1656869	242.4878	0.003896104
ILMN_2113333	123.7673	0.04935065
ILMN_2080342	67.6421	0.9376624
ILMN_2171023	83.80781	0.274026
ILMN_1788728	71.26249	0.7675325
ILMN_1767900	83.23311	0.2831169
ILMN_1737162	71.05323	0.7792208
ILMN_1716461	70.78009	0.7987013
ILMN_2332964	118.9447	0.05194805
ILMN_2253017	155.5173	0.01818182
ILMN_1698019	106.2324	0.08571429
ILMN_1710408	71.7608	0.7350649
ILMN_1702310	156.0529	0.01818182
ILMN_1703081	77.69473	0.4272727
ILMN_1713550	88.95473	0.2
ILMN_1677464	67.8213	0.9285714
ILMN_1662362	70.7769	0.7987013
ILMN_1679152	73.27775	0.6246753
ILMN_2143427	72.77874	0.6558442
ILMN_1742620	74.21324	0.5753247
ILMN_1712487	133.7024	0.04285714
ILMN_1765187	112.2545	0.06753246
ILMN_1788098	144.4911	0.02987013
ILMN_1767448	217.1895	0.005194805
ILMN_1725031	72.15797	0.7
ILMN_1747744	140.6685	0.03506494
ILMN_1663718	78.63589	0.4025974
ILMN_1841495	82.69215	0.2922078
ILMN_1788291	84.22918	0.2688312
ILMN_1752199	149.0817	0.02727273
ILMN_1683405	86.32803	0.2298701
ILMN_1807016	80.3234	0.3467532
ILMN_2390435	105.9195	0.08701298
ILMN_1806395	71.82848	0.725974
ILMN_2284893	73.89535	0.587013
ILMN_1665011	82.01633	0.3038961
ILMN_1701340	82.25948	0.3
ILMN_1674366	121.3734	0.05064935
ILMN_1754815	79.92188	0.3571429
ILMN_1683752	145.8984	0.02727273
ILMN_1715189	78.7905	0.3961039
ILMN_1794818	75.49109	0.5311688
ILMN_1769385	86.00485	0.2324675
ILMN_1754266	91.92278	0.1584416
ILMN_2393341	96.8421	0.125974
ILMN_1736077	126.8503	0.04805195
ILMN_1738725	131.3497	0.04415584
ILMN_1709094	65.86156	0.9792208
ILMN_1706779	149.1469	0.02727273
ILMN_1694582	78.02468	0.4181818
ILMN_2373335	84.9025	0.2545455
ILMN_1660582	236.6373	0.003896104
ILMN_1680714	94.99117	0.1350649
ILMN_2373073	83.00491	0.2844156
ILMN_1693758	86.66054	0.225974
ILMN_1734748	111.3164	0.07272727
ILMN_1716983	1648.446	0
ILMN_1661631	940.08	0
ILMN_1786303	188.0082	0.009090909
ILMN_1702385	80.85767	0.3311688
ILMN_1726545	188.2193	0.009090909
ILMN_2266595	668.7104	0
ILMN_2357419	345.5952	0
ILMN_1651404	79.4385	0.3766234
ILMN_2058841	84.15131	0.2688312
ILMN_1694243	109.3759	0.07532468
ILMN_3251658	417.9413	0
ILMN_1708248	80.68711	0.3324675
ILMN_2316974	6167.701	0
ILMN_2312340	627.1325	0
ILMN_1734234	66.18133	0.9727273
ILMN_1695744	215.9922	0.006493506
ILMN_1784884	3261.277	0
ILMN_2406132	7843.186	0
ILMN_2355953	93.4442	0.1454545
ILMN_1778974	88.98299	0.2
ILMN_2339294	77.12093	0.4506494
ILMN_1732919	75.77796	0.5116883
ILMN_1680826	79.44823	0.3766234
ILMN_1668521	74.93838	0.5519481
ILMN_1704369	120.1304	0.05064935
ILMN_2139761	70.43996	0.8207792
ILMN_1764747	91.19098	0.1727273
ILMN_1673867	128.0049	0.04675325
ILMN_2183687	1038.787	0
ILMN_1797362	78.94355	0.3896104
ILMN_1698649	70.37485	0.8246753
ILMN_2367671	179.2346	0.01298701
ILMN_1687960	154.6767	0.01948052
ILMN_1660624	131.55	0.04415584
ILMN_2270443	122.2449	0.05064935
ILMN_1733176	679.8209	0
ILMN_1675387	258.9628	0.002597403
ILMN_1751644	78.60765	0.4038961
ILMN_2381037	73.78715	0.5935065
ILMN_1760493	77.40663	0.4402598
ILMN_1714880	74.66294	0.5571429
ILMN_1748903	71.8764	0.7233766
ILMN_1748697	72.12075	0.7025974
ILMN_1656886	148.1688	0.02727273
ILMN_1797055	161.4535	0.01818182
ILMN_1724062	183.3362	0.01168831
ILMN_1806293	128.9177	0.04545455
ILMN_1663444	82.03758	0.3025974
ILMN_1691849	91.04435	0.1727273
ILMN_2184708	74.22214	0.5753247
ILMN_2137084	96.91065	0.1246753
ILMN_2235851	79.39322	0.3766234
ILMN_1756755	100.5104	0.1012987
ILMN_1695978	72.86982	0.651948
ILMN_3237058	72.32701	0.6909091
ILMN_2056815	130.4498	0.04415584
ILMN_2338197	195.4192	0.007792208
ILMN_1669624	109.0815	0.07662338
ILMN_1748258	138.9658	0.03636364
ILMN_1718063	432.5268	0
ILMN_1812700	76.92845	0.4623377
ILMN_2218002	79.99539	0.3558442
ILMN_1670693	102.4885	0.0961039
ILMN_1781517	73.18658	0.6311688
ILMN_1689037	74.17714	0.5779221
ILMN_2189027	69.39143	0.8701299
ILMN_1729433	74.89773	0.5519481
ILMN_1805609	76.77534	0.4675325
ILMN_1784302	77.78437	0.4246753
ILMN_2204467	67.69232	0.9337662
ILMN_1712141	73.59946	0.6025974
ILMN_2176693	77.32825	0.4415585
ILMN_1808443	73.04613	0.6402597
ILMN_1678628	68.07008	0.9168831
ILMN_1674338	74.15914	0.5792208
ILMN_3248304	77.77942	0.4246753
ILMN_3243466	95.43802	0.1324675
ILMN_2343105	119.8493	0.05194805
ILMN_1717524	113.6475	0.06363636
ILMN_2297997	79.5918	0.3714286
ILMN_1713934	4724.822	0
ILMN_1691848	81.57404	0.3142857
ILMN_1708098	161.5068	0.01818182
ILMN_1798212	148.3553	0.02727273
ILMN_1669575	82.17877	0.3
ILMN_1797588	71.79098	0.7298701
ILMN_1652674	86.16901	0.2298701
ILMN_2413615	90.30309	0.1844156
ILMN_1699544	80.38409	0.3415585
ILMN_1707283	111.1348	0.07402597
ILMN_3240177	671.101	0
ILMN_1715814	129.9248	0.04415584
ILMN_1783566	70.73669	0.8051948
ILMN_1776963	174.4494	0.01298701
ILMN_1755221	108.2314	0.07922078
ILMN_1764522	145.3127	0.02857143
ILMN_1757165	93.67747	0.1441558
ILMN_1652128	1219.175	0
ILMN_2075829	75.31474	0.5402597
ILMN_1810652	79.93874	0.3571429
ILMN_1754969	68.53165	0.9012987
ILMN_1668249	130.6694	0.04415584
ILMN_1716056	255.3335	0.003896104
ILMN_1815716	146.3343	0.02727273
ILMN_1737394	87.68209	0.2142857
ILMN_1696749	224.9031	0.003896104
ILMN_2126706	291.9221	0
ILMN_1708101	137.9122	0.03636364
ILMN_1662917	94.99727	0.1350649
ILMN_1800078	504.8261	0
ILMN_1764231	110.8437	0.07402597
ILMN_1694913	76.39364	0.4844156
ILMN_1813295	90.17717	0.1857143
ILMN_1703487	268.7111	0.001298701
ILMN_2117171	436.7885	0
ILMN_1770479	89.30513	0.1961039
ILMN_1680948	177.4883	0.01298701
ILMN_1668451	99.66467	0.1064935
ILMN_1785703	3168.807	0
ILMN_1724315	103.9084	0.09090909
ILMN_1668194	185.3893	0.01168831
ILMN_1671898	66.64022	0.9675325
ILMN_2298830	73.25341	0.625974
ILMN_1705678	79.21476	0.3818182
ILMN_2391683	73.99196	0.5805195
ILMN_1652866	89.69801	0.1922078
ILMN_1704166	75.38454	0.5363637
ILMN_1798433	187.6124	0.009090909
ILMN_1814737	164.427	0.01558442
ILMN_1758661	137.6514	0.03636364
ILMN_1713841	83.52471	0.2792208
ILMN_1702124	93.10899	0.1493506
ILMN_3243593	1809.756	0
ILMN_1733559	220.3908	0.003896104
ILMN_3251587	661.7284	0
ILMN_3237156	93.2357	0.1480519
ILMN_3259652	75.15539	0.5467532
ILMN_3255389	74.90967	0.5519481
ILMN_3239689	215.919	0.006493506
ILMN_3246344	81.63808	0.3142857
ILMN_3249050	79.26225	0.3792208
ILMN_3242975	74.71539	0.5558441
ILMN_1767355	108.2179	0.07922078
ILMN_1658405	102.6733	0.0961039
ILMN_1691662	71.6978	0.7363636
ILMN_3243914	123.7019	0.04935065
ILMN_3262250	76.98895	0.4610389
ILMN_3185784	90.81041	0.1766234
ILMN_3268883	74.09751	0.5805195
ILMN_3176875	76.65118	0.474026
ILMN_3273383	79.12423	0.3857143
ILMN_3255673	95.661	0.1324675
ILMN_3271785	70.22012	0.8337662
ILMN_3183806	74.43333	0.5636364
ILMN_3243616	75.24752	0.5441558
ILMN_3187497	72.7821	0.6558442
ILMN_3271204	85.9613	0.2337662
ILMN_3188806	75.74067	0.5116883
ILMN_3185204	176.0477	0.01298701
ILMN_3261668	108.937	0.07662338
ILMN_3257995	78.34879	0.412987
ILMN_3193736	88.18153	0.2090909
ILMN_3273078	80.9515	0.3272727
ILMN_3181333	76.55925	0.4766234
ILMN_3179038	80.87262	0.3298701
ILMN_3177122	80.49847	0.338961
ILMN_3269572	69.20776	0.8766234
ILMN_3258772	68.74206	0.8948052
ILMN_3188005	122.5835	0.05064935
ILMN_3176771	101.6001	0.0987013
ILMN_3253235	73.20786	0.6285715
ILMN_3252941	185.9117	0.01168831
ILMN_3270511	69.20711	0.8766234
ILMN_3270661	70.09048	0.8415585
ILMN_3187869	86.16145	0.2298701
ILMN_3194949	74.45303	0.5636364
ILMN_3271412	87.57167	0.2155844
ILMN_3273317	76.08556	0.4896104
ILMN_3258262	70.20438	0.8350649
ILMN_3179946	79.56184	0.3727273
ILMN_3183383	68.77399	0.8948052
ILMN_3273890	91.95338	0.1584416
ILMN_3191780	95.96342	0.1311688
ILMN_3259920	73.79652	0.5935065
ILMN_3230370	86.76088	0.225974
ILMN_3273286	72.41742	0.6831169
ILMN_3258283	91.38847	0.1701299
ILMN_3190604	68.75251	0.8948052
ILMN_3267074	75.76134	0.5116883
ILMN_3269797	77.81313	0.4233766
ILMN_3253857	72.93751	0.6467533
ILMN_3184894	77.98882	0.4207792
ILMN_3177974	72.42882	0.6831169
ILMN_3187425	1297.115	0
ILMN_3270378	92.97495	0.1493506
ILMN_3193911	110.5123	0.07402597
ILMN_3193142	67.33817	0.9428571
ILMN_3273885	172.6917	0.01298701
ILMN_3187619	115.7294	0.05844156
ILMN_3263363	93.27306	0.1467533
ILMN_3272465	81.25401	0.3194805
ILMN_3181457	73.06917	0.6402597
ILMN_3264164	84.38725	0.2649351
ILMN_3187694	74.4772	0.5623376
ILMN_3262025	1895.958	0
ILMN_3252771	75.00356	0.5506493
ILMN_3186410	432.328	0
ILMN_3262876	111.3144	0.07272727
ILMN_3235239	77.20127	0.448052
ILMN_3180807	74.41315	0.5636364
ILMN_3257273	87.3531	0.2168831
ILMN_3179891	84.96638	0.2532468
ILMN_3261273	87.69222	0.2142857
ILMN_3187894	76.12118	0.4896104
ILMN_3187545	74.67572	0.5571429
ILMN_3184512	88.51031	0.2051948
ILMN_3255903	76.3688	0.4857143
ILMN_3187254	145.3358	0.02857143
ILMN_3265783	73.31713	0.6233766
ILMN_3267024	82.13569	0.3012987
ILMN_3184664	72.54364	0.6714286
ILMN_3187698	86.40955	0.2298701
ILMN_3179823	68.47388	0.9038961
ILMN_3255735	118.0321	0.05324675
ILMN_3178680	71.79758	0.7298701
ILMN_3179562	70.16727	0.8350649
ILMN_3256024	75.67718	0.5155844
ILMN_3260337	71.11945	0.7779221
ILMN_3191940	77.49091	0.4324675
ILMN_3260281	101.0338	0.1
ILMN_3195372	181.0507	0.01298701
ILMN_3262454	112.2217	0.06753246
ILMN_3188076	428.6727	0
ILMN_3264543	184.5996	0.01168831
ILMN_3260286	3889.362	0
ILMN_3271706	123.6553	0.04935065
ILMN_3182034	80.26275	0.3506494
ILMN_3272545	88.04466	0.2103896
ILMN_3267523	73.84559	0.5896104
ILMN_3182877	78.60617	0.4038961
ILMN_3180855	73.66397	0.5987013
ILMN_3192813	80.33488	0.3467532
ILMN_3268414	70.84389	0.7935065
ILMN_3187612	7142.041	0
ILMN_3260618	141.6716	0.03246753
ILMN_3180196	121.8994	0.05064935
ILMN_3261576	76.06541	0.4909091
ILMN_3269191	77.50422	0.4324675
ILMN_3273252	91.53097	0.1649351
ILMN_3268938	96.09995	0.1298701
ILMN_3179148	104.883	0.08961039
ILMN_3184978	73.73093	0.5961039
ILMN_3261439	4032.715	0
ILMN_3194797	69.44936	0.8675325
ILMN_3178585	66.92646	0.9558442
ILMN_3252901	83.25857	0.2831169
ILMN_3242507	90.50157	0.1818182
ILMN_3271081	95.98917	0.1311688
ILMN_3178553	556.2261	0
ILMN_3269812	112.0628	0.06753246
ILMN_3257482	90.63099	0.1805195
ILMN_3254515	94.07771	0.1441558
ILMN_3178058	69.58918	0.8623376
ILMN_3262413	76.96467	0.4623377
ILMN_3175669	67.2935	0.9441559
ILMN_3272977	78.27609	0.412987
ILMN_3179358	77.93229	0.4233766
ILMN_3271300	72.29055	0.6909091
ILMN_3263656	100.079	0.1025974
ILMN_3182893	84.20334	0.2688312
ILMN_3257564	119.3407	0.05194805
ILMN_3237165	82.62885	0.2922078
ILMN_3258594	74.53863	0.5571429
ILMN_3270248	69.94684	0.848052
ILMN_3259096	68.93609	0.887013
ILMN_3255699	70.48663	0.8168831
ILMN_3266399	69.70462	0.8571429
ILMN_3239920	66.3054	0.9727273
ILMN_3176746	82.7309	0.2909091
ILMN_3266964	119.0842	0.05194805
ILMN_3255679	86.75741	0.225974
ILMN_3193299	183.2037	0.01168831
ILMN_3266666	597.3151	0
ILMN_3189518	71.90234	0.7194805
ILMN_3269310	69.28387	0.8753247
ILMN_3263393	75.33661	0.5389611
ILMN_3252724	80.52921	0.3376623
ILMN_3193238	66.73589	0.9636363
ILMN_3270429	76.40005	0.4844156
ILMN_3189621	72.67536	0.6636364
ILMN_3265824	66.70923	0.9649351
ILMN_3266506	68.64552	0.9
ILMN_3175358	69.97626	0.848052
ILMN_3188655	69.0298	0.8857143
ILMN_3264651	73.12215	0.6376624
ILMN_3188180	93.92438	0.1441558
ILMN_3184980	71.87188	0.7233766
ILMN_3268403	87.89817	0.2116883
ILMN_3255805	81.01932	0.325974
ILMN_3253646	72.21039	0.6974026
ILMN_3193186	72.42804	0.6831169
ILMN_3269652	76.95442	0.4623377
ILMN_3182017	70.28797	0.8298701
ILMN_3176840	73.0736	0.6402597
ILMN_3259251	70.59999	0.8116883
ILMN_3260070	509.8985	0
ILMN_3191695	337.7199	0
ILMN_3232823	77.15396	0.4506494
ILMN_3233698	72.86102	0.651948
ILMN_3176790	150.3762	0.02597403
ILMN_3259829	71.43008	0.7519481
ILMN_3184457	77.76359	0.4246753
ILMN_3260920	66.94836	0.9558442
ILMN_3253787	261.2753	0.002597403
ILMN_3244821	87.65655	0.2142857
ILMN_3181284	92.55038	0.1532468
ILMN_3231433	74.1199	0.5805195
ILMN_3235637	5955.295	0
ILMN_3258027	77.24796	0.4467532
ILMN_3249338	67.52309	0.9402598
ILMN_3263384	78.77145	0.3961039
ILMN_3192493	86.10187	0.2311688
ILMN_3252969	83.66248	0.2779221
ILMN_3191149	75.90548	0.5038961
ILMN_3267612	76.7029	0.4701299
ILMN_3190417	77.2181	0.448052
ILMN_3195497	88.58148	0.2051948
ILMN_3270922	79.54659	0.374026
ILMN_3191971	70.87021	0.7935065
ILMN_3270021	76.18641	0.4883117
ILMN_3257496	83.83052	0.2727273
ILMN_3234291	83.53699	0.2792208
ILMN_3183620	926.6542	0
ILMN_3182005	75.36707	0.5363637
ILMN_3259726	71.58966	0.7428572
ILMN_3258951	75.73817	0.5116883
ILMN_3256986	78.40705	0.4090909
ILMN_3192482	76.67319	0.4714286
ILMN_3268954	67.07375	0.9532468
ILMN_3188467	90.47554	0.1818182
ILMN_3256789	107.6289	0.08051948
ILMN_3265761	111.2569	0.07272727
ILMN_3257233	78.61963	0.4038961
ILMN_3192102	79.28072	0.3792208
ILMN_3268165	292.387	0
ILMN_3273431	75.83802	0.5090909
ILMN_3259741	78.17681	0.4155844
ILMN_3272826	139.3692	0.03636364
ILMN_3270760	77.35301	0.4415585
ILMN_3262960	86.81094	0.2246753
ILMN_3186497	79.49429	0.3753247
ILMN_3193560	80.62164	0.3363636
ILMN_3271065	84.95107	0.2532468
ILMN_3273788	70.64366	0.8090909
ILMN_3273990	103.1138	0.09220779
ILMN_3187133	75.13942	0.5467532
ILMN_3260388	89.85179	0.1883117
ILMN_3185087	82.13721	0.3012987
ILMN_3267162	65.14153	0.9896104
ILMN_3185045	71.73712	0.7363636
ILMN_3181473	89.54193	0.1935065
ILMN_3265228	83.01793	0.2844156
ILMN_3265147	86.60349	0.2272727
ILMN_3189113	69.80643	0.8571429
ILMN_3248207	120.3109	0.05064935
ILMN_3184148	69.68589	0.8571429
ILMN_3232048	75.0119	0.5506493
ILMN_3261122	72.60564	0.6675324
ILMN_3192446	106.7524	0.08311688
ILMN_3268914	1532.059	0
ILMN_3264462	87.0547	0.2233766
ILMN_3266492	99.97482	0.1038961
ILMN_3176959	95.70759	0.1324675
ILMN_3263081	94.72635	0.1376623
ILMN_3177354	89.20968	0.1974026
ILMN_3247606	95.67901	0.1324675
ILMN_3262768	92.24688	0.1558442
ILMN_3184010	70.05906	0.8428571
ILMN_3260469	81.57867	0.3142857
ILMN_3191655	89.7458	0.1909091
ILMN_3268195	96.60216	0.125974
ILMN_3176243	71.11501	0.7779221
ILMN_3187283	303.7592	0
ILMN_3179324	86.14708	0.2298701
ILMN_3264262	70.92447	0.7909091
ILMN_3187792	128.438	0.04545455
ILMN_3249506	78.7519	0.3961039
ILMN_3256693	79.20036	0.3831169
ILMN_3259081	89.19626	0.1974026
ILMN_3192419	76.72444	0.4701299
ILMN_3256674	91.53597	0.1649351
