PROBE_ID	7677153059_J.VALUE	7677153059_J.Detection Pval
ILMN_1674415	96.02128	0.09350649
ILMN_1853837	83.89008	0.212987
ILMN_1665870	69.19209	0.8077922
ILMN_1687943	76.67635	0.387013
ILMN_1730687	75.00912	0.4831169
ILMN_1674136	63.82388	0.9922078
ILMN_1743724	73.21974	0.5714286
ILMN_1757183	126.6353	0.03506494
ILMN_1653910	74.79991	0.4974026
ILMN_1716905	79.37056	0.3012987
ILMN_1709033	67.14163	0.9051948
ILMN_3287422	155.2324	0.01688312
ILMN_3210921	109.3474	0.04935065
ILMN_1653934	68.91551	0.8298701
ILMN_1676194	79.21788	0.3064935
ILMN_1667372	79.19895	0.3064935
ILMN_1774088	74.96567	0.4896104
ILMN_1675852	762.9733	0
ILMN_1751802	72.37449	0.6168831
ILMN_1661255	84.55923	0.2
ILMN_1726002	75.94441	0.4376623
ILMN_1772791	76.58641	0.3896104
ILMN_1790789	85.99169	0.1857143
ILMN_1803231	82.00701	0.2441558
ILMN_1676057	74.56694	0.5064935
ILMN_1803479	199.0058	0.005194805
ILMN_1814812	269.4528	0
ILMN_1735813	93.99776	0.1077922
ILMN_1653077	70.49374	0.7376623
ILMN_1677665	65.09109	0.9571428
ILMN_1748248	109.8553	0.04935065
ILMN_1725170	91.17077	0.1233766
ILMN_1756579	79.95744	0.2883117
ILMN_3288273	78.3299	0.3363636
ILMN_1694371	83.2655	0.2194805
ILMN_1717733	71.56313	0.6714286
ILMN_1808727	73.51582	0.5623376
ILMN_1772137	75.31641	0.4701299
ILMN_1736701	91.16879	0.1233766
ILMN_1729815	79.37836	0.3012987
ILMN_1745914	77.46632	0.3532467
ILMN_1808695	67.14291	0.9051948
ILMN_1656509	113.3902	0.04805195
ILMN_1707298	75.50823	0.4584416
ILMN_1745107	181.4579	0.006493506
ILMN_3241739	74.47295	0.5090909
ILMN_1655334	69.09473	0.812987
ILMN_1719362	63.98893	0.9909091
ILMN_1671066	72.04812	0.6337662
ILMN_1690481	89.16467	0.138961
ILMN_1685173	73.22084	0.5714286
ILMN_1726647	4278.318	0
ILMN_1729898	86.88874	0.1714286
ILMN_1662341	78.39798	0.3324675
ILMN_1739757	80.8673	0.2688312
ILMN_1719688	75.98657	0.425974
ILMN_1686974	64.37905	0.9831169
ILMN_1744102	87.02835	0.1701299
ILMN_1651565	120.7964	0.04415584
ILMN_1653106	77.68611	0.3493507
ILMN_1698407	184.7441	0.006493506
ILMN_1768933	67.46099	0.9012987
ILMN_1781673	72.66994	0.6
ILMN_1755795	84.8076	0.1974026
ILMN_1677363	427.9784	0
ILMN_1739230	71.79594	0.6506494
ILMN_3238967	70.82754	0.7168831
ILMN_1760579	82.19604	0.2402597
ILMN_1718133	69.19335	0.8077922
ILMN_1723134	92.87231	0.112987
ILMN_1754772	86.28386	0.1818182
ILMN_1754389	68.57024	0.848052
ILMN_1692852	97.71418	0.08181818
ILMN_1803248	72.19316	0.6220779
ILMN_1798938	68.48232	0.8532467
ILMN_1795552	69.59636	0.7896104
ILMN_2158781	81.68451	0.2519481
ILMN_1655938	113.2574	0.04805195
ILMN_1747109	74.42931	0.512987
ILMN_1768389	68.93783	0.8298701
ILMN_1749646	87.22688	0.1675325
ILMN_1694708	388.4348	0
ILMN_1680578	76.5403	0.3896104
ILMN_1812236	82.64562	0.2298701
ILMN_1654950	78.42123	0.3311688
ILMN_3212093	71.97316	0.6376624
ILMN_1680668	79.98508	0.2883117
ILMN_1689324	75.45083	0.4610389
ILMN_1768165	75.69205	0.448052
ILMN_1670331	77.08284	0.3727273
ILMN_1656199	83.02769	0.2246753
ILMN_1694127	107.8981	0.05454545
ILMN_1798146	70.40929	0.7454545
ILMN_1674341	75.91875	0.4376623
ILMN_1682601	69.77406	0.7792208
ILMN_1753341	71.91532	0.6415585
ILMN_1747525	73.35475	0.5688311
ILMN_1767469	73.21878	0.5714286
ILMN_1752646	114.7891	0.04415584
ILMN_1680555	69.94196	0.774026
ILMN_1716670	86.86871	0.1727273
ILMN_1789682	71.51965	0.6753247
ILMN_1790771	115.2479	0.04415584
ILMN_1786627	70.23523	0.7545455
ILMN_1715436	110.76	0.04935065
ILMN_1803510	100.8723	0.06883117
ILMN_1697203	65.75478	0.9480519
ILMN_1726363	71.61947	0.6636364
ILMN_1684006	72.31573	0.6168831
ILMN_1775273	93.67888	0.1116883
ILMN_1691833	87.79227	0.1636364
ILMN_1800147	74.99625	0.4857143
ILMN_1717690	69.61029	0.7896104
ILMN_1795289	70.93591	0.7116883
ILMN_1734513	68.64206	0.8428571
ILMN_1783156	399.6478	0
ILMN_3242022	67.99394	0.8753247
ILMN_1683296	75.67489	0.4493507
ILMN_1672664	84.29828	0.2051948
ILMN_1681463	72.4519	0.6142857
ILMN_1760842	74.9427	0.4896104
ILMN_1674697	102.2227	0.06623377
ILMN_1758556	73.01541	0.5766234
ILMN_1751542	70.29556	0.7519481
ILMN_1804217	106.0825	0.05974026
ILMN_1764084	111.1466	0.04935065
ILMN_1758424	115.5257	0.04415584
ILMN_1663657	74.40552	0.512987
ILMN_3248777	79.39458	0.3012987
ILMN_1688776	64.47968	0.9792208
ILMN_1695697	73.8352	0.5428572
ILMN_1753686	76.08239	0.4181818
ILMN_1772075	71.55887	0.6714286
ILMN_1689188	108.6197	0.05454545
ILMN_1891229	70.79979	0.7168831
ILMN_1680248	75.07842	0.4805195
ILMN_2175942	92.9334	0.112987
ILMN_1715309	74.1084	0.5298702
ILMN_1703983	70.04719	0.7662337
ILMN_1679493	75.37488	0.4662338
ILMN_1774380	87.80602	0.1636364
ILMN_3288726	77.47416	0.3532467
ILMN_1707973	71.7258	0.6558442
ILMN_1695844	74.31567	0.5194805
ILMN_1657348	102.9493	0.06493507
ILMN_1683596	79.45036	0.3012987
ILMN_1681683	184.84	0.006493506
ILMN_1775831	77.83664	0.3454545
ILMN_1675237	66.60009	0.9220779
ILMN_1804792	77.58957	0.3519481
ILMN_1737486	72.37973	0.6168831
ILMN_1698774	76.74445	0.3844156
ILMN_1744666	73.76988	0.5467532
ILMN_1755952	66.79811	0.9168831
ILMN_1715588	70.94659	0.7116883
ILMN_1767184	80.00662	0.287013
ILMN_1674053	80.17561	0.2818182
ILMN_1680360	89.12339	0.1415584
ILMN_1686066	74.45159	0.5116883
ILMN_1686498	123.8523	0.03896104
ILMN_1789383	79.3391	0.3025974
ILMN_1695775	68.69515	0.8402597
ILMN_1776986	73.23071	0.5714286
ILMN_1673713	95.58797	0.0948052
ILMN_1672623	74.02674	0.5324675
ILMN_1674881	91.89229	0.1194805
ILMN_1689246	76.16498	0.4090909
ILMN_1775296	86.65467	0.174026
ILMN_1664648	80.86661	0.2688312
ILMN_1686995	77.7793	0.3467532
ILMN_1711615	75.69416	0.448052
ILMN_1704754	96.37016	0.08961039
ILMN_1678651	75.94045	0.4376623
ILMN_1773222	144.9115	0.02207792
ILMN_1702012	122.7085	0.04155844
ILMN_1806930	72.94289	0.5805195
ILMN_1691195	68.15815	0.8727273
ILMN_1696218	66.38498	0.9298701
ILMN_1805437	81.28636	0.2597403
ILMN_1709305	65.32197	0.9545454
ILMN_1811177	73.7658	0.5467532
ILMN_1766356	70.1308	0.7584416
ILMN_1782417	500.9372	0
ILMN_1807872	78.08723	0.3428572
ILMN_1791415	76.78211	0.3831169
ILMN_1795897	104.631	0.06233766
ILMN_1684372	87.57327	0.1636364
ILMN_1755181	94.53316	0.1051948
ILMN_1767852	63.68802	0.9935065
ILMN_1683920	75.13855	0.4766234
ILMN_1721224	81.99732	0.2441558
ILMN_1680952	80.87449	0.2688312
ILMN_1705534	72.05569	0.6337662
ILMN_1679692	93.8454	0.1077922
ILMN_1745490	71.80058	0.6506494
ILMN_1670071	64.44921	0.9792208
ILMN_1714427	74.30984	0.5194805
ILMN_1666193	80.26399	0.2792208
ILMN_1795720	65.49271	0.9506493
ILMN_1814654	68.66926	0.8415585
ILMN_1803191	104.3515	0.06233766
ILMN_1658108	76.34211	0.4
ILMN_1666087	72.57973	0.6077922
ILMN_1728479	73.09479	0.574026
ILMN_1740855	74.16128	0.5272727
ILMN_1806576	85.12234	0.1922078
ILMN_1767857	253.7816	0.001298701
ILMN_1704086	69.94118	0.774026
ILMN_1657656	72.97176	0.5792208
ILMN_1690063	324.2655	0
ILMN_1660439	328.1918	0
ILMN_1704611	74.14247	0.5272727
ILMN_1704133	82.36125	0.2337662
ILMN_1751846	84.34354	0.2025974
ILMN_1754210	69.22057	0.8064935
ILMN_1665013	77.49652	0.3519481
ILMN_1699769	78.36748	0.3350649
ILMN_1775819	73.26937	0.5714286
ILMN_1678148	72.70883	0.5948052
ILMN_1809064	66.55865	0.9233766
ILMN_1776995	83.51741	0.2181818
ILMN_1798809	70.17284	0.7558442
ILMN_1739128	71.02363	0.7090909
ILMN_1686709	73.40434	0.5688311
ILMN_3205924	82.90016	0.2246753
ILMN_3282436	280.7879	0
ILMN_1679587	1212.74	0
ILMN_1699070	71.82952	0.6493506
ILMN_1763673	70.2423	0.7545455
ILMN_1690520	75.87859	0.4402598
ILMN_1682257	74.88374	0.4909091
ILMN_1685805	79.80377	0.2922078
ILMN_1709322	69.55837	0.7896104
ILMN_1673171	93.24591	0.1116883
ILMN_1656801	71.05756	0.7064935
ILMN_1738262	88.46091	0.1545455
ILMN_1712277	73.63224	0.5558441
ILMN_1729753	74.28078	0.5220779
ILMN_1713128	103.3552	0.06493507
ILMN_1786729	81.03838	0.2649351
ILMN_1712967	88.55924	0.1545455
ILMN_1776906	71.87581	0.6454545
ILMN_1787464	80.60818	0.2727273
ILMN_1767471	84.44735	0.2025974
ILMN_1714510	75.67761	0.4493507
ILMN_1653567	68.04209	0.8753247
ILMN_1742431	747.7542	0
ILMN_1681358	75.50715	0.4584416
ILMN_1721986	72.32693	0.6168831
ILMN_2091717	66.29913	0.9337662
ILMN_1681092	86.44993	0.1766234
ILMN_1768828	82.35114	0.2350649
ILMN_1718094	74.07845	0.5298702
ILMN_1657595	71.3279	0.6844156
ILMN_1789747	75.49462	0.4584416
ILMN_1805776	74.89813	0.4909091
ILMN_1784340	73.30609	0.5701299
ILMN_1728555	73.56554	0.5597402
ILMN_1731313	72.16851	0.6233766
ILMN_1710237	71.22148	0.6896104
ILMN_1686880	67.96481	0.8779221
ILMN_1701241	86.52845	0.1753247
ILMN_1651913	99.07526	0.07662338
ILMN_1688676	64.09918	0.9896104
ILMN_1793072	75.53436	0.4571429
ILMN_1713218	76.36131	0.3987013
ILMN_1757718	104.0806	0.06233766
ILMN_1797025	218.2694	0.002597403
ILMN_1660299	73.94379	0.5363637
ILMN_1766614	72.93468	0.5805195
ILMN_1681623	92.52254	0.1142857
ILMN_3242166	72.27967	0.6194805
ILMN_1722772	185.3309	0.006493506
ILMN_1714324	75.77908	0.4454545
ILMN_1672600	127.0641	0.03506494
ILMN_1799640	72.22598	0.6207792
ILMN_1788599	130.9868	0.03246753
ILMN_1754347	72.61546	0.6064935
ILMN_1782800	80.1591	0.2818182
ILMN_1785000	74.01933	0.5324675
ILMN_1657273	146.8894	0.02077922
ILMN_1653760	101.3552	0.06753246
ILMN_1769277	3159.56	0
ILMN_1730961	73.84676	0.5428572
ILMN_1705423	81.65278	0.2519481
ILMN_3203672	87.91312	0.1623377
ILMN_3280173	92.7134	0.1142857
ILMN_1709948	109.6985	0.04935065
ILMN_1653142	93.93291	0.1077922
ILMN_1651447	99.99036	0.07272727
ILMN_1664513	72.81839	0.587013
ILMN_1662384	68.61333	0.8441558
ILMN_1656907	67.54004	0.8961039
ILMN_1707107	69.10025	0.812987
ILMN_1689365	72.52113	0.6090909
ILMN_1738598	79.11176	0.3077922
ILMN_1791304	108.8364	0.05324675
ILMN_1795728	78.9675	0.3181818
ILMN_2123719	80.28841	0.2779221
ILMN_1655860	72.61071	0.6064935
ILMN_1654772	67.46797	0.9
ILMN_1747492	70.92783	0.7116883
ILMN_1791113	71.2217	0.6896104
ILMN_1701871	86.74767	0.1727273
ILMN_1753518	121.4314	0.04415584
ILMN_1661043	74.80637	0.4974026
ILMN_1691304	99.10146	0.07532468
ILMN_1755299	92.37051	0.1142857
ILMN_1786944	80.79433	0.2688312
ILMN_1684311	71.05274	0.7064935
ILMN_1813633	91.53812	0.1220779
ILMN_1669759	73.61134	0.5571429
ILMN_1677136	84.27219	0.2051948
ILMN_1810205	74.74575	0.5025974
ILMN_1678035	226.7135	0.002597403
ILMN_1722230	68.87017	0.8324676
ILMN_1760971	72.17933	0.6220779
ILMN_1691361	70.12386	0.7584416
ILMN_1709287	110.9664	0.04935065
ILMN_1674859	75.84943	0.4428571
ILMN_1672354	73.64161	0.5545455
ILMN_1662538	75.38413	0.4649351
ILMN_1714073	146.7408	0.02077922
ILMN_1656993	69.06517	0.8142857
ILMN_1674437	73.5369	0.5597402
ILMN_1689936	79.01752	0.312987
ILMN_1661536	69.12549	0.812987
ILMN_1734639	78.15085	0.3415585
ILMN_1740535	77.84391	0.3454545
ILMN_1763216	73.46855	0.5649351
ILMN_1716200	70.94211	0.7116883
ILMN_1763823	90.42651	0.1285714
ILMN_1710570	73.56271	0.5597402
ILMN_1709370	71.3945	0.6818182
ILMN_1717453	73.77739	0.5467532
ILMN_1664398	104.0369	0.06233766
ILMN_1767701	75.68303	0.448052
ILMN_1760927	91.4875	0.1220779
ILMN_1803208	72.54158	0.6090909
ILMN_1787440	71.80083	0.6506494
ILMN_1774111	89.09097	0.1428571
ILMN_1801460	77.34896	0.3597403
ILMN_1772399	83.53815	0.2168831
ILMN_1671628	68.50883	0.8506494
ILMN_1807756	86.42713	0.1779221
ILMN_1672123	72.20937	0.6220779
ILMN_1670273	73.12651	0.5727273
ILMN_1796543	356.276	0
ILMN_1678398	66.70997	0.9181818
ILMN_1676100	74.52507	0.5077922
ILMN_1781754	65.39452	0.951948
ILMN_3280847	271.3986	0
ILMN_1711588	68.48061	0.8532467
ILMN_1698315	66.10198	0.938961
ILMN_3283335	73.60666	0.5571429
ILMN_1814579	69.96853	0.774026
ILMN_1752973	67.65411	0.8922078
ILMN_1809562	92.01504	0.1155844
ILMN_1668740	70.24799	0.7545455
ILMN_1656949	70.33176	0.7480519
ILMN_1780274	68.39374	0.8597403
ILMN_1713709	82.35065	0.2350649
ILMN_1693851	75.3575	0.4662338
ILMN_1661800	76.13554	0.412987
ILMN_1673625	73.78438	0.5467532
ILMN_1674789	828.6306	0
ILMN_1815782	103.3918	0.06493507
ILMN_1670800	69.84983	0.7766234
ILMN_1807203	96.46803	0.08961039
ILMN_1688541	74.80047	0.4974026
ILMN_1674228	144.4533	0.02207792
ILMN_1785074	104.2919	0.06233766
ILMN_1763746	82.03123	0.2441558
ILMN_1761940	70.91953	0.7116883
ILMN_1700112	101.3879	0.06753246
ILMN_1702321	191.5231	0.005194805
ILMN_1787751	72.0352	0.6363636
ILMN_3201503	69.00196	0.8181818
ILMN_3289997	78.8409	0.3220779
ILMN_1665948	102.3205	0.06623377
ILMN_1767537	73.7754	0.5467532
ILMN_1776275	83.92895	0.2116883
ILMN_1695011	83.48058	0.2181818
ILMN_1751529	68.22326	0.8701299
ILMN_1808307	115.6151	0.04415584
ILMN_1717156	74.28737	0.5207792
ILMN_1765895	75.41411	0.4636364
ILMN_1782637	80.15557	0.2818182
ILMN_1761423	78.08187	0.3428572
ILMN_1729115	110.8469	0.04935065
ILMN_1738249	173.8229	0.009090909
ILMN_1749289	66.77102	0.9181818
ILMN_1662953	72.67744	0.6
ILMN_1692924	72.39703	0.6155844
ILMN_1700891	74.83741	0.4974026
ILMN_1787933	75.09375	0.4792208
ILMN_1682594	74.48605	0.5090909
ILMN_1671378	93.51807	0.1116883
ILMN_1748306	71.11466	0.7
ILMN_1668080	77.74618	0.3480519
ILMN_1753283	93.13976	0.1116883
ILMN_1694864	66.70733	0.9181818
ILMN_1732633	69.32295	0.8025974
ILMN_3197759	68.65239	0.8415585
ILMN_3278421	74.15633	0.5272727
ILMN_1718358	80.34804	0.2779221
ILMN_1658801	69.31164	0.8038961
ILMN_1698007	128.6525	0.03376623
ILMN_1674740	73.857	0.5415584
ILMN_1667171	103.136	0.06493507
ILMN_1767632	73.90014	0.5389611
ILMN_1656137	75.26287	0.4701299
ILMN_1679920	901.051	0
ILMN_1687805	5927.341	0
ILMN_1794271	66.71516	0.9181818
ILMN_1815652	77.11554	0.3701299
ILMN_1693205	71.7124	0.6584415
ILMN_1751280	95.04496	0.0987013
ILMN_1755904	67.15891	0.9051948
ILMN_1764469	67.33131	0.9038961
ILMN_1684251	90.63401	0.1272727
ILMN_1762808	74.51059	0.5077922
ILMN_2138530	63.95535	0.9909091
ILMN_1806967	62.76845	0.9961039
ILMN_1791945	92.52202	0.1142857
ILMN_1736923	75.66891	0.4493507
ILMN_1765066	77.00508	0.3779221
ILMN_1747054	71.6805	0.6610389
ILMN_1737110	72.42307	0.6155844
ILMN_1724555	86.869	0.1727273
ILMN_1799110	69.11806	0.812987
ILMN_1776713	88.98063	0.1428571
ILMN_1784154	67.17996	0.9051948
ILMN_1716498	79.52435	0.3
ILMN_3235862	73.11861	0.5727273
ILMN_1775525	128.0936	0.03376623
ILMN_1770660	88.42364	0.1558442
ILMN_1720566	78.44445	0.3298701
ILMN_1669458	93.2713	0.1116883
ILMN_1730972	76.86191	0.3818182
ILMN_1669775	73.15849	0.5714286
ILMN_1688928	71.68987	0.6597403
ILMN_1689699	88.77162	0.1532468
ILMN_1656635	74.80362	0.4974026
ILMN_1757146	78.11913	0.3415585
ILMN_1671511	73.4049	0.5688311
ILMN_1673316	91.78486	0.1207792
ILMN_1699790	71.78451	0.651948
ILMN_3238598	75.45723	0.4610389
ILMN_1730887	74.87475	0.4922078
ILMN_1736200	70.87801	0.7142857
ILMN_1699046	72.47554	0.6142857
ILMN_1725425	79.13503	0.3077922
ILMN_1751266	376.6796	0
ILMN_1702941	79.79868	0.2922078
ILMN_1748265	130.4723	0.03246753
ILMN_1693195	70.76759	0.7168831
ILMN_1713281	68.56849	0.848052
ILMN_1709968	76.57627	0.3896104
ILMN_1808991	95.90657	0.0948052
ILMN_1708706	87.38586	0.1636364
ILMN_1729428	72.62054	0.6064935
ILMN_1655940	73.91827	0.5376623
ILMN_1688649	69.43358	0.7974026
ILMN_1683597	6005.207	0
ILMN_1696415	81.58768	0.2519481
ILMN_1657079	70.05331	0.7662337
ILMN_1787344	78.53458	0.3285714
ILMN_1731124	75.03126	0.4805195
ILMN_1811286	80.21996	0.2805195
ILMN_1772906	72.13232	0.6272727
ILMN_1679274	72.42339	0.6155844
ILMN_1719782	196.073	0.005194805
ILMN_1667979	75.46613	0.4610389
ILMN_1777278	68.00385	0.8753247
ILMN_1743797	110.1462	0.04935065
ILMN_1692015	88.90388	0.1467533
ILMN_1665282	86.29315	0.1818182
ILMN_1779915	95.96582	0.09350649
ILMN_1756908	72.20411	0.6220779
ILMN_1776014	79.01464	0.312987
ILMN_1679494	77.46042	0.3545454
ILMN_1684494	69.01638	0.8168831
ILMN_1781465	75.61748	0.451948
ILMN_1700729	69.79874	0.7792208
ILMN_1719415	153.1886	0.01948052
ILMN_1811945	77.17536	0.3675325
ILMN_1716187	69.81228	0.7792208
ILMN_1673306	79.20153	0.3064935
ILMN_1681109	75.40386	0.4636364
ILMN_1708515	72.92795	0.5805195
ILMN_1791445	69.51665	0.7909091
ILMN_1700366	76.65529	0.387013
ILMN_1737480	70.4005	0.7467533
ILMN_1800555	81.0732	0.2636364
ILMN_1807696	66.66992	0.9181818
ILMN_1735804	81.28724	0.2597403
ILMN_1744962	93.20225	0.1116883
ILMN_1768744	81.42266	0.2558441
ILMN_1708662	75.1488	0.4766234
ILMN_1652639	229.904	0.002597403
ILMN_1660200	85.14805	0.1922078
ILMN_1702530	68.27474	0.8675325
ILMN_1778301	68.35293	0.8623376
ILMN_1742853	125.0324	0.03896104
ILMN_1815404	74.82342	0.4974026
ILMN_1748860	99.36692	0.07532468
ILMN_1652977	73.31181	0.5701299
ILMN_1776081	74.94544	0.4896104
ILMN_1780680	82.15128	0.2402597
ILMN_1664724	73.83092	0.5428572
ILMN_1664357	68.14935	0.8727273
ILMN_1815851	66.98227	0.9116883
ILMN_1778632	77.55596	0.3519481
ILMN_1759332	70.78152	0.7168831
ILMN_1739483	102.4107	0.06623377
ILMN_1810528	74.03098	0.5324675
ILMN_1773381	91.81416	0.1207792
ILMN_1788072	75.42536	0.4636364
ILMN_1672845	69.28631	0.8051948
ILMN_1789294	80.21861	0.2805195
ILMN_1651477	75.93552	0.4376623
ILMN_1759344	95.16415	0.09740259
ILMN_1739092	77.69069	0.3493507
ILMN_1814508	172.3858	0.009090909
ILMN_1724488	72.70506	0.5948052
ILMN_1755172	71.83383	0.6493506
ILMN_1772136	79.70425	0.2948052
ILMN_1805818	72.44057	0.6142857
ILMN_1656963	74.98534	0.4883117
ILMN_1682343	73.38548	0.5688311
ILMN_1682133	71.02094	0.7090909
ILMN_1758287	74.49967	0.5077922
ILMN_1674689	81.46282	0.2545455
ILMN_1733382	102.6683	0.06493507
ILMN_1748736	71.14198	0.6974026
ILMN_1762858	108.9621	0.05194805
ILMN_1805083	72.77466	0.5896104
ILMN_1768600	82.12633	0.2402597
ILMN_1730236	72.11821	0.6285715
ILMN_1681360	81.45229	0.2545455
ILMN_1783214	80.383	0.2779221
ILMN_1677353	71.99584	0.6376624
ILMN_3243827	68.72129	0.8376623
ILMN_1654634	94.26721	0.1077922
ILMN_1715467	74.69523	0.5038961
ILMN_1688213	73.05811	0.5753247
ILMN_1740545	77.85435	0.3454545
ILMN_1717035	86.29769	0.1818182
ILMN_1788362	75.8079	0.4454545
ILMN_1729992	71.02183	0.7090909
ILMN_3249064	78.54366	0.3285714
ILMN_1797715	67.55584	0.8961039
ILMN_1681824	72.96834	0.5792208
ILMN_1798596	79.11974	0.3077922
ILMN_1651369	72.66724	0.6
ILMN_1767702	68.74741	0.8337662
ILMN_1669560	121.1829	0.04415584
ILMN_1793954	80.97961	0.2662338
ILMN_1790971	92.8196	0.112987
ILMN_1692628	74.26486	0.5220779
ILMN_1806789	74.07008	0.5298702
ILMN_3205030	97.94327	0.08181818
ILMN_3231654	73.38925	0.5688311
ILMN_1794452	69.53805	0.7909091
ILMN_1796743	77.93	0.3441558
ILMN_1748792	68.24832	0.8701299
ILMN_1764369	85.28828	0.1922078
ILMN_1699805	77.31879	0.3636364
ILMN_3246055	70.89213	0.712987
ILMN_1753295	89.00523	0.1428571
ILMN_1671864	96.78483	0.08701298
ILMN_1749117	78.26261	0.3363636
ILMN_1808462	71.51283	0.6753247
ILMN_1724908	90.04009	0.1311688
ILMN_1691472	94.90269	0.1025974
ILMN_1787244	91.34531	0.1233766
ILMN_1658945	76.45819	0.3935065
ILMN_1695663	67.69946	0.8909091
ILMN_1721592	68.61647	0.8428571
ILMN_1682696	77.22421	0.3662338
ILMN_1808122	87.45547	0.1636364
ILMN_1661269	86.96449	0.1714286
ILMN_1775148	79.37348	0.3012987
ILMN_1774659	108.8292	0.05324675
ILMN_1687918	96.41383	0.08961039
ILMN_1772430	85.38052	0.1922078
ILMN_1756960	83.96955	0.2103896
ILMN_1672880	73.99407	0.5337662
ILMN_1675162	74.324	0.5194805
ILMN_1740678	73.76282	0.5467532
ILMN_1814492	67.97565	0.8766234
ILMN_1765651	80.33009	0.2779221
ILMN_1815071	87.26318	0.1675325
ILMN_1772305	73.08829	0.574026
ILMN_1783471	73.79646	0.5454546
ILMN_1754198	84.65722	0.2
ILMN_1748801	77.34351	0.3623376
ILMN_1742468	71.16319	0.6961039
ILMN_1713105	68.02146	0.8753247
ILMN_1684567	96.39357	0.08961039
ILMN_1790099	65.74998	0.9480519
ILMN_1671890	74.62454	0.5064935
ILMN_1677837	60.59923	1
ILMN_1704252	119.7564	0.04415584
ILMN_1701688	69.41846	0.7987013
ILMN_1679116	73.93324	0.5363637
ILMN_1812476	78.9752	0.3181818
ILMN_1651543	68.95596	0.8272727
ILMN_1674273	67.36776	0.9025974
ILMN_1659443	82.26963	0.2376623
ILMN_1744048	97.8197	0.08181818
ILMN_1674878	70.66689	0.725974
ILMN_1718353	129.0801	0.03376623
ILMN_1791634	66.13976	0.9376624
ILMN_1678559	71.18851	0.6922078
ILMN_1731020	74.46468	0.5090909
ILMN_1675529	73.0467	0.5753247
ILMN_2163492	75.44106	0.4610389
ILMN_1658093	92.63522	0.1142857
ILMN_1800997	70.64418	0.7272727
ILMN_1694395	70.97026	0.7103896
ILMN_1717423	70.84126	0.7142857
ILMN_1701686	123.9511	0.03896104
ILMN_1708605	100.9026	0.06883117
ILMN_1712939	76.56574	0.3896104
ILMN_1692597	77.10616	0.3714286
ILMN_1666564	343.6901	0
ILMN_1734922	80.96353	0.2662338
ILMN_1777805	102.8638	0.06493507
ILMN_1690021	74.86892	0.4922078
ILMN_1739508	438.6391	0
ILMN_1722948	84.605	0.2
ILMN_1708618	70.27278	0.7532467
ILMN_1716676	70.5134	0.7350649
ILMN_1686885	73.6186	0.5571429
ILMN_1789006	82.69741	0.2285714
ILMN_1743949	73.35487	0.5688311
ILMN_1703297	79.68237	0.2948052
ILMN_1707151	67.2615	0.9038961
ILMN_1764528	180.1471	0.007792208
ILMN_1655380	74.93263	0.4896104
ILMN_1702581	79.21336	0.3064935
ILMN_1698884	67.03492	0.9103896
ILMN_1802152	75.1544	0.4766234
ILMN_1696837	73.03558	0.5766234
ILMN_1784445	72.92366	0.5805195
ILMN_1755526	128.4612	0.03376623
ILMN_1712077	70.96508	0.7103896
ILMN_1759352	70.84357	0.7142857
ILMN_1811699	90.99114	0.1246753
ILMN_1662892	110.8059	0.04935065
ILMN_1656589	76.47552	0.3935065
ILMN_1654288	66.69543	0.9181818
ILMN_1740685	107.3132	0.05454545
ILMN_1699183	69.24323	0.8064935
ILMN_1663980	123.5877	0.03896104
ILMN_1670641	71.6531	0.6623377
ILMN_1810433	94.18617	0.1077922
ILMN_1792752	72.02333	0.6363636
ILMN_1784195	79.83733	0.2922078
ILMN_1813039	132.9711	0.03116883
ILMN_1697262	100.8656	0.06883117
ILMN_1656619	68.75609	0.8324676
ILMN_1772147	75.06866	0.4805195
ILMN_1793009	74.6696	0.5038961
ILMN_1798352	80.61495	0.2727273
ILMN_1747311	74.32092	0.5194805
ILMN_1711603	158.359	0.01428571
ILMN_1702721	104.7	0.06233766
ILMN_1722451	84.89117	0.1961039
ILMN_1743288	70.351	0.7480519
ILMN_1768236	70.50843	0.7350649
ILMN_1694932	73.13003	0.5727273
ILMN_1718666	192.9482	0.005194805
ILMN_1674590	96.41689	0.08961039
ILMN_1656169	73.2927	0.5701299
ILMN_1733533	84.45247	0.2025974
ILMN_1718258	75.74475	0.4454545
ILMN_1666808	65.88966	0.9467533
ILMN_1666963	67.50003	0.8974026
ILMN_1716649	70.26469	0.7545455
ILMN_1774477	85.1783	0.1922078
ILMN_1654171	71.21319	0.6896104
ILMN_1684696	79.31822	0.3038961
ILMN_1702783	188.0014	0.006493506
ILMN_1772033	97.60552	0.08181818
ILMN_1787973	112.9779	0.04805195
ILMN_1790697	84.39899	0.2025974
ILMN_1690644	72.50775	0.6103896
ILMN_1678847	71.72968	0.6545454
ILMN_1766196	76.09441	0.4168831
ILMN_1660477	81.9938	0.2441558
ILMN_1803419	74.44643	0.512987
ILMN_1675697	79.13416	0.3077922
ILMN_2140008	108.6082	0.05454545
ILMN_1773797	150.9127	0.02077922
ILMN_1652680	420.6039	0
ILMN_2050200	74.49332	0.5077922
ILMN_1783535	78.57542	0.3285714
ILMN_1744608	70.51997	0.7350649
ILMN_1672961	1185.481	0
ILMN_1684584	67.29583	0.9038961
ILMN_3242582	75.98206	0.425974
ILMN_1751475	81.74267	0.2519481
ILMN_1738609	85.21371	0.1922078
ILMN_1698568	81.34783	0.2571429
