PROBE_ID	7677153059_G.VALUE	7677153059_G.Detection Pval
ILMN_1781886	73.34212	0.6324675
ILMN_1715546	96.69057	0.1649351
ILMN_1788439	90.84047	0.2090909
ILMN_1652646	80.0848	0.3753247
ILMN_3248980	67.49038	0.9194805
ILMN_1676200	65.75926	0.9766234
ILMN_1667452	65.78128	0.9766234
ILMN_1747466	145.558	0.03506494
ILMN_3218786	68.94807	0.8597403
ILMN_1663962	118.2223	0.06753246
ILMN_1732644	136.1998	0.04285714
ILMN_1710200	72.89069	0.6532468
ILMN_1749907	89.56684	0.2194805
ILMN_3277402	73.86015	0.6064935
ILMN_1788742	2474.017	0
ILMN_1672113	84.9046	0.2753247
ILMN_2144352	73.8868	0.6038961
ILMN_3205175	69.33394	0.8441558
ILMN_3281684	84.60876	0.2805195
ILMN_2171597	78.15788	0.4428571
ILMN_2171596	93.2897	0.1922078
ILMN_1662397	68.27813	0.8896104
ILMN_1675258	177.7917	0.01558442
ILMN_1763999	74.10674	0.5896104
ILMN_2231608	72.7141	0.6584415
ILMN_1764697	91.74765	0.2025974
ILMN_1658018	65.84746	0.974026
ILMN_1664629	72.64094	0.6610389
ILMN_1669532	68.5704	0.8766234
ILMN_1664937	68.87096	0.8623376
ILMN_1675099	90.42747	0.2103896
ILMN_1784891	75.93941	0.5194805
ILMN_1762215	70.592	0.7805195
ILMN_1761361	74.77807	0.5649351
ILMN_1779713	75.19896	0.5454546
ILMN_1771723	69.35927	0.8428571
ILMN_2159290	71.78952	0.7038961
ILMN_1677697	654.2453	0
ILMN_1654452	73.43777	0.6233766
ILMN_1741079	66.96317	0.938961
ILMN_1659273	97.22816	0.1571429
ILMN_3279358	70.3239	0.7974026
ILMN_3220268	96.62764	0.1649351
ILMN_3248688	79.46114	0.3961039
ILMN_1724398	68.31625	0.8896104
ILMN_1665210	82.12543	0.3311688
ILMN_1793430	217.2673	0.007792208
ILMN_1762977	74.58592	0.574026
ILMN_1683158	63.9497	0.9974026
ILMN_3199590	88.55502	0.2285714
ILMN_3289934	75.30701	0.5402597
ILMN_3200854	93.80286	0.1896104
ILMN_3277332	147.499	0.03246753
ILMN_1718034	75.45079	0.5324675
ILMN_3278170	268.1344	0.002597403
ILMN_1733360	109.6366	0.09090909
ILMN_1702496	79.50869	0.3961039
ILMN_3285621	78.58589	0.425974
ILMN_3213925	251.2143	0.005194805
ILMN_3292274	70.59472	0.7805195
ILMN_3215759	102.6262	0.1168831
ILMN_3277722	78.24651	0.4363636
ILMN_1814007	86.51431	0.2571429
ILMN_3204134	72.13586	0.687013
ILMN_3249349	71.16109	0.7519481
ILMN_3274435	68.87042	0.8623376
ILMN_3201750	74.43739	0.5792208
ILMN_3280020	166.4745	0.02077922
ILMN_3219764	1149.556	0
ILMN_1674201	93.1227	0.1922078
ILMN_1703881	74.84035	0.561039
ILMN_3213930	68.4513	0.8831169
ILMN_1699059	94.1824	0.1844156
ILMN_1781275	65.51315	0.9844156
ILMN_3201216	96.91779	0.161039
ILMN_1781490	73.67831	0.6168831
ILMN_1716935	196.407	0.01168831
ILMN_1730744	69.9011	0.8168831
ILMN_2221063	71.18629	0.7493507
ILMN_1731707	73.28899	0.6337662
ILMN_2129734	77.36257	0.4649351
ILMN_1761445	101.9913	0.1207792
ILMN_1660824	172.6548	0.01688312
ILMN_3197732	101.9036	0.1207792
ILMN_3290204	71.22923	0.7467533
ILMN_1677416	101.4619	0.1233766
ILMN_1653207	75.68581	0.525974
ILMN_1720242	83.93807	0.2909091
ILMN_3239709	92.53229	0.1948052
ILMN_1723702	80.84521	0.361039
ILMN_3289499	72.08327	0.687013
ILMN_1725455	74.92986	0.561039
ILMN_1783959	78.93645	0.4116883
ILMN_3219695	84.15638	0.2857143
ILMN_3292585	416.8229	0
ILMN_3291778	94.69495	0.1792208
ILMN_3215268	86.44555	0.2584416
ILMN_1800562	70.17832	0.8025974
ILMN_3199499	69.17745	0.8506494
ILMN_3275972	68.58858	0.874026
ILMN_3197823	66.51471	0.9571428
ILMN_3242567	77.79892	0.4545455
ILMN_3203360	70.94994	0.7623377
ILMN_3286112	72.04105	0.6896104
ILMN_1743943	88.40305	0.2298701
ILMN_2110829	122.2461	0.05844156
ILMN_1799920	72.79034	0.6584415
ILMN_1718166	69.02763	0.8558441
ILMN_1657285	68.00908	0.9
ILMN_1703337	389.4851	0
ILMN_3275258	78.95855	0.4103896
ILMN_3198790	70.47474	0.7883117
ILMN_1677076	138.939	0.04155844
ILMN_1771757	75.85122	0.5207792
ILMN_1695598	4105.037	0
ILMN_1810803	86.45605	0.2584416
ILMN_1689036	65.74897	0.9779221
ILMN_1689420	64.87414	0.9922078
ILMN_1667062	87.43829	0.2415584
ILMN_3296640	90.55965	0.2103896
ILMN_1681049	74.25101	0.5857143
ILMN_1669647	78.7534	0.4207792
ILMN_1741701	85.972	0.2662338
ILMN_1682454	64.31416	0.9974026
ILMN_1683604	78.67897	0.4246753
ILMN_1813239	73.11227	0.6454545
ILMN_1708608	69.19139	0.8493506
ILMN_1685353	69.60518	0.8324676
ILMN_1652799	71.41241	0.7324675
ILMN_1796285	76.53839	0.4948052
ILMN_1713394	6879.875	0
ILMN_3207490	83.01184	0.3116883
ILMN_3284003	79.26428	0.4025974
ILMN_1672320	74.1561	0.587013
ILMN_1711072	132.8329	0.04805195
ILMN_1804455	105.246	0.1090909
ILMN_1719826	105.6649	0.1077922
ILMN_1736408	109.0989	0.0948052
ILMN_1762170	92.18878	0.1974026
ILMN_3199529	70.61965	0.7792208
ILMN_3276002	68.82559	0.864935
ILMN_1685988	71.45348	0.7285714
ILMN_1700230	72.9963	0.648052
ILMN_1813284	87.97729	0.2350649
ILMN_1653506	80.90884	0.3584416
ILMN_1752367	86.96323	0.2519481
ILMN_1671200	63.34399	0.9974026
ILMN_3203801	83.32611	0.3038961
ILMN_3280308	66.86746	0.9402598
ILMN_1675765	73.38709	0.6272727
ILMN_1677797	121.5784	0.05974026
ILMN_1712689	70.09607	0.8103896
ILMN_1724391	75.7812	0.5233766
ILMN_3289346	98.4802	0.1493506
ILMN_1729385	72.92955	0.651948
ILMN_3284994	66.82996	0.9415584
ILMN_3208487	74.30586	0.5831169
ILMN_1672365	80.70715	0.3649351
ILMN_1709036	188.8204	0.01558442
ILMN_1782116	82.83717	0.3194805
ILMN_3292840	69.34756	0.8428571
ILMN_1765487	73.31254	0.6324675
ILMN_3199896	83.81229	0.2935065
ILMN_3289364	72.2673	0.6844156
ILMN_3275224	73.84752	0.6064935
ILMN_1674138	80.59866	0.3649351
ILMN_3207722	70.60321	0.7792208
ILMN_1700713	75.95992	0.5194805
ILMN_1656073	69.06238	0.8545455
ILMN_1669427	89.64339	0.2168831
ILMN_1654673	86.28493	0.2584416
ILMN_3274944	80.92248	0.3584416
ILMN_1728450	70.51535	0.7831169
ILMN_3279987	68.37995	0.8883117
ILMN_3201365	164.1478	0.02077922
ILMN_3213586	69.98122	0.8116883
ILMN_3290096	64.20073	0.9974026
ILMN_2193761	69.94318	0.812987
ILMN_3213964	67.35886	0.925974
ILMN_3290470	76.93545	0.4792208
ILMN_1725208	66.18708	0.9636363
ILMN_1724119	73.21542	0.6402597
ILMN_3293503	108.877	0.0961039
ILMN_1769151	97.92237	0.151948
ILMN_1710876	80.06802	0.3753247
ILMN_3248008	123.2341	0.05714286
ILMN_1702316	73.9986	0.5948052
ILMN_3197896	71.75674	0.7051948
ILMN_3274364	73.00597	0.648052
ILMN_1695814	197.6161	0.01038961
ILMN_1666718	89.52055	0.2194805
ILMN_3243093	67.48531	0.9194805
ILMN_1677166	67.62949	0.9155844
ILMN_1660985	73.86168	0.6064935
ILMN_1742357	97.00755	0.1597403
ILMN_1709175	73.67879	0.6168831
ILMN_1785452	121.6576	0.05844156
ILMN_1705577	75.33739	0.5402597
ILMN_3217062	73.36301	0.6311688
ILMN_3287809	72.4901	0.6727273
ILMN_3294007	72.21484	0.6857143
ILMN_1692889	73.91963	0.6025974
ILMN_1804654	80.17027	0.3753247
ILMN_1711729	1431.87	0
ILMN_3235907	70.67685	0.7792208
ILMN_1791875	67.09698	0.9363636
ILMN_1731957	258.8936	0.003896104
ILMN_1805051	74.65134	0.5701299
ILMN_1721614	87.79115	0.2402597
ILMN_1700616	70.27335	0.8012987
ILMN_1681884	74.44535	0.5792208
ILMN_1754532	80.12363	0.3753247
ILMN_1693077	81.703	0.3402597
ILMN_1754249	124.2696	0.05584415
ILMN_3247813	71.39732	0.7324675
ILMN_1654049	77.98582	0.451948
ILMN_1667789	72.82041	0.6584415
ILMN_1690224	87.98697	0.2350649
ILMN_1663173	96.63773	0.1649351
ILMN_1684897	101.0912	0.125974
ILMN_1655842	106.2423	0.1025974
ILMN_1665150	150.0274	0.03116883
ILMN_3200018	98.87813	0.1493506
ILMN_3283592	153.6281	0.02597403
ILMN_3204822	76.61771	0.4922078
ILMN_3234157	122.6829	0.05714286
ILMN_3201380	66.99308	0.9376624
ILMN_1679779	70.50594	0.7844156
ILMN_1655428	168.6606	0.01948052
ILMN_1708048	70.24577	0.8012987
ILMN_3291472	114.0634	0.08311688
ILMN_1790114	92.82547	0.1935065
ILMN_2159471	73.47871	0.6220779
ILMN_1682711	92.55918	0.1935065
ILMN_1767665	72.25932	0.6844156
ILMN_3292784	115.4962	0.07922078
ILMN_1717565	126.7945	0.05454545
ILMN_1786564	87.50359	0.2415584
ILMN_1788803	75.22423	0.5441558
ILMN_1682607	67.98306	0.9012987
ILMN_1708015	106.5869	0.1012987
ILMN_1709312	74.57436	0.574026
ILMN_1772064	122.0175	0.05844156
ILMN_1702797	77.56605	0.4597403
ILMN_1696846	79.79118	0.3857143
ILMN_3288752	83.30402	0.3038961
ILMN_1745071	96.52157	0.1649351
ILMN_1798472	74.24917	0.5857143
ILMN_1808053	90.70561	0.2090909
ILMN_3247645	429.0132	0
ILMN_3237507	209.8372	0.009090909
ILMN_3235775	87.83793	0.238961
ILMN_2054070	83.63211	0.2961039
ILMN_1766867	91.29871	0.2051948
ILMN_1703678	142.3961	0.03896104
ILMN_1704431	186.2388	0.01558442
ILMN_1690036	105.8293	0.1064935
ILMN_3294499	74.77384	0.5649351
ILMN_1693645	90.04035	0.212987
ILMN_1781236	117.3447	0.07272727
ILMN_1770410	81.17682	0.3545454
ILMN_1769636	70.76913	0.7727273
ILMN_1749341	91.10999	0.2077922
ILMN_1801641	66.88705	0.9402598
ILMN_1757747	244.4184	0.005194805
ILMN_1764714	76.7583	0.487013
ILMN_3247400	91.92995	0.2012987
ILMN_1705508	67.31302	0.925974
ILMN_2200562	85.29935	0.2701299
ILMN_1731804	129.4832	0.05324675
ILMN_2125747	1425.093	0
ILMN_1696843	748.5584	0
ILMN_2070052	2480.111	0
ILMN_3239783	73.07242	0.6454545
ILMN_1725157	89.64949	0.2168831
ILMN_1702183	67.74593	0.9142857
ILMN_2214947	69.64297	0.8311688
ILMN_1764782	71.42416	0.7298701
ILMN_1753973	155.6506	0.02597403
ILMN_3249624	126.7882	0.05454545
ILMN_1765124	77.06223	0.4727273
ILMN_3239625	90.15567	0.212987
ILMN_3208464	98.53218	0.1493506
ILMN_1707904	89.75237	0.2168831
ILMN_1702167	92.61379	0.1935065
ILMN_2141030	120.1049	0.06623377
ILMN_1698164	111.5624	0.08571429
ILMN_1698136	71.42388	0.7298701
ILMN_1806215	94.64207	0.1792208
ILMN_1771747	77.84782	0.4545455
ILMN_1705630	72.66231	0.6597403
ILMN_1761865	99.09177	0.1480519
ILMN_1766542	120.8544	0.06103896
ILMN_1670410	184.1453	0.01558442
ILMN_1671701	67.8002	0.9116883
ILMN_1739531	104.7587	0.112987
ILMN_1665168	65.93576	0.9714286
ILMN_1672112	72.1194	0.687013
ILMN_1722929	187.2778	0.01558442
ILMN_1695694	68.60649	0.874026
ILMN_3241118	99.12777	0.1480519
ILMN_1653768	74.79617	0.5649351
ILMN_1679208	64.74339	0.9948052
ILMN_1657163	73.68382	0.6168831
ILMN_1670165	74.76985	0.5662338
ILMN_1683742	73.56236	0.6194805
ILMN_1664008	94.98048	0.1753247
ILMN_3200421	80.30234	0.374026
ILMN_1692249	70.34426	0.7974026
ILMN_1663415	68.95155	0.8597403
ILMN_1691592	75.77446	0.5233766
ILMN_1733707	68.30006	0.8896104
ILMN_3236861	72.73245	0.6584415
ILMN_1692198	71.49596	0.7233766
ILMN_1812049	70.59118	0.7805195
ILMN_1678886	73.38933	0.6272727
ILMN_3242288	642.3312	0
ILMN_1664410	76.02464	0.5168831
ILMN_1678145	256.9265	0.003896104
ILMN_1772057	76.58196	0.4922078
ILMN_3242111	72.18709	0.6857143
ILMN_1764095	70.18083	0.8025974
ILMN_3238297	133.3433	0.04675325
ILMN_1669096	70.73032	0.7753247
ILMN_1780502	97.92377	0.151948
ILMN_1660241	92.30307	0.1974026
ILMN_1685559	78.57948	0.425974
ILMN_1787717	72.4057	0.6766234
ILMN_1780772	88.04857	0.2311688
ILMN_1681300	113.1932	0.08311688
ILMN_3205604	78.20802	0.438961
ILMN_3292243	70.00569	0.8116883
ILMN_1656325	75.23061	0.5441558
ILMN_3243297	4167.494	0
ILMN_1668541	93.84829	0.1883117
ILMN_1697626	222.7016	0.007792208
ILMN_1658022	83.57574	0.2974026
ILMN_1789314	137.8152	0.04155844
ILMN_1660357	351.0695	0
ILMN_1668334	86.83463	0.2532468
ILMN_2234526	71.96404	0.6909091
ILMN_1716579	71.33996	0.7350649
ILMN_3243011	649.7244	0
ILMN_1652079	80.01682	0.3779221
ILMN_1679025	182.7439	0.01558442
ILMN_1745900	169.9549	0.01818182
ILMN_1652927	80.3891	0.3701299
ILMN_1762624	72.19765	0.6857143
ILMN_1668397	68.8986	0.8623376
ILMN_1808754	304.5139	0
ILMN_1749481	87.27547	0.2441558
ILMN_1721312	76.55231	0.4948052
ILMN_1689093	84.3914	0.2831169
ILMN_1739822	74.07615	0.5922078
ILMN_1715075	79.56826	0.3961039
ILMN_1674538	81.39828	0.3467532
ILMN_1777671	62.9864	0.9974026
ILMN_3278642	98.75933	0.1493506
ILMN_1661032	76.30492	0.5051948
ILMN_1669418	72.22497	0.6857143
ILMN_1662164	69.74742	0.8285714
ILMN_1666278	78.66852	0.4246753
ILMN_1690981	73.87068	0.6064935
ILMN_1680840	119.9516	0.06623377
ILMN_2188405	66.41053	0.9584416
ILMN_1727230	71.61919	0.7116883
ILMN_1684714	78.72422	0.4233766
ILMN_1683853	70.33592	0.7974026
ILMN_1787547	70.47828	0.787013
ILMN_1653650	72.99703	0.648052
ILMN_1654672	67.23542	0.9311689
ILMN_1697232	75.69556	0.5246753
ILMN_1667529	73.91873	0.6025974
ILMN_1686759	68.33022	0.8896104
ILMN_1655624	69.39001	0.8428571
ILMN_1801867	115.9522	0.07662338
ILMN_1700932	68.66525	0.8727273
ILMN_1803968	98.45573	0.1493506
ILMN_1783427	74.72628	0.5662338
ILMN_1790759	64.96947	0.9896104
ILMN_1726186	66.84258	0.9415584
ILMN_1770831	150.2765	0.03116883
ILMN_1744497	70.8222	0.7688312
ILMN_1805251	138.6147	0.04155844
ILMN_1737951	75.69013	0.5246753
ILMN_1695858	95.95756	0.1688312
ILMN_1652113	88.5735	0.2285714
ILMN_3243476	87.71745	0.2415584
ILMN_1695872	137.3445	0.04155844
ILMN_1712289	70.08826	0.8103896
ILMN_1671589	66.08469	0.9636363
ILMN_1773390	166.5355	0.02077922
ILMN_1685520	67.75146	0.9142857
ILMN_1656448	77.93651	0.451948
ILMN_1656019	90.12232	0.212987
ILMN_1666848	70.58784	0.7818182
ILMN_3287972	102.5035	0.1168831
ILMN_3207902	69.05403	0.8558441
ILMN_1766663	72.68445	0.6597403
ILMN_1678159	74.72024	0.5662338
ILMN_1804970	79.25722	0.4025974
ILMN_1799576	84.78393	0.2766234
ILMN_1701641	116.4448	0.07532468
ILMN_2201573	108.2275	0.09740259
ILMN_1655694	222.4644	0.007792208
ILMN_1655162	66.42863	0.9584416
ILMN_1673753	96.64864	0.1649351
ILMN_1657996	114.1329	0.08311688
ILMN_1672360	69.44716	0.8376623
ILMN_1807971	96.13349	0.1688312
ILMN_1679819	82.03989	0.3337662
ILMN_1737172	93.99814	0.1857143
ILMN_1807182	72.23964	0.6844156
ILMN_1720255	85.03273	0.2727273
ILMN_3243714	157.2861	0.02597403
ILMN_3243871	108.6384	0.0961039
ILMN_1656579	81.81458	0.3376623
ILMN_1672830	111.9599	0.08571429
ILMN_1680772	92.31268	0.1974026
ILMN_1705874	65.64908	0.9792208
ILMN_1717406	75.98904	0.5194805
ILMN_1693995	202.2217	0.01038961
ILMN_1712999	732.552	0
ILMN_1772669	77.19667	0.4688312
ILMN_1715838	84.5403	0.2818182
ILMN_1783975	84.96674	0.2727273
ILMN_1664955	106.1039	0.1051948
ILMN_1654378	70.2039	0.8025974
ILMN_1748235	93.93089	0.1857143
ILMN_1681053	75.13773	0.5493507
ILMN_1652199	630.8414	0
ILMN_1736817	75.49177	0.5311688
ILMN_1770596	74.94708	0.561039
ILMN_1659639	134.6329	0.04545455
ILMN_1658942	71.4922	0.7233766
ILMN_3286154	78.91041	0.412987
ILMN_1715165	78.69667	0.4233766
ILMN_3212395	73.23403	0.6363636
ILMN_3233110	63.89895	0.9974026
ILMN_1791084	81.50069	0.3467532
ILMN_1742867	79.96128	0.3805195
ILMN_1667166	77.40168	0.4649351
ILMN_1799693	140.8475	0.03896104
ILMN_1730138	67.85517	0.9103896
ILMN_1736415	65.06685	0.9883117
ILMN_1786892	81.43755	0.3467532
ILMN_1733235	73.48792	0.6220779
ILMN_1810780	71.90898	0.6935065
ILMN_1770842	80.06999	0.3753247
ILMN_1681189	135.1402	0.04545455
ILMN_1665007	77.41226	0.4649351
ILMN_1671320	69.64662	0.8311688
ILMN_1674153	78.58517	0.425974
ILMN_1651403	96.31276	0.1675325
ILMN_1662956	74.50546	0.5766234
ILMN_1686052	82.34982	0.325974
ILMN_1711969	69.8555	0.8194805
ILMN_1722447	70.78477	0.7727273
ILMN_1815251	104.6442	0.112987
ILMN_1745862	76.95007	0.4792208
ILMN_1661289	70.64994	0.7792208
ILMN_1800169	67.92767	0.9051948
ILMN_1681411	72.02743	0.6896104
ILMN_1660674	77.44746	0.4636364
ILMN_1802115	117.0037	0.07532468
ILMN_1796181	115.5657	0.07922078
ILMN_1671258	67.46473	0.9207792
ILMN_1737215	127.6524	0.05324675
ILMN_1699027	75.59631	0.5285714
ILMN_1800588	72.09104	0.687013
ILMN_1783469	222.1588	0.007792208
ILMN_1733374	179.7711	0.01558442
ILMN_1815303	219.0639	0.007792208
ILMN_1691062	73.43641	0.6233766
ILMN_1704204	68.07845	0.8974026
ILMN_1744618	82.91827	0.3168831
ILMN_1715926	8501.913	0
ILMN_1655510	69.89851	0.8168831
ILMN_1702030	68.05674	0.8974026
ILMN_1748626	77.5131	0.4610389
ILMN_1724508	74.00539	0.5935065
ILMN_1685713	73.63699	0.6181818
ILMN_1748483	75.0141	0.5545455
ILMN_1813280	75.18146	0.5467532
ILMN_1679169	91.11498	0.2064935
ILMN_1657715	63.77184	0.9974026
ILMN_1656182	176.4404	0.01558442
ILMN_1757601	68.55196	0.8779221
ILMN_1690970	90.66764	0.2090909
ILMN_1724230	286.2668	0.001298701
ILMN_1793148	69.74879	0.8285714
ILMN_1705496	70.49939	0.7844156
ILMN_1685125	103.9412	0.1142857
ILMN_1797398	68.74583	0.8701299
ILMN_1792532	73.56742	0.6194805
ILMN_1789690	73.35685	0.6311688
ILMN_1751146	71.10586	0.7545455
ILMN_1687112	70.37476	0.7961039
ILMN_3209845	80.19256	0.3753247
ILMN_3286350	67.67065	0.9155844
ILMN_1771861	82.6051	0.3233766
ILMN_1663416	6261.997	0
ILMN_1767929	78.6053	0.425974
ILMN_1678318	70.97656	0.761039
ILMN_1719678	85.4156	0.2701299
ILMN_1717264	119.4665	0.06623377
ILMN_1665621	101.1164	0.125974
ILMN_1679371	78.09576	0.4441558
ILMN_1679867	102.8097	0.1168831
ILMN_1652745	71.42594	0.7298701
ILMN_1676596	70.48045	0.787013
ILMN_1766894	84.13714	0.287013
ILMN_1686514	118.6222	0.06623377
ILMN_1698519	162.0832	0.02207792
ILMN_1652430	68.47102	0.8831169
ILMN_1718352	87.05905	0.2506494
ILMN_1721700	101.6334	0.1220779
ILMN_1814909	81.81101	0.3376623
ILMN_1754535	105.7657	0.1077922
ILMN_1695960	88.47636	0.2298701
ILMN_1658571	68.83764	0.864935
ILMN_1689604	78.36288	0.4324675
ILMN_1752406	73.85918	0.6064935
ILMN_1684166	157.6979	0.02597403
ILMN_1659038	66.46507	0.9584416
ILMN_1677124	71.6235	0.7116883
ILMN_1724394	66.33279	0.9597403
ILMN_1656401	78.7897	0.4194805
ILMN_1808218	74.84869	0.561039
ILMN_1810431	183.6037	0.01558442
ILMN_1800701	108.6569	0.0961039
ILMN_3230646	74.02607	0.5935065
ILMN_3199454	68.10932	0.8974026
ILMN_1711965	82.74687	0.3220779
ILMN_1736461	111.1417	0.08961039
ILMN_1775236	65.56705	0.9831169
ILMN_1801104	245.4702	0.005194805
ILMN_1658631	88.24788	0.2298701
ILMN_1677732	78.52549	0.4285714
ILMN_1712886	78.50392	0.4285714
ILMN_1696027	713.4366	0
ILMN_1789086	109.9272	0.08961039
ILMN_1656772	70.64618	0.7792208
ILMN_1768072	88.31705	0.2298701
ILMN_1678325	87.14507	0.2506494
ILMN_3201157	69.82533	0.8220779
ILMN_1665086	66.89969	0.9402598
ILMN_1704627	80.86612	0.361039
ILMN_2042305	74.49812	0.5779221
ILMN_1770818	146.1642	0.03376623
ILMN_1709615	74.82726	0.5623376
ILMN_1776386	144.5827	0.03506494
ILMN_1653286	76.71038	0.4896104
ILMN_3281128	66.87473	0.9402598
ILMN_3204619	72.94193	0.651948
ILMN_1740644	69.42264	0.8415585
ILMN_1758678	92.27695	0.1974026
ILMN_1762995	76.17747	0.5116883
ILMN_1749716	84.39557	0.2831169
ILMN_1789924	74.38309	0.5831169
ILMN_1670716	79.80083	0.3857143
ILMN_1685409	63.19224	0.9974026
ILMN_3283155	2966.978	0
ILMN_1778291	115.781	0.07922078
ILMN_1653437	70.49397	0.7857143
ILMN_1681996	79.37325	0.4
ILMN_1697006	123.3611	0.05714286
ILMN_2200799	94.5686	0.1805195
ILMN_1765686	133.3667	0.04675325
ILMN_1661853	75.20611	0.5454546
ILMN_1667650	96.04127	0.1688312
ILMN_1680799	72.31829	0.6818182
ILMN_3292082	84.10635	0.287013
ILMN_3215569	70.76619	0.774026
ILMN_1673397	82.10773	0.3324675
ILMN_1786545	77.94135	0.451948
ILMN_1759698	85.10844	0.2727273
ILMN_1790984	164.2327	0.02077922
ILMN_1702620	84.78386	0.2766234
ILMN_1737297	264.6891	0.002597403
ILMN_1675281	72.57697	0.6675324
ILMN_1793460	76.46747	0.4961039
ILMN_1679631	89.55465	0.2194805
ILMN_1669443	83.55956	0.2987013
ILMN_1677320	65.45318	0.9857143
ILMN_1745214	112.3859	0.08571429
ILMN_1811866	135.506	0.04415584
ILMN_1785455	71.64934	0.7116883
ILMN_1677959	78.32767	0.4337662
ILMN_1686925	68.03859	0.8974026
ILMN_1756407	270.8497	0.002597403
ILMN_1786382	77.18066	0.4688312
ILMN_1728798	78.28056	0.4350649
ILMN_1773175	331.9598	0
ILMN_1674953	72.70097	0.6597403
ILMN_1764226	92.134	0.1974026
ILMN_3246497	75.91256	0.5194805
ILMN_1666315	70.73716	0.7753247
ILMN_1727365	78.53065	0.4285714
ILMN_1690846	86.31601	0.2584416
ILMN_3244550	79.36217	0.4
ILMN_1790411	85.36141	0.2701299
ILMN_1664228	70.13331	0.8038961
ILMN_1700453	74.30855	0.5831169
ILMN_1735957	77.2573	0.4662338
ILMN_1814575	70.20101	0.8025974
ILMN_1796758	73.27741	0.6337662
ILMN_1764886	71.3395	0.7350649
ILMN_1776659	75.43753	0.5337662
ILMN_1701521	89.31924	0.2194805
ILMN_1744754	71.2037	0.7480519
ILMN_1780923	70.30555	0.8
ILMN_1777901	84.30363	0.2857143
ILMN_1789957	87.12556	0.2506494
ILMN_3248595	96.32507	0.1675325
ILMN_1757084	71.94923	0.6909091
ILMN_3278572	67.20939	0.9324675
ILMN_3202093	124.4277	0.05584415
ILMN_1671202	87.40309	0.2415584
ILMN_1722012	86.29731	0.2584416
ILMN_1773958	80.61703	0.3649351
ILMN_1653865	76.37208	0.5
ILMN_2152028	92.24581	0.1974026
ILMN_1713320	125.5578	0.05454545
ILMN_1664254	82.00773	0.3337662
ILMN_3286312	72.83266	0.6545454
ILMN_3209806	80.83865	0.3623376
ILMN_1672000	74.84109	0.561039
ILMN_1678280	99.03902	0.1480519
ILMN_1652297	71.88605	0.6948052
ILMN_1712405	84.35814	0.2844156
ILMN_3276971	89.70792	0.2168831
ILMN_3200492	69.95084	0.812987
ILMN_1668615	104.8421	0.1116883
ILMN_1767318	92.30833	0.1974026
ILMN_1672428	79.46185	0.3961039
ILMN_1794711	82.75759	0.3220779
ILMN_1738032	127.7404	0.05324675
ILMN_1725872	70.14741	0.8038961
ILMN_1757072	1238.775	0
ILMN_1774242	75.60476	0.5285714
ILMN_1810900	77.2492	0.4675325
ILMN_1779032	79.88981	0.3831169
ILMN_1666024	72.63374	0.6610389
ILMN_1808185	70.96571	0.7623377
ILMN_1664379	79.15128	0.4038961
ILMN_1663935	66.38729	0.9597403
ILMN_1712325	68.49485	0.8805195
ILMN_3292320	108.2164	0.09740259
ILMN_3212461	71.12894	0.7532467
ILMN_1693286	73.9404	0.6012987
ILMN_1796419	71.18166	0.7506493
ILMN_1667001	70.2439	0.8012987
ILMN_1693223	87.46057	0.2415584
ILMN_1654641	72.10328	0.687013
ILMN_1710112	66.41217	0.9584416
ILMN_1652319	101.7091	0.1220779
ILMN_1666970	78.70728	0.4233766
ILMN_1665365	84.98604	0.2727273
ILMN_1702772	86.25721	0.2584416
ILMN_1652611	82.75318	0.3220779
ILMN_1700367	144.4713	0.03636364
ILMN_3274226	91.3054	0.2051948
ILMN_3201556	117.2261	0.07402597
ILMN_1810082	81.32028	0.3480519
ILMN_3216275	71.06794	0.7558442
ILMN_3289963	73.47313	0.6233766
ILMN_1656176	72.83851	0.6545454
ILMN_1668114	83.93534	0.2909091
ILMN_1810567	93.46397	0.1922078
ILMN_1679060	148.829	0.03116883
ILMN_1676011	74.04125	0.5922078
ILMN_1750212	82.24554	0.3272727
ILMN_1683460	74.38497	0.5831169
ILMN_1667532	63.85138	0.9974026
ILMN_3275771	192.896	0.01428571
ILMN_1657914	70.92175	0.7623377
ILMN_1812043	74.68551	0.5688311
ILMN_1672205	74.4697	0.5792208
ILMN_1711599	137.563	0.04155844
ILMN_1705329	69.88642	0.8194805
ILMN_1653314	123.385	0.05714286
ILMN_1658491	78.26697	0.4350649
ILMN_1688380	67.45016	0.9207792
ILMN_1662473	65.93839	0.9714286
ILMN_3201658	73.25391	0.635065
ILMN_3278137	102.5899	0.1168831
ILMN_1759913	79.65656	0.3909091
ILMN_1767404	70.07912	0.8116883
ILMN_3200921	330.3386	0
ILMN_3279712	183.2054	0.01558442
ILMN_1654226	92.02998	0.2
ILMN_1779615	70.55754	0.7831169
ILMN_1758259	96.33782	0.1662338
ILMN_1652685	75.43147	0.5337662
ILMN_1676613	68.75385	0.8701299
ILMN_1662143	88.07545	0.2311688
ILMN_1709910	70.26339	0.8012987
ILMN_1664597	84.57668	0.2818182
ILMN_1693001	113.067	0.08311688
ILMN_1694382	68.1296	0.8974026
ILMN_1676335	71.48932	0.7246753
ILMN_1729689	74.14008	0.5883117
ILMN_1784597	79.82536	0.3857143
ILMN_3239000	156.3834	0.02597403
ILMN_1665574	77.78968	0.4545455
ILMN_1805747	148.3139	0.03116883
ILMN_2136989	141.5634	0.03896104
