PROBE_ID	7677153059_A.VALUE	7677153059_A.Detection Pval
ILMN_3273399	96.48668	0.6974026
ILMN_3177689	106.0472	0.261039
ILMN_3254147	111.5536	0.1493506
ILMN_3253310	94.85271	0.8025974
ILMN_3185313	132.3839	0.05064935
ILMN_3261175	93.84406	0.8597403
ILMN_3251837	97.47096	0.6298701
ILMN_3234152	97.30981	0.6415585
ILMN_3232908	112.4354	0.1415584
ILMN_3188342	104.7497	0.3051948
ILMN_3257342	95.03036	0.7948052
ILMN_3272723	89.81436	0.9766234
ILMN_3181828	98.08471	0.5935065
ILMN_3178298	98.74477	0.5766234
ILMN_3176954	106.0031	0.261039
ILMN_3268083	141.5241	0.04285714
ILMN_3271711	141.2915	0.04285714
ILMN_3193231	122.8913	0.07402597
ILMN_3259973	97.65127	0.6246753
ILMN_3270368	101.7549	0.3948052
ILMN_3193903	96.71742	0.6831169
ILMN_3255555	100.0299	0.4883117
ILMN_3183065	100.5299	0.4649351
ILMN_3179628	101.4226	0.4220779
ILMN_3268398	95.41593	0.761039
ILMN_3258717	104.5859	0.3090909
ILMN_3261747	157.0509	0.02857143
ILMN_3247452	1631.086	0
ILMN_3271218	101.4663	0.4194805
ILMN_3194755	101.5651	0.4077922
ILMN_3177323	97.65824	0.6246753
ILMN_3184595	111.2191	0.1558442
ILMN_3182822	126.7437	0.06493507
ILMN_3259283	101.6762	0.4
ILMN_3190337	115.1233	0.1103896
ILMN_3266802	105.4472	0.2805195
ILMN_3256636	103.2281	0.3467532
ILMN_3261554	112.0045	0.1441558
ILMN_3185092	111.8826	0.1441558
ILMN_3238411	103.8215	0.3337662
ILMN_3187530	107.2218	0.2324675
ILMN_3232912	104.186	0.3220779
ILMN_3185130	105.513	0.2792208
ILMN_3261594	98.6976	0.5766234
ILMN_3187231	99.42712	0.525974
ILMN_3263694	176.0294	0.01428571
ILMN_3271179	108.7101	0.2012987
ILMN_3191636	103.2608	0.3467532
ILMN_3255978	97.00414	0.6610389
ILMN_3267674	96.90163	0.6701299
ILMN_3258313	98.99451	0.5571429
ILMN_3268028	119.9756	0.08441558
ILMN_3185020	93.21482	0.8857143
ILMN_3266711	104.5371	0.312987
ILMN_3190247	93.91956	0.8532467
ILMN_3187763	117.4	0.0987013
ILMN_3266894	128.1983	0.05844156
ILMN_3177615	92.71345	0.9077922
ILMN_3249147	96.31094	0.7103896
ILMN_3195658	94.34847	0.8298701
ILMN_3272129	99.90861	0.5012987
ILMN_3191893	99.78518	0.5116883
ILMN_3270559	94.02859	0.8454546
ILMN_3195954	100.7146	0.4571429
ILMN_3272424	96.93784	0.6649351
ILMN_3181507	104.0576	0.3220779
ILMN_3270629	97.51117	0.6298701
ILMN_3253755	95.30809	0.7688312
ILMN_3181881	102.1404	0.3857143
ILMN_3252338	97.05722	0.6610389
ILMN_3186503	106.1139	0.2597403
ILMN_3255668	92.71796	0.9064935
ILMN_3181310	108.288	0.212987
ILMN_3256228	105.9801	0.2636364
ILMN_3258657	122.3614	0.07662338
ILMN_3188196	100.482	0.4662338
ILMN_3178826	89.90079	0.9753247
ILMN_3255720	104.5157	0.312987
ILMN_3181783	94.86297	0.8012987
ILMN_3265356	97.31308	0.6415585
ILMN_3263702	124.666	0.07012987
ILMN_3176832	102.6132	0.3688312
ILMN_3258356	129.1432	0.05584415
ILMN_3262020	108.2771	0.212987
ILMN_3177454	92.00378	0.9311689
ILMN_3191393	91.58525	0.9402598
ILMN_3178013	101.6165	0.4038961
ILMN_3254481	97.17782	0.648052
ILMN_3269225	96.19724	0.7181818
ILMN_3269484	112.5486	0.1415584
ILMN_3252158	99.71508	0.5142857
ILMN_3179994	106.6474	0.2480519
ILMN_3268238	100.3281	0.4753247
ILMN_3191192	111.8525	0.1441558
ILMN_3190192	98.9654	0.5597402
ILMN_3266851	102.1142	0.3883117
ILMN_3259884	106.0618	0.2597403
ILMN_3184670	99.6224	0.5194805
ILMN_3187648	123.5108	0.07402597
ILMN_3274006	106.2697	0.2558441
ILMN_3182863	100.394	0.4714286
ILMN_3259761	97.21373	0.6467533
ILMN_3272347	134.4562	0.04805195
ILMN_3270473	99.06101	0.5506493
ILMN_3176146	99.45622	0.5246753
ILMN_3267831	105.1624	0.2844156
ILMN_3259909	94.30338	0.8337662
ILMN_3253031	95.72481	0.7493507
ILMN_3194493	99.36743	0.5324675
ILMN_3267760	574.2411	0
ILMN_3274024	101.5673	0.4077922
ILMN_3273247	93.38086	0.8831169
ILMN_3272764	105.6917	0.2766234
ILMN_3196296	147.7897	0.03506494
ILMN_3191588	97.51307	0.6298701
ILMN_3192439	108.663	0.2038961
ILMN_3268911	94.88705	0.8012987
ILMN_3254108	91.62818	0.938961
ILMN_3191831	149.2853	0.03506494
ILMN_3264549	103.3154	0.3441558
ILMN_3185144	122.6717	0.07532468
ILMN_3247434	99.23409	0.5467532
ILMN_3267275	115.4061	0.1090909
ILMN_3268547	101.9789	0.3909091
ILMN_3182304	94.81009	0.8051948
ILMN_3262300	95.85491	0.7441558
ILMN_3180294	104.548	0.312987
ILMN_3190167	108.1076	0.212987
ILMN_3256009	126.8863	0.06363636
ILMN_3194711	92.52989	0.9155844
ILMN_3234254	151.8211	0.03376623
ILMN_3253692	88.01337	0.9909091
ILMN_3186462	116.9638	0.1
ILMN_3256029	100.6465	0.4610389
ILMN_3179565	115.2513	0.1090909
ILMN_3184502	100.0572	0.4857143
ILMN_3267429	95.7412	0.7493507
ILMN_3191918	103.5264	0.338961
ILMN_3193858	120.6622	0.08051948
ILMN_3197504	100.3638	0.4714286
ILMN_3263423	94.31853	0.8311688
ILMN_3267017	638.1943	0
ILMN_3256725	95.34067	0.7649351
ILMN_3252750	142.6885	0.04285714
ILMN_3256478	197.3038	0.006493506
ILMN_3259977	100.9453	0.4506494
ILMN_3180843	96.60223	0.6935065
ILMN_3260101	104.5154	0.312987
ILMN_3269995	105.98	0.2636364
ILMN_3185118	103.3138	0.3441558
ILMN_3267076	94.11286	0.8428571
ILMN_3189463	97.75847	0.612987
ILMN_3238491	176.397	0.01428571
ILMN_3176268	100.5752	0.4636364
ILMN_3269108	100.0593	0.4831169
ILMN_3268932	100.0943	0.4818182
ILMN_3192377	99.29944	0.5441558
ILMN_3191369	101.8221	0.3935065
ILMN_3176561	104.1658	0.3220779
ILMN_3235051	132.1489	0.05064935
ILMN_3188174	95.1622	0.7844156
ILMN_3187836	100.3128	0.4753247
ILMN_3264308	92.39568	0.9181818
ILMN_3234081	98.42712	0.5896104
ILMN_3189972	102.3555	0.3779221
ILMN_3247743	95.70518	0.7519481
ILMN_3192780	102.6309	0.3688312
ILMN_3269245	150.0173	0.03506494
ILMN_3187554	126.3814	0.06493507
ILMN_3262263	139.2161	0.04285714
ILMN_3187758	104.141	0.3220779
ILMN_3236481	178.2244	0.01428571
ILMN_3191239	96.74113	0.6818182
ILMN_3263601	127.8485	0.05974026
ILMN_3187470	344.7233	0
ILMN_3176937	97.91122	0.6038961
ILMN_3259148	94.27048	0.8350649
ILMN_3266304	102.9871	0.3532467
ILMN_3269351	93.82952	0.864935
ILMN_3194581	115.8842	0.1038961
ILMN_3255144	146.4561	0.03766234
ILMN_3254973	102.191	0.3818182
ILMN_3268199	92.09142	0.9272727
ILMN_3258424	232.9542	0.003896104
ILMN_3181963	97.56992	0.6272727
ILMN_3269377	91.40608	0.9454545
ILMN_3178471	89.19283	0.9857143
ILMN_3181833	99.5022	0.5246753
ILMN_3232519	118.8978	0.09090909
ILMN_3183143	92.70086	0.9077922
ILMN_3258046	100.3837	0.4714286
ILMN_3270676	94.66158	0.8155844
ILMN_3187873	96.75368	0.6805195
ILMN_3272996	6516.441	0
ILMN_3253891	106.6982	0.2454545
ILMN_3192046	103.0145	0.3532467
ILMN_3193999	100.4454	0.4701299
ILMN_3273996	104.0047	0.3220779
ILMN_3177833	103.9113	0.3272727
ILMN_3254292	101.4805	0.4181818
ILMN_3183318	108.332	0.212987
ILMN_3266482	6206.507	0
ILMN_3271724	103.8427	0.3298701
ILMN_3264711	92.71638	0.9064935
ILMN_3191541	98.3684	0.5896104
ILMN_3272441	91.67302	0.938961
ILMN_3268023	96.19009	0.7181818
ILMN_3272518	93.92664	0.8532467
ILMN_3262156	108.3645	0.2116883
ILMN_3265193	106.7793	0.2441558
ILMN_3187210	98.66013	0.5792208
ILMN_3252359	98.52657	0.5844156
ILMN_3178830	99.84709	0.5025974
ILMN_3264753	94.45052	0.8272727
ILMN_3266669	93.76353	0.8675325
ILMN_3192289	120.4317	0.08311688
ILMN_3263099	107.0826	0.2350649
ILMN_3265014	108.7071	0.2012987
ILMN_3267304	100.6825	0.4584416
ILMN_3263918	187.6525	0.01038961
ILMN_3261514	104.3434	0.3181818
ILMN_3185052	105.263	0.2831169
ILMN_3262669	100.8224	0.4532467
ILMN_3238053	2316.012	0
ILMN_3253120	99.93322	0.4974026
ILMN_3255642	105.0893	0.287013
ILMN_3269123	100.44	0.4701299
ILMN_3184315	209.9952	0.005194805
ILMN_3178278	158.5453	0.02857143
ILMN_3181759	101.0605	0.4441558
ILMN_3268832	97.42498	0.6337662
ILMN_3191263	94.29667	0.8337662
ILMN_3261387	103.3979	0.3428572
ILMN_3191668	95.41031	0.761039
ILMN_3192316	201.4636	0.005194805
ILMN_3268784	103.112	0.3506494
ILMN_3260721	102.0958	0.3883117
ILMN_3259774	91.12938	0.9545454
ILMN_3267476	100.8311	0.4532467
ILMN_3253850	98.46879	0.5883117
ILMN_3259236	94.27751	0.8350649
ILMN_3260982	143.3264	0.04285714
ILMN_3184518	100.7363	0.4571429
ILMN_3191227	121.297	0.07922078
ILMN_3265208	100.4563	0.4688312
ILMN_3263940	99.33579	0.5389611
ILMN_3260111	104.4767	0.312987
ILMN_3180420	1545.794	0
ILMN_3238067	95.97374	0.7311688
ILMN_3272227	102.1555	0.3831169
ILMN_3253314	101.1806	0.438961
ILMN_3176853	95.60262	0.7532467
ILMN_3187273	110.7342	0.1662338
ILMN_3265183	101.3091	0.4324675
ILMN_3177042	115.1997	0.1090909
ILMN_3256017	128.409	0.05584415
ILMN_3187741	132.1994	0.05064935
ILMN_3178397	105.3851	0.2805195
ILMN_3270813	98.20016	0.5896104
ILMN_3244041	88.67039	0.9896104
ILMN_3255931	103.3329	0.3441558
ILMN_3255569	119.1909	0.08701298
ILMN_3191988	95.10883	0.7857143
ILMN_3273363	102.9073	0.3571429
ILMN_3268707	98.59781	0.5818182
ILMN_3259213	101.126	0.4402598
ILMN_3272356	116.1087	0.1012987
ILMN_3176064	98.49561	0.587013
ILMN_3187362	275.5337	0
ILMN_3255598	105.554	0.2792208
ILMN_3261601	137.0517	0.04285714
ILMN_3256748	101.8565	0.3935065
ILMN_3191902	94.73457	0.8103896
ILMN_3273456	103.1736	0.3467532
ILMN_3270846	137.3834	0.04285714
ILMN_3181916	103.2121	0.3467532
ILMN_3180628	104.9163	0.2987013
ILMN_3243603	128.3649	0.05714286
ILMN_3268214	96.58719	0.6935065
ILMN_3252621	98.94058	0.5597402
ILMN_3264112	8594.862	0
ILMN_3258546	98.34718	0.5896104
ILMN_3265021	103.9672	0.3233766
ILMN_3263076	89.37327	0.9831169
ILMN_3181136	94.30621	0.8324676
ILMN_3178252	1081.536	0
ILMN_3183573	96.46712	0.7
ILMN_3255260	102.3448	0.3779221
ILMN_3272436	96.09326	0.7181818
ILMN_3236965	97.82857	0.6077922
ILMN_3259124	98.89648	0.5623376
ILMN_3193687	95.37543	0.7649351
ILMN_3267568	97.31855	0.6402597
ILMN_3182996	105.9695	0.2636364
ILMN_3235690	116.426	0.1012987
ILMN_3178295	99.37702	0.5311688
ILMN_3258698	96.32677	0.7077922
ILMN_3179396	128.2786	0.05844156
ILMN_3190392	104.784	0.3025974
ILMN_3252072	96.76118	0.6805195
ILMN_3181221	114.4006	0.1168831
ILMN_3187843	98.12933	0.5922078
ILMN_3270043	101.6798	0.4
ILMN_3268962	107.1303	0.2337662
ILMN_3194217	2941.188	0
ILMN_3270683	96.55465	0.6948052
ILMN_3179844	106.9523	0.2376623
ILMN_3254413	105.3335	0.2831169
ILMN_3270479	115.3748	0.1090909
ILMN_3273185	104.5868	0.3090909
ILMN_3183896	101.4399	0.4207792
ILMN_3256894	105.0877	0.287013
ILMN_3178544	105.5707	0.2779221
ILMN_3182020	242.3905	0.002597403
ILMN_3185234	99.11406	0.5493507
ILMN_3240773	113.9974	0.1207792
ILMN_3177250	96.78947	0.6805195
ILMN_3267852	137.3782	0.04285714
ILMN_3190465	101.2642	0.4350649
ILMN_3251901	122.2304	0.07662338
ILMN_3176214	100.6055	0.4623377
ILMN_3256751	107.0903	0.2337662
ILMN_3180291	135.1561	0.04545455
ILMN_3182868	94.52283	0.8220779
ILMN_3259809	113.4352	0.1285714
ILMN_3183346	91.96378	0.9311689
ILMN_3265505	97.57073	0.6272727
ILMN_3180960	94.64285	0.8155844
ILMN_3257429	101.9335	0.3909091
ILMN_3254519	103.0424	0.3532467
ILMN_3255741	104.0309	0.3220779
ILMN_3252167	96.45624	0.7025974
ILMN_3187744	100.7453	0.4571429
ILMN_3269342	92.01656	0.9298701
ILMN_3269141	93.85311	0.8584415
ILMN_3261342	99.67377	0.5168831
ILMN_3259138	95.86768	0.7415584
ILMN_3266294	104.5205	0.312987
ILMN_3181397	94.35635	0.8298701
ILMN_3265143	908.3245	0
ILMN_3257178	120.2034	0.08441558
ILMN_3272658	93.92889	0.8532467
ILMN_3181723	101.1059	0.4428571
ILMN_3187903	95.09238	0.7883117
ILMN_3270993	102.8647	0.3584416
ILMN_3191416	101.3013	0.4337662
ILMN_3251910	96.3325	0.7064935
ILMN_3182735	172.0598	0.01558442
ILMN_3272096	119.9449	0.08441558
ILMN_3182120	107.5032	0.2272727
ILMN_3271952	96.7669	0.6805195
ILMN_3251820	95.66498	0.7519481
ILMN_3273222	94.55991	0.8207792
ILMN_3248132	151.9215	0.03376623
ILMN_3255336	93.00402	0.8948052
ILMN_3181543	95.89485	0.7376623
ILMN_3194248	306.3825	0
ILMN_3269373	91.5498	0.9402598
ILMN_3272733	101.9193	0.3922078
ILMN_3269052	130.8813	0.05064935
ILMN_3252446	121.9898	0.07792208
ILMN_3270833	165.2695	0.02467532
ILMN_3255511	89.55965	0.9792208
ILMN_3236239	286.0561	0
ILMN_3232254	104.9861	0.2935065
ILMN_3188722	103.8396	0.3298701
ILMN_3190596	130.7289	0.05064935
ILMN_3266128	4445.03	0
ILMN_3259176	102.0524	0.3896104
ILMN_3264822	91.93993	0.9324675
ILMN_3188357	113.5725	0.1285714
ILMN_3266471	160.2624	0.02597403
ILMN_3185263	119.2363	0.08701298
ILMN_3234410	122.3753	0.07662338
ILMN_3184741	102.3178	0.3779221
ILMN_3267012	93.38964	0.8831169
ILMN_3193918	94.53188	0.8220779
ILMN_3267777	94.64407	0.8155844
ILMN_3177271	183.31	0.01038961
ILMN_3256868	120.418	0.08311688
ILMN_3269852	89.45347	0.9805195
ILMN_3252960	96.33336	0.7064935
ILMN_3266944	225.309	0.003896104
ILMN_3257145	96.98588	0.6610389
ILMN_3263007	102.0572	0.3896104
ILMN_3259899	102.1382	0.3857143
ILMN_3260859	112.8286	0.1376623
ILMN_3184950	103.908	0.3285714
ILMN_3188541	96.64629	0.6909091
ILMN_3272546	92.14258	0.9233766
ILMN_3259185	97.93428	0.6038961
ILMN_3191898	100.3076	0.4753247
ILMN_3268119	97.5528	0.6285715
ILMN_3264989	107.6871	0.2233766
ILMN_3269021	108.2371	0.212987
ILMN_3186902	108.408	0.2103896
ILMN_3236732	139.9453	0.04285714
ILMN_3258171	106.7677	0.2441558
ILMN_3177654	95.02448	0.7948052
ILMN_3270804	99.79412	0.5116883
ILMN_3255971	138.6775	0.04285714
ILMN_3254492	473.5372	0
ILMN_3182451	98.51565	0.5844156
ILMN_3258914	145.4969	0.04025974
ILMN_3271138	110.5725	0.1727273
ILMN_3270430	106.848	0.2428571
ILMN_3193623	205.4449	0.005194805
ILMN_3251876	91.82167	0.9350649
ILMN_3254278	104.592	0.3090909
ILMN_3183794	102.737	0.3636364
ILMN_3264387	93.13213	0.8896104
ILMN_3259374	96.22815	0.7155844
ILMN_3182912	92.94619	0.8974026
ILMN_3263968	107.3463	0.2324675
ILMN_3241692	114.7194	0.1168831
ILMN_3179620	122.7962	0.07532468
ILMN_3268717	110.9688	0.161039
ILMN_3252033	103.3045	0.3441558
ILMN_3193094	111.448	0.1493506
ILMN_3259146	190.5716	0.007792208
ILMN_3182762	159.6444	0.02857143
ILMN_3259223	368.3247	0
ILMN_3270528	105.0523	0.2883117
ILMN_3194067	95.31942	0.7688312
ILMN_3182069	113.854	0.1233766
ILMN_3263290	141.9409	0.04285714
ILMN_3252185	101.1064	0.4428571
ILMN_3268919	95.96165	0.7311688
ILMN_3187595	94.98744	0.7974026
ILMN_3183003	105.7817	0.2701299
ILMN_3189252	103.5884	0.338961
ILMN_3255269	96.94263	0.6649351
ILMN_3259553	107.2305	0.2324675
ILMN_3188631	92.3382	0.9181818
ILMN_3260133	100.1347	0.4805195
ILMN_3235196	131.3164	0.05064935
ILMN_3264629	102.547	0.3701299
ILMN_3188162	95.93835	0.7350649
ILMN_3180831	89.22873	0.9844156
ILMN_3264066	101.6143	0.4038961
ILMN_3187628	95.238	0.7753247
ILMN_3187435	97.33116	0.6402597
ILMN_3268507	100.4848	0.4662338
ILMN_3192034	101.1617	0.438961
ILMN_3190226	96.26839	0.7142857
ILMN_3271122	825.4797	0
ILMN_3269006	94.27304	0.8350649
ILMN_3271581	96.63129	0.6909091
ILMN_3195119	98.60909	0.5818182
ILMN_3188449	134.07	0.04805195
ILMN_3254819	111.3488	0.1532468
ILMN_3254322	13690.99	0
ILMN_3254984	110.7201	0.1662338
ILMN_3269460	107.0433	0.2350649
ILMN_3187754	103.756	0.3363636
ILMN_3185223	99.38313	0.5298702
ILMN_3273069	100.3272	0.4753247
ILMN_3262761	93.94821	0.8532467
ILMN_3273229	122.5444	0.07532468
ILMN_3260546	93.12276	0.8922078
ILMN_3266783	97.21178	0.6467533
ILMN_3176709	94.52133	0.8233766
ILMN_3273144	95.47143	0.7597402
ILMN_3180498	101.5742	0.4051948
ILMN_3270310	92.04606	0.9298701
ILMN_3183755	100.2847	0.4753247
ILMN_3267232	101.6195	0.4038961
ILMN_3252785	125.4325	0.06883117
ILMN_3181347	114.5346	0.1168831
ILMN_3272714	99.70792	0.5142857
ILMN_3182422	127.2235	0.06363636
ILMN_3253560	132.9768	0.05064935
ILMN_3176828	103.0527	0.3532467
ILMN_3254666	100.8609	0.451948
ILMN_3185429	99.35424	0.5324675
ILMN_3262645	96.1503	0.7181818
ILMN_3184682	104.2181	0.3207792
ILMN_3189005	108.5811	0.2038961
ILMN_3254046	100.0809	0.4818182
ILMN_3259180	103.0296	0.3532467
ILMN_3249161	95.4205	0.761039
ILMN_3176202	100.5747	0.4636364
ILMN_3273198	100.5164	0.4649351
ILMN_3257475	140.8586	0.04285714
ILMN_3181011	90.47079	0.9662338
ILMN_3268304	102.4502	0.3753247
ILMN_3184582	97.36258	0.638961
ILMN_3255770	102.8667	0.3584416
ILMN_3179309	92.72813	0.9064935
ILMN_3268697	135.3989	0.04545455
ILMN_3178621	97.45059	0.6311688
ILMN_3270411	102.3884	0.3766234
ILMN_3188593	96.96249	0.6636364
ILMN_3256742	6473.792	0
ILMN_3259736	108.437	0.2077922
ILMN_3187403	320.9265	0
ILMN_3263864	234.7019	0.002597403
ILMN_3261022	150.2427	0.03506494
ILMN_3271587	127.6872	0.06233766
ILMN_3190019	103.0887	0.3519481
ILMN_3262217	100.8992	0.451948
ILMN_3194432	106.6373	0.2493507
ILMN_3270896	97.9504	0.6038961
ILMN_3270315	98.85844	0.5649351
ILMN_3181356	92.27968	0.9207792
ILMN_3263585	93.11343	0.8922078
ILMN_3187713	98.7542	0.574026
ILMN_3269904	108.3717	0.2116883
ILMN_3266725	120.3998	0.08311688
ILMN_3177840	97.37926	0.6363636
ILMN_3188800	96.08863	0.7181818
ILMN_3270626	96.45677	0.7025974
ILMN_3252395	99.93455	0.4974026
ILMN_3272374	96.67802	0.6857143
ILMN_3195903	98.54656	0.5844156
ILMN_3253637	94.392	0.8285714
ILMN_3177176	96.89103	0.6727273
ILMN_3255826	115.2265	0.1090909
ILMN_3267309	98.1813	0.5909091
ILMN_3259687	96.97788	0.6636364
ILMN_3259712	119.9307	0.08441558
ILMN_3263533	116.8046	0.1
ILMN_3182942	102.7366	0.3636364
ILMN_3263018	98.32201	0.5896104
ILMN_3191030	120.5398	0.08181818
ILMN_3255035	114.7292	0.1168831
ILMN_3187300	110.5123	0.174026
ILMN_3272590	106.5392	0.2519481
ILMN_3261875	104.578	0.3090909
ILMN_3193796	113.2386	0.1298701
ILMN_3271858	111.3061	0.1545455
ILMN_3187479	185.0961	0.01038961
ILMN_3188132	87.26398	0.9935065
ILMN_3255202	104.4599	0.3142857
ILMN_3258499	143.2585	0.04285714
ILMN_3234948	119.3792	0.08571429
ILMN_3256004	557.2733	0
ILMN_3267286	94.47128	0.8272727
ILMN_3268067	97.58458	0.6272727
ILMN_3191596	101.6233	0.4038961
ILMN_3258346	101.8367	0.3935065
ILMN_3187586	106.0392	0.261039
ILMN_3269005	95.03622	0.7922078
ILMN_3258730	99.7017	0.5142857
ILMN_3179802	110.344	0.1779221
ILMN_3238031	97.60463	0.6272727
ILMN_3248460	95.88525	0.738961
ILMN_3187379	103.9039	0.3285714
ILMN_3261345	1084.272	0
ILMN_3194394	102.4535	0.374026
ILMN_3270859	102.8246	0.361039
ILMN_3252903	96.1916	0.7181818
ILMN_3270442	95.89114	0.7376623
ILMN_3264073	387.2725	0
ILMN_3187429	127.4159	0.06363636
ILMN_3178284	97.52302	0.6298701
ILMN_3259560	119.4332	0.08571429
ILMN_3182981	108.1751	0.212987
ILMN_3260465	94.3887	0.8285714
ILMN_3269076	110.5233	0.174026
ILMN_3239684	109.9317	0.1844156
ILMN_3195563	134.2188	0.04805195
ILMN_3195376	103.4049	0.3428572
ILMN_3273493	222.4923	0.003896104
ILMN_3180409	102.8578	0.3597403
ILMN_3262355	96.88131	0.6727273
ILMN_3175715	114.2412	0.1207792
ILMN_3267319	108.7148	0.2012987
ILMN_3258887	93.07552	0.8948052
ILMN_3252113	120.465	0.08181818
ILMN_3175662	117.217	0.0987013
ILMN_3262691	103.4732	0.3402597
ILMN_3189188	97.68971	0.6207792
ILMN_3272267	113.1441	0.1311688
ILMN_3271872	101.2716	0.4350649
ILMN_3260148	103.4399	0.3415585
ILMN_3238283	149.0925	0.03506494
ILMN_3267559	95.19741	0.7792208
ILMN_3183936	111.1176	0.1584416
ILMN_3266014	99.05649	0.5506493
ILMN_3273706	134.205	0.04805195
ILMN_3189339	108.329	0.212987
ILMN_3231667	104.2619	0.3207792
ILMN_3233050	101.1892	0.438961
ILMN_3257864	87.25205	0.9935065
ILMN_3181400	105.8186	0.2688312
ILMN_3272613	104.6953	0.3064935
ILMN_3179392	99.58293	0.5207792
ILMN_3181439	174.4794	0.01558442
ILMN_3263443	100.0553	0.4857143
ILMN_3187317	108.6164	0.2038961
ILMN_3247621	105.415	0.2805195
ILMN_3261938	164.274	0.02467532
ILMN_3188156	110.7973	0.1636364
ILMN_3269119	100.6864	0.4584416
ILMN_3272595	101.2208	0.4376623
ILMN_3256375	100.3551	0.4727273
ILMN_3183544	8518.559	0
ILMN_3266197	125.4782	0.06883117
ILMN_3259479	99.80202	0.5116883
ILMN_3183990	97.41609	0.6337662
ILMN_3178698	94.74763	0.8103896
ILMN_3267820	91.10311	0.9545454
ILMN_3181695	260.4938	0.002597403
ILMN_3231979	96.67666	0.6857143
ILMN_3181328	98.17724	0.5909091
ILMN_3252795	100.1197	0.4805195
ILMN_3253527	103.8997	0.3298701
ILMN_3230403	95.23991	0.774026
ILMN_3188099	136.3036	0.04415584
ILMN_3233787	90.08543	0.9701298
ILMN_3192398	99.58871	0.5207792
ILMN_3196109	97.57339	0.6272727
ILMN_3267333	110.588	0.1727273
ILMN_3188477	100.5817	0.4636364
ILMN_3188976	99.42004	0.5272727
ILMN_3237196	98.23196	0.5896104
ILMN_3244571	94.77943	0.8051948
ILMN_3194276	101.7823	0.3935065
ILMN_3231935	99.96594	0.4922078
ILMN_3270706	97.34429	0.6402597
ILMN_3244638	98.85107	0.5649351
ILMN_3183470	95.84704	0.7454545
ILMN_3272081	95.1505	0.7857143
ILMN_3233132	113.6731	0.125974
ILMN_3233091	92.85377	0.9012987
ILMN_3189504	98.03798	0.5974026
ILMN_3244833	93.05845	0.8948052
ILMN_3272702	102.7061	0.3662338
ILMN_3274045	1133.298	0
ILMN_3272109	102.2086	0.3805195
ILMN_3253990	108.1611	0.212987
ILMN_3186853	91.12516	0.9545454
ILMN_3195138	99.23122	0.5467532
ILMN_3248619	89.75291	0.9766234
ILMN_3255996	108.3016	0.212987
ILMN_3265833	106.0278	0.261039
ILMN_3187770	103.9145	0.3272727
ILMN_3273909	92.48959	0.9168831
ILMN_3265338	143.3374	0.04285714
ILMN_3270866	130.3004	0.05194805
ILMN_3191861	104.771	0.3051948
ILMN_3268329	99.14245	0.5493507
ILMN_3274014	97.81839	0.6077922
ILMN_3249566	98.5359	0.5844156
ILMN_3188269	103.6979	0.3363636
ILMN_3273365	98.16455	0.5909091
ILMN_3253105	99.34974	0.5363637
ILMN_3267800	421.7075	0
ILMN_3184433	96.92185	0.6649351
ILMN_3271128	97.72517	0.612987
ILMN_3178320	96.98457	0.6610389
ILMN_3256445	94.80858	0.8051948
ILMN_3190972	128.0143	0.05974026
ILMN_3267438	108.2089	0.212987
ILMN_3248018	88.23979	0.9909091
ILMN_3182487	93.18882	0.8857143
ILMN_3190482	106.8912	0.2402597
ILMN_3270853	110.7245	0.1662338
ILMN_3181344	100.6926	0.4571429
ILMN_3244935	338.6196	0
ILMN_3183069	95.5164	0.7584416
ILMN_3273768	117.5291	0.0987013
ILMN_3237372	101.9625	0.3909091
ILMN_3273829	95.94021	0.7350649
ILMN_3188500	104.0818	0.3220779
ILMN_3272522	106.9391	0.238961
ILMN_3231804	96.89074	0.6727273
ILMN_3182898	100.5947	0.4623377
ILMN_3273491	157.5752	0.02857143
ILMN_3191789	94.4351	0.8272727
ILMN_3269331	99.57893	0.5207792
ILMN_3190283	105.6889	0.2766234
ILMN_3263451	98.3835	0.5896104
ILMN_3180071	96.77221	0.6805195
ILMN_3273017	109.6629	0.1883117
ILMN_3259120	101.5202	0.4116883
ILMN_3231538	94.37318	0.8285714
ILMN_3183750	219.2856	0.003896104
ILMN_3272237	97.714	0.612987
ILMN_3261837	97.54452	0.6285715
ILMN_3262298	103.0647	0.3519481
ILMN_3262629	99.41443	0.5272727
ILMN_3175634	96.65701	0.6883117
ILMN_3186408	103.2033	0.3467532
ILMN_3258190	91.4351	0.9428571
ILMN_3273065	240.9138	0.002597403
ILMN_3256970	92.22701	0.9220779
ILMN_3260026	90.91845	0.9571428
ILMN_3180343	90.77243	0.9623377
ILMN_3239757	97.89254	0.6051948
ILMN_3258136	100.8141	0.4532467
ILMN_3259593	92.97913	0.8961039
ILMN_3181361	89.42638	0.9805195
ILMN_3265391	100.01	0.4909091
ILMN_3253404	95.82718	0.7454545
ILMN_3269402	101.9019	0.3922078
ILMN_3192934	92.65401	0.9103896
ILMN_3242709	102.6963	0.3662338
ILMN_3273499	100.5016	0.4662338
ILMN_3188165	111.0636	0.1584416
ILMN_3272101	128.1879	0.05844156
ILMN_3269951	100.1252	0.4805195
ILMN_3249311	97.35264	0.6402597
ILMN_3176532	122.4688	0.07532468
ILMN_3260932	106.5962	0.2493507
ILMN_3192591	96.41354	0.7025974
ILMN_3232282	7700.57	0
ILMN_3193517	107.0478	0.2350649
ILMN_3176040	9417.757	0
