PROBE_ID	7677153062_C.VALUE	7677153062_C.Detection Pval
ILMN_1733692	71.86526	0.6714286
ILMN_1754441	77.6894	0.3597403
ILMN_1696990	67.1098	0.9454545
ILMN_3205914	68.39712	0.8831169
ILMN_1732096	67.53926	0.9285714
ILMN_3207217	73.16368	0.5974026
ILMN_3285216	70.00087	0.7948052
ILMN_1666310	75.8217	0.4376623
ILMN_1657147	64.46404	0.9909091
ILMN_3275799	68.52824	0.8753247
ILMN_3204838	178.7085	0.009090909
ILMN_1652967	74.85548	0.4961039
ILMN_3284584	2692.889	0
ILMN_1783864	71.59356	0.6857143
ILMN_1676765	2319.966	0
ILMN_1752146	71.0116	0.7207792
ILMN_1784901	85.4682	0.1948052
ILMN_1751023	116.3805	0.05064935
ILMN_1708049	69.50878	0.8207792
ILMN_1692982	69.75034	0.8038961
ILMN_1785462	77.18807	0.3831169
ILMN_1694331	113.4356	0.05194805
ILMN_3294919	82.79515	0.2415584
ILMN_1727153	98.32897	0.1051948
ILMN_3283977	92.60091	0.1311688
ILMN_1656636	71.97629	0.6662338
ILMN_1723855	79.97009	0.3038961
ILMN_1665781	303.4408	0
ILMN_1656527	77.55225	0.3662338
ILMN_1691366	79.39272	0.3116883
ILMN_1780711	218.1046	0.006493506
ILMN_1722171	77.55934	0.3662338
ILMN_1805403	79.43746	0.3116883
ILMN_1690954	76.08464	0.4298701
ILMN_3295030	70.31302	0.7701299
ILMN_3233930	1453.802	0
ILMN_1662550	66.2436	0.9701298
ILMN_1734580	69.22296	0.8337662
ILMN_1653995	81.34597	0.2753247
ILMN_3287309	98.03228	0.1051948
ILMN_1681308	75.86381	0.4363636
ILMN_1667507	78.08914	0.3493507
ILMN_3284597	72.82335	0.6181818
ILMN_3204590	76.14554	0.425974
ILMN_3241354	80.19759	0.3
ILMN_1692243	70.13819	0.7883117
ILMN_3285753	95.0584	0.1181818
ILMN_1780904	70.51789	0.7558442
ILMN_2130477	71.73338	0.6792208
ILMN_1722801	71.40232	0.6974026
ILMN_1671292	84.96494	0.2025974
ILMN_1656882	69.96725	0.7961039
ILMN_1672729	73.51321	0.5714286
ILMN_3202396	97.83557	0.1064935
ILMN_1718278	74.93346	0.4883117
ILMN_1796785	81.78815	0.2701299
ILMN_2254943	75.39443	0.4675325
ILMN_1722484	70.03212	0.7948052
ILMN_3291418	69.49297	0.8220779
ILMN_3216080	70.38891	0.7662337
ILMN_1685906	132.5525	0.03636364
ILMN_1740784	74.76847	0.5
ILMN_3286875	94.93434	0.1181818
ILMN_1802827	78.04054	0.3506494
ILMN_1700436	96.62363	0.1103896
ILMN_3243519	189.2739	0.009090909
ILMN_1787469	83.18436	0.2376623
ILMN_1666477	93.31229	0.1285714
ILMN_1800875	89.85185	0.1506494
ILMN_1722154	70.20739	0.7818182
ILMN_1682350	81.71021	0.2727273
ILMN_1717770	77.2752	0.3818182
ILMN_3284433	74.86507	0.4948052
ILMN_3293681	94.11211	0.125974
ILMN_1718997	74.97202	0.4883117
ILMN_1691243	76.86735	0.3987013
ILMN_1788170	76.33917	0.412987
ILMN_1733925	70.72273	0.7402598
ILMN_1656867	74.19741	0.5285714
ILMN_1659370	66.88566	0.9480519
ILMN_3286813	279.6136	0
ILMN_1688757	102.3774	0.07792208
ILMN_1721342	81.66182	0.2727273
ILMN_1774109	70.27993	0.7727273
ILMN_3290248	89.08191	0.1545455
ILMN_3291437	75.57097	0.4558442
ILMN_3215771	73.62174	0.5701299
ILMN_1806015	191.9522	0.009090909
ILMN_3290177	79.1496	0.3142857
ILMN_3205656	669.9264	0
ILMN_3289437	76.1437	0.425974
ILMN_1656637	72.83448	0.6181818
ILMN_1770854	74.60561	0.5090909
ILMN_3275447	2130.926	0
ILMN_3205762	79.80271	0.3051948
ILMN_3282570	72.56951	0.6337662
ILMN_3207139	70.44614	0.7571428
ILMN_3296870	115.692	0.05064935
ILMN_1802963	83.97424	0.2207792
ILMN_3291324	71.84623	0.6727273
ILMN_1738158	75.86405	0.4363636
ILMN_3283090	217.7594	0.006493506
ILMN_3286353	82.17023	0.2597403
ILMN_1792622	86.62272	0.187013
ILMN_1789148	69.1676	0.8389611
ILMN_1732760	64.83436	0.9896104
ILMN_1702780	71.1612	0.712987
ILMN_1767047	68.17928	0.9025974
ILMN_1653566	67.78095	0.9220779
ILMN_1798664	73.42237	0.5831169
ILMN_3201747	131.5849	0.04025974
ILMN_3283244	142.6971	0.03116883
ILMN_1654185	89.98961	0.1506494
ILMN_1812600	230.5208	0.005194805
ILMN_1776716	75.37185	0.4675325
ILMN_3284222	84.69801	0.2077922
ILMN_3293367	4120.151	0
ILMN_1738174	78.08058	0.3506494
ILMN_1798573	114.3732	0.05194805
ILMN_1764308	82.00902	0.2675325
ILMN_1793300	135.7309	0.03506494
ILMN_3200179	65.15716	0.9857143
ILMN_1793486	69.16013	0.8389611
ILMN_3292163	143.2861	0.02987013
ILMN_1721393	73.08506	0.5987013
ILMN_3277826	73.618	0.5701299
ILMN_1654871	74.6077	0.5090909
ILMN_3286067	112.1407	0.05714286
ILMN_3288659	72.74914	0.6194805
ILMN_3206661	70.18298	0.7844156
ILMN_1724113	71.07436	0.7194805
ILMN_3294217	71.5489	0.6909091
ILMN_3274339	86.58885	0.187013
ILMN_1706117	3160.362	0
ILMN_3219808	85.50169	0.1948052
ILMN_3275540	72.45647	0.6428571
ILMN_1743207	114.7844	0.05064935
ILMN_1795309	89.36486	0.151948
ILMN_1657991	76.05703	0.4324675
ILMN_1662239	109.145	0.06233766
ILMN_1778852	88.78359	0.1571429
ILMN_1692245	78.86343	0.3233766
ILMN_3244121	72.82988	0.6181818
ILMN_3244233	70.44492	0.7571428
ILMN_1656853	72.00972	0.6649351
ILMN_3202648	70.81604	0.7337663
ILMN_3289679	80.40276	0.2987013
ILMN_1705779	89.88638	0.1506494
ILMN_1746692	72.91944	0.612987
ILMN_3278627	104.9287	0.07142857
ILMN_1808793	86.38088	0.187013
ILMN_1656720	70.59892	0.7480519
ILMN_3280952	6812.542	0
ILMN_3199994	75.3398	0.4701299
ILMN_1746252	382.2692	0
ILMN_1715747	160.3485	0.01558442
ILMN_3277297	105.7507	0.06883117
ILMN_3290577	1337.416	0
ILMN_1792651	67.58097	0.925974
ILMN_3203976	71.98384	0.6662338
ILMN_3199818	72.82825	0.6181818
ILMN_1674758	191.7825	0.009090909
ILMN_3293070	76.99751	0.3909091
ILMN_2092496	87.78693	0.1662338
ILMN_1701526	74.2449	0.525974
ILMN_1652876	65.55598	0.9844156
ILMN_1740724	70.93854	0.7285714
ILMN_1703109	76.43999	0.4077922
ILMN_3239408	90.7628	0.1428571
ILMN_1737191	72.91679	0.612987
ILMN_3277321	71.74176	0.6792208
ILMN_1736171	68.06828	0.9077922
ILMN_1761268	72.79152	0.6181818
ILMN_1668069	72.45901	0.6428571
ILMN_3201975	262.9022	0.002597403
ILMN_3202373	78.85104	0.3233766
ILMN_3233881	78.18645	0.3467532
ILMN_3279652	79.88573	0.3051948
ILMN_3235133	72.09397	0.6597403
ILMN_1730590	111.7722	0.05974026
ILMN_3276676	94.20072	0.1246753
ILMN_1662506	70.6994	0.7415584
ILMN_1775007	79.7821	0.3051948
ILMN_3293065	71.85712	0.6714286
ILMN_3211831	80.33892	0.2987013
ILMN_3202024	3755.175	0
ILMN_3288717	1805.525	0
ILMN_1662627	87.13553	0.174026
ILMN_1709501	74.64283	0.5077922
ILMN_3280827	74.43842	0.5207792
ILMN_3296741	85.92205	0.1909091
ILMN_1668646	79.27036	0.312987
ILMN_1767653	100.3925	0.09090909
ILMN_1738367	70.53661	0.7519481
ILMN_3274711	151.6091	0.02597403
ILMN_1693465	85.30747	0.1974026
ILMN_3284084	89.54127	0.1506494
ILMN_1697979	70.91846	0.7298701
ILMN_1765878	66.07639	0.9727273
ILMN_1726011	78.75223	0.3246753
ILMN_1687913	69.32041	0.8298701
ILMN_3245390	76.44009	0.4077922
ILMN_1661389	83.37181	0.2311688
ILMN_1710323	82.89671	0.2415584
ILMN_3294642	80.79449	0.2909091
ILMN_1690856	73.97325	0.5402597
ILMN_1689634	71.77816	0.6753247
ILMN_1669713	71.79617	0.674026
ILMN_3241522	83.3455	0.2324675
ILMN_1807126	72.0164	0.6649351
ILMN_1771251	74.32746	0.5233766
ILMN_3206270	76.40203	0.4103896
ILMN_3282783	86.78558	0.187013
ILMN_3246247	178.5491	0.009090909
ILMN_1708023	72.61874	0.6298701
ILMN_1744832	80.56311	0.2961039
ILMN_1797954	95.97573	0.1103896
ILMN_1795467	92.91377	0.1298701
ILMN_1724822	276.6596	0
ILMN_1706287	71.59033	0.6857143
ILMN_3284114	2365.538	0
ILMN_1775337	69.99354	0.7948052
ILMN_1659318	73.27975	0.5948052
ILMN_1768112	79.85067	0.3051948
ILMN_1715696	72.28027	0.6506494
ILMN_3284119	893.9108	0
ILMN_3207605	90.1027	0.1506494
ILMN_1793686	71.98843	0.6662338
ILMN_1661288	72.73516	0.6194805
ILMN_3290393	94.3658	0.1246753
ILMN_3206111	75.08457	0.4857143
ILMN_1778154	130.1658	0.04025974
ILMN_1736860	82.82277	0.2415584
ILMN_1701314	7687.046	0
ILMN_3245156	65.30309	0.9857143
ILMN_1660099	63.6489	0.9922078
ILMN_1702303	67.95297	0.9116883
ILMN_1753619	83.26491	0.2376623
ILMN_1681848	83.8496	0.2207792
ILMN_3210549	71.12409	0.7168831
ILMN_3233838	131.4657	0.04025974
ILMN_1765701	129.1021	0.04025974
ILMN_3244176	77.22672	0.3818182
ILMN_3209399	69.77885	0.8025974
ILMN_1746502	70.63543	0.7480519
ILMN_3289721	76.97232	0.3948052
ILMN_3200330	819.0991	0
ILMN_3204679	65.89237	0.9779221
ILMN_3284361	82.34345	0.2532468
ILMN_3199609	196.9581	0.009090909
ILMN_3284768	71.92764	0.6688312
ILMN_1711385	96.34364	0.1103896
ILMN_1780773	410.3039	0
ILMN_3207454	68.2924	0.8909091
ILMN_3283965	82.68718	0.2441558
ILMN_3287986	101.7725	0.08441558
ILMN_3211488	144.8292	0.02857143
ILMN_1708243	73.13474	0.5987013
ILMN_1656939	71.17844	0.7116883
ILMN_1797526	78.61611	0.3337662
ILMN_3284771	75.48877	0.4623377
ILMN_3208259	80.49677	0.2974026
ILMN_1811227	216.5626	0.006493506
ILMN_1708929	70.99866	0.7207792
ILMN_1683552	93.87192	0.1272727
ILMN_1674068	115.4766	0.05064935
ILMN_1779832	83.48501	0.2246753
ILMN_1776956	78.1253	0.3493507
ILMN_1806892	88.22964	0.161039
ILMN_1782924	78.32301	0.3454545
ILMN_1728091	76.08826	0.4298701
ILMN_1784090	75.26067	0.4753247
ILMN_1748374	163.0117	0.01558442
ILMN_3294263	70.93367	0.7285714
ILMN_3285238	69.90595	0.7961039
ILMN_3218223	68.28416	0.8935065
ILMN_1667366	73.86292	0.5493507
ILMN_3205364	69.3977	0.8246753
ILMN_3232377	73.96624	0.5402597
ILMN_3199718	82.80273	0.2415584
ILMN_1772239	71.99407	0.6662338
ILMN_3274405	75.21191	0.4792208
ILMN_3287996	816.3881	0
ILMN_3202109	89.13768	0.1545455
ILMN_1754865	266.2025	0.001298701
ILMN_1699020	72.76606	0.6194805
ILMN_1730768	70.65302	0.7480519
ILMN_1782399	103.8315	0.07532468
ILMN_3307611	76.73164	0.4
ILMN_2320480	118.7027	0.04805195
ILMN_1786168	96.56838	0.1103896
ILMN_2215355	84.41959	0.2103896
ILMN_1728338	82.27702	0.2558441
ILMN_1783712	84.68827	0.2077922
ILMN_1670371	73.18425	0.5961039
ILMN_3204016	76.83162	0.4
ILMN_3230752	96.21694	0.1103896
ILMN_3209750	68.09976	0.9077922
ILMN_3281877	73.18325	0.5961039
ILMN_1713813	160.1416	0.01558442
ILMN_1738546	67.13227	0.9454545
ILMN_1729680	76.30399	0.4142857
ILMN_1671190	74.75243	0.5012987
ILMN_1775473	102.5826	0.07792208
ILMN_1725528	153.9772	0.01948052
ILMN_1754678	70.73712	0.7376623
ILMN_1759579	69.39953	0.8246753
ILMN_1759989	76.05119	0.4324675
ILMN_2083595	71.52824	0.6909091
ILMN_1675165	71.0519	0.7207792
ILMN_1773367	70.07037	0.7948052
ILMN_1745933	243.3112	0.005194805
ILMN_1700182	7655.623	0
ILMN_1700410	68.01554	0.9077922
ILMN_3294196	69.75504	0.8038961
ILMN_3289247	68.56185	0.874026
ILMN_1690382	78.65805	0.3311688
ILMN_1782487	90.72299	0.1441558
ILMN_1704065	75.20217	0.4805195
ILMN_1803473	146.3007	0.02857143
ILMN_1805408	78.81578	0.3246753
ILMN_3247269	98.33346	0.1051948
ILMN_1754156	89.42572	0.151948
ILMN_1686847	75.30945	0.4714286
ILMN_1790036	92.0241	0.1350649
ILMN_3203098	99.24474	0.0961039
ILMN_3275897	91.01617	0.1415584
ILMN_1813362	85.26245	0.1974026
ILMN_1729197	73.18552	0.5961039
ILMN_1655755	73.73844	0.5584416
ILMN_1658950	194.8949	0.009090909
ILMN_1684704	66.48917	0.9623377
ILMN_1786423	70.40128	0.7636364
ILMN_1756634	82.09692	0.2636364
ILMN_1739335	1583.556	0
ILMN_1680513	77.81055	0.3558442
ILMN_1680888	67.00123	0.9480519
ILMN_1651846	66.425	0.9636363
ILMN_1754042	75.20427	0.4805195
ILMN_1661416	84.70219	0.2077922
ILMN_1688749	6174.197	0
ILMN_1767303	73.40138	0.5844156
ILMN_1702309	76.46644	0.4064935
ILMN_1778507	66.06941	0.9727273
ILMN_1811117	194.329	0.009090909
ILMN_3239077	72.21616	0.6545454
ILMN_1686852	124.2259	0.04155844
ILMN_3209921	72.04544	0.6610389
ILMN_3294968	74.57188	0.512987
ILMN_2137499	76.11997	0.4272727
ILMN_1651341	83.58218	0.2233766
ILMN_1656962	4569.762	0
ILMN_2046856	6371.546	0
ILMN_1791423	71.77348	0.6753247
ILMN_1690870	416.3755	0
ILMN_1668672	69.28328	0.8298701
ILMN_2097358	69.20216	0.8376623
ILMN_1813179	73.14474	0.5987013
ILMN_3281155	66.42423	0.9636363
ILMN_3199780	1216.556	0
ILMN_1749177	71.89028	0.6714286
ILMN_1813055	90.05303	0.1506494
ILMN_1736471	71.53076	0.6909091
ILMN_3294213	2084.705	0
ILMN_1813714	66.1047	0.9727273
ILMN_1668629	720.4662	0
ILMN_3276859	81.59724	0.274026
ILMN_3200378	88.73146	0.1571429
ILMN_1665334	76.70792	0.4
ILMN_1701891	79.45251	0.3116883
ILMN_2231546	83.19054	0.2376623
ILMN_2051684	436.6783	0
ILMN_1740942	78.54872	0.3337662
ILMN_1656925	91.86304	0.1376623
ILMN_1658548	68.86086	0.8571429
ILMN_1792528	9937.164	0
ILMN_1699451	84.64594	0.2077922
ILMN_1796353	94.72144	0.1233766
ILMN_1752740	72.9994	0.6025974
ILMN_3307276	107.701	0.06493507
ILMN_1674285	162.0371	0.01558442
ILMN_1656131	77.35591	0.3753247
ILMN_1675946	102.7612	0.07792208
ILMN_1683054	71.94185	0.6675324
ILMN_2125590	90.48268	0.1480519
ILMN_1722966	71.72069	0.6792208
ILMN_1790572	112.7262	0.05584415
ILMN_1655980	84.72746	0.2064935
ILMN_1805911	68.52596	0.8753247
ILMN_3307132	68.69139	0.8688312
ILMN_1784493	306.4646	0
ILMN_1724282	76.25995	0.4168831
ILMN_1688901	78.40711	0.3428572
ILMN_1801122	120.1689	0.04805195
ILMN_1751227	86.52549	0.187013
ILMN_1768286	75.76231	0.4454545
ILMN_1672445	72.98462	0.6038961
ILMN_1800520	102.5022	0.07792208
ILMN_2072598	799.4241	0
ILMN_1688168	116.6382	0.04935065
ILMN_2123478	73.32372	0.5935065
ILMN_1857915	222.536	0.006493506
ILMN_2142255	78.02567	0.3506494
ILMN_1738009	70.21772	0.7805195
ILMN_1745884	112.3507	0.05714286
ILMN_2067682	92.41048	0.1311688
ILMN_3207086	72.95847	0.6051948
ILMN_3279640	87.49945	0.1714286
ILMN_1667104	68.56792	0.874026
ILMN_1744445	73.05515	0.5987013
ILMN_1672474	79.87333	0.3051948
ILMN_3242368	71.16975	0.7116883
ILMN_3248480	91.51125	0.1415584
ILMN_1767980	108.7256	0.06233766
ILMN_1798037	68.10716	0.9077922
ILMN_1671510	64.88186	0.9883117
ILMN_1761834	76.39143	0.4103896
ILMN_3219969	68.87411	0.8558441
ILMN_3294652	70.71508	0.7402598
ILMN_3219643	1707.716	0
ILMN_3274271	68.94474	0.8467532
ILMN_3288966	79.95804	0.3038961
ILMN_3212469	79.81202	0.3051948
ILMN_3247311	93.04288	0.1285714
ILMN_1722851	68.31002	0.8909091
ILMN_2127451	87.53954	0.1701299
ILMN_1705527	70.37486	0.7662337
ILMN_3289074	62.33022	0.9987013
ILMN_1809550	105.0811	0.07142857
ILMN_1660568	105.9426	0.06883117
ILMN_1815447	87.70431	0.1688312
ILMN_1658060	77.27689	0.3818182
ILMN_1762573	123.4408	0.04155844
ILMN_3290385	101.4815	0.08441558
ILMN_3287814	73.85165	0.5506493
ILMN_3211314	65.6832	0.9805195
ILMN_3244025	72.68819	0.6233766
ILMN_3292008	158.1722	0.01558442
ILMN_1669233	109.7044	0.06103896
ILMN_1740760	78.02679	0.3506494
ILMN_3203515	124.4571	0.04155844
ILMN_3285095	72.9007	0.612987
ILMN_1777759	87.30534	0.174026
ILMN_3207459	72.27596	0.651948
ILMN_3287459	69.10792	0.8389611
ILMN_1656251	71.27608	0.7077922
ILMN_3281438	74.61022	0.5090909
ILMN_3204933	152.1534	0.02337662
ILMN_3274586	92.69261	0.1311688
ILMN_1653579	139.8067	0.03376623
ILMN_3212126	81.34818	0.2753247
ILMN_3232159	88.51044	0.1597403
ILMN_1784900	72.10783	0.6597403
ILMN_3213916	67.58112	0.925974
ILMN_3281539	76.64235	0.4
ILMN_1667785	82.43613	0.2532468
ILMN_1766600	68.27354	0.8961039
ILMN_1720499	71.22604	0.7103896
ILMN_3292188	75.50526	0.4610389
ILMN_1658868	109.0115	0.06233766
ILMN_1687990	69.62406	0.812987
ILMN_1721802	97.02437	0.1103896
ILMN_1712177	77.22385	0.3818182
ILMN_1659602	72.1711	0.6558442
ILMN_3275585	65.79512	0.9779221
ILMN_2407235	83.54763	0.2233766
ILMN_1664610	6889.787	0
ILMN_1655754	92.23946	0.1311688
ILMN_1694818	70.7323	0.7376623
ILMN_1802542	86.04524	0.1896104
ILMN_1681069	76.29332	0.4142857
ILMN_1667443	71.27151	0.7077922
ILMN_3289650	93.6076	0.1272727
ILMN_3213568	984.7231	0
ILMN_3218851	80.92417	0.2883117
ILMN_3234371	81.85086	0.2701299
ILMN_2386631	81.45979	0.274026
ILMN_1743857	70.17666	0.787013
ILMN_1726942	69.20911	0.8363636
ILMN_1739318	66.2626	0.9688312
ILMN_3291709	534.8587	0
ILMN_1723909	194.319	0.009090909
ILMN_1676591	67.85612	0.9168831
ILMN_1673808	95.83386	0.112987
ILMN_3244846	98.44206	0.1038961
ILMN_1695343	103.1858	0.07662338
ILMN_1811909	560.1987	0
ILMN_1767560	69.73109	0.8038961
ILMN_1687080	3852.476	0
ILMN_3250606	74.79678	0.4987013
ILMN_1690423	80.39478	0.2987013
ILMN_1753125	74.01878	0.5389611
ILMN_1810345	71.13423	0.7168831
ILMN_3201604	74.62181	0.5090909
ILMN_3279354	74.01183	0.5389611
ILMN_1704789	78.79549	0.3246753
ILMN_1773826	80.51089	0.2974026
ILMN_1735392	68.57263	0.874026
ILMN_1699131	78.06367	0.3506494
ILMN_1693276	71.04526	0.7207792
ILMN_1727049	203.3972	0.007792208
ILMN_1674685	70.90596	0.7311688
ILMN_1769288	69.46153	0.8233766
ILMN_1693822	73.12664	0.5987013
ILMN_1669819	67.66723	0.925974
ILMN_1782286	76.4708	0.4064935
ILMN_1708542	76.52313	0.4051948
ILMN_1656921	79.12951	0.3142857
ILMN_1696781	70.57667	0.7493507
ILMN_1780218	71.33338	0.7012987
ILMN_1658768	68.45455	0.8805195
ILMN_1686811	224.6744	0.006493506
ILMN_1685785	78.43282	0.3415585
ILMN_1710195	104.3412	0.07402597
ILMN_1690638	85.063	0.2
ILMN_1801032	96.34311	0.1103896
ILMN_1690629	103.1823	0.07662338
ILMN_1738356	1980.931	0
ILMN_1681464	86.14752	0.1896104
ILMN_1668473	67.43573	0.9337662
ILMN_1683798	97.42048	0.1077922
ILMN_2198893	251.1275	0.003896104
ILMN_1688124	72.02528	0.6623377
ILMN_3244276	72.55426	0.638961
ILMN_1774608	70.29419	0.7714286
ILMN_1691994	72.48248	0.6428571
ILMN_1701515	93.35639	0.1285714
ILMN_1893633	436.6548	0
ILMN_3283960	75.03127	0.4857143
ILMN_1694707	96.53985	0.1103896
ILMN_3213792	3188.16	0
ILMN_3290298	332.7699	0
ILMN_1699714	68.77372	0.8623376
ILMN_1666200	76.65879	0.4
ILMN_2139740	86.29974	0.1883117
ILMN_1671045	85.57182	0.1935065
ILMN_3218306	88.84705	0.1571429
ILMN_1684298	107.8302	0.06363636
ILMN_1688434	73.02214	0.6012987
ILMN_1749546	73.38299	0.587013
ILMN_1684709	86.43328	0.187013
ILMN_3243639	70.4171	0.7597402
ILMN_3232605	77.26018	0.3818182
ILMN_3200511	74.41846	0.5220779
ILMN_3276794	8340.161	0
ILMN_1664154	160.6227	0.01558442
ILMN_3200739	75.18344	0.4831169
ILMN_3279365	72.61271	0.6298701
ILMN_3202883	79.23332	0.3142857
ILMN_3212187	73.34338	0.5922078
ILMN_3280594	66.53036	0.9610389
ILMN_3201115	1399.294	0
ILMN_2084912	78.75418	0.3246753
ILMN_1700316	2836.357	0
ILMN_1721812	68.8046	0.8623376
ILMN_3284127	62.19819	0.9987013
ILMN_3207615	67.0451	0.9480519
ILMN_3208715	368.9679	0
ILMN_1813978	71.00463	0.7207792
ILMN_1652218	74.72768	0.5038961
ILMN_1661055	76.42846	0.4090909
ILMN_1721478	74.0527	0.5363637
ILMN_1734536	107.5773	0.06493507
ILMN_1709004	353.7216	0
ILMN_1769705	1891.469	0
ILMN_2061979	82.67504	0.2441558
ILMN_1652687	77.21612	0.3831169
ILMN_1676238	93.22397	0.1285714
ILMN_3202378	72.48108	0.6428571
ILMN_3274882	89.62373	0.1506494
ILMN_3232061	71.65047	0.6831169
ILMN_1810330	164.0813	0.01428571
ILMN_1759374	74.98037	0.4883117
ILMN_1809662	91.09669	0.1415584
ILMN_2226415	88.78159	0.1571429
ILMN_2082893	191.8831	0.009090909
ILMN_1715693	78.63246	0.3337662
ILMN_3199846	76.52751	0.4051948
ILMN_3276319	88.26955	0.161039
ILMN_3276504	84.74748	0.2064935
ILMN_1667052	62.71051	0.9987013
ILMN_3250421	74.01552	0.5389611
ILMN_1742200	77.25379	0.3818182
ILMN_3250491	73.03906	0.6012987
ILMN_1672355	76.77759	0.4
ILMN_1792396	69.8379	0.8
ILMN_3241535	74.1078	0.5350649
ILMN_1680614	81.11902	0.2818182
ILMN_1695865	94.37245	0.1246753
ILMN_1684875	72.81423	0.6181818
ILMN_1691163	87.24505	0.174026
ILMN_1656110	73.15904	0.5974026
ILMN_1796538	73.7883	0.5558441
ILMN_1759422	72.77899	0.6194805
ILMN_1799069	264.3216	0.001298701
ILMN_1766211	97.42032	0.1077922
ILMN_1671091	76.42182	0.4090909
ILMN_1751969	69.85744	0.8
ILMN_1719993	69.31879	0.8298701
ILMN_3245809	71.52469	0.6909091
ILMN_1705869	74.18347	0.5311688
ILMN_3214684	88.79931	0.1571429
ILMN_1686160	78.65191	0.3324675
ILMN_3288706	75.20791	0.4805195
ILMN_3202591	291.6882	0
ILMN_1749984	244.7412	0.005194805
ILMN_3307107	79.83423	0.3051948
ILMN_3240669	73.35941	0.5922078
ILMN_3283146	73.14022	0.5987013
ILMN_1676577	73.98821	0.5402597
ILMN_3284429	72.60674	0.6311688
ILMN_1687568	85.58887	0.1935065
ILMN_1803087	67.10253	0.9454545
ILMN_1673933	395.9826	0
ILMN_1787746	73.50301	0.5753247
ILMN_1694887	78.56026	0.3337662
ILMN_1774955	80.00677	0.3038961
ILMN_1710192	95.97301	0.1103896
ILMN_1669657	453.3795	0
ILMN_2147105	559.0025	0
ILMN_1667169	93.0901	0.1285714
ILMN_1761422	126.7503	0.04025974
ILMN_2098726	76.5496	0.4038961
ILMN_1685305	75.22629	0.4792208
ILMN_3243664	3257.12	0
ILMN_1782377	168.7529	0.01298701
ILMN_2184007	152.9432	0.02337662
ILMN_1717129	89.12444	0.1545455
ILMN_1706434	314.1885	0
ILMN_1716275	70.95602	0.7233766
ILMN_3233445	68.47856	0.8779221
ILMN_3199438	151.9032	0.02467532
ILMN_1797612	77.42663	0.3714286
ILMN_1668531	68.77514	0.8623376
ILMN_3250752	75.14371	0.4831169
ILMN_3249902	80.3549	0.2987013
ILMN_1730136	156.6724	0.01948052
ILMN_2191759	79.39799	0.3116883
ILMN_1723017	69.5358	0.8194805
ILMN_1703460	78.87552	0.3233766
ILMN_1731749	74.44157	0.5207792
ILMN_1722479	75.87737	0.4363636
ILMN_3287849	86.86279	0.1844156
ILMN_1795520	90.52254	0.1480519
ILMN_1700048	70.47469	0.7571428
ILMN_1666881	95.53663	0.1155844
ILMN_1656402	78.46524	0.3402597
ILMN_1717554	77.19753	0.3831169
ILMN_1741095	71.51485	0.6935065
ILMN_1740112	77.08534	0.3883117
ILMN_1700427	104.0736	0.07532468
ILMN_1779572	86.02751	0.1909091
ILMN_3281195	79.96951	0.3038961
ILMN_3204686	81.54796	0.274026
ILMN_3296002	94.37752	0.1246753
ILMN_3278132	113.6443	0.05194805
ILMN_1797098	70.40812	0.7623377
ILMN_1690909	94.71106	0.1233766
ILMN_1791467	70.26855	0.7766234
ILMN_1657086	74.47523	0.5194805
ILMN_1684407	87.52752	0.1701299
ILMN_1703557	109.7685	0.06103896
ILMN_1662409	86.06939	0.1896104
ILMN_1746240	81.44778	0.274026
ILMN_1708558	73.67789	0.5662338
ILMN_1770795	86.15517	0.1896104
ILMN_3245015	73.91788	0.5415584
ILMN_1664289	114.1468	0.05194805
ILMN_3287157	7081.912	0
ILMN_1726762	68.10144	0.9077922
ILMN_1777170	72.21906	0.6545454
ILMN_1652768	7344.681	0
ILMN_1737074	6710.064	0
ILMN_3218248	9385.785	0
ILMN_3279414	355.4679	0
ILMN_1760133	78.10376	0.3493507
ILMN_1754955	72.04783	0.6610389
ILMN_1673421	989.5038	0
ILMN_1810252	72.59663	0.6324675
ILMN_1683250	137.8436	0.03376623
ILMN_1671217	5977.277	0
ILMN_1683447	1965.076	0
ILMN_3307247	72.65092	0.6272727
ILMN_1654365	68.69772	0.8688312
ILMN_1756637	90.84673	0.1428571
ILMN_1708145	77.60383	0.3636364
ILMN_1676440	101.9641	0.08181818
ILMN_1722913	116.1042	0.05064935
ILMN_1772650	81.94952	0.2701299
ILMN_1751509	74.35649	0.5233766
ILMN_1799485	70.00639	0.7948052
ILMN_1713750	90.61087	0.1467533
ILMN_1672074	85.24174	0.1987013
ILMN_1738867	86.80175	0.187013
ILMN_3242043	72.26774	0.651948
ILMN_1683417	69.85109	0.8
ILMN_1731085	65.18027	0.9857143
ILMN_1706536	72.02068	0.6623377
ILMN_1769703	77.71559	0.3584416
ILMN_3249846	74.13615	0.5350649
ILMN_1704761	65.99403	0.9753247
ILMN_1799569	87.47424	0.1714286
ILMN_3250389	93.41749	0.1272727
ILMN_1747112	79.04502	0.3181818
ILMN_1746362	79.08392	0.3168831
ILMN_3250403	120.0427	0.04805195
ILMN_1804885	72.54603	0.638961
ILMN_1678440	66.2282	0.9701298
ILMN_1770994	256.5331	0.002597403
ILMN_1815953	74.65099	0.5077922
ILMN_1677764	72.34996	0.6467533
ILMN_1742607	201.8788	0.007792208
ILMN_1679545	72.19	0.6558442
ILMN_1773952	70.80441	0.7350649
ILMN_1657421	78.71573	0.3272727
