PROBE_ID	7677153062_I.VALUE	7677153062_I.Detection Pval
ILMN_1801090	100.1733	0.1467533
ILMN_1791545	209.1961	0.006493506
ILMN_1726409	119.9289	0.06493507
ILMN_1770663	76.38496	0.7909091
ILMN_1704497	75.94402	0.8064935
ILMN_2074671	83.62568	0.4376623
ILMN_1723404	92.30488	0.2337662
ILMN_1680828	83.07471	0.4584416
ILMN_1666887	74.21416	0.9168831
ILMN_1695621	158.3677	0.02467532
ILMN_3238902	112.1974	0.08051948
ILMN_1807249	74.32659	0.9090909
ILMN_1731800	76.48473	0.7857143
ILMN_2129312	103.3865	0.1272727
ILMN_1770015	199.8395	0.009090909
ILMN_1770228	94.57883	0.2
ILMN_3245113	74.62919	0.8948052
ILMN_1790252	132.9282	0.04675325
ILMN_1740813	78.92977	0.6506494
ILMN_1741544	113.6268	0.07532468
ILMN_2114137	81.9701	0.5038961
ILMN_1727626	73.18028	0.9467533
ILMN_1744765	89.19576	0.2688312
ILMN_2201768	76.53382	0.7805195
ILMN_1801632	109.4944	0.08441558
ILMN_2219002	85.70315	0.3597403
ILMN_1669820	79.48715	0.6142857
ILMN_1721354	91.04148	0.2545455
ILMN_1698772	82.05769	0.4987013
ILMN_1754576	110.6929	0.08051948
ILMN_2163723	79.45963	0.6142857
ILMN_1716136	195.2015	0.01038961
ILMN_1695812	490.6134	0
ILMN_1672120	233.0788	0.006493506
ILMN_1713272	78.18697	0.6883117
ILMN_1721247	166.2063	0.02077922
ILMN_1755786	98.79433	0.1662338
ILMN_1801428	119.5184	0.06883117
ILMN_1737653	91.50952	0.2467532
ILMN_2204940	92.05925	0.2350649
ILMN_1753584	83.09232	0.4571429
ILMN_2366445	78.25153	0.687013
ILMN_1705814	104.8151	0.1155844
ILMN_1801442	86.74654	0.3181818
ILMN_1676086	156.632	0.02597403
ILMN_1677586	146.5337	0.03506494
ILMN_1806284	241.4301	0.003896104
ILMN_1765072	177.028	0.01428571
ILMN_2178226	76.65718	0.7779221
ILMN_3272307	84.65852	0.3987013
ILMN_3191922	84.0015	0.4233766
ILMN_1792568	161.3775	0.02337662
ILMN_1771174	96.43959	0.1909091
ILMN_1688334	107.5083	0.0948052
ILMN_2135306	110.548	0.08051948
ILMN_1710929	95.48803	0.1935065
ILMN_1776412	251.4364	0.003896104
ILMN_1754009	84.38412	0.4064935
ILMN_1797201	333.059	0
ILMN_1707273	91.27738	0.2480519
ILMN_2206732	89.1429	0.2688312
ILMN_1762711	147.9575	0.03376623
ILMN_1657191	78.14757	0.6896104
ILMN_1677392	88.11209	0.287013
ILMN_1793716	108.0761	0.08831169
ILMN_2125829	103.0134	0.1285714
ILMN_1794879	107.0807	0.09740259
ILMN_1798206	116.9072	0.07142857
ILMN_2173797	79.78695	0.6038961
ILMN_1697704	97.62378	0.1753247
ILMN_1714028	95.26914	0.1961039
ILMN_1780422	166.1108	0.02207792
ILMN_2209260	76.94691	0.7584416
ILMN_1791951	117.6755	0.06883117
ILMN_2055638	79.62601	0.6090909
ILMN_1758039	139.2404	0.04155844
ILMN_1780411	116.6283	0.07272727
ILMN_1761119	172.1198	0.01428571
ILMN_1707652	93.26294	0.2194805
ILMN_1684526	95.55059	0.1935065
ILMN_1713715	94.90696	0.1987013
ILMN_1801138	84.8936	0.3896104
ILMN_1775879	79.83187	0.5974026
ILMN_1763883	74.02682	0.9220779
ILMN_1656051	81.4686	0.5337662
ILMN_1805469	71.40308	0.9857143
ILMN_1784216	133.5128	0.04675325
ILMN_1748852	88.13047	0.2857143
ILMN_1719105	78.54482	0.6753247
ILMN_1740258	81.55203	0.5298702
ILMN_3309114	81.05093	0.5493507
ILMN_1658448	78.30942	0.687013
ILMN_1806253	77.98917	0.7
ILMN_2195721	90.25361	0.2584416
ILMN_1791721	74.43266	0.9025974
ILMN_3310940	74.62996	0.8948052
ILMN_1780344	85.01308	0.3857143
ILMN_1676146	81.78266	0.5116883
ILMN_1678828	82.40581	0.4844156
ILMN_3310638	73.99874	0.9233766
ILMN_1666823	86.38404	0.3324675
ILMN_1908490	81.40092	0.5389611
ILMN_1786908	82.12417	0.4935065
ILMN_1675546	83.31384	0.4532467
ILMN_2067052	82.30846	0.487013
ILMN_1652439	206.5016	0.007792208
ILMN_1655251	78.13964	0.6896104
ILMN_2108025	104.3104	0.1194805
ILMN_1662497	80.00115	0.5896104
ILMN_1662081	112.6687	0.08051948
ILMN_1780326	135.8206	0.04545455
ILMN_2079059	82.27566	0.4883117
ILMN_1698584	208.1575	0.007792208
ILMN_2059165	72.24354	0.9727273
ILMN_1746434	73.50883	0.9363636
ILMN_1714010	90.96548	0.2545455
ILMN_1659475	155.7789	0.02597403
ILMN_1680432	202.4056	0.009090909
ILMN_1718202	94.59572	0.2
ILMN_1684885	234.2108	0.006493506
ILMN_2191003	196.4561	0.009090909
ILMN_1703708	192.4091	0.01168831
ILMN_1749989	109.883	0.08181818
ILMN_1802360	76.57983	0.7792208
ILMN_1701525	83.08969	0.4584416
ILMN_1744383	91.97359	0.2363636
ILMN_2159203	81.57863	0.5246753
ILMN_2180380	79.84715	0.5961039
ILMN_1791777	93.24908	0.2194805
ILMN_2197990	82.65618	0.474026
ILMN_1766565	175.9666	0.01428571
ILMN_2112942	79.91505	0.5948052
ILMN_1722755	74.03637	0.9220779
ILMN_1728440	89.83034	0.261039
ILMN_1730562	125.9967	0.05714286
ILMN_1694419	152.8976	0.02727273
ILMN_1693976	149.1017	0.03116883
ILMN_2209088	95.6655	0.1935065
ILMN_1696738	118.0185	0.06883117
ILMN_1715753	75.3998	0.8428571
ILMN_1710314	106.208	0.1025974
ILMN_1652175	80.75263	0.5584416
ILMN_1716822	95.07214	0.1974026
ILMN_1658802	688.3932	0
ILMN_1700728	78.29118	0.687013
ILMN_1752548	84.9472	0.3883117
ILMN_1659230	93.81862	0.2116883
ILMN_1811984	87.92622	0.2896104
ILMN_1754798	82.67477	0.4727273
ILMN_1885628	75.50616	0.8337662
ILMN_1873592	92.28011	0.2337662
ILMN_1794514	78.49155	0.6779221
ILMN_1774800	165.2286	0.02207792
ILMN_1811104	513.0151	0
ILMN_1703226	168.3456	0.01948052
ILMN_2339202	271.0357	0.002597403
ILMN_1740523	116.1926	0.07402597
ILMN_1704916	86.46929	0.3311688
ILMN_1748178	77.19722	0.7428572
ILMN_1746517	355.9487	0
ILMN_1737514	163.3845	0.02337662
ILMN_1739238	112.3391	0.08051948
ILMN_2362341	83.51246	0.4454545
ILMN_1769839	105.3706	0.1116883
ILMN_1723211	108.1736	0.08701298
ILMN_1774258	84.88397	0.3896104
ILMN_1802804	95.1632	0.1974026
ILMN_1658277	97.04478	0.1857143
ILMN_2400940	84.27981	0.4116883
ILMN_3307786	139.3038	0.04155844
ILMN_1710600	87.45961	0.3064935
ILMN_2336109	186.7422	0.01298701
ILMN_1727495	120.1387	0.06493507
ILMN_2400448	83.58479	0.4402598
ILMN_1741994	122.2015	0.06363636
ILMN_3307954	75.95049	0.8064935
ILMN_1775646	95.72391	0.1935065
ILMN_2203987	83.02134	0.4597403
ILMN_1739375	81.99543	0.5
ILMN_1765132	146.2846	0.03506494
ILMN_1703335	358.0669	0
ILMN_1693830	127.8422	0.05324675
ILMN_1660635	155.1608	0.02597403
ILMN_1782389	75.38661	0.8441558
ILMN_1750798	80.02411	0.5883117
ILMN_1701581	74.96748	0.8753247
ILMN_1664065	81.55984	0.5285714
ILMN_1728215	178.5148	0.01428571
ILMN_1813338	143.9753	0.03506494
ILMN_1708151	209.3449	0.006493506
ILMN_1768598	185.5619	0.01298701
ILMN_2389211	10732.47	0
ILMN_1807491	135.2415	0.04545455
ILMN_2323933	155.5482	0.02597403
ILMN_1728255	113.516	0.07532468
ILMN_1664574	261.4536	0.003896104
ILMN_1696434	82.79829	0.4662338
ILMN_1770038	79.40848	0.6181818
ILMN_1788019	98.89516	0.1649351
ILMN_2339266	81.30105	0.5415584
ILMN_1688892	127.9904	0.05324675
ILMN_2293594	80.62094	0.5662338
ILMN_1704247	89.85962	0.261039
ILMN_2406035	75.66872	0.8207792
ILMN_2140059	74.25649	0.9116883
ILMN_1795442	79.29463	0.6246753
ILMN_1773567	122.8178	0.06103896
ILMN_2214790	83.19495	0.4532467
ILMN_1658709	72.45574	0.9675325
ILMN_1752968	82.62863	0.4753247
ILMN_3242152	92.364	0.2337662
ILMN_1715684	179.7599	0.01428571
ILMN_1800142	89.58157	0.2649351
ILMN_1680054	81.82328	0.5116883
ILMN_1792301	92.23646	0.2337662
ILMN_1810852	124.4048	0.06103896
ILMN_1653824	80.3121	0.5727273
ILMN_1706519	78.33456	0.6857143
ILMN_1701424	76.83118	0.7636364
ILMN_1688642	94.7812	0.2
ILMN_1782292	1142.375	0
ILMN_2279961	1096.073	0
ILMN_1673282	710.1953	0
ILMN_1752351	818.7422	0
ILMN_1659753	446.7754	0
ILMN_2243687	598.7422	0
ILMN_2170813	95.85931	0.1935065
ILMN_2170814	90.29807	0.2584416
ILMN_1703697	213.1279	0.006493506
ILMN_2081988	227.7495	0.006493506
ILMN_1708009	98.44768	0.1675325
ILMN_2091753	87.4146	0.3064935
ILMN_2091755	79.45523	0.6155844
ILMN_1683792	249.3465	0.003896104
ILMN_1745110	181.7896	0.01298701
ILMN_2101832	110.1189	0.08181818
ILMN_1680196	102.4851	0.1311688
ILMN_1772359	1705.358	0
ILMN_1662038	111.5003	0.08051948
ILMN_2408430	96.64207	0.1909091
ILMN_1803412	77.34773	0.7363636
ILMN_1812395	74.54263	0.9012987
ILMN_1681590	184.4392	0.01298701
ILMN_1765212	85.49435	0.3701299
ILMN_1808636	102.2633	0.1337662
ILMN_1685535	92.36563	0.2337662
ILMN_1733390	133.3045	0.04675325
ILMN_1675365	81.93446	0.5064935
ILMN_2347888	117.0325	0.07142857
ILMN_1766222	374.2346	0
ILMN_1752810	83.92928	0.4272727
ILMN_1663401	84.37361	0.4077922
ILMN_2392717	315.3229	0
ILMN_1756104	185.6733	0.01298701
ILMN_1757317	204.4453	0.007792208
ILMN_1700168	85.32761	0.3727273
ILMN_1774890	139.5043	0.04155844
ILMN_1665909	2149.948	0
ILMN_1673232	77.63249	0.7207792
ILMN_2400500	292.5257	0
ILMN_1726108	335.1051	0
ILMN_1743142	79.96098	0.5935065
ILMN_1748057	117.1263	0.07142857
ILMN_2208495	209.0951	0.006493506
ILMN_1767662	237.5542	0.005194805
ILMN_2404625	325.7353	0
ILMN_1691539	213.4694	0.006493506
ILMN_2281320	75.63423	0.8233766
ILMN_1750188	85.90339	0.3545454
ILMN_1651328	151.5542	0.02857143
ILMN_2326953	516.7325	0
ILMN_1803560	624.6014	0
ILMN_2249720	118.9497	0.06883117
ILMN_1696921	80.13582	0.5805195
ILMN_2108029	88.88559	0.2714286
ILMN_1703412	96.07294	0.1922078
ILMN_1769782	213.8219	0.006493506
ILMN_1716397	103.1427	0.1285714
ILMN_1750321	386.7034	0
ILMN_2244009	105.3713	0.1116883
ILMN_1684834	122.8167	0.06103896
ILMN_2315979	377.0367	0
ILMN_1811507	102.5135	0.1311688
ILMN_1670369	150.974	0.02857143
ILMN_1660794	129.9248	0.05194805
ILMN_1732538	83.35902	0.4506494
ILMN_1810418	253.2403	0.003896104
ILMN_1768969	390.9068	0
ILMN_2285480	86.22451	0.338961
ILMN_2202133	78.7544	0.6571429
ILMN_2202134	82.70434	0.4701299
ILMN_1808731	99.88839	0.1506494
ILMN_1670595	81.97121	0.5038961
ILMN_2052686	84.26288	0.412987
ILMN_1665657	140.1993	0.04025974
ILMN_2067453	152.1267	0.02727273
ILMN_1792031	89.71369	0.2623377
ILMN_1815102	106.5327	0.0987013
ILMN_1679960	84.08537	0.4207792
ILMN_1736655	195.4222	0.01038961
ILMN_3236932	124.4416	0.06103896
ILMN_1718420	82.44466	0.4805195
ILMN_1689849	71.79161	0.9792208
ILMN_1769684	104.9723	0.1155844
ILMN_1668386	79.13769	0.6363636
ILMN_1716471	97.13487	0.1831169
ILMN_1653282	95.41055	0.1935065
ILMN_1795711	78.00125	0.7
ILMN_1709708	74.47898	0.9025974
ILMN_1656706	107.5029	0.0948052
ILMN_1756522	74.81505	0.8831169
ILMN_1787260	105.3577	0.1116883
ILMN_1728632	84.78108	0.3961039
ILMN_1718395	84.24063	0.412987
ILMN_1808220	98.76498	0.1662338
ILMN_3234941	69.86319	0.9974026
ILMN_1743296	75.66025	0.8207792
ILMN_3238649	95.55679	0.1935065
ILMN_2377109	143.3358	0.03506494
ILMN_2279844	116.4694	0.07272727
ILMN_1699991	174.9881	0.01428571
ILMN_2277426	88.78247	0.2727273
ILMN_1724191	80.20094	0.5779221
ILMN_3262936	101.7967	0.1376623
ILMN_3186473	106.4213	0.1
ILMN_1708081	144.6883	0.03506494
ILMN_2312709	315.0539	0
ILMN_2336186	200.4721	0.009090909
ILMN_1688452	166.9321	0.02077922
ILMN_1667577	111.7917	0.08051948
ILMN_1721011	150.7751	0.02987013
ILMN_1688646	80.56659	0.5662338
ILMN_1769116	87.77227	0.2948052
ILMN_2172933	86.94151	0.3142857
ILMN_1803862	126.8644	0.05584415
ILMN_3245845	105.554	0.1103896
ILMN_1692223	289.5643	0
ILMN_1792800	80.60701	0.5662338
ILMN_1761917	85.75772	0.3584416
ILMN_1769993	77.41742	0.7337663
ILMN_1747800	108.6862	0.08571429
ILMN_1689817	215.4356	0.006493506
ILMN_2062381	285.0421	0
ILMN_2194882	72.28616	0.9714286
ILMN_1730085	101.4086	0.138961
ILMN_1662932	6351.451	0
ILMN_1658962	208.4249	0.006493506
ILMN_2046073	73.16941	0.9480519
ILMN_1749026	76.27739	0.7961039
ILMN_1763537	78.25004	0.6883117
ILMN_1811347	104.0508	0.1220779
ILMN_1800697	146.6271	0.03506494
ILMN_2305599	74.92833	0.8753247
ILMN_1713534	89.05054	0.2701299
ILMN_2241825	77.05765	0.7545455
ILMN_2238389	88.81364	0.2714286
ILMN_3249748	1384.71	0
ILMN_1807106	1024.36	0
ILMN_3251145	84.27734	0.4116883
ILMN_1758812	128.8444	0.05324675
ILMN_2151698	82.34729	0.487013
ILMN_1719788	79.66545	0.6038961
ILMN_1728132	887.2443	0
ILMN_2326324	101.8653	0.1363636
ILMN_1727748	85.52709	0.3701299
ILMN_1745043	93.06231	0.2233766
ILMN_1722771	84.70458	0.3987013
ILMN_2407346	78.65457	0.6675324
ILMN_2053415	195.5331	0.01038961
ILMN_1731343	109.4518	0.08441558
ILMN_1734125	113.8075	0.07532468
ILMN_2129563	96.18145	0.1922078
ILMN_1809040	226.5145	0.006493506
ILMN_1788250	160.2012	0.02467532
ILMN_1691425	131.3553	0.04935065
ILMN_2124361	94.83298	0.2
ILMN_1752574	97.02952	0.1857143
ILMN_2375786	112.1107	0.08051948
ILMN_1722527	76.33785	0.7922078
ILMN_1717557	79.89416	0.5948052
ILMN_1679185	620.0172	0
ILMN_2213136	611.3448	0
ILMN_1660317	75.62893	0.8233766
ILMN_1781256	150.1587	0.02987013
ILMN_1684492	117.2456	0.07142857
ILMN_1810321	175.4321	0.01428571
ILMN_1785444	77.54909	0.7272727
ILMN_1680860	186.4825	0.01298701
ILMN_1727361	253.0722	0.003896104
ILMN_2183938	368.576	0
ILMN_1736447	196.3743	0.009090909
ILMN_1679238	99.47401	0.1571429
ILMN_1654890	281.3162	0
ILMN_1732720	75.72453	0.8207792
ILMN_1801553	149.9082	0.02987013
ILMN_1804451	86.10001	0.3454545
ILMN_2207505	786.5124	0
ILMN_2207504	88.34081	0.2831169
ILMN_2330570	77.237	0.7428572
ILMN_1731966	86.19575	0.3415585
ILMN_2234956	95.82661	0.1935065
ILMN_1696391	213.7054	0.006493506
ILMN_1676265	91.31506	0.2480519
ILMN_1664294	140.4312	0.04025974
ILMN_1657373	85.91942	0.3545454
ILMN_1705682	79.67519	0.6038961
ILMN_1661537	494.7157	0
ILMN_1752591	363.6994	0
ILMN_1677932	91.69489	0.2441558
ILMN_1710668	91.7629	0.2428571
ILMN_1714223	85.52184	0.3701299
ILMN_1782743	208.6438	0.006493506
ILMN_2264681	127.089	0.05324675
ILMN_1754149	216.1619	0.006493506
ILMN_2360401	93.69337	0.2142857
ILMN_2268156	97.26788	0.1792208
ILMN_1663080	911.9826	0
ILMN_1723978	1134.557	0
ILMN_1776283	646.4656	0
ILMN_1794842	86.90981	0.3155844
ILMN_2397223	76.08288	0.8064935
ILMN_1698318	83.88216	0.4285714
ILMN_1687306	271.9491	0.002597403
ILMN_1803788	159.7906	0.02467532
ILMN_1659688	100.9438	0.1402597
ILMN_1694034	78.99598	0.6467533
ILMN_1661708	79.12474	0.6363636
ILMN_3243690	78.62259	0.6701299
ILMN_2353358	190.246	0.01298701
ILMN_1669930	78.6303	0.6701299
ILMN_2266214	94.21591	0.2038961
ILMN_2356654	230.6433	0.006493506
ILMN_2412214	264.6583	0.003896104
ILMN_1715760	108.7654	0.08571429
ILMN_1656869	208.1472	0.007792208
ILMN_2113333	138.4527	0.04155844
ILMN_2080342	80.40557	0.5714286
ILMN_2171023	87.24159	0.3077922
ILMN_1788728	80.31571	0.5727273
ILMN_1767900	92.03065	0.2350649
ILMN_1737162	76.80501	0.7649351
ILMN_1716461	78.85105	0.6558442
ILMN_2332964	115.5715	0.07402597
ILMN_2253017	163.1783	0.02337662
ILMN_1698019	118.0198	0.06883117
ILMN_1710408	80.12595	0.5805195
ILMN_1702310	164.2578	0.02207792
ILMN_1703081	77.40961	0.7350649
ILMN_1713550	89.79594	0.2623377
ILMN_1677464	75.13088	0.8636364
ILMN_1662362	74.60847	0.8974026
ILMN_1679152	77.18872	0.7441558
ILMN_2143427	73.38615	0.9415584
ILMN_1742620	71.9359	0.9766234
ILMN_1712487	162.565	0.02337662
ILMN_1765187	121.5696	0.06363636
ILMN_1788098	144.9937	0.03506494
ILMN_1767448	241.3809	0.003896104
ILMN_1725031	75.26764	0.851948
ILMN_1747744	123.8323	0.06103896
ILMN_1663718	86.6526	0.3233766
ILMN_1841495	89.0541	0.2701299
ILMN_1788291	87.61267	0.3
ILMN_1752199	191.1785	0.01298701
ILMN_1683405	86.6561	0.3233766
ILMN_1807016	88.09795	0.2883117
ILMN_2390435	113.9306	0.07532468
ILMN_1806395	80.85992	0.5545455
ILMN_2284893	82.06776	0.4974026
ILMN_1665011	94.46284	0.2012987
ILMN_1701340	82.97058	0.4623377
ILMN_1674366	130.9104	0.04935065
ILMN_1754815	88.30868	0.2831169
ILMN_1683752	170.2849	0.01688312
ILMN_1715189	91.16969	0.2493507
ILMN_1794818	78.27808	0.687013
ILMN_1769385	90.07492	0.2597403
ILMN_1754266	99.74979	0.1532468
ILMN_2393341	110.2441	0.08181818
ILMN_1736077	161.5257	0.02337662
ILMN_1738725	143.6697	0.03506494
ILMN_1709094	77.84406	0.7103896
ILMN_1706779	147.826	0.03376623
ILMN_1694582	83.71732	0.4324675
ILMN_2373335	86.57857	0.3272727
ILMN_1660582	242.1856	0.003896104
ILMN_1680714	91.66422	0.2441558
ILMN_2373073	85.66484	0.3623376
ILMN_1693758	102.5821	0.1311688
ILMN_1734748	123.8394	0.06103896
ILMN_1716983	1181.198	0
ILMN_1661631	985.1166	0
ILMN_1786303	195.0661	0.01038961
ILMN_1702385	88.45588	0.2792208
ILMN_1726545	140.7393	0.04025974
ILMN_2266595	582.1446	0
ILMN_2357419	275.7176	0
ILMN_1651404	85.13802	0.3805195
ILMN_2058841	94.5642	0.2
ILMN_1694243	122.896	0.06103896
ILMN_3251658	362.0232	0
ILMN_1708248	109.3582	0.08441558
ILMN_2316974	5619.455	0
ILMN_2312340	860.0385	0
ILMN_1734234	75.46004	0.8376623
ILMN_1695744	207.0606	0.007792208
ILMN_1784884	2563.966	0
ILMN_2406132	8544.125	0
ILMN_2355953	108.3654	0.08701298
ILMN_1778974	96.13143	0.1922078
ILMN_2339294	75.96899	0.8064935
ILMN_1732919	86.42569	0.3324675
ILMN_1680826	94.65247	0.2
ILMN_1668521	79.57004	0.6103896
ILMN_1704369	127.6777	0.05324675
ILMN_2139761	76.22946	0.8
ILMN_1764747	86.40002	0.3324675
ILMN_1673867	137.4738	0.04285714
ILMN_2183687	1066.919	0
ILMN_1797362	88.57991	0.2792208
ILMN_1698649	80.01251	0.5883117
ILMN_2367671	142.9198	0.03896104
ILMN_1687960	110.6397	0.08051948
ILMN_1660624	102.6877	0.1298701
ILMN_2270443	95.0918	0.1974026
ILMN_1733176	570.6076	0
ILMN_1675387	206.5632	0.007792208
ILMN_1751644	77.55746	0.725974
ILMN_2381037	79.94884	0.5935065
ILMN_1760493	84.71554	0.3987013
ILMN_1714880	76.2422	0.7974026
ILMN_1748903	83.35242	0.4506494
ILMN_1748697	78.62885	0.6701299
ILMN_1656886	166.6112	0.02077922
ILMN_1797055	155.0411	0.02597403
ILMN_1724062	170.9685	0.01558442
ILMN_1806293	119.7487	0.06753246
ILMN_1663444	90.06656	0.2597403
ILMN_1691849	98.3334	0.1701299
ILMN_2184708	82.9324	0.4636364
ILMN_2137084	93.99287	0.2064935
ILMN_2235851	86.55185	0.3285714
ILMN_1756755	112.9307	0.07792208
ILMN_1695978	79.32947	0.6220779
ILMN_3237058	79.89734	0.5948052
ILMN_2056815	144.2446	0.03506494
ILMN_2338197	146.1154	0.03506494
ILMN_1669624	103.7143	0.125974
ILMN_1748258	104.0634	0.1220779
ILMN_1718063	677.4492	0
ILMN_1812700	76.95147	0.7584416
ILMN_2218002	82.27084	0.4883117
ILMN_1670693	112.0779	0.08051948
ILMN_1781517	74.95786	0.8753247
ILMN_1689037	83.12215	0.4571429
ILMN_2189027	67.3382	0.9987013
ILMN_1729433	77.33839	0.7363636
ILMN_1805609	84.62981	0.4
ILMN_1784302	83.27975	0.4532467
ILMN_2204467	74.93784	0.8753247
ILMN_1712141	86.81287	0.3181818
ILMN_2176693	82.18335	0.4896104
ILMN_1808443	75.27854	0.8506494
ILMN_1678628	80.9045	0.5519481
ILMN_1674338	78.05699	0.6961039
ILMN_3248304	81.46489	0.5337662
ILMN_3243466	90.13491	0.2597403
ILMN_2343105	138.0275	0.04155844
ILMN_1717524	142.6633	0.03896104
ILMN_2297997	83.49633	0.4454545
ILMN_1713934	4007.114	0
ILMN_1691848	93.06904	0.2233766
ILMN_1708098	165.9277	0.02207792
ILMN_1798212	140.1647	0.04025974
ILMN_1669575	82.67886	0.4727273
ILMN_1797588	84.79688	0.3961039
ILMN_1652674	85.187	0.3805195
ILMN_2413615	93.57299	0.2155844
ILMN_1699544	84.64864	0.4
ILMN_1707283	112.0012	0.08051948
ILMN_3240177	532.2584	0
ILMN_1715814	128.6807	0.05324675
ILMN_1783566	76.48526	0.7857143
ILMN_1776963	163.4621	0.02337662
ILMN_1755221	128.2858	0.05324675
ILMN_1764522	129.9823	0.05194805
ILMN_1757165	92.97477	0.2246753
ILMN_1652128	923.3324	0
ILMN_2075829	82.78896	0.4675325
ILMN_1810652	86.69874	0.3194805
ILMN_1754969	76.08841	0.8064935
ILMN_1668249	138.9652	0.04155844
ILMN_1716056	296.1745	0
ILMN_1815716	143.7466	0.03506494
ILMN_1737394	92.94344	0.2246753
ILMN_1696749	232.1001	0.006493506
ILMN_2126706	214.5242	0.006493506
ILMN_1708101	135.4554	0.04545455
ILMN_1662917	112.3126	0.08051948
ILMN_1800078	525.147	0
ILMN_1764231	118.7754	0.06883117
ILMN_1694913	80.48808	0.5701299
ILMN_1813295	96.82935	0.1896104
ILMN_1703487	261.2877	0.003896104
ILMN_2117171	437.9004	0
ILMN_1770479	97.08533	0.1844156
ILMN_1680948	170.1945	0.01688312
ILMN_1668451	108.7976	0.08571429
ILMN_1785703	2260.183	0
ILMN_1724315	87.49593	0.3064935
ILMN_1668194	112.5203	0.08051948
ILMN_1671898	77.2707	0.738961
ILMN_2298830	76.14402	0.8051948
ILMN_1705678	87.07237	0.3103896
ILMN_2391683	80.15853	0.5805195
ILMN_1652866	97.4664	0.1753247
ILMN_1704166	81.02857	0.5493507
ILMN_1798433	204.7431	0.007792208
ILMN_1814737	148.9311	0.03116883
ILMN_1758661	134.1169	0.04675325
ILMN_1713841	90.08533	0.2597403
ILMN_1702124	101.2742	0.1402597
ILMN_3243593	2589.799	0
ILMN_1733559	312.7387	0
ILMN_3251587	585.8861	0
ILMN_3237156	104.3679	0.1194805
ILMN_3259652	83.95686	0.4246753
ILMN_3255389	83.84547	0.4285714
ILMN_3239689	219.9415	0.006493506
ILMN_3246344	86.35288	0.3324675
ILMN_3249050	80.76701	0.5584416
ILMN_3242975	79.91833	0.5948052
ILMN_1767355	109.5069	0.08441558
ILMN_1658405	108.6524	0.08571429
ILMN_1691662	84.81444	0.3961039
ILMN_3243914	124.3404	0.06103896
ILMN_3262250	80.09824	0.5857143
ILMN_3185784	92.76002	0.2272727
ILMN_3268883	80.03596	0.5883117
ILMN_3176875	78.56825	0.6727273
ILMN_3273383	82.5586	0.4779221
ILMN_3255673	90.21905	0.2584416
ILMN_3271785	77.17064	0.7480519
ILMN_3183806	83.71773	0.4324675
ILMN_3243616	82.41625	0.4831169
ILMN_3187497	75.89211	0.8116883
ILMN_3271204	85.81174	0.3558442
ILMN_3188806	81.49012	0.5324675
ILMN_3185204	159.654	0.02467532
ILMN_3261668	108.702	0.08571429
ILMN_3257995	81.76646	0.5116883
ILMN_3193736	98.60276	0.1662338
ILMN_3273078	93.65398	0.2142857
ILMN_3181333	76.27873	0.7961039
ILMN_3179038	80.47245	0.5714286
ILMN_3177122	92.40396	0.2337662
ILMN_3269572	75.08421	0.864935
ILMN_3258772	73.83125	0.9272727
ILMN_3188005	106.5968	0.0987013
ILMN_3176771	98.59493	0.1662338
ILMN_3253235	77.16695	0.7480519
ILMN_3252941	179.6618	0.01428571
ILMN_3270511	75.34272	0.848052
ILMN_3270661	72.44003	0.9688312
ILMN_3187869	93.59023	0.2155844
ILMN_3194949	78.53118	0.6753247
ILMN_3271412	83.81985	0.4285714
ILMN_3273317	79.51469	0.6103896
ILMN_3258262	79.92898	0.5935065
ILMN_3179946	84.38984	0.4064935
ILMN_3183383	76.70662	0.7727273
ILMN_3273890	82.79061	0.4675325
ILMN_3191780	106.002	0.1064935
ILMN_3259920	79.90111	0.5948052
ILMN_3230370	93.06226	0.2233766
ILMN_3273286	80.15261	0.5805195
ILMN_3258283	85.59135	0.3649351
ILMN_3190604	74.54144	0.9025974
ILMN_3267074	80.3266	0.5714286
ILMN_3269797	84.09972	0.4207792
ILMN_3253857	74.07178	0.9220779
ILMN_3184894	85.80042	0.3558442
ILMN_3177974	80.87824	0.5545455
ILMN_3187425	887.1092	0
ILMN_3270378	105.0972	0.1142857
ILMN_3193911	114.3094	0.07532468
ILMN_3193142	76.85858	0.7597402
ILMN_3273885	167.6912	0.01948052
ILMN_3187619	123.0767	0.06103896
ILMN_3263363	98.21457	0.1701299
ILMN_3272465	84.72745	0.3974026
ILMN_3181457	79.94933	0.5935065
ILMN_3264164	88.74172	0.2753247
ILMN_3187694	77.35712	0.7363636
ILMN_3262025	2006.608	0
ILMN_3252771	83.91701	0.4285714
ILMN_3186410	376.3575	0
ILMN_3262876	116.9303	0.07142857
ILMN_3235239	84.87045	0.3896104
ILMN_3180807	81.62386	0.5220779
ILMN_3257273	98.59843	0.1662338
ILMN_3179891	83.99223	0.4233766
ILMN_3261273	95.51059	0.1935065
ILMN_3187894	81.36028	0.5415584
ILMN_3187545	80.37928	0.5714286
ILMN_3184512	92.15793	0.2350649
ILMN_3255903	88.50809	0.2792208
ILMN_3187254	125.0605	0.05974026
ILMN_3265783	79.82271	0.6
ILMN_3267024	82.7457	0.4688312
ILMN_3184664	74.95132	0.8753247
ILMN_3187698	88.93671	0.2701299
ILMN_3179823	80.03065	0.5883117
ILMN_3255735	126.036	0.05714286
ILMN_3178680	75.30198	0.848052
