PROBE_ID	7677153062_K.VALUE	7677153062_K.Detection Pval
ILMN_1681332	109.4607	0.1506494
ILMN_1723465	118.4613	0.08701298
ILMN_1687170	110.2011	0.1441558
ILMN_1682067	95.43747	0.5090909
ILMN_1659426	164.0619	0.01818182
ILMN_1735265	91.55152	0.7753247
ILMN_1805833	239.4013	0.002597403
ILMN_1714458	95.01919	0.5350649
ILMN_1671132	103.1307	0.238961
ILMN_3202022	120.0656	0.08181818
ILMN_1703642	106.5068	0.1805195
ILMN_1704856	95.19334	0.5298702
ILMN_1679433	155.9586	0.02337662
ILMN_3207738	188.5823	0.007792208
ILMN_1706864	96.06596	0.4805195
ILMN_1669424	1005.751	0
ILMN_1707206	95.4263	0.5090909
ILMN_1651760	91.1022	0.7987013
ILMN_3211323	102.9219	0.2402597
ILMN_3286204	155.4845	0.02337662
ILMN_3294170	91.34258	0.7883117
ILMN_3204682	90.22653	0.8558441
ILMN_1667957	93.71201	0.6272727
ILMN_1799690	87.98231	0.9480519
ILMN_1784764	95.03654	0.5350649
ILMN_1656187	89.54659	0.8935065
ILMN_1664854	92.70827	0.6935065
ILMN_1739570	95.80901	0.4935065
ILMN_1792979	94.89882	0.5441558
ILMN_1665970	329.1456	0
ILMN_1674816	95.93375	0.4857143
ILMN_1700950	215.7563	0.003896104
ILMN_1748437	89.58915	0.8922078
ILMN_1805585	92.47999	0.7051948
ILMN_1789372	125.8502	0.05974026
ILMN_3284521	91.91892	0.7506493
ILMN_3213750	110.237	0.1441558
ILMN_1771049	115.9845	0.09740259
ILMN_1660504	92.63036	0.6974026
ILMN_1670879	98.47183	0.361039
ILMN_3288032	94.77045	0.5545455
ILMN_1772594	136.9299	0.03896104
ILMN_3211537	91.77482	0.7597402
ILMN_1677435	88.40287	0.9376624
ILMN_1656280	94.4712	0.5779221
ILMN_1767369	100.6085	0.2974026
ILMN_1701409	98.21062	0.3766234
ILMN_1810582	88.50179	0.9337662
ILMN_1653378	95.62358	0.4961039
ILMN_1772314	113.5077	0.1168831
ILMN_1763767	92.24825	0.7272727
ILMN_1660576	272.7795	0
ILMN_1713401	95.90578	0.487013
ILMN_1669605	103.6215	0.2311688
ILMN_1776382	113.5812	0.1168831
ILMN_1677925	101.0917	0.2909091
ILMN_1716639	80.36753	1
ILMN_3199658	97.29736	0.412987
ILMN_3230582	93.8726	0.612987
ILMN_1680753	88.69585	0.9298701
ILMN_1773455	100.3572	0.3025974
ILMN_1669051	88.30045	0.9402598
ILMN_3289618	109.7295	0.1480519
ILMN_1691449	1158.964	0
ILMN_1714218	91.12529	0.7948052
ILMN_1675999	146.9484	0.02727273
ILMN_1714821	132.8686	0.04935065
ILMN_3275919	94.30521	0.5831169
ILMN_3199450	97.61242	0.4
ILMN_1813094	94.66715	0.561039
ILMN_1759861	93.97489	0.6077922
ILMN_1793231	103.5155	0.2311688
ILMN_1729542	93.38776	0.6493506
ILMN_1685488	93.24068	0.6584415
ILMN_1765612	91.32147	0.7883117
ILMN_1696748	92.85134	0.6766234
ILMN_1685704	105.3152	0.2012987
ILMN_3291413	120.8471	0.07402597
ILMN_3206064	125.4637	0.06103896
ILMN_1745702	128.0156	0.05714286
ILMN_1814220	145.1929	0.02987013
ILMN_1701765	98.09997	0.387013
ILMN_1698294	110.1872	0.1441558
ILMN_1670757	103.8123	0.225974
ILMN_3205162	1952.012	0
ILMN_3282174	618.5895	0
ILMN_1731500	119.2118	0.08441558
ILMN_1759390	105.6104	0.1883117
ILMN_1793949	88.42842	0.9363636
ILMN_1749893	101.0534	0.2909091
ILMN_3292376	160.5977	0.02077922
ILMN_1684547	145.985	0.02727273
ILMN_1718140	90.16732	0.8558441
ILMN_1847415	95.39134	0.5116883
ILMN_3288466	93.62923	0.6311688
ILMN_1707686	111.8561	0.1246753
ILMN_1670031	92.44912	0.7077922
ILMN_1674870	104.8668	0.2090909
ILMN_1651672	97.67234	0.3987013
ILMN_1720353	90.04657	0.8623376
ILMN_1751847	91.95038	0.7480519
ILMN_1815765	95.31289	0.5168831
ILMN_1694778	100.6131	0.2974026
ILMN_1661509	102.7072	0.2454545
ILMN_1677609	96.58338	0.4415585
ILMN_1795312	91.90322	0.7506493
ILMN_1667326	83.75016	0.9961039
ILMN_1734775	87.55207	0.9545454
ILMN_1694413	110.9405	0.1350649
ILMN_1703529	105.4757	0.1948052
ILMN_1777847	97.58504	0.4
ILMN_1663227	120.0285	0.08181818
ILMN_3290019	233.683	0.002597403
ILMN_3206531	107.4252	0.1662338
ILMN_3283043	87.47275	0.9558442
ILMN_1739681	98.68359	0.3506494
ILMN_1698552	104.321	0.2155844
ILMN_1775243	1837.352	0
ILMN_1741662	100.1649	0.3103896
ILMN_1676329	95.86773	0.4896104
ILMN_1743031	97.60643	0.4
ILMN_1796064	97.54755	0.4025974
ILMN_1706404	85.86736	0.9792208
ILMN_1698548	95.62926	0.4961039
ILMN_1718502	87.83115	0.9493507
ILMN_1755457	99.91359	0.3155844
ILMN_1730791	126.1492	0.05844156
ILMN_3199655	100.3801	0.3025974
ILMN_3276525	90.95699	0.8064935
ILMN_3210538	2938.78	0
ILMN_3287033	97.4547	0.4051948
ILMN_1654915	118.0538	0.09090909
ILMN_3207233	116.5131	0.0961039
ILMN_3283742	158.5327	0.02077922
ILMN_1778139	114.7118	0.1051948
ILMN_1687707	129.4551	0.05454545
ILMN_1699136	95.23753	0.5233766
ILMN_1668436	90.87401	0.8181818
ILMN_3234241	101.1956	0.2883117
ILMN_3240465	96.77818	0.4337662
ILMN_1673598	124.0285	0.06363636
ILMN_1654965	94.25355	0.5857143
ILMN_3219843	93.9492	0.6090909
ILMN_3296372	86.48521	0.9727273
ILMN_1705264	93.14004	0.6636364
ILMN_3215743	92.53657	0.7038961
ILMN_3288755	130.4513	0.05064935
ILMN_1756985	97.76061	0.3961039
ILMN_1696886	89.80913	0.8831169
ILMN_1702585	108.2485	0.1636364
ILMN_1663467	87.54662	0.9558442
ILMN_3287093	2360.333	0
ILMN_3199755	122.7777	0.06493507
ILMN_1753600	180.2772	0.009090909
ILMN_1790393	103.2133	0.2363636
ILMN_1671985	88.08832	0.9454545
ILMN_1730319	88.89942	0.9194805
ILMN_3232557	91.32303	0.7883117
ILMN_3209358	118.5558	0.08701298
ILMN_3275033	98.4622	0.3623376
ILMN_1664437	97.25788	0.412987
ILMN_1676836	99.76935	0.3220779
ILMN_1692545	184.0517	0.007792208
ILMN_3201500	102.533	0.2506494
ILMN_1683017	126.9904	0.05844156
ILMN_1738402	90.30579	0.8493506
ILMN_1767147	91.08944	0.7987013
ILMN_1679437	94.64292	0.5649351
ILMN_1672332	97.55592	0.4025974
ILMN_1658964	109.595	0.1493506
ILMN_1692164	96.7408	0.4363636
ILMN_1721314	101.0801	0.2909091
ILMN_1674021	165.8699	0.01818182
ILMN_1652507	100.9561	0.2909091
ILMN_1652737	97.86755	0.3948052
ILMN_1680354	96.89907	0.4272727
ILMN_1672562	94.82851	0.5493507
ILMN_1663559	92.76999	0.6896104
ILMN_1743606	95.52434	0.5064935
ILMN_1758680	101.8722	0.2727273
ILMN_1746075	105.5409	0.1948052
ILMN_1674283	91.58817	0.774026
ILMN_3276647	97.87368	0.3935065
ILMN_1701610	90.84923	0.8181818
ILMN_1805329	94.28643	0.5844156
ILMN_1671433	92.22955	0.7311688
ILMN_1667582	89.42939	0.9
ILMN_1693225	177.5426	0.009090909
ILMN_1802906	133.0698	0.04935065
ILMN_1797073	98.27552	0.3727273
ILMN_1813167	97.63486	0.4
ILMN_1662370	96.49052	0.448052
ILMN_1784566	90.22788	0.8558441
ILMN_3279935	110.7705	0.1376623
ILMN_3211302	115.327	0.1012987
ILMN_1675433	95.52769	0.5051948
ILMN_1815210	119.2824	0.08441558
ILMN_3245074	126.5521	0.05844156
ILMN_1749525	99.17541	0.3376623
ILMN_1807424	87.28134	0.9571428
ILMN_1714499	101.3405	0.287013
ILMN_1759880	95.79929	0.4935065
ILMN_1680398	102.044	0.2675325
ILMN_1655615	93.71913	0.625974
ILMN_1671206	88.96819	0.9168831
ILMN_3219929	90.96114	0.8051948
ILMN_3234624	97.4136	0.4064935
ILMN_3282938	96.38981	0.4571429
ILMN_3206429	256.6998	0
ILMN_1799168	105.5798	0.1909091
ILMN_1691701	93.87288	0.612987
ILMN_3200299	1338.131	0
ILMN_3277850	94.59762	0.5675325
ILMN_1662651	95.166	0.5298702
ILMN_1755975	114.397	0.1051948
ILMN_1775368	88.63999	0.9298701
ILMN_3216979	106.6255	0.1766234
ILMN_1713896	93.94949	0.6090909
ILMN_1660166	89.93037	0.8714285
ILMN_3200217	100.0875	0.312987
ILMN_3276697	101.4203	0.2844156
ILMN_1674447	89.68639	0.8883117
ILMN_3282395	143.8767	0.02987013
ILMN_1668068	83.71577	0.9961039
ILMN_1656722	87.32458	0.9571428
ILMN_1658905	143.9355	0.02987013
ILMN_1704208	99.22041	0.3376623
ILMN_1701943	109.6763	0.1480519
ILMN_1710458	110.6347	0.1376623
ILMN_1668881	93.15958	0.6636364
ILMN_3294365	104.1675	0.2168831
ILMN_3247256	1383.331	0
ILMN_1698541	91.46793	0.7805195
ILMN_1671646	89.56673	0.8935065
ILMN_1704750	604.3232	0
ILMN_1703692	514.8624	0
ILMN_1704374	99.03784	0.3415585
ILMN_1724840	92.93158	0.6701299
ILMN_1657249	92.85217	0.6766234
ILMN_1739045	99.61726	0.325974
ILMN_1716349	93.89713	0.6116883
ILMN_3284530	106.506	0.1805195
ILMN_3294556	100.0252	0.3142857
ILMN_3212980	89.40073	0.9012987
ILMN_1706591	94.61758	0.5649351
ILMN_3200678	101.6733	0.274026
ILMN_1768407	157.0925	0.02337662
ILMN_1711756	99.65956	0.325974
ILMN_1774603	87.20885	0.9584416
ILMN_3211906	771.5165	0
ILMN_2163025	95.57605	0.5012987
ILMN_1750592	99.33119	0.3311688
ILMN_1701878	108.0561	0.1649351
ILMN_1761922	124.7511	0.06103896
ILMN_1685759	93.36762	0.6506494
ILMN_1782350	92.18462	0.738961
ILMN_1721992	92.41402	0.712987
ILMN_1776250	98.07971	0.387013
ILMN_1733175	98.6984	0.3493507
ILMN_1685696	91.89036	0.7519481
ILMN_1652666	88.12456	0.9441559
ILMN_1669652	89.59165	0.8922078
ILMN_1784130	102.3842	0.2532468
ILMN_3203656	91.79344	0.7571428
ILMN_1691358	100.5004	0.2987013
ILMN_1652939	97.23492	0.4142857
ILMN_1656181	120.785	0.07402597
ILMN_3286660	99.03913	0.3415585
ILMN_1709891	107.3613	0.1662338
ILMN_1682565	94.48228	0.5766234
ILMN_1697557	124.7957	0.06103896
ILMN_3219631	130.0062	0.05064935
ILMN_3290800	208.3379	0.003896104
ILMN_1664318	95.58788	0.5
ILMN_1654249	93.87006	0.612987
ILMN_3293972	99.76256	0.3220779
ILMN_1773991	91.28216	0.7896104
ILMN_1669620	92.76489	0.6896104
ILMN_3246292	5804.658	0
ILMN_1652700	95.77645	0.4935065
ILMN_1684849	95.28549	0.5168831
ILMN_1806612	105.7294	0.1883117
ILMN_1803241	129.7769	0.05194805
ILMN_1774206	127.9576	0.05714286
ILMN_1774779	100.847	0.2948052
ILMN_1808864	103.9612	0.2246753
ILMN_1725947	95.48376	0.5077922
ILMN_1668868	103.057	0.238961
ILMN_1743592	90.70791	0.8246753
ILMN_1696068	85.87067	0.9792208
ILMN_1696705	100.4675	0.2987013
ILMN_1658235	104.8671	0.2090909
ILMN_1684634	105.1036	0.2051948
ILMN_1734292	94.14417	0.5974026
ILMN_1753692	125.6568	0.06103896
ILMN_3294085	102.9307	0.2402597
ILMN_1724925	87.38746	0.9571428
ILMN_1743526	91.61041	0.7701299
ILMN_3207933	131.2363	0.04935065
ILMN_3284447	100.0533	0.3142857
ILMN_1805019	94.31146	0.5831169
ILMN_1674186	96.58323	0.4415585
ILMN_3235571	93.1636	0.6636364
ILMN_1679524	96.28482	0.4675325
ILMN_1784395	101.8574	0.2727273
ILMN_1684928	102.5154	0.2506494
ILMN_1782937	87.59174	0.9532468
ILMN_1719086	116.9603	0.09350649
ILMN_1667826	95.78499	0.4935065
ILMN_1812904	126.7046	0.05844156
ILMN_1690547	100.6569	0.2961039
ILMN_3235750	94.64098	0.5649351
ILMN_3275611	93.04221	0.6649351
ILMN_1670177	93.20408	0.6597403
ILMN_1784349	95.38833	0.5116883
ILMN_1723642	109.7919	0.1480519
ILMN_1732313	144.9604	0.02987013
ILMN_1785064	117.0368	0.09350649
ILMN_1717794	90.3222	0.8467532
ILMN_1771643	90.58974	0.8324676
ILMN_1685584	90.40765	0.8454546
ILMN_1757651	91.42471	0.7857143
ILMN_1727977	94.42045	0.5831169
ILMN_3236093	94.47167	0.5779221
ILMN_1667962	122.4558	0.06623377
ILMN_1654073	95.84869	0.4896104
ILMN_2073409	88.29114	0.9402598
ILMN_1693291	92.90195	0.6727273
ILMN_3236279	94.27247	0.5857143
ILMN_1698832	136.937	0.03896104
ILMN_1708625	89.24131	0.9103896
ILMN_1778992	124.3753	0.06363636
ILMN_1719774	91.44408	0.7844156
ILMN_1658599	183.6715	0.007792208
ILMN_1660103	89.07677	0.912987
ILMN_1663096	166.9854	0.01688312
ILMN_1652368	86.17727	0.9766234
ILMN_1796484	97.16762	0.4155844
ILMN_1666323	135.1167	0.04285714
ILMN_1731673	93.38719	0.6493506
ILMN_1718613	129.0811	0.05454545
ILMN_3246694	100.5052	0.2987013
ILMN_1770358	94.2981	0.5831169
ILMN_1680230	96.78693	0.4337662
ILMN_1810899	99.30466	0.3311688
ILMN_1653410	117.2569	0.09350649
ILMN_1668317	89.64335	0.8896104
ILMN_3207060	5637.271	0
ILMN_3283573	4435.206	0
ILMN_1695421	90.50753	0.8415585
ILMN_1692499	93.91792	0.6116883
ILMN_1697287	89.5088	0.8948052
ILMN_3289100	438.2445	0
ILMN_1737434	85.81224	0.9792208
ILMN_1697578	99.69249	0.325974
ILMN_3204768	101.1134	0.2909091
ILMN_1800055	111.1426	0.1324675
ILMN_1715709	91.05929	0.8
ILMN_3275590	343.3697	0
ILMN_1772277	88.80904	0.9233766
ILMN_3285785	165.973	0.01818182
ILMN_1676565	97.7545	0.3961039
ILMN_1788991	103.4423	0.2324675
ILMN_1668297	97.08806	0.4181818
ILMN_1671249	102.2949	0.2571429
ILMN_1684318	97.94375	0.3896104
ILMN_1804491	89.3674	0.9038961
ILMN_1659627	112.3235	0.1233766
ILMN_1738780	91.34592	0.7883117
ILMN_1770473	94.0648	0.6025974
ILMN_1687572	138.2261	0.03636364
ILMN_1683491	89.06667	0.912987
ILMN_1814643	97.84136	0.3948052
ILMN_3245716	91.28928	0.7896104
ILMN_1706277	118.6461	0.08701298
ILMN_1766558	106.3256	0.1805195
ILMN_1685672	89.09268	0.912987
ILMN_1680890	88.53448	0.9337662
ILMN_1685774	761.675	0
ILMN_3245834	96.04617	0.4818182
ILMN_1669138	87.76415	0.9506493
ILMN_1813381	92.57613	0.7
ILMN_1758183	85.8978	0.9792208
ILMN_1738554	122.3223	0.06623377
ILMN_1724881	102.0838	0.2675325
ILMN_1665208	94.68208	0.561039
ILMN_1755986	107.6431	0.1662338
ILMN_1658911	199.1113	0.005194805
ILMN_1795718	97.47741	0.4038961
ILMN_1729408	103.7053	0.2285714
ILMN_1652660	99.10856	0.3402597
ILMN_1807262	91.9761	0.7467533
ILMN_1794020	89.20819	0.9103896
ILMN_1652230	10143.18	0
ILMN_1737849	96.84774	0.4311688
ILMN_1762185	91.51067	0.7805195
ILMN_1716827	91.91111	0.7506493
ILMN_1706411	99.79844	0.3194805
ILMN_1758343	97.43869	0.4064935
ILMN_1706000	112.9824	0.1194805
ILMN_1655871	111.9944	0.1246753
ILMN_1686702	147.2658	0.02727273
ILMN_1784554	585.3168	0
ILMN_1806888	100.1385	0.3103896
ILMN_1669304	97.39005	0.4077922
ILMN_1799560	134.7476	0.04545455
ILMN_1718739	98.93851	0.3441558
ILMN_1678296	91.13814	0.7948052
ILMN_1713818	96.16808	0.4727273
ILMN_1692996	133.9479	0.04675325
ILMN_1717123	94.39896	0.5831169
ILMN_1772998	137.7889	0.03766234
ILMN_1662766	91.85637	0.7532467
ILMN_1761950	102.3496	0.2558441
ILMN_1775323	113.2072	0.1194805
ILMN_1681930	92.24306	0.7285714
ILMN_1668709	95.30406	0.5168831
ILMN_1670297	112.5633	0.1233766
ILMN_1653018	89.03705	0.912987
ILMN_1707954	94.28073	0.5844156
ILMN_1758168	84.9269	0.9857143
ILMN_1699214	370.0552	0
ILMN_1652015	98.16754	0.3831169
ILMN_1757172	90.20091	0.8558441
ILMN_1729198	119.8422	0.08181818
ILMN_1790981	95.73721	0.4935065
ILMN_1759402	121.034	0.07272727
ILMN_1764310	98.31831	0.3701299
ILMN_1793215	90.10528	0.861039
ILMN_1703369	138.6793	0.03636364
ILMN_1658067	102.3302	0.2571429
ILMN_1687371	91.70793	0.7649351
ILMN_1715425	103.7608	0.2285714
ILMN_1687041	141.1431	0.03246753
ILMN_1663233	85.25252	0.9844156
ILMN_1767595	95.21696	0.5272727
ILMN_1680844	109.8035	0.1480519
ILMN_1709707	106.937	0.1727273
ILMN_1679073	97.33134	0.4103896
ILMN_1699382	109.2748	0.1545455
ILMN_3240375	258.4555	0
ILMN_1652450	90.69324	0.8246753
ILMN_1780669	87.34787	0.9571428
ILMN_3202274	89.73718	0.8857143
ILMN_3278753	92.60344	0.6974026
ILMN_1657033	101.6016	0.2779221
ILMN_1767546	89.06438	0.912987
ILMN_1700556	89.16351	0.912987
ILMN_1697657	94.14005	0.5974026
ILMN_1653572	94.29861	0.5831169
ILMN_1795910	91.00947	0.8
ILMN_1663709	94.71485	0.5597402
ILMN_1738948	97.17819	0.4155844
ILMN_1681501	117.2729	0.09350649
ILMN_1658556	94.82749	0.5493507
ILMN_1800408	97.53719	0.4025974
ILMN_1660980	95.37852	0.5142857
ILMN_1655773	97.82719	0.3948052
ILMN_1666464	115.6597	0.1
ILMN_1671123	95.98448	0.4831169
ILMN_1683367	90.72395	0.8246753
ILMN_1709135	127.5069	0.05844156
ILMN_1666055	100.2291	0.3064935
ILMN_1668475	92.92223	0.6701299
ILMN_1662688	83.20895	0.9961039
ILMN_1696249	103.5264	0.2311688
ILMN_1804538	104.5482	0.212987
ILMN_1664389	93.83325	0.6168831
ILMN_1652758	146.2908	0.02727273
ILMN_1713788	91.43094	0.7857143
ILMN_1788718	94.43078	0.5831169
ILMN_1690356	97.94772	0.3896104
ILMN_3248786	92.38939	0.7155844
ILMN_1758649	100.1798	0.3064935
ILMN_1692635	93.46323	0.6441559
ILMN_1748742	117.5504	0.09350649
ILMN_3247367	91.30419	0.7896104
ILMN_1686316	94.69424	0.5597402
ILMN_3208881	125.1495	0.06103896
ILMN_3285387	86.84029	0.9662338
ILMN_1804010	105.9462	0.1844156
ILMN_1705756	101.1091	0.2909091
ILMN_1661301	92.26333	0.7272727
ILMN_1697757	93.84583	0.6168831
ILMN_1742455	102.6809	0.2480519
ILMN_1711548	95.21579	0.5272727
ILMN_1674108	88.54837	0.9337662
ILMN_1674741	133.602	0.04805195
ILMN_1811714	93.13038	0.6636364
ILMN_1751250	90.8274	0.8194805
ILMN_1666469	94.79968	0.5519481
ILMN_1805701	91.24381	0.7935065
ILMN_1694462	105.8563	0.1857143
ILMN_1797038	92.01521	0.7428572
ILMN_1801700	100.6029	0.2974026
ILMN_1655140	92.04338	0.7415584
ILMN_1773178	92.54082	0.7038961
ILMN_1658618	90.1959	0.8558441
ILMN_1757702	356.1561	0
ILMN_1692978	87.33778	0.9571428
ILMN_3283859	96.66533	0.4376623
ILMN_1774799	97.65199	0.3987013
ILMN_1652550	123.9899	0.06363636
ILMN_1657652	93.34017	0.6532468
ILMN_1756998	157.4933	0.02207792
ILMN_3285055	92.35043	0.7168831
ILMN_3208546	88.98895	0.9168831
ILMN_1693821	112.8738	0.1194805
ILMN_1730012	93.47137	0.6415585
ILMN_1770767	99.02199	0.3415585
ILMN_1811960	91.56393	0.774026
ILMN_1659497	111.666	0.1246753
ILMN_1691691	104.3097	0.2155844
ILMN_1776092	102.7041	0.2454545
ILMN_1774044	128.4009	0.05584415
ILMN_1665092	98.28339	0.3714286
ILMN_1725963	91.29265	0.7896104
ILMN_1731457	108.8268	0.1584416
ILMN_1723641	108.409	0.161039
ILMN_1795159	507.1584	0
ILMN_1725500	127.9279	0.05714286
ILMN_1741586	85.6329	0.9792208
ILMN_1708251	90.60024	0.8311688
ILMN_1682280	92.95113	0.6701299
ILMN_1660036	93.3101	0.6532468
ILMN_1678982	90.55332	0.8363636
ILMN_1690201	216.5008	0.003896104
ILMN_1659010	93.16227	0.6636364
ILMN_1674710	91.39888	0.7857143
ILMN_1681898	85.35618	0.9844156
ILMN_1793463	104.3828	0.2142857
ILMN_1701636	93.71861	0.625974
ILMN_1704950	94.543	0.5701299
ILMN_1707344	148.733	0.02727273
ILMN_1807851	93.77789	0.6194805
ILMN_1733436	94.26295	0.5857143
ILMN_1812482	105.5568	0.1935065
ILMN_1738497	88.34452	0.9402598
ILMN_1661957	90.52643	0.8376623
ILMN_1718376	86.88499	0.9649351
ILMN_1735577	100.7563	0.2961039
ILMN_1690309	104.004	0.2233766
ILMN_1728260	92.39397	0.7142857
ILMN_1693740	127.6281	0.05844156
ILMN_1773201	143.2124	0.02987013
ILMN_1661344	86.61015	0.9714286
ILMN_1777347	91.899	0.7506493
ILMN_1730097	99.02039	0.3415585
ILMN_1666510	130.0239	0.05064935
ILMN_1722093	94.36481	0.5831169
ILMN_1690463	127.593	0.05844156
ILMN_1807130	94.14864	0.5948052
ILMN_1806548	88.48361	0.9337662
ILMN_1756130	95.40978	0.5116883
ILMN_1731174	2312.351	0
ILMN_1697504	92.05493	0.7415584
ILMN_1740571	100.0616	0.312987
ILMN_1804426	100.1384	0.3103896
ILMN_1707794	93.36221	0.6506494
ILMN_1674579	92.84007	0.6766234
ILMN_1662773	95.6283	0.4961039
ILMN_1788264	102.4272	0.2519481
ILMN_1684765	87.40593	0.9571428
ILMN_1740590	109.8763	0.1467533
ILMN_1696228	90.97871	0.8038961
ILMN_3244019	124.1752	0.06363636
ILMN_1658605	92.82292	0.6805195
ILMN_1661985	119.0023	0.08571429
ILMN_1803531	97.02285	0.4207792
ILMN_1809294	87.0327	0.9623377
ILMN_1676659	99.5091	0.3298701
ILMN_1723734	95.92183	0.487013
ILMN_1717013	93.22523	0.6584415
ILMN_1792547	89.18679	0.9103896
ILMN_1741352	97.93027	0.3896104
ILMN_1740088	189.8216	0.007792208
ILMN_1721017	120.7001	0.07402597
ILMN_1672566	166.6817	0.01688312
ILMN_1703280	96.65858	0.4376623
ILMN_1705246	95.02536	0.5350649
ILMN_1672468	97.23955	0.4142857
ILMN_1773193	86.94277	0.9623377
ILMN_1747678	91.05389	0.8
ILMN_1656767	95.39049	0.5116883
ILMN_1806022	111.2589	0.1298701
ILMN_1777668	98.65502	0.3506494
ILMN_1687867	101.0656	0.2909091
ILMN_1709395	93.93951	0.6103896
ILMN_1654771	93.16589	0.6636364
ILMN_1672540	96.92117	0.425974
ILMN_1692863	102.1326	0.2662338
ILMN_1804157	101.159	0.2883117
ILMN_1791424	99.19002	0.3376623
ILMN_1786936	94.63203	0.5649351
ILMN_1730565	117.349	0.09350649
ILMN_1655701	89.94768	0.8701299
ILMN_1655026	95.8998	0.487013
ILMN_1712900	111.1956	0.1298701
ILMN_1777446	90.54274	0.8363636
ILMN_3242238	98.4434	0.3662338
ILMN_1758063	94.7683	0.5545455
ILMN_1764654	91.15362	0.7948052
ILMN_1782786	93.33685	0.6532468
ILMN_1753736	97.96507	0.3896104
ILMN_1667813	3569.675	0
ILMN_1668663	97.05375	0.4194805
ILMN_1725702	111.0335	0.1324675
ILMN_1665736	310.0315	0
ILMN_1765678	107.158	0.1688312
ILMN_1691858	119.202	0.08441558
ILMN_1749175	89.92299	0.874026
ILMN_1669314	125.0511	0.06103896
ILMN_1678502	92.59935	0.6974026
ILMN_1707930	103.697	0.2298701
ILMN_1656744	89.64056	0.8896104
ILMN_1720249	95.30534	0.5168831
ILMN_1697120	92.62119	0.6974026
ILMN_1768392	209.2433	0.003896104
ILMN_1742277	100.8743	0.2922078
ILMN_1782349	91.10734	0.7987013
ILMN_1675371	95.94926	0.4844156
ILMN_1815629	89.70065	0.887013
ILMN_1693330	87.47437	0.9558442
ILMN_1715101	96.55415	0.4441558
ILMN_1733879	104.7989	0.2090909
ILMN_1672687	116.8325	0.09350649
ILMN_1767236	92.97316	0.6675324
ILMN_1661611	95.49076	0.5077922
ILMN_1754848	95.43895	0.5090909
ILMN_1802936	113.4208	0.1168831
ILMN_1684314	98.1582	0.3831169
ILMN_1771000	95.36455	0.5142857
ILMN_1696661	97.79943	0.3961039
ILMN_1761478	114.948	0.1038961
ILMN_1665733	138.1218	0.03636364
ILMN_1729497	97.56304	0.4025974
ILMN_1812620	88.0965	0.9454545
ILMN_1797544	94.27734	0.5857143
ILMN_1715650	90.87511	0.8181818
ILMN_3239595	93.26894	0.6558442
ILMN_1759660	107.4161	0.1662338
ILMN_1656746	104.2764	0.2168831
ILMN_1682911	97.38032	0.4077922
ILMN_1704284	96.3014	0.4662338
ILMN_1713436	94.3912	0.5831169
ILMN_1660060	98.61288	0.3519481
ILMN_1727241	94.42773	0.5831169
ILMN_1651520	92.95136	0.6701299
ILMN_1680189	109.0148	0.1571429
ILMN_1707660	106.0265	0.1831169
ILMN_1693293	131.7313	0.04935065
ILMN_1689876	140.468	0.03246753
ILMN_1682968	101.6713	0.274026
ILMN_1706600	120.4199	0.07792208
ILMN_1663724	97.27911	0.412987
ILMN_1661346	397.8855	0
ILMN_1715947	739.5252	0
ILMN_1732074	1375.174	0
ILMN_1743358	113.4625	0.1168831
ILMN_1672991	96.98067	0.4233766
ILMN_1666694	91.77447	0.7597402
ILMN_3243184	94.73154	0.5571429
ILMN_1802218	99.98673	0.3142857
ILMN_1675732	96.49847	0.448052
ILMN_1805258	97.52248	0.4038961
ILMN_1800695	114.5339	0.1051948
ILMN_1698712	92.82586	0.6805195
ILMN_1709054	101.9574	0.2688312
ILMN_1656817	98.23948	0.374026
ILMN_1791141	113.2421	0.1194805
ILMN_1665148	1246.943	0
ILMN_1676219	89.1599	0.912987
ILMN_1814975	114.115	0.1077922
ILMN_1786831	88.65539	0.9298701
ILMN_1656376	95.17207	0.5298702
ILMN_1758106	139.3397	0.03636364
ILMN_1661230	96.85918	0.4311688
ILMN_1703488	96.05156	0.4805195
ILMN_1657958	92.86119	0.6766234
ILMN_1723407	97.35236	0.4103896
ILMN_1695746	89.80276	0.8831169
ILMN_1812988	92.97214	0.6675324
ILMN_1653420	91.70976	0.7649351
ILMN_3284053	90.07758	0.8623376
ILMN_3211365	94.91843	0.5428572
ILMN_3276005	105.7119	0.1883117
ILMN_1690031	127.3621	0.05844156
ILMN_1796956	95.82585	0.4935065
ILMN_1697702	105.0674	0.2064935
ILMN_1720051	151.1675	0.02597403
ILMN_3208056	2562.155	0
ILMN_3284570	93.69214	0.6298701
ILMN_1652469	89.12386	0.912987
ILMN_1741518	125.1151	0.06103896
ILMN_1756404	91.88131	0.7519481
ILMN_1766120	115.5471	0.1
ILMN_1671678	98.98481	0.3428572
ILMN_1690295	142.8314	0.02987013
ILMN_1685927	90.99981	0.8025974
ILMN_1787347	92.22498	0.7324675
ILMN_1653527	104.8274	0.2090909
ILMN_1743890	88.10226	0.9454545
ILMN_1763400	91.22008	0.7948052
ILMN_1673339	100.1267	0.3116883
ILMN_1671072	101.5716	0.2779221
ILMN_1755910	138.2009	0.03636364
ILMN_1760020	95.39387	0.5116883
ILMN_1663836	98.60417	0.3519481
ILMN_1672367	99.34083	0.3311688
ILMN_3287583	623.418	0
ILMN_1672185	130.7488	0.05064935
