PROBE_ID	7677153062_F.VALUE	7677153062_F.Detection Pval
ILMN_1662052	79.09792	0.4220779
ILMN_1802181	80.97382	0.3337662
ILMN_1654317	79.48739	0.4103896
ILMN_1668145	72.16169	0.8584415
ILMN_1783705	74.58159	0.6844156
ILMN_1796611	86.65202	0.2090909
ILMN_1694738	91.41256	0.1545455
ILMN_1728295	68.89133	0.9701298
ILMN_1754068	76.70503	0.5389611
ILMN_1767084	84.73753	0.2467532
ILMN_1733469	76.77843	0.5350649
ILMN_1664074	74.42784	0.6987013
ILMN_1656879	66.78397	0.9922078
ILMN_1748783	107.0179	0.06623377
ILMN_1693966	85.96088	0.2246753
ILMN_1745941	75.26836	0.6532468
ILMN_1782243	81.97755	0.3090909
ILMN_1807133	73.01244	0.8064935
ILMN_1774446	76.73299	0.5389611
ILMN_1764756	71.43144	0.9012987
ILMN_1662418	100.4145	0.08571429
ILMN_1752139	80.18702	0.3792208
ILMN_3236084	86.88393	0.2025974
ILMN_1803672	73.96178	0.7311688
ILMN_1812364	92.83469	0.1402597
ILMN_1681260	108.5332	0.06103896
ILMN_1732098	75.12917	0.6610389
ILMN_1657238	153.269	0.01818182
ILMN_1666984	70.75296	0.9194805
ILMN_1707659	92.04038	0.1480519
ILMN_1653092	72.64075	0.8363636
ILMN_1708903	77.87876	0.4779221
ILMN_1673607	89.34127	0.1727273
ILMN_1739263	7227.729	0
ILMN_1659817	68.28676	0.9805195
ILMN_1656502	74.81365	0.6701299
ILMN_1677906	255.2073	0
ILMN_1693459	83.24751	0.2753247
ILMN_1657874	114.5541	0.04545455
ILMN_1707021	90.74088	0.1597403
ILMN_1665592	76.88013	0.5311688
ILMN_1757278	89.30358	0.1727273
ILMN_1661348	75.89468	0.6051948
ILMN_1669012	66.22307	0.9948052
ILMN_1751551	142.3779	0.02467532
ILMN_3278548	111.389	0.05194805
ILMN_1756139	270.4448	0
ILMN_1800488	62.92221	1
ILMN_1731907	408.2789	0
ILMN_1789965	93.44094	0.1285714
ILMN_1691582	75.97499	0.6012987
ILMN_1766539	453.1617	0
ILMN_1809465	85.6377	0.2298701
ILMN_1717494	71.32973	0.9038961
ILMN_1664212	91.62204	0.1532468
ILMN_1673294	78.37463	0.4558442
ILMN_1725084	85.99345	0.2246753
ILMN_1665201	82.82941	0.2857143
ILMN_1681227	77.89588	0.4779221
ILMN_1667517	69.19282	0.9649351
ILMN_1683697	73.91517	0.7350649
ILMN_1709179	76.94868	0.5285714
ILMN_3202002	81.18852	0.3311688
ILMN_1651199	73.27719	0.7831169
ILMN_3282321	629.1843	0
ILMN_1653829	71.00686	0.9155844
ILMN_1727852	80.92904	0.3376623
ILMN_2058369	89.74535	0.1688312
ILMN_3282704	101.8966	0.08441558
ILMN_1653991	73.77688	0.7441558
ILMN_1674652	128.221	0.03506494
ILMN_1711972	73.85558	0.7415584
ILMN_1807538	79.14371	0.4207792
ILMN_1699152	83.22838	0.2753247
ILMN_1655789	75.1522	0.6597403
ILMN_1760338	1063.404	0
ILMN_3201480	6242.911	0
ILMN_1680357	77.95416	0.4779221
ILMN_1792905	89.13651	0.174026
ILMN_1656842	70.73302	0.9207792
ILMN_1803371	81.24685	0.3285714
ILMN_1707218	72.02527	0.8688312
ILMN_3289338	72.848	0.8207792
ILMN_1761301	92.93497	0.1376623
ILMN_3293220	377.0854	0
ILMN_1653193	69.1581	0.9649351
ILMN_1757941	73.95282	0.7324675
ILMN_1702042	80.91562	0.338961
ILMN_1778843	132.4644	0.03116883
ILMN_3219806	895.2681	0
ILMN_3281294	109.5801	0.05584415
ILMN_1717880	68.45174	0.9766234
ILMN_3200717	168.8566	0.01298701
ILMN_3285346	80.22269	0.3792208
ILMN_1684974	98.90143	0.0948052
ILMN_1749304	76.9702	0.5272727
ILMN_1707700	71.71439	0.8857143
ILMN_3248320	79.16175	0.4194805
ILMN_1809094	74.93514	0.6675324
ILMN_1672954	73.06409	0.8051948
ILMN_1700280	89.24034	0.1727273
ILMN_1685833	75.57635	0.6207792
ILMN_1658593	67.92915	0.9831169
ILMN_1705749	279.393	0
ILMN_1658254	77.98566	0.4766234
ILMN_1663128	78.1087	0.4688312
ILMN_1796686	78.43654	0.4532467
ILMN_1673694	80.08428	0.3805195
ILMN_1730401	69.38352	0.9623377
ILMN_1728768	87.67978	0.1935065
ILMN_1800689	84.67643	0.2506494
ILMN_1653667	113.8947	0.04545455
ILMN_1719139	71.98506	0.874026
ILMN_1720944	70.87354	0.9168831
ILMN_1704496	76.86273	0.5324675
ILMN_1655250	78.31813	0.4610389
ILMN_1718542	68.69594	0.9727273
ILMN_1813131	74.98105	0.6662338
ILMN_1749822	77.89594	0.4779221
ILMN_1661306	1028.719	0
ILMN_1773743	75.70191	0.6168831
ILMN_1660869	91.26048	0.1558442
ILMN_1705484	89.20248	0.174026
ILMN_1684796	75.35801	0.6376624
ILMN_1751558	69.69019	0.9545454
ILMN_1804142	88.35288	0.1831169
ILMN_3198533	90.20029	0.1636364
ILMN_3282184	82.97715	0.2818182
ILMN_1680302	159.744	0.01428571
ILMN_1676503	204.479	0.003896104
ILMN_1678242	76.39952	0.5662338
ILMN_1680470	93.03867	0.1350649
ILMN_1740166	75.80722	0.6090909
ILMN_1666276	182.9373	0.01168831
ILMN_1682736	110.4625	0.05324675
ILMN_1672165	97.75227	0.1012987
ILMN_1747946	75.96746	0.6025974
ILMN_1682588	83.51303	0.2727273
ILMN_1666780	79.91866	0.3935065
ILMN_1667309	74.64692	0.6753247
ILMN_1702519	84.88334	0.2428571
ILMN_1734932	74.86684	0.6701299
ILMN_1779282	74.4786	0.6909091
ILMN_1793597	76.56037	0.5519481
ILMN_1766741	77.55749	0.4948052
ILMN_1727932	77.4131	0.5012987
ILMN_1716924	72.08292	0.861039
ILMN_3240291	79.01554	0.4298701
ILMN_1799661	75.79028	0.6090909
ILMN_1735684	82.6834	0.2935065
ILMN_1713574	75.69041	0.6168831
ILMN_1672044	150.4161	0.02077922
ILMN_1675286	68.92699	0.9701298
ILMN_1771469	73.82635	0.7428572
ILMN_1740613	74.50061	0.6896104
ILMN_1655771	77.12309	0.5142857
ILMN_3279297	77.08522	0.5168831
ILMN_1681728	85.10885	0.2415584
ILMN_3280735	150.2713	0.02077922
ILMN_1665821	78.98251	0.4298701
ILMN_1759872	8278.453	0
ILMN_1751761	72.5462	0.8415585
ILMN_1716266	75.17979	0.6584415
ILMN_3291098	2878.911	0
ILMN_1707420	78.71526	0.4415585
ILMN_3281748	78.57082	0.451948
ILMN_3200070	89.82483	0.1688312
ILMN_1662353	72.72035	0.8298701
ILMN_1680887	80.61266	0.3623376
ILMN_1781916	75.01643	0.6662338
ILMN_1764969	92.73419	0.1402597
ILMN_1678236	104.7039	0.07532468
ILMN_1714068	72.67648	0.8324676
ILMN_1675401	80.28732	0.3753247
ILMN_1660377	71.3865	0.9025974
ILMN_1741977	77.42414	0.5012987
ILMN_1781403	154.7161	0.01688312
ILMN_1661643	78.20862	0.4662338
ILMN_1790589	72.89497	0.8168831
ILMN_1680794	83.20896	0.2753247
ILMN_1651584	81.64489	0.3207792
ILMN_1711839	110.482	0.05324675
ILMN_1691704	76.30788	0.5714286
ILMN_1693043	83.01003	0.2818182
ILMN_1675836	79.70831	0.4012987
ILMN_1791819	75.79505	0.6090909
ILMN_1682214	75.30004	0.6467533
ILMN_1689128	118.1964	0.04285714
ILMN_1767932	146.9184	0.02207792
ILMN_1664307	73.11445	0.8038961
ILMN_2126265	96.18048	0.1142857
ILMN_1694082	78.00672	0.4766234
ILMN_1703682	79.14743	0.4207792
ILMN_1782197	68.28159	0.9805195
ILMN_1673608	100.0219	0.08961039
ILMN_1664073	77.36158	0.5025974
ILMN_1787103	76.29128	0.5727273
ILMN_1733156	195.726	0.006493506
ILMN_1746693	87.45374	0.1974026
ILMN_1719530	70.57031	0.925974
ILMN_1674491	74.45016	0.6961039
ILMN_1774673	72.22126	0.8571429
ILMN_1670473	76.8299	0.5350649
ILMN_1661149	84.87862	0.2441558
ILMN_1800221	117.0324	0.04545455
ILMN_1763751	100.7997	0.08571429
ILMN_1803909	76.02732	0.5961039
ILMN_1725075	73.15607	0.7974026
ILMN_1780966	68.77834	0.9701298
ILMN_1680958	93.65701	0.1285714
ILMN_1715180	82.41861	0.3012987
ILMN_1664611	99.6424	0.09090909
ILMN_1660989	78.12756	0.4688312
ILMN_1707208	83.13458	0.2779221
ILMN_1756081	114.5637	0.04545455
ILMN_1737842	71.18269	0.9077922
ILMN_1664118	432.2787	0
ILMN_1813801	128.3231	0.03506494
ILMN_1721659	415.9964	0
ILMN_1807492	96.26103	0.112987
ILMN_1658304	80.51435	0.3649351
ILMN_1673980	124.786	0.03896104
ILMN_3249415	105.2232	0.07272727
ILMN_1768217	78.13042	0.4688312
ILMN_1799985	74.70817	0.674026
ILMN_3200211	82.62119	0.2948052
ILMN_1792747	75.09888	0.6623377
ILMN_1780566	72.26511	0.8545455
ILMN_1657959	138.7833	0.02727273
ILMN_1698063	78.21672	0.4649351
ILMN_1699087	73.5779	0.7597402
ILMN_1662786	74.54316	0.6883117
ILMN_1683413	73.09016	0.8038961
ILMN_1653198	91.08421	0.1571429
ILMN_1668895	75.95818	0.6025974
ILMN_3251577	72.6689	0.8324676
ILMN_1653347	76.16421	0.5857143
ILMN_1750763	74.91154	0.6688312
ILMN_1791420	91.08681	0.1571429
ILMN_1736468	82.74689	0.2896104
ILMN_1767862	81.33601	0.325974
ILMN_1700763	81.57125	0.3220779
ILMN_1728603	99.43658	0.09220779
ILMN_1666165	78.62047	0.451948
ILMN_1653202	71.02989	0.9142857
ILMN_1722974	81.57646	0.3220779
ILMN_1668239	76.06499	0.5922078
ILMN_1688812	82.29822	0.3038961
ILMN_1709818	71.17806	0.9077922
ILMN_1652649	71.81239	0.8831169
ILMN_1689190	77.3631	0.5012987
ILMN_1666118	71.98232	0.874026
ILMN_3290136	132.7708	0.03116883
ILMN_1783418	75.9978	0.5987013
ILMN_1754186	129.8712	0.03376623
ILMN_1688156	114.1176	0.04545455
ILMN_1804752	77.89974	0.4779221
ILMN_1777339	68.92362	0.9701298
ILMN_1815804	85.64335	0.2298701
ILMN_3240654	95.44062	0.1181818
ILMN_1718699	72.40226	0.8467532
ILMN_1669315	78.0888	0.4701299
ILMN_1734031	144.4895	0.02337662
ILMN_1774937	74.28889	0.7051948
ILMN_1697476	78.61401	0.451948
ILMN_1673668	73.85036	0.7415584
ILMN_3202568	73.78408	0.7428572
ILMN_1752978	76.09574	0.5896104
ILMN_1656847	69.86719	0.9493507
ILMN_1725327	77.72527	0.4831169
ILMN_1790190	84.3063	0.2571429
ILMN_3291352	121.7304	0.04155844
ILMN_3202315	79.65077	0.4051948
ILMN_1664969	69.9426	0.9428571
ILMN_1806774	81.39922	0.3233766
ILMN_1747471	80.61145	0.3623376
ILMN_1702198	108.0279	0.06103896
ILMN_1731585	70.19403	0.9363636
ILMN_1778223	98.82963	0.0948052
ILMN_3288451	86.47524	0.2090909
ILMN_3211954	75.82407	0.6090909
ILMN_1664336	71.81028	0.8844156
ILMN_1809297	72.19197	0.8571429
ILMN_3206632	77.58751	0.4948052
ILMN_3283141	96.84238	0.1064935
ILMN_1717012	91.21566	0.1558442
ILMN_1721560	90.2918	0.1623377
ILMN_1693382	79.88902	0.3961039
ILMN_1695048	73.46372	0.7701299
ILMN_1693448	82.78649	0.287013
ILMN_1658155	71.07462	0.9116883
ILMN_1805425	75.35986	0.6376624
ILMN_1739301	74.21724	0.7142857
ILMN_1689798	99.32591	0.09350649
ILMN_1662020	73.3994	0.774026
ILMN_1707983	88.60345	0.1766234
ILMN_1678022	91.47659	0.1532468
ILMN_1665343	70.77639	0.9194805
ILMN_1657728	91.87315	0.1506494
ILMN_1768750	71.42801	0.9012987
ILMN_1736017	290.361	0
ILMN_1689234	85.14689	0.2415584
ILMN_1718032	79.53973	0.4090909
ILMN_1776137	85.22302	0.2415584
ILMN_1742008	80.82642	0.3441558
ILMN_1793351	78.58141	0.451948
ILMN_1701781	74.68856	0.674026
ILMN_1666985	75.38908	0.6337662
ILMN_1688114	82.76653	0.2883117
ILMN_1656407	78.2869	0.4610389
ILMN_1758102	98.39546	0.09740259
ILMN_1804861	77.23508	0.5116883
ILMN_1668538	74.62762	0.6779221
ILMN_3285819	72.87254	0.8194805
ILMN_3202885	101.2929	0.08571429
ILMN_1791127	77.75991	0.4818182
ILMN_3290497	5415.423	0
ILMN_1668008	115.3696	0.04545455
ILMN_1667124	77.86422	0.4805195
ILMN_1685263	74.65	0.6753247
ILMN_1782611	121.7095	0.04155844
ILMN_1665630	78.28733	0.4610389
ILMN_3206312	108.3915	0.06103896
ILMN_3275672	557.4771	0
ILMN_1652756	77.75254	0.4818182
ILMN_1722891	76.15362	0.5883117
ILMN_1746919	280.4145	0
ILMN_1723478	76.41915	0.5649351
ILMN_1686410	78.29665	0.4610389
ILMN_1665060	85.03596	0.2428571
ILMN_3208542	80.05366	0.3831169
ILMN_1804170	71.52092	0.8974026
ILMN_3239871	80.42879	0.3701299
ILMN_1757453	86.85201	0.2025974
ILMN_1651662	82.66663	0.2935065
ILMN_1662680	78.86047	0.4324675
ILMN_1682674	82.68022	0.2935065
ILMN_1680206	81.19373	0.3311688
ILMN_1798205	99.41256	0.09220779
ILMN_1662479	69.09319	0.9649351
ILMN_1704043	132.0407	0.03116883
ILMN_1671819	65.57629	0.9961039
ILMN_1666820	83.01858	0.2805195
ILMN_1671800	71.5781	0.8922078
ILMN_3250268	78.74568	0.4402598
ILMN_1694069	75.24303	0.6558442
ILMN_1678568	105.673	0.07142857
ILMN_1674694	87.38127	0.2
ILMN_1654474	76.07354	0.5922078
ILMN_1771537	83.62083	0.2727273
ILMN_1676793	79.78973	0.4
ILMN_2228749	93.65933	0.1285714
ILMN_1660196	77.07793	0.5168831
ILMN_3203712	81.97767	0.3090909
ILMN_1653744	73.68252	0.7493507
ILMN_1700180	85.54754	0.2311688
ILMN_1679922	77.86963	0.4792208
ILMN_1670589	90.29416	0.1623377
ILMN_1788272	106.1083	0.06883117
ILMN_1733655	72.2078	0.8571429
ILMN_1674365	72.2084	0.8571429
ILMN_1797634	74.82756	0.6701299
ILMN_1676009	74.7547	0.6727273
ILMN_1735467	77.55827	0.4948052
ILMN_1681881	79.19064	0.4194805
ILMN_1692956	583.1399	0
ILMN_1677857	82.75563	0.2896104
ILMN_1686425	128.6772	0.03506494
ILMN_1659513	74.78458	0.6727273
ILMN_3248500	77.5418	0.4948052
ILMN_1669634	76.98601	0.525974
ILMN_1759708	247.0852	0
ILMN_3289655	82.05083	0.3090909
ILMN_1660187	74.79771	0.6727273
ILMN_1768996	75.5344	0.6233766
ILMN_1754983	69.35767	0.9636363
ILMN_1810696	93.74083	0.1285714
ILMN_1680972	69.01667	0.9688312
ILMN_3274775	77.62471	0.4909091
ILMN_1745599	225.3868	0.001298701
ILMN_1773472	73.83378	0.7415584
ILMN_1777977	75.34132	0.638961
ILMN_3285483	90.99663	0.1571429
ILMN_1805704	75.27324	0.648052
ILMN_1771311	76.99921	0.5246753
ILMN_1746343	86.57285	0.2090909
ILMN_1806745	82.11204	0.3077922
ILMN_1781677	117.068	0.04545455
ILMN_1773517	71.13983	0.9077922
ILMN_1660393	70.13615	0.9363636
ILMN_1746442	75.29102	0.6467533
ILMN_1665290	92.27217	0.1467533
ILMN_1679280	172.9762	0.01168831
ILMN_1735065	77.39981	0.5012987
ILMN_3236258	94.55325	0.1246753
ILMN_1678246	88.82316	0.1753247
ILMN_1652081	90.9675	0.1571429
ILMN_1737543	77.96468	0.4779221
ILMN_3287568	92.71204	0.1402597
ILMN_3211068	97.25203	0.1038961
ILMN_1747637	88.57358	0.1766234
ILMN_1661968	74.13866	0.7194805
ILMN_1722092	76.00256	0.5974026
ILMN_1652837	78.17218	0.4675325
ILMN_1788391	76.18095	0.5831169
ILMN_1743287	77.47754	0.4987013
ILMN_1768804	77.30715	0.5064935
ILMN_1709583	112.7907	0.04935065
ILMN_1719949	84.93044	0.2428571
ILMN_1718727	80.47019	0.3675325
ILMN_1687043	73.88754	0.738961
ILMN_1784202	93.40875	0.1285714
ILMN_1736711	80.26364	0.3753247
ILMN_1798853	77.99154	0.4766234
ILMN_1655408	75.82558	0.6090909
ILMN_1762424	83.05628	0.2805195
ILMN_1675974	83.38904	0.2727273
ILMN_1808837	146.2925	0.02337662
ILMN_1659095	5420.071	0
ILMN_1686406	87.28145	0.2
ILMN_1735955	549.3153	0
ILMN_1682085	62.06102	1
ILMN_1720140	79.72716	0.4012987
ILMN_3211463	93.52491	0.1285714
ILMN_3274351	91.03284	0.1571429
ILMN_1769281	69.50928	0.9597403
ILMN_1735274	87.3941	0.2
ILMN_1661917	6964.796	0
ILMN_1716717	88.32036	0.1831169
ILMN_1677482	78.06217	0.4727273
ILMN_1684767	70.35558	0.9337662
ILMN_1733065	70.0811	0.938961
ILMN_1697331	138.7613	0.02727273
ILMN_1681043	73.80254	0.7428572
ILMN_1724269	91.5575	0.1532468
ILMN_1745733	104.5728	0.07532468
ILMN_1751113	170.7366	0.01298701
ILMN_1670166	74.68642	0.674026
ILMN_1662098	70.58621	0.925974
ILMN_1701753	1016.292	0
ILMN_1770697	79.41245	0.4155844
ILMN_1662401	77.71866	0.4831169
ILMN_1763769	73.19913	0.7922078
ILMN_1664780	88.51341	0.1779221
ILMN_1703735	92.89451	0.1376623
ILMN_3203361	89.93122	0.1675325
ILMN_1690601	74.04606	0.7233766
ILMN_1664136	74.78786	0.6727273
ILMN_1721680	81.37469	0.3246753
ILMN_3200786	73.29561	0.7831169
ILMN_3294186	78.64924	0.4467532
ILMN_1677002	98.29143	0.09740259
ILMN_1732716	88.07107	0.1857143
ILMN_1759550	129.5054	0.03506494
ILMN_1748444	88.87639	0.1753247
ILMN_1739417	69.41425	0.9610389
ILMN_1716533	89.88212	0.1688312
ILMN_1806430	81.46217	0.3220779
ILMN_1697526	76.26661	0.574026
ILMN_3294376	85.85918	0.2246753
ILMN_1798038	216.5425	0.001298701
ILMN_1798329	148.5446	0.02077922
ILMN_1695583	75.30862	0.6454545
ILMN_1805720	93.28093	0.1298701
ILMN_1785990	70.14558	0.9363636
ILMN_1759211	70.33446	0.9350649
ILMN_1663252	106.3604	0.06883117
ILMN_1702960	71.26011	0.9051948
ILMN_1750885	76.82397	0.5350649
ILMN_3204898	77.23254	0.512987
ILMN_3282503	162.3424	0.01428571
ILMN_1750308	78.78819	0.438961
ILMN_1668366	70.91374	0.9168831
ILMN_1759785	76.93857	0.5285714
ILMN_1672349	79.15528	0.4207792
ILMN_1769024	97.11751	0.1038961
ILMN_1653945	79.50011	0.4103896
ILMN_1718200	218.0617	0.001298701
ILMN_1755806	76.33214	0.5714286
ILMN_1776527	71.68961	0.887013
ILMN_1665960	99.64211	0.09090909
ILMN_3237291	81.71935	0.3181818
ILMN_1708664	72.43687	0.8441558
ILMN_1734880	94.77113	0.1233766
ILMN_1795474	222.6209	0.001298701
ILMN_1798940	79.14952	0.4207792
ILMN_3237368	107.2228	0.06623377
ILMN_1772538	79.38483	0.4168831
ILMN_1789557	78.46745	0.4532467
ILMN_1714831	66.93712	0.9922078
ILMN_1765526	71.7132	0.8857143
ILMN_1693513	92.83817	0.1402597
ILMN_1759636	105.8499	0.07012987
ILMN_3237750	73.31892	0.7792208
ILMN_1651253	84.75212	0.2454545
ILMN_1674149	74.52876	0.6896104
ILMN_1695397	75.9884	0.6012987
ILMN_2215103	91.77159	0.1532468
ILMN_3234121	88.209	0.1831169
ILMN_3215008	81.9834	0.3090909
ILMN_1666137	75.68755	0.6168831
ILMN_1721028	72.85671	0.8207792
ILMN_1716492	75.0572	0.6649351
ILMN_1691402	549.8343	0
ILMN_1792592	65.62292	0.9961039
ILMN_1724354	75.72662	0.6142857
ILMN_1751424	69.58356	0.9558442
ILMN_1665700	74.53703	0.6883117
ILMN_1655715	79.49232	0.4103896
ILMN_1772603	88.94048	0.174026
ILMN_1707887	79.32466	0.4181818
ILMN_3294318	83.45895	0.2727273
ILMN_1808102	87.1786	0.2
ILMN_1679781	87.71809	0.1935065
ILMN_1779188	79.57713	0.4077922
ILMN_3286411	76.17687	0.5844156
ILMN_1700859	111.3607	0.05194805
ILMN_1726374	75.89362	0.6051948
ILMN_3278603	73.73852	0.7480519
ILMN_3286870	97.41085	0.1025974
ILMN_3209193	2453.052	0
ILMN_1724786	88.45304	0.1792208
ILMN_1731144	72.33432	0.851948
ILMN_1731924	76.58311	0.5506493
ILMN_1706513	77.16772	0.5142857
ILMN_1698120	82.75101	0.2896104
ILMN_1664314	81.04506	0.3324675
ILMN_1813025	73.95376	0.7324675
ILMN_1678718	79.04897	0.425974
ILMN_1682293	76.21658	0.5805195
ILMN_1736630	73.66792	0.7506493
ILMN_1792553	74.06944	0.7207792
ILMN_3209117	123.088	0.04025974
ILMN_1703761	76.7427	0.5389611
ILMN_1678553	80.1787	0.3792208
ILMN_1654369	111.6704	0.05194805
ILMN_1692696	87.53333	0.1948052
ILMN_1715849	85.98377	0.2246753
ILMN_1689153	77.94164	0.4779221
ILMN_1689701	101.5913	0.08441558
ILMN_1747238	77.2194	0.5142857
ILMN_1651488	77.13728	0.5142857
ILMN_3283772	151.4469	0.01948052
ILMN_1719172	113.4456	0.04805195
ILMN_1660839	81.27498	0.3285714
ILMN_1678906	109.3743	0.05584415
ILMN_1755200	80.49254	0.3675325
ILMN_3199683	74.27785	0.7077922
ILMN_3279707	86.25135	0.2181818
ILMN_1654320	2152.543	0
ILMN_1786654	75.74258	0.6142857
ILMN_3245341	77.17202	0.5142857
ILMN_1747924	74.84914	0.6701299
ILMN_1661678	74.54302	0.6883117
ILMN_3286121	126.1271	0.03636364
ILMN_3210817	81.4013	0.3233766
ILMN_1772134	70.37438	0.9324675
ILMN_1669430	71.96886	0.8753247
ILMN_1684847	73.06799	0.8051948
ILMN_3282844	88.17624	0.1831169
ILMN_1700624	76.02264	0.5961039
ILMN_1691189	81.40254	0.3233766
ILMN_1673734	81.16785	0.3324675
ILMN_1665417	87.31161	0.2
ILMN_1784707	100.7514	0.08571429
ILMN_1668014	76.02777	0.5961039
ILMN_1686663	71.8624	0.8792208
ILMN_1707181	106.6528	0.06753246
ILMN_1802489	75.14159	0.6597403
ILMN_1680984	78.52802	0.451948
ILMN_1668079	70.16579	0.9363636
ILMN_1708533	90.72308	0.1597403
ILMN_1723249	102.5399	0.08181818
ILMN_1712435	69.73156	0.9532468
ILMN_1700387	83.92949	0.2662338
ILMN_1722284	126.7211	0.03506494
ILMN_1665585	73.98656	0.7285714
ILMN_1763626	76.54948	0.5519481
ILMN_1655144	77.37377	0.5012987
ILMN_1781016	69.67168	0.9545454
ILMN_1694951	64.7688	1
ILMN_1693372	74.3533	0.7012987
ILMN_1652215	105.0893	0.07272727
ILMN_1652259	78.74416	0.4402598
ILMN_1733185	72.64454	0.8363636
ILMN_1798551	83.42757	0.2727273
ILMN_3209676	1566.975	0
ILMN_3288218	79.75997	0.4
ILMN_1811539	95.86887	0.1155844
ILMN_1740447	105.4809	0.07142857
ILMN_1796895	71.34541	0.9038961
ILMN_1704030	74.273	0.7103896
ILMN_1684922	73.03065	0.8064935
ILMN_1654346	68.62208	0.9753247
ILMN_1653864	75.11495	0.6610389
ILMN_1790045	81.06286	0.3324675
ILMN_3235622	76.53185	0.5519481
ILMN_1764163	171.987	0.01298701
ILMN_1686388	268.685	0
ILMN_1676719	152.6379	0.01818182
ILMN_1692322	78.62951	0.4493507
ILMN_1654064	82.55528	0.2987013
ILMN_1672041	71.88247	0.8779221
ILMN_1767846	85.09602	0.2415584
ILMN_1721895	74.26705	0.7103896
ILMN_3280042	66.88212	0.9922078
ILMN_3211824	80.48424	0.3675325
ILMN_1787140	84.75868	0.2454545
ILMN_1656698	71.3019	0.9038961
ILMN_1658585	76.74696	0.5389611
ILMN_1758196	106.5021	0.06883117
ILMN_1693838	77.27481	0.5090909
ILMN_1682606	71.01491	0.9155844
ILMN_3248701	93.18507	0.1311688
ILMN_1700160	72.24502	0.8558441
ILMN_3214625	88.14274	0.1844156
ILMN_3275580	127.8189	0.03506494
ILMN_1663832	72.24358	0.8558441
ILMN_1654187	85.27616	0.2402597
ILMN_1674434	69.76716	0.9532468
ILMN_1720437	73.64431	0.7532467
ILMN_3295419	100.7421	0.08571429
ILMN_3201453	442.5337	0
ILMN_1719542	95.72694	0.1168831
ILMN_1652466	83.03424	0.2805195
ILMN_1801173	80.85452	0.3402597
ILMN_1815667	81.43018	0.3220779
ILMN_1701857	77.94845	0.4779221
ILMN_1654336	75.04897	0.6649351
ILMN_1770896	78.52291	0.451948
ILMN_1731395	76.9789	0.525974
ILMN_1796099	83.22026	0.2753247
ILMN_3202889	74.1922	0.7155844
ILMN_3274677	74.62321	0.6779221
ILMN_1709803	72.16556	0.8584415
ILMN_3200665	80.89753	0.338961
ILMN_3296783	79.40353	0.4168831
ILMN_1722875	71.03849	0.9142857
ILMN_1689180	73.82358	0.7428572
ILMN_1815495	101.7616	0.08441558
ILMN_1715930	140.0223	0.02727273
ILMN_3213820	98.92417	0.0948052
ILMN_1671748	77.93683	0.4779221
ILMN_1674187	77.73788	0.4818182
ILMN_1664557	113.8969	0.04545455
ILMN_1715407	84.92712	0.2428571
ILMN_1694246	70.71053	0.9207792
ILMN_1658770	84.10368	0.261039
ILMN_1706469	80.01685	0.3844156
ILMN_1768911	74.61413	0.6805195
ILMN_3283326	74.78952	0.6727273
ILMN_1660955	78.68517	0.4441558
ILMN_1656604	90.73454	0.1597403
ILMN_1712784	78.91376	0.4324675
ILMN_1712347	189.4915	0.009090909
ILMN_1660757	86.84102	0.2025974
ILMN_1708192	85.64194	0.2298701
ILMN_1773121	114.958	0.04545455
ILMN_1723053	84.42728	0.2558441
ILMN_1667433	76.43647	0.5649351
ILMN_1770698	72.8902	0.8181818
ILMN_1758899	80.76636	0.3467532
ILMN_1742833	77.03844	0.5181818
ILMN_1693655	73.26084	0.7844156
ILMN_1676126	72.88541	0.8181818
ILMN_1715439	71.22309	0.9051948
ILMN_3289307	77.78999	0.4818182
ILMN_1678305	87.02721	0.2012987
ILMN_3283344	84.11131	0.261039
ILMN_1667580	76.03123	0.5961039
ILMN_3278906	5699.49	0
ILMN_3202432	5408.667	0
ILMN_1751158	127.446	0.03506494
ILMN_1679113	80.28355	0.3753247
ILMN_1793872	74.66531	0.6753247
ILMN_1801158	79.08081	0.4220779
ILMN_1801999	110.5182	0.05324675
ILMN_1664183	80.75174	0.3467532
ILMN_1805041	79.95932	0.3883117
ILMN_1670053	86.46697	0.2103896
ILMN_1666853	82.68756	0.2935065
ILMN_1790816	80.64897	0.3571429
ILMN_1660898	70.24399	0.9363636
ILMN_1714014	79.98689	0.387013
ILMN_3294741	97.78947	0.1
ILMN_3209232	84.13766	0.2597403
ILMN_1779265	83.87386	0.2688312
ILMN_1706554	79.15256	0.4207792
ILMN_1680930	91.23815	0.1558442
ILMN_1716652	84.47663	0.2545455
ILMN_1770823	67.62508	0.987013
ILMN_1789809	1191.304	0
ILMN_1748007	68.38573	0.9779221
ILMN_1767149	87.63334	0.1935065
ILMN_3217276	85.67098	0.2298701
ILMN_3231314	91.7212	0.1532468
ILMN_3206565	74.65474	0.6753247
ILMN_1651532	76.73356	0.5389611
ILMN_1672971	77.03144	0.5194805
ILMN_3281727	77.21672	0.5142857
ILMN_3204842	79.6353	0.4051948
ILMN_1741380	76.02051	0.5961039
ILMN_1779625	77.08583	0.5168831
ILMN_1667444	111.5637	0.05194805
ILMN_1692032	76.56804	0.5506493
ILMN_1771172	78.79141	0.438961
ILMN_1683828	70.4922	0.9272727
ILMN_1742093	85.85498	0.2246753
ILMN_1696468	79.27391	0.4181818
