PROBE_ID	7677153062_H.VALUE	7677153062_H.Detection Pval
ILMN_1734039	69.21388	0.212987
ILMN_1661232	61.80582	0.4415585
ILMN_1655454	54.81073	0.8116883
ILMN_1674097	108.4172	0.04545455
ILMN_1756599	118.5988	0.03506494
ILMN_1705371	59.23761	0.5662338
ILMN_1804833	99.36133	0.05714286
ILMN_1737760	76.40087	0.1402597
ILMN_1685710	57.18852	0.6636364
ILMN_1685562	55.46415	0.7727273
ILMN_1684412	56.26755	0.7142857
ILMN_1773616	110.7338	0.04285714
ILMN_1742887	1046.144	0
ILMN_1665952	51.92907	0.9584416
ILMN_1723094	65.73702	0.3064935
ILMN_1657125	58.77818	0.5935065
ILMN_1782693	55.78814	0.7441558
ILMN_1786630	242.5697	0.005194805
ILMN_1653603	61.80695	0.4415585
ILMN_3291921	68.83163	0.225974
ILMN_3215411	59.23242	0.5662338
ILMN_1729349	56.80524	0.6831169
ILMN_1693273	63.09633	0.3974026
ILMN_1670219	55.83356	0.7428572
ILMN_1674497	56.22569	0.7194805
ILMN_3209180	190.5873	0.01038961
ILMN_1705919	52.63762	0.9285714
ILMN_1667134	70.00452	0.2025974
ILMN_1693131	65.2694	0.3194805
ILMN_1685016	54.10987	0.8441558
ILMN_1694569	93.45731	0.06623377
ILMN_3294205	51.8897	0.9584416
ILMN_1794617	58.15864	0.6207792
ILMN_1796583	77.01592	0.1324675
ILMN_1694630	262.489	0.005194805
ILMN_1809879	56.80647	0.6831169
ILMN_1725233	57.74047	0.6402597
ILMN_1735416	55.81211	0.7441558
ILMN_1776339	60.25266	0.5064935
ILMN_1751814	126.5813	0.02727273
ILMN_1776566	78.14689	0.1220779
ILMN_3240966	76.65626	0.1363636
ILMN_3240135	75.5052	0.1441558
ILMN_1676792	3810.564	0
ILMN_1780559	59.84711	0.5233766
ILMN_1711310	63.21571	0.3909091
ILMN_1804808	50.87426	0.9831169
ILMN_1741228	59.14317	0.5701299
ILMN_3237860	61.28886	0.4558442
ILMN_1755199	57.13357	0.6662338
ILMN_1812728	58.69157	0.5948052
ILMN_3290100	1222.951	0
ILMN_3237941	125.8028	0.02727273
ILMN_1771720	67.00004	0.274026
ILMN_1683021	55.10726	0.7961039
ILMN_1807430	55.54619	0.7688312
ILMN_1657041	57.73775	0.6402597
ILMN_3237991	58.64178	0.5974026
ILMN_1657210	52.28071	0.9441559
ILMN_1680556	58.94642	0.5805195
ILMN_1670874	74.35699	0.1532468
ILMN_3211132	770.6502	0
ILMN_3279322	4615.486	0
ILMN_3215381	158.7603	0.01298701
ILMN_3280220	53.13675	0.9025974
ILMN_1667715	76.54958	0.138961
ILMN_1661580	93.55086	0.06623377
ILMN_1700823	70.66114	0.1987013
ILMN_3217610	63.32037	0.3857143
ILMN_3294130	129.6447	0.02337662
ILMN_1718636	166.2143	0.01298701
ILMN_1688316	62.25673	0.4194805
ILMN_3216755	50.9617	0.9805195
ILMN_3293265	62.16994	0.4272727
ILMN_1807258	63.15666	0.3948052
ILMN_3296468	63.72134	0.3753247
ILMN_1721940	59.10117	0.5714286
ILMN_1728681	57.35691	0.6597403
ILMN_1740041	55.33977	0.7805195
ILMN_1804976	66.65798	0.2792208
ILMN_1719111	58.93393	0.5805195
ILMN_1714696	74.34762	0.1532468
ILMN_3239752	55.99563	0.7337663
ILMN_1777343	57.63316	0.6454545
ILMN_1782037	57.82896	0.635065
ILMN_1762440	86.89321	0.07792208
ILMN_1689749	56.88272	0.6805195
ILMN_1722884	71.28251	0.1896104
ILMN_1736104	77.53317	0.1285714
ILMN_1675082	82.16331	0.1012987
ILMN_1659207	69.89573	0.2051948
ILMN_1674752	54.49991	0.8246753
ILMN_1734484	54.24263	0.8376623
ILMN_3278146	66.58558	0.2844156
ILMN_3201663	199.6087	0.007792208
ILMN_1773966	67.50351	0.2571429
ILMN_3240721	87.88992	0.07532468
ILMN_1728059	373.7368	0
ILMN_1653368	60.0982	0.5116883
ILMN_1671585	58.28036	0.6168831
ILMN_1742790	65.8668	0.3038961
ILMN_3275615	57.92902	0.6337662
ILMN_3276119	80.44243	0.1077922
ILMN_3199647	197.6093	0.007792208
ILMN_1742256	59.80437	0.525974
ILMN_1683064	54.91777	0.8051948
ILMN_1775990	61.75226	0.4428571
ILMN_1666839	60.86298	0.4727273
ILMN_3280442	54.79942	0.8116883
ILMN_1735701	53.81083	0.8701299
ILMN_1692030	63.60141	0.3766234
ILMN_1653276	77.47311	0.1285714
ILMN_3296272	56.17229	0.7220779
ILMN_1792603	50.83068	0.9844156
ILMN_1692862	62.79007	0.4077922
ILMN_1701773	61.54742	0.4454545
ILMN_1705982	148.4693	0.01428571
ILMN_1696403	58.32488	0.6116883
ILMN_1811193	93.96909	0.06623377
ILMN_1724109	55.03992	0.8025974
ILMN_1696246	53.83943	0.8675325
ILMN_1682520	58.82285	0.5896104
ILMN_1722377	84.5819	0.09090909
ILMN_3234831	4674.38	0
ILMN_1790929	60.79483	0.4753247
ILMN_1656208	68.53892	0.2337662
ILMN_1761108	63.19516	0.3909091
ILMN_1776523	54.71483	0.812987
ILMN_3251327	57.54742	0.6493506
ILMN_1666408	59.8959	0.5220779
ILMN_3277905	66.92482	0.274026
ILMN_3294302	105.4761	0.04675325
ILMN_1815124	2836.595	0
ILMN_1704291	580.2301	0
ILMN_1667216	70.47725	0.1987013
ILMN_1700747	55.66587	0.7584416
ILMN_3276108	59.25107	0.5636364
ILMN_3199634	54.89537	0.8077922
ILMN_1814541	59.3817	0.5558441
ILMN_3288018	56.65828	0.6922078
ILMN_1802440	56.61888	0.6922078
ILMN_1768617	62.1668	0.4272727
ILMN_3239168	70.82953	0.1922078
ILMN_1679455	53.91556	0.8636364
ILMN_1773909	105.2882	0.04805195
ILMN_1803201	59.61493	0.5402597
ILMN_1689427	71.52554	0.1896104
ILMN_3286498	72.65439	0.1714286
ILMN_1679342	56.98277	0.674026
ILMN_1651279	181.7436	0.01038961
ILMN_1665333	95.0373	0.06363636
ILMN_1654779	64.59459	0.3545454
ILMN_1656201	56.31817	0.712987
ILMN_1723935	279.7048	0.001298701
ILMN_1787480	54.52907	0.8246753
ILMN_1731929	54.16398	0.8402597
ILMN_1674733	59.78827	0.5285714
ILMN_1739025	77.02785	0.1324675
ILMN_1748309	71.97174	0.1792208
ILMN_1784763	54.67748	0.8142857
ILMN_1806044	69.42205	0.2103896
ILMN_3201937	107.2645	0.04545455
ILMN_1720745	959.3083	0
ILMN_3295847	2924.083	0
ILMN_3218820	2608.791	0
ILMN_3235763	61.12242	0.4610389
ILMN_1682600	55.52511	0.7688312
ILMN_1763044	56.50202	0.7038961
ILMN_1672846	58.67955	0.5948052
ILMN_1658869	255.8388	0.005194805
ILMN_1726758	67.59461	0.2545455
ILMN_1699961	62.22083	0.4220779
ILMN_3291764	56.40646	0.7090909
ILMN_3211630	53.39933	0.8935065
ILMN_1658467	55.74866	0.7454545
ILMN_1665563	56.79207	0.6844156
ILMN_1800416	64.97833	0.3363636
ILMN_1737425	61.14049	0.4610389
ILMN_1700998	178.4371	0.01168831
ILMN_1725131	58.02967	0.6324675
ILMN_1694487	59.15307	0.5701299
ILMN_3279877	67.26453	0.2675325
ILMN_3199955	110.7659	0.04285714
ILMN_3237703	129.0524	0.02467532
ILMN_1666891	61.59755	0.4441558
ILMN_1743262	52.77218	0.9220779
ILMN_1691611	997.207	0
ILMN_1658036	63.75349	0.3727273
ILMN_1776141	69.37794	0.2116883
ILMN_1789677	65.11486	0.3285714
ILMN_1778373	78.07516	0.1220779
ILMN_1768411	54.84753	0.8077922
ILMN_1801340	102.162	0.05194805
ILMN_1780100	60.51374	0.4857143
ILMN_1659052	55.99015	0.7337663
ILMN_1672680	58.70598	0.5948052
ILMN_1727236	66.27753	0.2909091
ILMN_1651388	55.62053	0.7649351
ILMN_1683956	50.10239	0.9935065
ILMN_1746857	53.59689	0.8844156
ILMN_3213185	5279.969	0
ILMN_3289685	6145.931	0
ILMN_3291596	56.72409	0.6896104
ILMN_3200335	123.2103	0.03116883
ILMN_1746634	53.51633	0.887013
ILMN_1766875	51.42014	0.9701298
ILMN_1671456	52.70534	0.9233766
ILMN_1796256	56.04343	0.7311688
ILMN_1726443	61.91889	0.4376623
ILMN_1811133	95.98377	0.06233766
ILMN_1676333	62.66804	0.412987
ILMN_1712204	143.8019	0.01428571
ILMN_1659253	54.12965	0.8441558
ILMN_1660972	68.73974	0.225974
ILMN_1669901	60.82132	0.474026
ILMN_1685179	85.12764	0.08701298
ILMN_1672962	54.42589	0.8285714
ILMN_1692833	55.8441	0.7415584
ILMN_1741591	56.61351	0.6935065
ILMN_1744302	235.4234	0.005194805
ILMN_3281632	66.55705	0.2844156
ILMN_1691123	54.51947	0.8246753
ILMN_1677570	52.44463	0.9402598
ILMN_1661275	60.18371	0.5090909
ILMN_1777046	64.9501	0.3363636
ILMN_3203313	57.91779	0.6337662
ILMN_3231250	54.4501	0.8272727
ILMN_3285959	94.00404	0.06623377
ILMN_3204241	74.39066	0.1532468
ILMN_1723732	133.4452	0.01948052
ILMN_1661451	71.1147	0.1896104
ILMN_1728872	64.35522	0.3584416
ILMN_1696085	52.83648	0.9207792
ILMN_1705648	57.21487	0.6623377
ILMN_3246019	63.35418	0.3857143
ILMN_1704858	52.59441	0.9311689
ILMN_1793747	54.44318	0.8272727
ILMN_1658072	57.65065	0.6441559
ILMN_3289659	55.17541	0.7909091
ILMN_1724634	66.02663	0.3
ILMN_1712383	54.79903	0.8116883
ILMN_1675591	55.16486	0.7909091
ILMN_1676712	54.50647	0.8246753
ILMN_1675127	55.01633	0.8051948
ILMN_1724782	71.32635	0.1896104
ILMN_1702850	80.31863	0.1077922
ILMN_1724197	67.4032	0.2623377
ILMN_1653716	60.28658	0.5025974
ILMN_1660133	54.00998	0.8545455
ILMN_1720432	55.42411	0.774026
ILMN_1759282	59.93133	0.5220779
ILMN_1756378	71.74113	0.1857143
ILMN_1738957	55.22673	0.7896104
ILMN_1699182	55.79165	0.7441558
ILMN_1794962	61.69825	0.4428571
ILMN_1686618	55.23414	0.7896104
ILMN_3237549	92.14561	0.06753246
ILMN_1700590	58.39281	0.6051948
ILMN_1721869	317.8952	0
ILMN_1656865	53.53477	0.887013
ILMN_3207764	78.69859	0.1181818
ILMN_1753925	209.8031	0.006493506
ILMN_3243170	74.20906	0.1545455
ILMN_1678817	58.43672	0.6038961
ILMN_1715639	147.8434	0.01428571
ILMN_1715497	57.51581	0.6506494
ILMN_3288529	311.2562	0
ILMN_1903406	52.38709	0.9441559
ILMN_1662061	75.9576	0.1428571
ILMN_1812578	81.14169	0.1051948
ILMN_3200140	60.83335	0.474026
ILMN_1651758	55.73036	0.7506493
ILMN_1792882	134.0777	0.01688312
ILMN_1699411	50.94248	0.9818182
ILMN_1711098	62.65083	0.4155844
ILMN_1691252	134.8163	0.01558442
ILMN_1655519	54.60344	0.8220779
ILMN_1659511	75.29215	0.1441558
ILMN_1656863	62.9976	0.4025974
ILMN_1758025	65.20356	0.3233766
ILMN_1714378	100.8617	0.05324675
ILMN_1688683	64.25111	0.361039
ILMN_1755076	77.84214	0.1272727
ILMN_1812806	74.33659	0.1532468
ILMN_1651903	56.52045	0.7012987
ILMN_1697922	69.42114	0.2103896
ILMN_1761266	74.31358	0.1532468
ILMN_1767535	259.3463	0.005194805
ILMN_1681688	59.77966	0.5285714
ILMN_1666706	70.95203	0.1909091
ILMN_1694363	60.74563	0.4779221
ILMN_1708570	64.00712	0.3649351
ILMN_1660709	52.88854	0.9181818
ILMN_1659771	2873.752	0
ILMN_3295558	58.95612	0.5805195
ILMN_1671856	55.3239	0.7831169
ILMN_1804804	54.25346	0.8376623
ILMN_1772888	611.0255	0
ILMN_1706693	65.22708	0.3207792
ILMN_1655551	113.2443	0.04155844
ILMN_3279092	64.6563	0.3545454
ILMN_3197767	239.7812	0.005194805
ILMN_3288783	93.06197	0.06753246
ILMN_3212284	141.6116	0.01428571
ILMN_1858692	54.02471	0.8506494
ILMN_3210885	65.21651	0.3220779
ILMN_1748060	85.00597	0.08831169
ILMN_1800269	57.57683	0.648052
ILMN_1672975	57.6366	0.6454545
ILMN_1801962	86.43507	0.08051948
ILMN_1673388	59.0329	0.574026
ILMN_3213573	5158.752	0
ILMN_3293097	64.74789	0.3519481
ILMN_1789983	200.3786	0.007792208
ILMN_1670957	56.80942	0.6831169
ILMN_1662751	204.162	0.007792208
ILMN_1706255	85.04801	0.08831169
ILMN_1654526	63.19498	0.3909091
ILMN_3276822	83.41869	0.0948052
ILMN_1814571	60.95585	0.4714286
ILMN_1662189	91.40836	0.06883117
ILMN_1672656	56.30176	0.712987
ILMN_1670932	89.64646	0.06883117
ILMN_3294915	57.02407	0.6727273
ILMN_1721115	71.6628	0.187013
ILMN_3293457	75.30109	0.1441558
ILMN_3212729	78.14863	0.1220779
ILMN_1666190	66.85187	0.2753247
ILMN_1769329	78.55531	0.1194805
ILMN_1689101	63.99913	0.3662338
ILMN_1669611	48.95003	0.9961039
ILMN_3243334	82.62503	0.1
ILMN_1719028	58.03379	0.6324675
ILMN_1660873	49.39851	0.9948052
ILMN_1815062	74.85282	0.151948
ILMN_1691030	65.65011	0.3103896
ILMN_1793445	58.99452	0.5779221
ILMN_1661608	56.93208	0.6766234
ILMN_1652205	67.88663	0.2467532
ILMN_1694995	56.16053	0.7220779
ILMN_1666638	112.7707	0.04155844
ILMN_1654726	57.02672	0.6727273
ILMN_1759614	59.3833	0.5558441
ILMN_1791164	61.25869	0.4571429
ILMN_3292963	60.17247	0.5090909
ILMN_3291543	54.28738	0.8376623
ILMN_1682595	51.5556	0.9675325
ILMN_1670485	60.26002	0.5064935
ILMN_1676703	63.18435	0.3909091
ILMN_3216298	102.5511	0.05194805
ILMN_1705999	62.24431	0.4194805
ILMN_1654721	55.32999	0.7818182
ILMN_1780656	69.39025	0.2116883
ILMN_1771813	62.1284	0.4272727
ILMN_1675560	63.13522	0.3961039
ILMN_1655047	88.17495	0.07272727
ILMN_1691405	60.00049	0.5181818
ILMN_1665323	66.71439	0.2779221
ILMN_1704976	53.09251	0.9051948
ILMN_1749068	69.60942	0.2103896
ILMN_1657711	54.27081	0.8376623
ILMN_1681326	53.30554	0.8961039
ILMN_1659623	56.83873	0.6818182
ILMN_1756914	60.4179	0.4922078
ILMN_1726024	123.7366	0.03116883
ILMN_1740538	53.73614	0.8779221
ILMN_3290690	56.3813	0.7103896
ILMN_1657010	57.59626	0.648052
ILMN_1665244	55.16393	0.7909091
ILMN_1759520	53.98061	0.8584415
ILMN_1715318	53.67572	0.8818182
ILMN_1656534	60.94444	0.4727273
ILMN_1658687	59.44593	0.5519481
ILMN_1711156	6629.633	0
ILMN_1746842	55.43031	0.774026
ILMN_1746485	4445.943	0
ILMN_1681674	72.49924	0.1727273
ILMN_1708512	72.75811	0.1714286
ILMN_1784487	51.8173	0.9610389
ILMN_1666875	67.07685	0.2701299
ILMN_1700105	54.39459	0.8311688
ILMN_1660260	61.74252	0.4428571
ILMN_1797193	54.96403	0.8051948
ILMN_3291484	54.83186	0.8090909
ILMN_1655096	63.49811	0.3805195
ILMN_1807303	81.03527	0.1051948
ILMN_1679042	308.4269	0
ILMN_1803580	188.2797	0.01038961
ILMN_1666268	73.09647	0.1675325
ILMN_3285356	74.20379	0.1545455
ILMN_1705702	56.19362	0.7220779
ILMN_1651576	54.41276	0.8285714
ILMN_1711715	57.39684	0.6571429
ILMN_1775698	54.08969	0.8467532
ILMN_1660590	67.3007	0.2636364
ILMN_1726080	58.28616	0.6168831
ILMN_1702903	56.01364	0.7337663
ILMN_3291477	58.23732	0.6194805
ILMN_1660302	71.46584	0.1896104
ILMN_1766280	85.854	0.08311688
ILMN_1781692	51.38558	0.9701298
ILMN_1754533	102.9091	0.05064935
ILMN_1696306	71.85648	0.1818182
ILMN_1695370	345.4099	0
ILMN_3210946	151.7915	0.01428571
ILMN_3287443	51.64901	0.9623377
ILMN_1654857	70.06911	0.2025974
ILMN_1688113	60.0906	0.512987
ILMN_3215195	57.73642	0.6402597
ILMN_3291705	91.6505	0.06883117
ILMN_3285153	1974.124	0
ILMN_1734196	62.91911	0.4051948
ILMN_1660095	63.64425	0.3753247
ILMN_1799826	93.77611	0.06623377
ILMN_1717299	71.71649	0.187013
ILMN_3240077	73.36305	0.1623377
ILMN_1671627	56.71412	0.6896104
ILMN_1812773	62.68945	0.4116883
ILMN_1667482	59.40973	0.5545455
ILMN_1713811	59.87054	0.5233766
ILMN_1774479	54.88785	0.8077922
ILMN_1703570	53.61393	0.8831169
ILMN_1699339	59.90006	0.5220779
ILMN_1671273	60.5184	0.4857143
ILMN_1719133	86.11282	0.08181818
ILMN_1666214	84.82813	0.09090909
ILMN_1690704	53.99854	0.8558441
ILMN_3292026	56.71416	0.6896104
ILMN_3215516	54.38661	0.8311688
ILMN_1668353	110.4264	0.04285714
ILMN_1684987	62.97858	0.4025974
ILMN_1652436	73.83756	0.1584416
ILMN_3211963	61.65442	0.4428571
ILMN_3288461	73.05095	0.1675325
ILMN_1712789	58.91417	0.5818182
ILMN_3290120	132.666	0.02077922
ILMN_3201614	106.3635	0.04545455
ILMN_1764153	58.1981	0.6194805
ILMN_1683641	56.11143	0.7246753
ILMN_1715525	73.56429	0.161039
ILMN_1789998	69.24809	0.212987
ILMN_1802928	50.30358	0.9922078
ILMN_1789346	99.58247	0.05584415
ILMN_3209973	207.9879	0.006493506
ILMN_1782533	57.55397	0.6493506
ILMN_1695691	72.05316	0.1792208
ILMN_3206558	58.3517	0.6090909
ILMN_3231927	62.15582	0.4272727
ILMN_3282937	61.70438	0.4428571
ILMN_1714955	54.83168	0.8090909
ILMN_1779788	51.47878	0.9701298
ILMN_3278305	79.60296	0.1103896
ILMN_3217450	56.21428	0.7207792
ILMN_3292168	59.90578	0.5220779
ILMN_1691574	129.1439	0.02467532
ILMN_3244188	91.13006	0.06883117
ILMN_1803001	107.0113	0.04545455
ILMN_3235602	79.34752	0.1116883
ILMN_1781270	61.09722	0.4623377
ILMN_1699722	54.55246	0.8246753
ILMN_1723583	52.61909	0.9311689
ILMN_1732775	66.41967	0.287013
ILMN_1776887	56.68557	0.6909091
ILMN_3287899	54.98428	0.8051948
ILMN_1692902	60.88699	0.4727273
ILMN_1676150	62.1452	0.4272727
ILMN_3281594	70.95022	0.1909091
ILMN_1679514	53.29961	0.8961039
ILMN_1736346	53.2103	0.8974026
ILMN_1720365	66.43693	0.287013
ILMN_1690158	75.23645	0.1441558
ILMN_1676407	127.1324	0.02727273
ILMN_1671935	115.8285	0.03896104
ILMN_1776571	55.83036	0.7428572
ILMN_1785588	83.96815	0.09220779
ILMN_1661357	79.07858	0.1116883
ILMN_1669659	53.95495	0.8584415
ILMN_1672624	51.37995	0.9701298
ILMN_1762546	55.49749	0.7701299
ILMN_1678265	80.71651	0.1064935
ILMN_1726469	51.7448	0.9623377
ILMN_1740707	72.55731	0.1714286
ILMN_3286655	58.38698	0.6077922
ILMN_1667100	69.4812	0.2103896
ILMN_1691565	119.3963	0.03506494
ILMN_1682357	60.28156	0.5038961
ILMN_1683921	81.90488	0.1012987
ILMN_1685189	59.91953	0.5220779
ILMN_1692916	107.9778	0.04545455
ILMN_1656301	62.24852	0.4194805
ILMN_1661647	117.4768	0.03766234
ILMN_1690672	61.39826	0.4506494
ILMN_1653601	71.30025	0.1896104
ILMN_1777608	66.43277	0.287013
ILMN_1815571	59.63547	0.5402597
ILMN_1662224	51.53885	0.9688312
ILMN_1661128	68.69492	0.2298701
ILMN_1748886	53.9921	0.8558441
ILMN_1793819	52.26822	0.9441559
ILMN_1746882	53.87385	0.8675325
ILMN_1813297	61.30504	0.4558442
ILMN_1654496	60.75915	0.4779221
ILMN_1736254	61.7801	0.4428571
ILMN_1671720	72.80092	0.1701299
ILMN_1667204	61.78125	0.4428571
ILMN_1726464	62.03548	0.4363636
ILMN_1683084	48.6902	0.9974026
ILMN_3210411	62.25743	0.4194805
ILMN_1789044	59.31924	0.561039
ILMN_1752035	70.12948	0.2025974
ILMN_1655863	54.68808	0.812987
ILMN_1803323	59.19516	0.5701299
ILMN_1684258	4697.057	0
ILMN_1776047	110.095	0.04415584
ILMN_1786213	62.81734	0.4064935
ILMN_1732328	2773.719	0
ILMN_3294380	53.83188	0.8701299
ILMN_3211047	59.94176	0.5220779
ILMN_1687536	74.79281	0.151948
ILMN_3284137	78.07081	0.1220779
ILMN_3207627	60.99335	0.4688312
ILMN_1693069	59.61245	0.5402597
ILMN_1676041	254.4011	0.005194805
ILMN_3243351	615.973	0
ILMN_1685590	53.707	0.8818182
ILMN_1721423	80.88182	0.1064935
ILMN_1718742	55.59819	0.7675325
ILMN_1688665	53.81754	0.8701299
ILMN_1710333	58.52378	0.6
ILMN_1686490	54.69045	0.812987
ILMN_1698791	60.60576	0.4818182
ILMN_1745558	50.46984	0.9896104
ILMN_1685323	62.14208	0.4272727
ILMN_1696909	64.16138	0.3623376
ILMN_1668990	62.66	0.4155844
ILMN_1688788	66.24384	0.2909091
ILMN_1697002	83.96204	0.09220779
ILMN_1777491	52.38949	0.9441559
ILMN_3286230	112.6053	0.04285714
ILMN_3208632	61.23132	0.4571429
ILMN_1795531	108.6444	0.04545455
ILMN_1660247	54.32292	0.8363636
ILMN_1696939	54.77544	0.8116883
ILMN_3290275	60.64859	0.4792208
ILMN_3287178	71.80256	0.1818182
ILMN_1730282	54.21553	0.8376623
ILMN_1667653	67.74118	0.2493507
ILMN_3250427	97.07438	0.05974026
ILMN_3249965	62.96721	0.4025974
ILMN_1777161	206.2986	0.006493506
ILMN_1808721	60.68937	0.4792208
ILMN_3204172	55.74186	0.7506493
ILMN_3280961	72.58102	0.1714286
ILMN_1702450	80.60514	0.1064935
ILMN_3294335	883.1575	0
ILMN_3217815	1277.832	0
ILMN_1694517	54.84599	0.8077922
ILMN_1667338	56.92244	0.6779221
ILMN_1771665	58.85111	0.5857143
ILMN_1685447	73.74205	0.1584416
ILMN_3234967	1742.086	0
ILMN_1726696	54.95538	0.8051948
ILMN_1794407	68.89214	0.2246753
ILMN_1793658	68.62005	0.2337662
ILMN_1651582	53.52307	0.887013
ILMN_1711832	111.182	0.04285714
ILMN_1663438	100.8991	0.05324675
ILMN_1699037	54.9736	0.8051948
ILMN_3205781	101.8046	0.05324675
ILMN_3282292	93.43333	0.06623377
ILMN_1668971	83.62103	0.0948052
ILMN_1682423	56.83805	0.6818182
ILMN_1752746	59.49847	0.5454546
ILMN_3213261	70.70442	0.1987013
ILMN_3283253	63.89542	0.3701299
ILMN_1675608	55.72066	0.7519481
ILMN_1762528	53.30343	0.8961039
ILMN_1809451	59.98089	0.5181818
ILMN_1691672	58.21873	0.6194805
ILMN_1738299	51.14849	0.9727273
ILMN_3243019	55.98575	0.7337663
ILMN_1707965	96.53543	0.05974026
ILMN_3288154	57.34669	0.6610389
ILMN_3198367	383.3676	0
ILMN_1748425	105.1104	0.04805195
ILMN_1738607	59.9715	0.5181818
ILMN_3242685	55.99316	0.7337663
ILMN_1682657	58.88119	0.5844156
ILMN_1693404	84.17148	0.09090909
ILMN_1726623	60.78045	0.4753247
ILMN_1651329	59.15014	0.5701299
ILMN_1667072	56.61783	0.6922078
ILMN_1689871	61.23548	0.4571429
ILMN_2071898	154.8857	0.01298701
ILMN_1798326	64.17885	0.361039
ILMN_1655170	70.06164	0.2025974
ILMN_1710614	85.20036	0.08701298
ILMN_1730289	68.74205	0.225974
ILMN_1665183	64.29745	0.361039
ILMN_1721465	56.93079	0.6766234
ILMN_3203797	53.92942	0.8597403
ILMN_3280299	56.15828	0.7233766
ILMN_1784653	64.78288	0.3506494
ILMN_1796465	57.29196	0.6623377
ILMN_1673085	63.60775	0.3766234
ILMN_1671043	56.40547	0.7090909
ILMN_1689736	78.54591	0.1220779
ILMN_1672162	68.1951	0.2402597
ILMN_1705125	95.38531	0.06363636
ILMN_1667195	85.00228	0.08831169
ILMN_3239826	48.35958	0.9974026
ILMN_1711276	66.47815	0.287013
ILMN_1655758	68.1534	0.2402597
ILMN_1657816	56.56166	0.6974026
ILMN_1661466	68.26649	0.2402597
ILMN_1699806	65.46625	0.312987
ILMN_1667933	55.61271	0.7649351
ILMN_1784685	58.25948	0.6181818
ILMN_1699682	55.20787	0.7896104
ILMN_1660227	124.5006	0.02857143
ILMN_1729055	114.4349	0.04025974
ILMN_3290862	61.93845	0.4376623
ILMN_3201944	71.52473	0.1896104
ILMN_1686036	61.3739	0.4506494
ILMN_1681003	62.21746	0.4220779
ILMN_1746923	92.91633	0.06753246
ILMN_1704143	52.69706	0.9246753
ILMN_1689792	60.55345	0.4844156
ILMN_3289016	63.66536	0.3753247
ILMN_1739201	76.40729	0.1402597
ILMN_1696526	60.41798	0.4922078
ILMN_1666212	84.70164	0.09090909
ILMN_1711605	51.08261	0.9753247
ILMN_1690859	51.42023	0.9701298
ILMN_1763380	74.5588	0.151948
ILMN_1739998	79.18098	0.1116883
ILMN_1721651	126.6859	0.02727273
ILMN_1669619	58.93982	0.5805195
ILMN_1687708	74.83795	0.151948
ILMN_1806660	75.53798	0.1441558
ILMN_3244240	91.26376	0.06883117
ILMN_1774802	65.51457	0.312987
ILMN_1799102	76.96589	0.1324675
ILMN_1673738	1869.703	0
ILMN_1789334	69.08264	0.2194805
ILMN_1755353	62.93231	0.4051948
ILMN_1796756	54.21886	0.8376623
ILMN_1739864	74.90327	0.151948
ILMN_1737519	53.96899	0.8584415
ILMN_3245712	53.90244	0.864935
ILMN_1745617	117.3426	0.03766234
ILMN_1681332	84.68512	0.09090909
ILMN_1723465	77.00436	0.1324675
ILMN_1687170	85.10491	0.08701298
ILMN_1682067	63.10227	0.3974026
ILMN_1659426	138.6598	0.01428571
ILMN_1735265	58.15608	0.6207792
ILMN_1805833	288.6826	0.001298701
ILMN_1714458	57.24834	0.6623377
ILMN_1671132	76.35857	0.1402597
ILMN_3202022	85.90763	0.08311688
ILMN_1703642	68.76463	0.225974
ILMN_1704856	65.6543	0.3103896
ILMN_1679433	121.2362	0.03376623
ILMN_3207738	427.1953	0
ILMN_1706864	57.03486	0.6727273
ILMN_1669424	779.3731	0
ILMN_1707206	69.62978	0.2090909
ILMN_1651760	60.42902	0.4909091
ILMN_3211323	70.87295	0.1922078
ILMN_3286204	174.9317	0.01168831
ILMN_3294170	58.21862	0.6194805
ILMN_3204682	66.28578	0.2909091
ILMN_1667957	56.69371	0.6909091
ILMN_1799690	52.151	0.9506493
ILMN_1784764	55.2514	0.787013
ILMN_1656187	54.6634	0.8155844
ILMN_1664854	52.03827	0.9558442
ILMN_1739570	65.71156	0.3077922
ILMN_1792979	64.56193	0.3545454
ILMN_1665970	409.0753	0
ILMN_1674816	54.78415	0.8116883
ILMN_1700950	248.6249	0.005194805
ILMN_1748437	64.69459	0.3532467
ILMN_1805585	57.2059	0.6623377
ILMN_1789372	80.52849	0.1064935
ILMN_3284521	60.61575	0.4805195
ILMN_3213750	78.07384	0.1220779
ILMN_1771049	85.67812	0.08311688
ILMN_1660504	57.32799	0.6623377
ILMN_1670879	57.851	0.635065
ILMN_3288032	61.78241	0.4428571
ILMN_1772594	88.7141	0.07272727
ILMN_3211537	60.06757	0.5142857
ILMN_1677435	54.46353	0.8272727
ILMN_1656280	52.36787	0.9441559
ILMN_1767369	66.00732	0.3
ILMN_1701409	65.87534	0.3038961
ILMN_1810582	56.89513	0.6779221
ILMN_1653378	59.81167	0.5246753
ILMN_1772314	73.30817	0.1636364
ILMN_1763767	58.23242	0.6194805
ILMN_1660576	350.8465	0
ILMN_1713401	63.22245	0.3909091
ILMN_1669605	68.41676	0.2376623
ILMN_1776382	78.01392	0.1220779
ILMN_1677925	63.4792	0.3805195
ILMN_1716639	53.99034	0.8558441
ILMN_3199658	63.16328	0.3948052
