PROBE_ID	7677153059_I.VALUE	7677153059_I.Detection Pval
ILMN_3301497	75.3279	0.5831169
ILMN_3224662	71.44666	0.8363636
ILMN_1743395	79.4475	0.4142857
ILMN_3240267	91.11668	0.1948052
ILMN_3304555	156.8857	0.02077922
ILMN_3228639	241.463	0.002597403
ILMN_3225754	78.72883	0.4337662
ILMN_1796999	69.13742	0.9441559
ILMN_1689083	67.43994	0.9805195
ILMN_3304505	71.4746	0.8337662
ILMN_1675206	72.62592	0.7571428
ILMN_1655490	72.9333	0.738961
ILMN_1708327	72.26937	0.7779221
ILMN_1784552	79.44967	0.4142857
ILMN_3303075	74.16515	0.6610389
ILMN_3239744	70.46731	0.8805195
ILMN_3222058	117.703	0.05064935
ILMN_3306336	71.04028	0.8506494
ILMN_1723165	87.67989	0.2272727
ILMN_1700026	78.32367	0.4454545
ILMN_3225948	76.17342	0.5454546
ILMN_3228369	71.45481	0.8350649
ILMN_3223148	90.05252	0.1987013
ILMN_3248945	67.75834	0.9779221
ILMN_3225941	3741.398	0
ILMN_3297947	107.5155	0.08311688
ILMN_1729209	83.21649	0.3077922
ILMN_1754640	76.66698	0.5116883
ILMN_3221852	74.98184	0.6064935
ILMN_3298384	117.9479	0.05064935
ILMN_3301872	68.82732	0.9571428
ILMN_3247700	75.14524	0.6
ILMN_3237089	94.87003	0.1584416
ILMN_1658315	77.68253	0.4649351
ILMN_3237186	84.23531	0.274026
ILMN_3225143	78.43531	0.4428571
ILMN_3301728	76.14432	0.5454546
ILMN_1808923	75.30003	0.5844156
ILMN_3237263	83.00373	0.3103896
ILMN_3300902	71.66711	0.8090909
ILMN_3224340	196.7164	0.007792208
ILMN_1770498	148.0933	0.02727273
ILMN_3246339	77.64553	0.4662338
ILMN_3234513	119.2889	0.05064935
ILMN_3298671	73.01064	0.7246753
ILMN_1665540	109.0439	0.07402597
ILMN_1776483	117.7384	0.05064935
ILMN_3247055	73.70178	0.6896104
ILMN_3298585	77.33673	0.4805195
ILMN_3249463	77.77559	0.4636364
ILMN_3299478	1557.474	0
ILMN_3225333	71.16599	0.8467532
ILMN_3305849	122.3582	0.04805195
ILMN_3306011	71.26983	0.8441558
ILMN_3229210	204.5156	0.005194805
ILMN_1737387	90.00919	0.1987013
ILMN_3249383	75.11269	0.6
ILMN_3241378	97.07397	0.1415584
ILMN_3241919	75.28893	0.5844156
ILMN_3298505	80.88931	0.3688312
ILMN_3220521	67.27985	0.9831169
ILMN_1722223	119.4134	0.04935065
ILMN_3298037	2677.114	0
ILMN_1680965	105.0775	0.08961039
ILMN_3249419	743.8239	0
ILMN_3305763	80.8474	0.3688312
ILMN_3225246	72.54492	0.7584416
ILMN_3299441	96.12431	0.1480519
ILMN_3249452	114.1604	0.05584415
ILMN_3229083	81.6046	0.3506494
ILMN_3233589	112.1662	0.06493507
ILMN_1702678	111.4915	0.06623377
ILMN_3301813	77.31869	0.4805195
ILMN_1816925	77.34709	0.4805195
ILMN_3306155	77.46851	0.4753247
ILMN_3301974	80.77929	0.3727273
ILMN_3227255	87.96262	0.2220779
ILMN_1700674	3169.171	0
ILMN_3225121	206.0108	0.005194805
ILMN_3228482	92.6282	0.1766234
ILMN_1655444	189.9189	0.007792208
ILMN_1724865	67.84745	0.9753247
ILMN_3229839	70.27232	0.8896104
ILMN_1792344	71.86923	0.7961039
ILMN_1709356	74.91576	0.6090909
ILMN_1718934	433.3968	0
ILMN_3227955	72.28382	0.7779221
ILMN_3299923	89.17915	0.2064935
ILMN_1838660	80.6429	0.3753247
ILMN_1802761	137.5564	0.03246753
ILMN_3222592	76.73913	0.5077922
ILMN_3305111	74.54854	0.6311688
ILMN_1817193	109.6828	0.07272727
ILMN_3234841	6949.115	0
ILMN_1681760	107.1433	0.08311688
ILMN_1679620	182.6712	0.009090909
ILMN_3297915	68.61136	0.9649351
ILMN_3221388	131.342	0.03896104
ILMN_3225402	70.3576	0.8844156
ILMN_3225075	76.08871	0.548052
ILMN_3232551	87.41601	0.2337662
ILMN_3225492	77.22869	0.4844156
ILMN_3232572	97.39799	0.1363636
ILMN_3225300	190.3102	0.007792208
ILMN_3299264	76.40714	0.5311688
ILMN_3226045	1405.139	0
ILMN_1726372	79.13734	0.4194805
ILMN_3298511	92.57779	0.1766234
ILMN_3234852	75.63125	0.5688311
ILMN_3304633	85.75293	0.2571429
ILMN_3220765	83.57966	0.2948052
ILMN_3225505	7107.417	0
ILMN_3299407	1242.476	0
ILMN_1813246	88.99976	0.2064935
ILMN_1691949	308.4535	0
ILMN_1688903	78.17852	0.451948
ILMN_1790819	246.8294	0.002597403
ILMN_3245069	78.79533	0.4311688
ILMN_3301236	102.9323	0.09740259
ILMN_3227608	84.59306	0.2688312
ILMN_3250909	86.09022	0.2493507
ILMN_1771734	205.1512	0.005194805
ILMN_1682288	313.5086	0
ILMN_3235368	83.87425	0.2896104
ILMN_3305899	83.09178	0.3077922
ILMN_3225034	164.5858	0.01818182
ILMN_3304519	5490.111	0
ILMN_3227912	4044.841	0
ILMN_3229028	70.76778	0.861039
ILMN_3300212	73.25702	0.7077922
ILMN_3227031	117.8521	0.05064935
ILMN_3301065	4031.204	0
ILMN_3226875	1675.139	0
ILMN_3301359	106.3339	0.08701298
ILMN_3298230	76.25275	0.5415584
ILMN_3221375	73.65914	0.6909091
ILMN_3230712	83.04337	0.3077922
ILMN_3233058	75.89961	0.561039
ILMN_3298304	80.59743	0.3779221
ILMN_3226579	84.4293	0.2714286
ILMN_1653583	65.83565	0.9961039
ILMN_3305993	122.0734	0.04935065
ILMN_3226961	75.86933	0.5636364
ILMN_3238767	113.8079	0.05844156
ILMN_3297104	152.4298	0.02467532
ILMN_1690583	89.13387	0.2064935
ILMN_3297562	69.49836	0.9272727
ILMN_3221032	72.48375	0.7636364
ILMN_3238777	119.8457	0.04935065
ILMN_3238941	77.23832	0.4844156
ILMN_3233748	84.62319	0.2675325
ILMN_3225490	79.32146	0.4155844
ILMN_3232828	7520.406	0
ILMN_3226082	220.9999	0.005194805
ILMN_2137382	81.0416	0.3662338
ILMN_3301353	66.40739	0.9909091
ILMN_3225571	115.7956	0.05324675
ILMN_1842240	78.69065	0.4363636
ILMN_3305788	139.7335	0.03116883
ILMN_1676014	131.058	0.03896104
ILMN_3251582	71.21883	0.8441558
ILMN_1770531	76.69738	0.5103896
ILMN_1692466	79.45863	0.4142857
ILMN_3304435	242.5007	0.002597403
ILMN_3225406	145.385	0.02857143
ILMN_2125675	408.0365	0
ILMN_3245923	78.96737	0.4233766
ILMN_3249707	80.20969	0.3909091
ILMN_3234615	347.9084	0
ILMN_3234588	78.2364	0.448052
ILMN_3225471	146.1821	0.02857143
ILMN_1824898	245.9608	0.002597403
ILMN_1912721	125.5361	0.04415584
ILMN_1756088	82.69167	0.3181818
ILMN_3236476	70.39037	0.8831169
ILMN_3297317	7306.435	0
ILMN_3220792	8341.607	0
ILMN_1886050	84.63565	0.2675325
ILMN_3228585	630.5096	0
ILMN_3300663	1278.108	0
ILMN_3304175	71.15903	0.8467532
ILMN_3223317	214.2951	0.005194805
ILMN_3300744	489.4504	0
ILMN_3243652	70.93742	0.851948
ILMN_1672527	77.8897	0.4623377
ILMN_3304678	73.14209	0.7181818
ILMN_3224907	2630.53	0
ILMN_3234955	81.08614	0.3649351
ILMN_3301812	84.74789	0.2675325
ILMN_3248700	69.33933	0.9350649
ILMN_3305628	109.4781	0.07272727
ILMN_3301502	73.34204	0.7051948
ILMN_3224922	66.73486	0.987013
ILMN_3222586	86.36317	0.2441558
ILMN_3299134	78.18304	0.4506494
ILMN_3247242	87.89303	0.2220779
ILMN_1700723	76.01752	0.5519481
ILMN_1725984	76.62341	0.5181818
ILMN_3301688	80.56975	0.3792208
ILMN_3248332	71.67229	0.8090909
ILMN_3228108	4561.261	0
ILMN_3304872	83.38319	0.3038961
ILMN_3298191	78.90607	0.425974
ILMN_3298070	76.19064	0.5454546
ILMN_3226012	668.483	0
ILMN_3227291	93.49229	0.1714286
ILMN_3230617	70.62772	0.8727273
ILMN_3302248	69.41386	0.9324675
ILMN_1912354	74.44163	0.6376624
ILMN_3229203	77.83112	0.4636364
ILMN_1749875	116.6055	0.05194805
ILMN_3233656	77.91417	0.4610389
ILMN_3228056	94.82326	0.1597403
ILMN_1692589	75.18469	0.5974026
ILMN_3235880	104.6399	0.09090909
ILMN_3226260	84.35192	0.2714286
ILMN_3302350	230.1124	0.003896104
ILMN_1674080	75.27449	0.587013
ILMN_3297996	284.3692	0
ILMN_3225586	83.20641	0.3077922
ILMN_1687571	72.69989	0.7506493
ILMN_1758798	247.4246	0.002597403
ILMN_1657286	121.5036	0.04935065
ILMN_1706858	79.72153	0.4051948
ILMN_3242139	69.02599	0.9493507
ILMN_3225624	72.61301	0.7571428
ILMN_3304670	70.9455	0.851948
ILMN_1686401	141.1251	0.02987013
ILMN_3234920	102.4106	0.0987013
ILMN_3226637	111.2543	0.06623377
ILMN_1654389	81.32281	0.3597403
ILMN_1711499	72.38332	0.7688312
ILMN_3223536	132.4796	0.03766234
ILMN_3228393	71.44421	0.8363636
ILMN_3226214	314.6012	0
ILMN_3297118	70.15097	0.8961039
ILMN_2134855	121.4544	0.04935065
ILMN_1663578	73.53097	0.6935065
ILMN_1658563	74.76351	0.6142857
ILMN_1791962	74.32887	0.648052
ILMN_3245336	86.25186	0.2467532
ILMN_1760665	125.3887	0.04415584
ILMN_3239677	72.77929	0.7480519
ILMN_1807413	77.80618	0.4636364
ILMN_1791507	151.4167	0.02597403
ILMN_1751941	115.2007	0.05584415
ILMN_3300789	101.0074	0.1103896
ILMN_3224977	122.2899	0.04935065
ILMN_3298266	89.06821	0.2064935
ILMN_3305508	350.3796	0
ILMN_3234664	81.96237	0.338961
ILMN_3226919	72.59359	0.7571428
ILMN_3225634	4303.113	0
ILMN_3299187	1368.751	0
ILMN_3249692	76.06665	0.548052
ILMN_3298824	86.63969	0.2415584
ILMN_3221828	133.8837	0.03766234
ILMN_1704779	87.15977	0.2350649
ILMN_3234922	102.2045	0.0987013
ILMN_3301052	99.74393	0.1168831
ILMN_3240671	74.62191	0.6272727
ILMN_3225485	71.29201	0.8428571
ILMN_1794240	107.7942	0.08181818
ILMN_3304195	75.16605	0.5987013
ILMN_3230962	131.1393	0.03896104
ILMN_3221721	83.23721	0.3064935
ILMN_3230872	86.52478	0.2428571
ILMN_3303048	78.13889	0.4532467
ILMN_3226446	73.88401	0.6753247
ILMN_3245395	105.9172	0.08831169
ILMN_3306045	67.64871	0.9792208
ILMN_3305169	7855.066	0
ILMN_1740443	92.86974	0.174026
ILMN_3303305	74.01411	0.6649351
ILMN_3298124	81.64997	0.3480519
ILMN_3246294	80.41732	0.3844156
ILMN_3226291	669.3981	0
ILMN_3302896	419.8405	0
ILMN_3296994	386.8316	0
ILMN_1667970	260.5939	0
ILMN_3235755	91.63727	0.1857143
ILMN_3305261	78.26115	0.448052
ILMN_1683764	74.21175	0.6571429
ILMN_1671682	64.26998	1
ILMN_3235832	512.4202	0
ILMN_3239739	81.80198	0.3441558
ILMN_3228788	68.08162	0.9727273
ILMN_3305397	114.8369	0.05584415
ILMN_1676848	82.689	0.3181818
ILMN_3236988	72.95786	0.7350649
ILMN_3225329	84.3955	0.2714286
ILMN_3247993	76.20341	0.5441558
ILMN_3236192	89.9156	0.1987013
ILMN_3305180	97.45691	0.1363636
ILMN_3234142	670.5414	0
ILMN_3229266	72.42154	0.7662337
ILMN_3243863	94.68929	0.161039
ILMN_1698334	71.6144	0.8168831
ILMN_3248117	73.75208	0.6857143
ILMN_3298582	825.2728	0
ILMN_3249203	75.12249	0.6
ILMN_1901427	79.61655	0.4090909
ILMN_3244395	307.1891	0
ILMN_3231080	93.91128	0.1662338
ILMN_3298870	107.8083	0.08181818
ILMN_3227150	84.56498	0.2688312
ILMN_1768311	1843.845	0
ILMN_3236634	84.563	0.2688312
ILMN_1776838	102.8334	0.0987013
ILMN_3232414	70.5459	0.8779221
ILMN_3236794	78.40415	0.4428571
ILMN_3236898	78.31536	0.4454545
ILMN_3306654	72.07709	0.787013
ILMN_3223500	3205.213	0
ILMN_1866249	90.98558	0.1948052
ILMN_3237395	73.6358	0.6909091
ILMN_3236935	141.3397	0.02987013
ILMN_1658569	86.56127	0.2415584
ILMN_1740582	79.35335	0.4155844
ILMN_1742345	76.57265	0.5246753
ILMN_3297349	75.06174	0.6025974
ILMN_1655819	70.9052	0.851948
ILMN_1774669	98.34747	0.1298701
ILMN_3245968	108.9606	0.07402597
ILMN_3298107	93.79803	0.1662338
ILMN_3225983	138.7178	0.03116883
ILMN_1690705	117.2369	0.05064935
ILMN_3227060	129.9733	0.04155844
ILMN_3243807	68.4066	0.9714286
ILMN_3248758	103.8454	0.09350649
ILMN_1803973	82.78471	0.3155844
ILMN_3299955	5646.097	0
ILMN_1679761	117.333	0.05064935
ILMN_3227213	80.53883	0.3805195
ILMN_3301193	103.1637	0.0961039
ILMN_1677530	98.31849	0.1298701
ILMN_1665601	100.3315	0.1155844
ILMN_3237788	85.9957	0.2519481
ILMN_1669119	83.58679	0.2948052
ILMN_3251708	70.11308	0.8974026
ILMN_1657962	85.03671	0.2649351
ILMN_3251711	92.0919	0.1818182
ILMN_1776354	96.30399	0.1454545
ILMN_1711628	107.5559	0.08311688
ILMN_3234384	152.9436	0.02337662
ILMN_3229652	92.21104	0.1818182
ILMN_3299465	74.84318	0.6116883
ILMN_3251718	88.01902	0.2194805
ILMN_1681558	75.48485	0.5753247
ILMN_3226871	67.83836	0.9766234
ILMN_3220470	80.65427	0.3753247
ILMN_3230325	62.21786	1
ILMN_3232029	69.97875	0.9064935
ILMN_3224359	73.49449	0.6948052
ILMN_3233179	122.9761	0.04805195
ILMN_3301607	83.38467	0.3038961
ILMN_3305999	89.05106	0.2064935
ILMN_1685378	955.4323	0
ILMN_3306869	111.5577	0.06623377
ILMN_3230241	115.5103	0.05324675
ILMN_3303162	95.0657	0.1545455
ILMN_3226561	102.6073	0.0987013
ILMN_3243102	74.14808	0.6636364
ILMN_1695097	88.73176	0.2103896
ILMN_3299025	87.3541	0.2337662
ILMN_3220802	93.49104	0.1714286
ILMN_3300190	79.98788	0.3948052
ILMN_1744216	121.7188	0.04935065
ILMN_3299356	75.01582	0.6051948
ILMN_1738648	102.0483	0.0987013
ILMN_3227315	1565.008	0
ILMN_3238392	99.90747	0.1168831
ILMN_1679424	67.79773	0.9779221
ILMN_3227136	80.54831	0.3792208
ILMN_3299416	71.86256	0.7961039
ILMN_1809173	582.1368	0
ILMN_3301920	76.62431	0.5168831
ILMN_1882041	82.11832	0.3376623
ILMN_3300850	76.42134	0.5298702
ILMN_3303920	83.41932	0.3025974
ILMN_1720192	73.37814	0.7012987
ILMN_3305901	155.6601	0.02077922
ILMN_3304917	76.25639	0.5415584
ILMN_3225824	70.69732	0.8675325
ILMN_1807078	72.33774	0.7753247
ILMN_3304042	72.62653	0.7571428
ILMN_3227440	77.50169	0.474026
ILMN_3239217	76.67589	0.5103896
ILMN_3225870	98.32896	0.1298701
ILMN_3237554	91.46328	0.1883117
ILMN_3298200	74.88005	0.6090909
ILMN_3225577	77.23571	0.4844156
ILMN_3306472	77.5621	0.4688312
ILMN_3305074	73.63483	0.6909091
ILMN_3228662	68.71484	0.9610389
ILMN_3221729	77.4026	0.4779221
ILMN_3297082	79.4855	0.4142857
ILMN_3229909	89.35905	0.2038961
ILMN_3299383	86.79069	0.2376623
ILMN_3297455	132.2875	0.03766234
ILMN_1668219	80.64386	0.3753247
ILMN_3230435	283.2431	0
ILMN_3220718	89.84048	0.1987013
ILMN_3244196	94.48797	0.1636364
ILMN_3224235	78.65024	0.4363636
ILMN_3300797	7251.084	0
ILMN_1720469	70.1228	0.8974026
ILMN_1749612	100.8031	0.1116883
ILMN_3304022	1249.216	0
ILMN_3303988	119.2522	0.05064935
ILMN_3298410	1329.582	0
ILMN_3236316	75.71706	0.5688311
ILMN_3221790	111.0963	0.06753246
ILMN_3306187	77.17574	0.4857143
ILMN_3229566	70.76206	0.861039
ILMN_3248727	73.71424	0.6883117
ILMN_3248896	77.31152	0.4805195
ILMN_1722397	206.7439	0.005194805
ILMN_3306628	79.4882	0.4142857
ILMN_3229067	77.40705	0.4779221
ILMN_3299579	142.6485	0.02987013
ILMN_3230300	125.5514	0.04415584
ILMN_3306752	74.74194	0.6168831
ILMN_1675542	308.3926	0
ILMN_3237795	67.97198	0.9753247
ILMN_3220840	73.73539	0.6857143
ILMN_3304725	105.7409	0.08961039
ILMN_3221055	73.30584	0.7064935
ILMN_3297582	71.67865	0.8090909
ILMN_3247217	69.47845	0.9285714
ILMN_3298544	87.13829	0.2350649
ILMN_3229415	86.41368	0.2441558
ILMN_3300947	74.99806	0.6064935
ILMN_1671338	82.45582	0.3298701
ILMN_2120360	117.1269	0.05064935
ILMN_3299424	103.156	0.0961039
ILMN_1874018	88.10825	0.2194805
ILMN_3243233	89.20986	0.2064935
ILMN_3303979	73.71944	0.687013
ILMN_3229601	93.36294	0.1714286
ILMN_1725180	80.74953	0.374026
ILMN_3238438	80.4095	0.3844156
ILMN_3297099	114.4529	0.05584415
ILMN_1671542	72.79503	0.7467533
ILMN_1735229	99.55707	0.1181818
ILMN_1663057	65.38607	0.9974026
ILMN_3298065	93.65067	0.1688312
ILMN_1652164	124.8612	0.04545455
ILMN_1669350	65.22359	1
ILMN_3304086	82.73421	0.3168831
ILMN_3227485	67.62357	0.9805195
ILMN_3224972	65.59489	0.9961039
ILMN_3301556	69.34468	0.9350649
ILMN_3301451	118.3438	0.05064935
ILMN_3224868	217.3793	0.005194805
ILMN_3225839	76.05842	0.5519481
ILMN_3304003	441.7464	0
ILMN_3306632	81.3336	0.3597403
ILMN_3227046	86.13791	0.2493507
ILMN_3298873	84.08816	0.2779221
ILMN_3301033	83.61062	0.2948052
ILMN_3229467	173.5083	0.01298701
ILMN_1697863	79.31445	0.4155844
ILMN_3298447	78.75333	0.4324675
ILMN_3224126	78.43806	0.4428571
ILMN_3229889	119.5515	0.04935065
ILMN_3297018	70.41799	0.8818182
ILMN_3242930	67.74298	0.9779221
ILMN_3223813	123.7061	0.04675325
ILMN_3298716	89.43581	0.2038961
ILMN_3238428	78.27715	0.4454545
ILMN_3304130	1393.756	0
ILMN_3227529	362.4768	0
ILMN_1680449	73.87389	0.6753247
ILMN_3297867	85.28904	0.2649351
ILMN_1815405	65.53783	0.9974026
ILMN_3298549	82.15916	0.3363636
ILMN_1797704	77.11665	0.4883117
ILMN_1883255	83.7285	0.2935065
ILMN_3227563	169.3143	0.01688312
ILMN_3226899	76.94627	0.4935065
ILMN_3300810	81.85877	0.3428572
ILMN_1693665	93.26456	0.1727273
ILMN_3240621	78.04939	0.4545455
ILMN_1744252	108.3226	0.07532468
ILMN_1676239	75.45525	0.5753247
ILMN_1735891	71.62864	0.8155844
ILMN_1651811	84.8045	0.2675325
ILMN_3240818	70.03414	0.9038961
ILMN_3240398	81.35966	0.3584416
ILMN_3240871	72.61813	0.7571428
ILMN_3223541	76.67175	0.5103896
ILMN_3300098	84.08441	0.2779221
ILMN_3241396	75.52436	0.5753247
ILMN_3240989	69.85704	0.9116883
ILMN_3228294	571.1092	0
ILMN_3241123	71.23175	0.8441558
ILMN_3299716	99.82215	0.1168831
ILMN_3298560	78.66813	0.4363636
ILMN_3225944	78.32055	0.4454545
ILMN_3301319	70.49502	0.8779221
ILMN_3306725	71.85014	0.7974026
ILMN_3225843	88.87514	0.2077922
ILMN_3301324	3666.105	0
ILMN_1874778	82.25993	0.3337662
ILMN_3224982	114.0322	0.05714286
ILMN_3221807	75.32271	0.5831169
ILMN_3298334	75.95077	0.5571429
ILMN_3225162	85.09325	0.2649351
ILMN_3301746	75.27245	0.587013
ILMN_1699253	292.2357	0
ILMN_3240921	86.10715	0.2493507
ILMN_3301468	8471.586	0
ILMN_3224888	81.32857	0.3597403
ILMN_3225684	75.25264	0.5935065
ILMN_3298047	81.46079	0.3558442
ILMN_3227992	77.50625	0.474026
ILMN_1911500	85.93647	0.2519481
ILMN_3234823	78.50005	0.4402598
ILMN_3241707	129.3553	0.04155844
ILMN_3298215	672.0934	0
ILMN_3227604	81.35803	0.3584416
ILMN_3304203	89.03999	0.2064935
ILMN_3241838	99.16476	0.1194805
ILMN_3230260	96.60461	0.1454545
ILMN_3227772	70.96352	0.8506494
ILMN_3301334	87.46537	0.2311688
ILMN_1664909	76.31279	0.5389611
ILMN_3241196	71.26315	0.8441558
ILMN_1750215	114.6644	0.05584415
ILMN_3304413	69.40009	0.9337662
ILMN_3227805	73.20868	0.7142857
ILMN_3236877	101.7041	0.1012987
ILMN_3304691	73.80267	0.6857143
ILMN_3248722	74.16154	0.6610389
ILMN_3240062	91.10412	0.1948052
ILMN_1757281	86.83942	0.2376623
ILMN_3244137	72.31074	0.7766234
ILMN_3244200	84.80334	0.2675325
ILMN_1742679	72.89511	0.7415584
ILMN_3221569	89.9369	0.1987013
ILMN_3239946	106.7863	0.08441558
ILMN_1896441	110.2807	0.07012987
ILMN_3244433	65.93548	0.9961039
ILMN_3244548	78.01678	0.4545455
ILMN_3242226	79.35377	0.4155844
ILMN_3228007	82.3127	0.3311688
ILMN_3244666	68.25389	0.9714286
ILMN_3228037	105.6858	0.08961039
ILMN_3300555	72.96679	0.7337663
ILMN_3229824	70.41573	0.8818182
ILMN_3227582	72.90508	0.7415584
ILMN_1767024	69.86141	0.9103896
ILMN_3244750	109.3178	0.07402597
ILMN_1662472	70.38375	0.8831169
ILMN_3224555	75.42205	0.5779221
ILMN_3233032	79.04298	0.4207792
ILMN_1679719	114.5465	0.05584415
ILMN_1718992	76.66551	0.5116883
ILMN_3225386	82.69737	0.3181818
ILMN_3301971	78.75043	0.4324675
ILMN_3225938	8137.952	0
ILMN_3297130	86.84383	0.2376623
ILMN_3298294	79.94042	0.3961039
ILMN_3299365	168.6206	0.01688312
ILMN_3229606	76.5036	0.5298702
ILMN_1709313	73.60915	0.6909091
ILMN_3301669	74.75819	0.6142857
ILMN_3222295	93.02676	0.174026
ILMN_3302753	80.71053	0.3753247
ILMN_3297872	84.15732	0.2753247
ILMN_3227515	131.4406	0.03896104
ILMN_3299375	97.85371	0.1350649
ILMN_3304887	98.25957	0.1311688
ILMN_3227811	150.6354	0.02597403
ILMN_3302560	75.11414	0.6
ILMN_3302425	78.69566	0.4363636
ILMN_3244001	86.41077	0.2441558
ILMN_3222631	74.81178	0.6116883
ILMN_3302054	73.76768	0.6857143
ILMN_3297675	82.73277	0.3168831
ILMN_3228094	95.66101	0.151948
ILMN_3244192	9593.103	0
ILMN_1697527	70.94241	0.851948
ILMN_1651351	68.90683	0.9571428
ILMN_1663245	80.02898	0.3948052
ILMN_3237016	85.30653	0.2636364
ILMN_1699967	88.22337	0.2181818
ILMN_1719694	235.4109	0.003896104
ILMN_3221473	92.12846	0.1818182
ILMN_3229447	72.57886	0.7571428
ILMN_3306071	98.73705	0.125974
ILMN_3245245	72.34619	0.774026
ILMN_3237025	70.49009	0.8792208
ILMN_3245327	82.28826	0.3337662
ILMN_3235457	72.35826	0.7714286
ILMN_3245433	73.45622	0.6974026
ILMN_1809347	2881.578	0
ILMN_3306691	70.96957	0.8506494
ILMN_1667768	69.76125	0.9168831
ILMN_3243307	66.59542	0.9883117
ILMN_3225304	80.01569	0.3948052
ILMN_3298637	70.70512	0.864935
ILMN_1838949	69.67778	0.9207792
ILMN_1814153	117.2969	0.05064935
ILMN_1692893	116.6873	0.05194805
ILMN_1856986	77.75578	0.4649351
ILMN_3302003	94.89619	0.1584416
ILMN_3225422	77.43932	0.4779221
ILMN_3225053	74.46861	0.6363636
ILMN_3225358	158.2929	0.02077922
ILMN_3297510	588.0114	0
ILMN_3301060	80.67008	0.3753247
ILMN_3224488	76.94405	0.4935065
ILMN_3229570	215.39	0.005194805
ILMN_3304049	213.6257	0.005194805
ILMN_3243492	69.84856	0.9116883
ILMN_3298829	140.5762	0.02987013
ILMN_3301300	78.18092	0.451948
ILMN_3224722	103.5737	0.0948052
ILMN_3245578	88.82751	0.2077922
ILMN_3222998	202.8927	0.006493506
ILMN_3231178	84.49924	0.2701299
ILMN_3247956	73.00471	0.7272727
ILMN_3239507	81.71237	0.3467532
ILMN_3223953	90.36068	0.1987013
ILMN_3300516	72.15093	0.7818182
ILMN_3297754	74.17651	0.6610389
ILMN_3302701	79.64476	0.4077922
ILMN_3226095	73.62589	0.6909091
ILMN_3235842	75.49271	0.5753247
ILMN_3230310	71.86719	0.7961039
ILMN_3305365	77.3641	0.4792208
ILMN_1780308	76.89677	0.4974026
ILMN_3302156	104.9185	0.08961039
ILMN_3306019	89.25655	0.2064935
ILMN_3232966	81.42258	0.3571429
ILMN_3306154	73.46487	0.6974026
ILMN_3228335	82.7309	0.3168831
ILMN_3242293	78.22358	0.448052
ILMN_3228248	70.81654	0.8597403
ILMN_3298148	75.27203	0.587013
ILMN_1912160	80.24828	0.3896104
ILMN_1716353	84.76828	0.2675325
ILMN_1807136	394.9284	0
ILMN_3226385	147.0032	0.02857143
ILMN_3300202	98.4245	0.1285714
ILMN_3221287	84.57432	0.2688312
ILMN_1663696	75.58952	0.5701299
ILMN_3297141	82.56594	0.3220779
ILMN_3248935	73.20903	0.7142857
ILMN_3300198	106.2573	0.08701298
ILMN_3224108	71.7021	0.8077922
ILMN_3249001	83.40639	0.3038961
ILMN_3228320	85.84122	0.2558441
ILMN_3226453	78.49503	0.4415585
ILMN_3297398	117.6322	0.05064935
ILMN_3244011	83.9297	0.2857143
ILMN_1819991	106.85	0.08441558
ILMN_1752832	101.1437	0.1090909
ILMN_2180519	8518.557	0
ILMN_3226392	198.6642	0.006493506
ILMN_3249715	123.4814	0.04675325
ILMN_3306457	80.3973	0.3844156
ILMN_3245000	4070.31	0
ILMN_3246174	77.36934	0.4792208
ILMN_3246219	76.11618	0.5467532
ILMN_3226737	76.47623	0.5298702
ILMN_3297311	90.841	0.1948052
ILMN_3229227	97.34357	0.1363636
ILMN_1655151	85.275	0.2649351
ILMN_3239480	77.56868	0.4688312
ILMN_3228746	78.45187	0.4428571
ILMN_3296958	82.21111	0.3337662
ILMN_3226814	195.1055	0.007792208
ILMN_1743673	102.9551	0.09740259
ILMN_3300891	120.5734	0.04935065
ILMN_3224384	139.1046	0.03116883
ILMN_3240800	76.24763	0.5428572
ILMN_3225620	78.39648	0.4428571
ILMN_3304821	421.2357	0
ILMN_3224856	1109.229	0
ILMN_3221751	77.55663	0.4688312
ILMN_3226810	71.25744	0.8441558
ILMN_3226618	83.36174	0.3051948
ILMN_3248213	74.48739	0.6363636
ILMN_3301763	78.59081	0.4402598
ILMN_3227768	82.75111	0.3168831
ILMN_1844779	77.5019	0.474026
ILMN_3225449	73.47098	0.6974026
ILMN_3239629	809.8772	0
ILMN_3248803	77.37954	0.4779221
ILMN_3301878	85.41431	0.2623377
ILMN_3298163	79.31007	0.4155844
ILMN_3305025	74.57351	0.6298701
ILMN_3226613	125.2398	0.04415584
ILMN_3304451	70.54942	0.8779221
ILMN_3302139	87.38246	0.2337662
ILMN_1691106	112.882	0.06103896
ILMN_3244466	97.64043	0.1350649
ILMN_3244617	75.31672	0.5831169
ILMN_3244654	98.5199	0.1285714
ILMN_3244717	115.6636	0.05324675
ILMN_3226216	76.56781	0.5246753
ILMN_3244749	165.8146	0.01818182
ILMN_3305475	152.3029	0.02467532
ILMN_1911706	85.77977	0.2571429
ILMN_3226251	76.71317	0.5103896
ILMN_3234073	83.1613	0.3077922
ILMN_3244977	71.26362	0.8441558
ILMN_3245028	69.71622	0.9194805
ILMN_1791297	102.1652	0.0987013
ILMN_3249449	122.0486	0.04935065
ILMN_3227977	88.99271	0.2064935
ILMN_3304584	84.94852	0.2649351
ILMN_3225211	789.4228	0
