PROBE_ID	7677153059_H.VALUE	7677153059_H.Detection Pval
ILMN_1697006	115.337	0.05454545
ILMN_2200799	88.29842	0.2064935
ILMN_1765686	119.9077	0.04805195
ILMN_1661853	76.8311	0.5597402
ILMN_1667650	98.90334	0.1116883
ILMN_1680799	76.05189	0.6
ILMN_3292082	81.69083	0.3428572
ILMN_3215569	75.50421	0.6220779
ILMN_1673397	80.28779	0.3935065
ILMN_1786545	81.65219	0.3441558
ILMN_1759698	79.76229	0.4155844
ILMN_1790984	139.4637	0.02857143
ILMN_1702620	89.41835	0.1948052
ILMN_1737297	216.0764	0.005194805
ILMN_1675281	75.1764	0.6441559
ILMN_1793460	79.77169	0.4155844
ILMN_1679631	72.71024	0.7961039
ILMN_1669443	82.55299	0.3207792
ILMN_1677320	72.6838	0.7961039
ILMN_1745214	96.15285	0.1298701
ILMN_1811866	135.3746	0.03376623
ILMN_1785455	75.43784	0.6272727
ILMN_1677959	82.90527	0.3116883
ILMN_1686925	67.32915	0.9961039
ILMN_1756407	212.179	0.005194805
ILMN_1786382	75.34038	0.6298701
ILMN_1728798	80.42563	0.3896104
ILMN_1773175	252.6161	0.001298701
ILMN_1674953	73.8824	0.7090909
ILMN_1764226	92.64356	0.1623377
ILMN_3246497	70.5837	0.925974
ILMN_1666315	71.44614	0.8922078
ILMN_1727365	76.30645	0.5831169
ILMN_1690846	81.61163	0.3480519
ILMN_3244550	76.2028	0.5922078
ILMN_1790411	84.32465	0.274026
ILMN_1664228	71.33167	0.8974026
ILMN_1700453	81.80385	0.338961
ILMN_1735957	76.25061	0.5883117
ILMN_1814575	68.9837	0.974026
ILMN_1796758	72.98386	0.7792208
ILMN_1764886	72.37147	0.8298701
ILMN_1776659	82.24205	0.3285714
ILMN_1701521	87.16611	0.2220779
ILMN_1744754	77.38225	0.5285714
ILMN_1780923	73.92407	0.7025974
ILMN_1777901	80.30688	0.3935065
ILMN_1789957	90.16747	0.187013
ILMN_3248595	88.62994	0.2025974
ILMN_1757084	74.61955	0.6636364
ILMN_3278572	72.39308	0.8298701
ILMN_3202093	115.9812	0.05324675
ILMN_1671202	86.7701	0.2285714
ILMN_1722012	78.21504	0.4844156
ILMN_1773958	78.51065	0.4649351
ILMN_1653865	75.99883	0.6
ILMN_2152028	91.94173	0.1688312
ILMN_1713320	124.3731	0.04415584
ILMN_1664254	79.02256	0.4441558
ILMN_3286312	72.74035	0.7948052
ILMN_3209806	76.20058	0.5922078
ILMN_1672000	76.90561	0.5493507
ILMN_1678280	92.82275	0.1584416
ILMN_1652297	75.14539	0.6441559
ILMN_1712405	93.15639	0.1532468
ILMN_3276971	99.95879	0.1038961
ILMN_3200492	69.73373	0.9532468
ILMN_1668615	95.51369	0.1337662
ILMN_1767318	87.04613	0.2246753
ILMN_1672428	71.52358	0.8896104
ILMN_1794711	81.71012	0.3428572
ILMN_1738032	105.6258	0.08441558
ILMN_1725872	73.70301	0.7233766
ILMN_1757072	1542.92	0
ILMN_1774242	77.53603	0.5220779
ILMN_1810900	74.43359	0.674026
ILMN_1779032	88.86447	0.2012987
ILMN_1666024	74.43089	0.674026
ILMN_1808185	72.61075	0.8012987
ILMN_1664379	75.09187	0.6467533
ILMN_1663935	69.68592	0.9532468
ILMN_1712325	73.69967	0.7233766
ILMN_3292320	111.4095	0.06363636
ILMN_3212461	73.38822	0.7506493
ILMN_1693286	77.9837	0.4935065
ILMN_1796419	81.13124	0.3675325
ILMN_1667001	74.36794	0.6779221
ILMN_1693223	93.62745	0.1493506
ILMN_1654641	75.7473	0.6064935
ILMN_1710112	72.67826	0.7961039
ILMN_1652319	94.09957	0.1467533
ILMN_1666970	75.69878	0.6077922
ILMN_1665365	80.31928	0.3935065
ILMN_1702772	84.96225	0.2662338
ILMN_1652611	80.23202	0.3935065
ILMN_1700367	131.2843	0.03506494
ILMN_3274226	89.31087	0.1948052
ILMN_3201556	112.0542	0.06103896
ILMN_1810082	85.88343	0.2467532
ILMN_3216275	73.37782	0.7532467
ILMN_3289963	74.74191	0.6584415
ILMN_1656176	77.25671	0.5337662
ILMN_1668114	74.54789	0.6701299
ILMN_1810567	87.63097	0.2142857
ILMN_1679060	139.4561	0.02857143
ILMN_1676011	74.63519	0.6636364
ILMN_1750212	85.98309	0.2441558
ILMN_1683460	73.63475	0.725974
ILMN_1667532	67.76794	0.9909091
ILMN_3275771	219.0584	0.003896104
ILMN_1657914	73.87701	0.7090909
ILMN_1812043	73.58704	0.7376623
ILMN_1672205	79.29426	0.4337662
ILMN_1711599	125.7475	0.04415584
ILMN_1705329	71.2701	0.8987013
ILMN_1653314	103.9735	0.08701298
ILMN_1658491	80.00626	0.4064935
ILMN_1688380	75.74443	0.6064935
ILMN_1662473	69.79089	0.951948
ILMN_3201658	80.59989	0.3779221
ILMN_3278137	97.06066	0.125974
ILMN_1759913	81.94321	0.3337662
ILMN_1767404	67.94947	0.9883117
ILMN_3200921	366.1937	0
ILMN_3279712	221.3413	0.002597403
ILMN_1654226	89.40101	0.1948052
ILMN_1779615	75.11582	0.6454545
ILMN_1758259	93.54863	0.151948
ILMN_1652685	76.40238	0.5779221
ILMN_1676613	74.91693	0.6532468
ILMN_1662143	89.85146	0.1896104
ILMN_1709910	78.30917	0.4805195
ILMN_1664597	89.81041	0.1896104
ILMN_1693001	103.1226	0.08831169
ILMN_1694382	69.91463	0.9493507
ILMN_1676335	72.83183	0.7883117
ILMN_1729689	72.94187	0.7805195
ILMN_1784597	83.3332	0.3012987
ILMN_3239000	145.4174	0.02597403
ILMN_1665574	79.27288	0.4337662
ILMN_1805747	192.8954	0.005194805
ILMN_2136989	122.0732	0.04545455
ILMN_3206537	71.30444	0.8987013
ILMN_1799414	80.15541	0.4
ILMN_1721479	76.05853	0.6
ILMN_1652206	88.65048	0.2025974
ILMN_1700394	71.99672	0.8636364
ILMN_1685399	76.21565	0.5922078
ILMN_3294016	83.84134	0.2909091
ILMN_3235588	78.47458	0.4675325
ILMN_1661610	79.50932	0.4246753
ILMN_1767810	154.2315	0.01688312
ILMN_1677372	88.87791	0.2012987
ILMN_1808499	71.39944	0.8935065
ILMN_1771735	70.39256	0.9311689
ILMN_1682335	88.3808	0.2064935
ILMN_1681730	74.99264	0.6506494
ILMN_1661292	89.90138	0.1883117
ILMN_1755019	75.5829	0.6155844
ILMN_1669193	67.78561	0.9896104
ILMN_1680051	93.5293	0.151948
ILMN_1655479	74.25122	0.6857143
ILMN_3237209	76.71239	0.561039
ILMN_1658983	85.67938	0.2532468
ILMN_1793239	85.97945	0.2441558
ILMN_1769860	72.30131	0.8389611
ILMN_1661013	103.3416	0.08831169
ILMN_1689970	91.50975	0.1714286
ILMN_1690247	104.9127	0.08571429
ILMN_1760595	104.0914	0.08571429
ILMN_1702831	74.27699	0.6857143
ILMN_1796206	262.923	0
ILMN_1682939	70.95585	0.9103896
ILMN_1711114	73.26153	0.7597402
ILMN_1700855	281.3863	0
ILMN_1671780	73.43028	0.7506493
ILMN_1660208	76.89436	0.5519481
ILMN_1799207	439.9128	0
ILMN_1773659	78.35638	0.4792208
ILMN_1723373	74.07409	0.6948052
ILMN_1676840	80.48624	0.3831169
ILMN_1729591	76.56721	0.5649351
ILMN_1717869	75.58136	0.6155844
ILMN_1658608	143.2187	0.02857143
ILMN_1777248	71.86128	0.8714285
ILMN_1712137	82.16947	0.3324675
ILMN_1670312	88.89935	0.2012987
ILMN_1684208	91.16143	0.174026
ILMN_1654922	78.75177	0.4584416
ILMN_1659421	79.37333	0.4324675
ILMN_1726701	84.46619	0.2714286
ILMN_1742269	83.29038	0.3038961
ILMN_1658200	72.12743	0.8493506
ILMN_2096861	80.5619	0.3818182
ILMN_1651507	92.2839	0.1675325
ILMN_1686274	66.63634	0.9987013
ILMN_1795077	70.11591	0.9415584
ILMN_3285410	106.1799	0.08441558
ILMN_3208229	87.22367	0.2194805
ILMN_1756686	446.5271	0
ILMN_3281599	2628.243	0
ILMN_1718240	75.57174	0.6168831
ILMN_1684818	71.96364	0.8662338
ILMN_1692263	72.56864	0.8077922
ILMN_1702278	76.51544	0.5714286
ILMN_1793287	183.5821	0.009090909
ILMN_1655244	104.5387	0.08571429
ILMN_1668976	79.78631	0.4155844
ILMN_1678411	77.79919	0.5077922
ILMN_1813694	75.77854	0.6051948
ILMN_1695251	82.27601	0.3272727
ILMN_1691069	78.46436	0.4701299
ILMN_1755489	78.28715	0.4818182
ILMN_1701020	73.7402	0.7220779
ILMN_1709768	72.21166	0.8467532
ILMN_1778505	79.74309	0.4168831
ILMN_1668554	73.25481	0.7597402
ILMN_1765640	100.0973	0.1025974
ILMN_1695026	78.71131	0.4610389
ILMN_1716431	91.13723	0.1753247
ILMN_1658647	78.04547	0.4883117
ILMN_1778128	100.8669	0.09740259
ILMN_1752798	146.7349	0.02337662
ILMN_1666935	77.70172	0.5116883
ILMN_1697157	95.12585	0.1363636
ILMN_1740331	100.8105	0.09740259
ILMN_1690689	76.29607	0.5844156
ILMN_1777017	81.32259	0.361039
ILMN_3279960	88.64957	0.2025974
ILMN_1674992	73.41233	0.7506493
ILMN_1802358	75.39643	0.6285715
ILMN_1656530	229.5695	0.002597403
ILMN_1809870	83.48158	0.3012987
ILMN_1769301	78.6713	0.4610389
ILMN_3246199	68.87225	0.9766234
ILMN_1654973	73.15189	0.7649351
ILMN_1662271	75.80273	0.6051948
ILMN_1676941	117.8008	0.04805195
ILMN_3284296	72.68667	0.7961039
ILMN_3217262	81.82578	0.338961
ILMN_1668359	75.74797	0.6051948
ILMN_1749776	101.5151	0.09350649
ILMN_1799137	76.77297	0.561039
ILMN_1678895	70.8717	0.912987
ILMN_1695034	359.1956	0
ILMN_1810678	74.60857	0.6636364
ILMN_1651221	118.6122	0.04805195
ILMN_1810457	77.44373	0.525974
ILMN_3237785	89.42729	0.1948052
ILMN_3289352	379.731	0
ILMN_1673214	74.19558	0.6883117
ILMN_1666418	70.95506	0.9103896
ILMN_1658621	73.74159	0.7194805
ILMN_1686786	75.12294	0.6441559
ILMN_3241563	80.87229	0.3727273
ILMN_1654663	78.79525	0.4571429
ILMN_1740282	84.3521	0.274026
ILMN_1732806	76.31239	0.5831169
ILMN_1689040	74.24493	0.6857143
ILMN_1688246	78.9678	0.4454545
ILMN_1683886	76.23869	0.5896104
ILMN_1733936	73.87276	0.7090909
ILMN_1670058	70.66132	0.9207792
ILMN_1724368	78.50387	0.4649351
ILMN_1812100	87.7986	0.212987
ILMN_1678555	74.29383	0.6831169
ILMN_1814186	68.77639	0.9779221
ILMN_1807362	104.1312	0.08571429
ILMN_1674837	74.29779	0.6831169
ILMN_1690792	89.03292	0.2
ILMN_1660836	72.34047	0.8324676
ILMN_1672604	80.99322	0.3701299
ILMN_1911374	79.03883	0.4415585
ILMN_1775568	70.54315	0.9272727
ILMN_1654056	71.7168	0.8766234
ILMN_1713838	91.12443	0.1753247
ILMN_1668891	78.10177	0.4857143
ILMN_3291986	9374.368	0
ILMN_1658495	112.7937	0.05844156
ILMN_1701077	78.37452	0.4779221
ILMN_1703077	70.45996	0.9298701
ILMN_1711466	80.15734	0.4
ILMN_1792053	80.41795	0.3896104
ILMN_3204533	72.72428	0.7961039
ILMN_3281039	151.5195	0.02077922
ILMN_1749586	103.9189	0.08831169
ILMN_1653394	118.5184	0.04805195
ILMN_1674190	103.0938	0.08831169
ILMN_1703425	72.26661	0.8415585
ILMN_1669057	88.42319	0.2051948
ILMN_1693509	95.61509	0.1324675
ILMN_3231203	69.70415	0.9532468
ILMN_1797794	74.15224	0.6909091
ILMN_1688976	74.96205	0.651948
ILMN_1653039	147.8	0.02207792
ILMN_3203765	80.91109	0.3714286
ILMN_3280269	79.28625	0.4337662
ILMN_1698909	75.34972	0.6298701
ILMN_1703052	78.74184	0.4597403
ILMN_1806599	72.82896	0.7883117
ILMN_1785281	218.9165	0.003896104
ILMN_1750368	83.27985	0.3038961
ILMN_1668771	106.8022	0.08311688
ILMN_1782178	82.75945	0.3168831
ILMN_1653660	70.95957	0.9103896
ILMN_2049343	8427.451	0
ILMN_1804517	84.11931	0.2818182
ILMN_1669543	73.87388	0.7090909
ILMN_1726723	79.03848	0.4415585
ILMN_1775293	78.91418	0.4493507
ILMN_3287239	75.41374	0.6272727
ILMN_3210741	92.80225	0.1584416
ILMN_1667110	83.17345	0.3051948
ILMN_1653150	84.24754	0.2766234
ILMN_1714399	134.5558	0.03506494
ILMN_1679085	72.94652	0.7805195
ILMN_1661598	72.67356	0.7961039
ILMN_1736490	78.25529	0.4831169
ILMN_1698304	82.52493	0.3207792
ILMN_1808485	72.33334	0.8324676
ILMN_3293146	338.102	0
ILMN_1658375	81.00738	0.3701299
ILMN_1691262	76.06249	0.6
ILMN_2079322	72.33997	0.8324676
ILMN_1746369	91.36831	0.1727273
ILMN_1703475	77.12578	0.5389611
ILMN_1659493	82.65958	0.3181818
ILMN_1671169	91.3318	0.1727273
ILMN_1655710	228.4808	0.002597403
ILMN_1702586	100.5272	0.1
ILMN_1690568	78.03548	0.4896104
ILMN_1738931	92.33273	0.1675325
ILMN_1739042	75.9003	0.6025974
ILMN_1744775	167.1904	0.01038961
ILMN_3205395	78.82577	0.4532467
ILMN_1784711	78.76057	0.4584416
ILMN_1763003	79.45866	0.4285714
ILMN_1745542	69.60684	0.9545454
ILMN_1724295	93.88849	0.1493506
ILMN_1690616	75.71965	0.6064935
ILMN_1804470	78.12009	0.4857143
ILMN_1729644	78.59475	0.4623377
ILMN_1662823	87.64752	0.212987
ILMN_1813658	71.71458	0.8766234
ILMN_1719072	144.4596	0.02727273
ILMN_1687202	88.37128	0.2064935
ILMN_3199787	77.16169	0.5363637
ILMN_3200565	80.5601	0.3818182
ILMN_3290172	73.20629	0.7623377
ILMN_1713427	72.32293	0.8350649
ILMN_1697292	74.29214	0.6844156
ILMN_1743078	1252.771	0
ILMN_1696263	75.4514	0.6233766
ILMN_1675894	83.17539	0.3051948
ILMN_1720180	74.31272	0.6805195
ILMN_1746716	147.9035	0.02207792
ILMN_1806703	74.64358	0.6623377
ILMN_1651396	71.97623	0.864935
ILMN_1770934	78.75673	0.4584416
ILMN_1735127	88.78354	0.2025974
ILMN_1717232	135.1697	0.03376623
ILMN_1728925	100.5466	0.1
ILMN_1699661	77.38716	0.5285714
ILMN_1691149	94.51753	0.1415584
ILMN_1727398	66.734	0.9974026
ILMN_1688996	78.96899	0.4454545
ILMN_1735758	89.79216	0.1909091
ILMN_1651641	68.63546	0.9831169
ILMN_1689837	70.90653	0.9116883
ILMN_1682505	75.46297	0.6233766
ILMN_1805972	77.83447	0.5051948
ILMN_1800385	73.13293	0.7649351
ILMN_1789543	77.13239	0.5376623
ILMN_1754310	69.45376	0.9571428
ILMN_1742381	72.08811	0.8545455
ILMN_1661676	76.5263	0.5714286
ILMN_1728564	72.62954	0.8
ILMN_1656379	73.18509	0.7649351
ILMN_1813339	74.34913	0.6792208
ILMN_1692045	109.1162	0.07272727
ILMN_1661040	76.79679	0.561039
ILMN_1665535	96.53291	0.1285714
ILMN_1701806	73.97011	0.7
ILMN_1814820	80.91479	0.3714286
ILMN_1748052	97.7996	0.1233766
ILMN_1690627	70.8402	0.9168831
ILMN_1804772	81.96503	0.3337662
ILMN_3212921	74.45618	0.6727273
ILMN_1652254	81.25148	0.3623376
ILMN_1747325	77.98476	0.4935065
ILMN_1804011	89.62137	0.1948052
ILMN_1752660	77.6347	0.5181818
ILMN_1804223	68.43719	0.987013
ILMN_1802459	71.22638	0.9025974
ILMN_1714400	76.5519	0.5688311
ILMN_1717478	69.28182	0.9649351
ILMN_1656052	77.80605	0.5077922
ILMN_1706068	70.94498	0.9103896
ILMN_1663273	70.43062	0.9298701
ILMN_1791282	72.18423	0.848052
ILMN_1708646	76.28848	0.5844156
ILMN_1669848	78.38396	0.4766234
ILMN_1779858	79.42331	0.4311688
ILMN_3275056	73.79752	0.7168831
ILMN_3198581	70.85593	0.9155844
ILMN_1800436	81.95381	0.3337662
ILMN_1660280	78.51024	0.4649351
ILMN_3294175	82.26445	0.3285714
ILMN_1809783	71.09869	0.9064935
ILMN_3278995	867.1808	0
ILMN_3202519	76.4577	0.5727273
ILMN_1661783	83.00121	0.3090909
ILMN_1748666	179.3301	0.01038961
ILMN_1669133	74.89964	0.6532468
ILMN_1747380	82.09308	0.3337662
ILMN_1712428	97.08142	0.125974
ILMN_1789109	619.5115	0
ILMN_1656600	99.61234	0.1103896
ILMN_3248621	81.02306	0.3701299
ILMN_1670005	80.9501	0.3714286
ILMN_1652808	74.07928	0.6948052
ILMN_1693426	73.4485	0.7506493
ILMN_1743362	70.69468	0.9207792
ILMN_1797942	72.30704	0.8376623
ILMN_1723774	79.06292	0.4415585
ILMN_1662988	90.51764	0.1792208
ILMN_1656883	74.05953	0.6961039
ILMN_1760033	67.48007	0.9948052
ILMN_1652242	155.9831	0.01688312
ILMN_1689131	114.5933	0.05454545
ILMN_1811222	75.48204	0.6220779
ILMN_1740878	73.17126	0.7649351
ILMN_3206242	80.88313	0.3727273
ILMN_3231415	89.21833	0.1987013
ILMN_3208027	92.1894	0.1675325
ILMN_1662052	79.6094	0.4194805
ILMN_1802181	85.26076	0.2597403
ILMN_1654317	81.26665	0.361039
ILMN_1668145	76.05806	0.6
ILMN_1783705	72.64324	0.8
ILMN_1796611	89.66355	0.1935065
ILMN_1694738	90.38219	0.1818182
ILMN_1728295	70.91028	0.9116883
ILMN_1754068	77.28589	0.5337662
ILMN_1767084	81.30734	0.361039
ILMN_1733469	72.83784	0.787013
ILMN_1664074	80.06826	0.4038961
ILMN_1656879	73.3796	0.7532467
ILMN_1748783	112.668	0.05844156
ILMN_1693966	85.71697	0.2506494
ILMN_1745941	76.38334	0.5792208
ILMN_1782243	77.13499	0.5376623
ILMN_1807133	75.91058	0.6012987
ILMN_1774446	82.05463	0.3337662
ILMN_1764756	76.88145	0.5545455
ILMN_1662418	87.24448	0.2194805
ILMN_1752139	81.25254	0.3623376
ILMN_3236084	89.16708	0.2
ILMN_1803672	80.97266	0.3701299
ILMN_1812364	91.133	0.1753247
ILMN_1681260	117.7026	0.04805195
ILMN_1732098	69.67322	0.9532468
ILMN_1657238	128.2017	0.03896104
ILMN_1666984	70.0417	0.9441559
ILMN_1707659	86.34193	0.238961
ILMN_1653092	71.3075	0.8987013
ILMN_1708903	73.01698	0.7753247
ILMN_1673607	94.9034	0.1376623
ILMN_1739263	5261.514	0
ILMN_1659817	70.61986	0.9246753
ILMN_1656502	72.42112	0.8233766
ILMN_1677906	144.6034	0.02727273
ILMN_1693459	83.69949	0.2948052
ILMN_1657874	115.7275	0.05324675
ILMN_1707021	88.79978	0.2025974
ILMN_1665592	80.01906	0.4064935
ILMN_1757278	76.75459	0.561039
ILMN_1661348	69.26562	0.9649351
ILMN_1669012	77.94726	0.4974026
ILMN_1751551	152.8728	0.01818182
ILMN_3278548	103.1278	0.08831169
ILMN_1756139	200.6969	0.005194805
ILMN_1800488	76.61327	0.5636364
ILMN_1731907	391.8769	0
ILMN_1789965	103.7259	0.08831169
ILMN_1691582	78.13367	0.4857143
ILMN_1766539	1084.356	0
ILMN_1809465	87.41125	0.2142857
ILMN_1717494	72.51808	0.812987
ILMN_1664212	92.43935	0.1636364
ILMN_1673294	75.98776	0.6
ILMN_1725084	87.3566	0.2155844
ILMN_1665201	76.89967	0.5506493
ILMN_1681227	77.54256	0.5220779
ILMN_1667517	70.53149	0.9285714
ILMN_1683697	69.61358	0.9545454
ILMN_1709179	72.36292	0.8311688
ILMN_3202002	89.64663	0.1948052
ILMN_1651199	73.71702	0.7233766
ILMN_3282321	696.9487	0
ILMN_1653829	71.42106	0.8922078
ILMN_1727852	99.93351	0.1038961
ILMN_2058369	88.1498	0.2077922
ILMN_3282704	86.52137	0.2337662
ILMN_1653991	74.1461	0.6909091
ILMN_1674652	129.4059	0.03766234
ILMN_1711972	70.21372	0.9363636
ILMN_1807538	76.5886	0.5636364
ILMN_1699152	87.97319	0.2077922
ILMN_1655789	73.65935	0.725974
ILMN_1760338	1169.124	0
ILMN_3201480	4186.993	0
ILMN_1680357	73.97584	0.7
ILMN_1792905	92.66646	0.161039
ILMN_1656842	76.85504	0.5584416
ILMN_1803371	82.31165	0.3272727
ILMN_1707218	74.27444	0.6857143
ILMN_3289338	78.65094	0.4623377
ILMN_1761301	85.50485	0.2558441
ILMN_3293220	281.4583	0
ILMN_1653193	71.11502	0.9064935
ILMN_1757941	67.64776	0.9922078
ILMN_1702042	86.43019	0.2363636
ILMN_1778843	135.6044	0.03246753
ILMN_3219806	1059.148	0
ILMN_3281294	114.5453	0.05454545
ILMN_1717880	72.11938	0.8493506
ILMN_3200717	149.4369	0.02207792
ILMN_3285346	76.70932	0.561039
ILMN_1684974	107.1638	0.08051948
ILMN_1749304	78.03355	0.4896104
ILMN_1707700	74.77679	0.6558442
ILMN_3248320	74.35456	0.6792208
ILMN_1809094	76.963	0.5454546
ILMN_1672954	78.42756	0.4714286
ILMN_1700280	93.15578	0.1532468
ILMN_1685833	81.21815	0.3636364
ILMN_1658593	71.6632	0.8766234
ILMN_1705749	297.2265	0
ILMN_1658254	80.84814	0.3727273
ILMN_1663128	77.53738	0.5220779
ILMN_1796686	80.70634	0.374026
ILMN_1673694	73.31666	0.7571428
ILMN_1730401	74.9269	0.6532468
ILMN_1728768	71.9303	0.8688312
ILMN_1800689	80.6436	0.3779221
ILMN_1653667	111.8462	0.06233766
ILMN_1719139	75.46854	0.6233766
ILMN_1720944	73.81644	0.7142857
ILMN_1704496	81.28252	0.361039
ILMN_1655250	80.43468	0.387013
ILMN_1718542	70.80698	0.9168831
ILMN_1813131	74.68785	0.6597403
ILMN_1749822	80.6634	0.3766234
ILMN_1661306	583.9817	0
ILMN_1773743	77.64243	0.5168831
ILMN_1660869	83.13016	0.3077922
ILMN_1705484	92.60936	0.1623377
ILMN_1684796	73.18069	0.7649351
ILMN_1751558	73.61543	0.7324675
ILMN_1804142	91.49074	0.1714286
ILMN_3198533	87.40437	0.2155844
ILMN_3282184	85.01006	0.2649351
ILMN_1680302	126.8138	0.04155844
ILMN_1676503	168.1939	0.01038961
ILMN_1678242	78.27343	0.4831169
ILMN_1680470	100.065	0.1025974
ILMN_1740166	76.94908	0.5454546
ILMN_1666276	192.9227	0.005194805
ILMN_1682736	108.2199	0.07662338
ILMN_1672165	82.21223	0.3298701
ILMN_1747946	80.19563	0.3948052
ILMN_1682588	91.12329	0.1753247
ILMN_1666780	79.87911	0.4103896
ILMN_1667309	76.69432	0.561039
ILMN_1702519	80.11336	0.4012987
ILMN_1734932	86.72567	0.2285714
ILMN_1779282	69.51462	0.9558442
ILMN_1793597	78.71758	0.4610389
ILMN_1766741	73.46141	0.7493507
ILMN_1727932	80.62971	0.3779221
ILMN_1716924	74.06635	0.6948052
ILMN_3240291	78.29163	0.4818182
ILMN_1799661	72.94755	0.7805195
ILMN_1735684	88.18292	0.2077922
ILMN_1713574	76.36602	0.5818182
ILMN_1672044	143.0829	0.02857143
ILMN_1675286	70.94233	0.9103896
ILMN_1771469	80.22607	0.3935065
ILMN_1740613	78.47163	0.4688312
ILMN_1655771	80.87332	0.3727273
ILMN_3279297	74.92136	0.6532468
ILMN_1681728	86.1163	0.2415584
ILMN_3280735	124.4423	0.04415584
ILMN_1665821	77.71951	0.5116883
ILMN_1759872	8211.691	0
ILMN_1751761	67.10358	0.9974026
ILMN_1716266	69.10967	0.9727273
ILMN_3291098	2141.782	0
ILMN_1707420	84.34843	0.274026
ILMN_3281748	77.70314	0.5116883
ILMN_3200070	88.72633	0.2025974
ILMN_1662353	69.35291	0.9623377
ILMN_1680887	73.63251	0.725974
ILMN_1781916	86.58354	0.2324675
ILMN_1764969	90.66417	0.1792208
ILMN_1678236	111.4967	0.06363636
ILMN_1714068	74.88596	0.6545454
ILMN_1675401	81.14843	0.3662338
ILMN_1660377	73.76309	0.7181818
ILMN_1741977	76.42189	0.5766234
ILMN_1781403	157.0534	0.01558442
ILMN_1661643	75.20748	0.6415585
ILMN_1790589	69.70335	0.9532468
ILMN_1680794	83.52296	0.3
ILMN_1651584	75.73919	0.6064935
ILMN_1711839	120.43	0.04805195
ILMN_1691704	78.22676	0.4844156
ILMN_1693043	76.63543	0.5636364
ILMN_1675836	73.48877	0.7467533
ILMN_1791819	77.39349	0.5285714
ILMN_1682214	73.65156	0.725974
ILMN_1689128	123.5005	0.04545455
ILMN_1767932	153.1001	0.01818182
ILMN_1664307	74.10387	0.6922078
ILMN_2126265	98.63797	0.112987
ILMN_1694082	79.72351	0.4168831
ILMN_1703682	84.24214	0.2766234
ILMN_1782197	68.45994	0.987013
ILMN_1673608	104.903	0.08571429
ILMN_1664073	75.02818	0.6493506
ILMN_1787103	77.45575	0.525974
ILMN_1733156	213.3988	0.005194805
ILMN_1746693	78.21508	0.4844156
ILMN_1719530	74.49354	0.6714286
ILMN_1674491	75.08178	0.648052
ILMN_1774673	72.13438	0.8493506
ILMN_1670473	79.06361	0.4415585
ILMN_1661149	93.61067	0.1493506
ILMN_1800221	114.9787	0.05454545
ILMN_1763751	99.21903	0.1103896
ILMN_1803909	81.19203	0.3636364
ILMN_1725075	68.97441	0.9753247
ILMN_1780966	72.96517	0.7792208
ILMN_1680958	100.6311	0.0987013
ILMN_1715180	72.49883	0.8155844
ILMN_1664611	98.22419	0.1181818
ILMN_1660989	75.49661	0.6220779
ILMN_1707208	76.09241	0.5974026
ILMN_1756081	119.7182	0.04805195
ILMN_1737842	77.88645	0.5012987
ILMN_1664118	438.5321	0
ILMN_1813801	127.931	0.03896104
ILMN_1721659	505.7507	0
ILMN_1807492	109.2726	0.07142857
ILMN_1658304	80.00103	0.4064935
ILMN_1673980	131.477	0.03506494
ILMN_3249415	110.5714	0.06883117
ILMN_1768217	70.25043	0.9363636
ILMN_1799985	74.83293	0.6545454
ILMN_3200211	91.37013	0.1727273
ILMN_1792747	71.21803	0.9025974
ILMN_1780566	74.01949	0.6974026
ILMN_1657959	154.0737	0.01688312
ILMN_1698063	76.03845	0.6
ILMN_1699087	70.85716	0.9155844
ILMN_1662786	74.28195	0.6844156
ILMN_1683413	69.89435	0.9493507
ILMN_1653198	70.06509	0.9441559
ILMN_1668895	85.42832	0.2571429
ILMN_3251577	66.25718	1
ILMN_1653347	72.71293	0.7961039
ILMN_1750763	75.15566	0.6441559
ILMN_1791420	104.1174	0.08571429
ILMN_1736468	90.82795	0.1779221
ILMN_1767862	94.85953	0.1376623
ILMN_1700763	75.09972	0.6467533
ILMN_1728603	97.96823	0.1207792
ILMN_1666165	78.06804	0.487013
ILMN_1653202	68.37989	0.987013
ILMN_1722974	75.36704	0.6298701
ILMN_1668239	73.25832	0.7597402
ILMN_1688812	91.33116	0.1727273
ILMN_1709818	74.0928	0.6935065
ILMN_1652649	80.65705	0.3766234
ILMN_1689190	73.65501	0.725974
ILMN_1666118	76.69733	0.561039
ILMN_3290136	116.3966	0.05064935
ILMN_1783418	79.32291	0.4337662
ILMN_1754186	145.5316	0.02597403
ILMN_1688156	130.5332	0.03506494
ILMN_1804752	78.95847	0.4454545
ILMN_1777339	71.64281	0.8779221
ILMN_1815804	84.27596	0.2766234
ILMN_3240654	89.01338	0.2012987
ILMN_1718699	74.93334	0.651948
ILMN_1669315	81.59485	0.3480519
ILMN_1734031	152.6167	0.01948052
ILMN_1774937	76.46602	0.5727273
ILMN_1697476	83.4157	0.3012987
ILMN_1673668	72.85921	0.787013
ILMN_3202568	76.36568	0.5818182
ILMN_1752978	71.71474	0.8766234
ILMN_1656847	70.39307	0.9311689
ILMN_1725327	79.64748	0.4194805
ILMN_1790190	72.79852	0.7922078
ILMN_3291352	91.74381	0.1714286
ILMN_3202315	83.26876	0.3038961
ILMN_1664969	74.4083	0.674026
