PROBE_ID	7677153059_C.VALUE	7677153059_C.Detection Pval
ILMN_1726144	84.17691	0.5714286
ILMN_1659389	82.86763	0.6688312
ILMN_1791121	86.54835	0.4337662
ILMN_1783735	93.46326	0.2064935
ILMN_1743454	81.88554	0.7181818
ILMN_1651938	124.5708	0.04805195
ILMN_1675173	83.69708	0.5987013
ILMN_3245355	81.81798	0.7233766
ILMN_1700679	87.9836	0.361039
ILMN_1812827	82.95747	0.6623377
ILMN_1726049	88.61898	0.3363636
ILMN_1812617	82.41885	0.6987013
ILMN_1702663	93.16633	0.2103896
ILMN_1676036	90.92306	0.2701299
ILMN_1695442	85.04534	0.5090909
ILMN_1651608	81.07861	0.7714286
ILMN_1747297	106.6304	0.08571429
ILMN_1654137	86.23157	0.4428571
ILMN_1723630	76.40446	0.9792208
ILMN_1790459	82.73184	0.6818182
ILMN_1795126	89.31468	0.312987
ILMN_1753048	83.55366	0.6090909
ILMN_1737837	75.86083	0.987013
ILMN_1714466	110.7709	0.07012987
ILMN_1776535	83.43688	0.6181818
ILMN_2104693	87.46693	0.3883117
ILMN_1695376	87.13043	0.4025974
ILMN_1652990	87.87263	0.3662338
ILMN_1657827	100.6823	0.1142857
ILMN_1669644	83.58529	0.6051948
ILMN_3239495	91.94518	0.2402597
ILMN_1735176	79.19473	0.8792208
ILMN_1729421	132.2607	0.04155844
ILMN_1696720	80.76423	0.7974026
ILMN_1716857	81.92532	0.7168831
ILMN_1783556	164.1459	0.01298701
ILMN_1786343	106.846	0.08571429
ILMN_1694709	80.13205	0.8337662
ILMN_1716770	77.21236	0.9623377
ILMN_1735829	81.92397	0.7168831
ILMN_1670086	95.20147	0.1818182
ILMN_1665920	88.62948	0.3350649
ILMN_1715045	83.98944	0.5857143
ILMN_1680685	93.06837	0.2116883
ILMN_1697345	82.62321	0.6883117
ILMN_1671152	85.83311	0.4623377
ILMN_1717767	91.42265	0.2584416
ILMN_1747015	86.51878	0.4337662
ILMN_1793670	100.8086	0.112987
ILMN_1678306	87.4155	0.3909091
ILMN_1786242	1623.363	0
ILMN_1680936	136.5589	0.03506494
ILMN_1802460	93.68351	0.2038961
ILMN_3246097	98.71685	0.1402597
ILMN_1697377	487.7074	0
ILMN_1673288	79.79231	0.8506494
ILMN_1654900	97.10353	0.161039
ILMN_1730328	84.59979	0.5324675
ILMN_1726846	80.91252	0.787013
ILMN_1793982	72.93916	0.9961039
ILMN_1655909	102.1635	0.1051948
ILMN_1725204	89.72243	0.3038961
ILMN_1749409	147.2145	0.02857143
ILMN_3203868	95.61478	0.1727273
ILMN_3285314	82.26651	0.7
ILMN_1795701	81.6537	0.7376623
ILMN_1658634	94.14185	0.1974026
ILMN_3235277	79.36121	0.8753247
ILMN_1748753	102.1179	0.1051948
ILMN_2188822	85.4183	0.487013
ILMN_1802535	107.0137	0.08441558
ILMN_1653500	86.47649	0.4350649
ILMN_3243074	75.27654	0.9909091
ILMN_1706750	85.78427	0.4636364
ILMN_1720075	80.42706	0.8168831
ILMN_1735811	90.82491	0.2727273
ILMN_1778767	82.82563	0.674026
ILMN_3205424	94.82842	0.187013
ILMN_1681305	87.89117	0.3649351
ILMN_1804601	138.2285	0.03506494
ILMN_1742549	79.47153	0.8727273
ILMN_1671555	84.4297	0.5519481
ILMN_1678262	81.76672	0.725974
ILMN_1735503	83.01308	0.6571429
ILMN_3275199	86.94655	0.4116883
ILMN_3232862	82.28265	0.7
ILMN_1668717	77.69141	0.9467533
ILMN_1656647	83.01228	0.6571429
ILMN_1720968	82.9224	0.6623377
ILMN_1652132	79.54996	0.8688312
ILMN_1673317	157.6698	0.01818182
ILMN_2181241	408.8798	0
ILMN_1804532	101.2477	0.1103896
ILMN_1742309	78.21929	0.9324675
ILMN_1808747	102.7225	0.1
ILMN_1697138	84.83882	0.5194805
ILMN_1725407	142.393	0.03376623
ILMN_1724501	82.73098	0.6818182
ILMN_1746551	151.1492	0.02337662
ILMN_1696444	82.89049	0.6662338
ILMN_1805464	89.4726	0.3090909
ILMN_1715476	144.5213	0.03116883
ILMN_1659028	84.26254	0.5649351
ILMN_1731008	127.6553	0.04415584
ILMN_1730330	82.78844	0.6753247
ILMN_2165604	82.74548	0.6805195
ILMN_1710146	120.9871	0.05194805
ILMN_1756472	77.82693	0.9441559
ILMN_1712989	85.89362	0.4597403
ILMN_1775034	92.94512	0.2220779
ILMN_1679471	84.12144	0.5766234
ILMN_1706920	86.55496	0.4337662
ILMN_1657056	104.6017	0.09350649
ILMN_1802834	95.16808	0.1831169
ILMN_1691178	83.5709	0.6064935
ILMN_1757275	76.80895	0.9701298
ILMN_1678877	79.83405	0.8493506
ILMN_1734201	96.66079	0.1636364
ILMN_1683863	84.56882	0.5363637
ILMN_1786955	80.11063	0.8363636
ILMN_1660170	78.56823	0.9155844
ILMN_1696486	79.14719	0.8857143
ILMN_1758743	99.48773	0.1246753
ILMN_1748928	87.98315	0.361039
ILMN_1775479	87.08486	0.4038961
ILMN_1778381	195.6674	0.006493506
ILMN_1760991	88.70844	0.3311688
ILMN_1814853	88.90011	0.325974
ILMN_1661172	92.03719	0.238961
ILMN_1681402	83.46047	0.6168831
ILMN_1696999	96.08453	0.1701299
ILMN_1687763	83.82484	0.5935065
ILMN_1688890	98.14664	0.1441558
ILMN_1673147	87.65724	0.3766234
ILMN_1698941	87.20322	0.3987013
ILMN_1696723	86.53231	0.4337662
ILMN_1664146	92.34451	0.2298701
ILMN_1656672	88.05579	0.3597403
ILMN_1721504	167.0564	0.01168831
ILMN_1828797	92.67979	0.225974
ILMN_1678132	101.8493	0.1077922
ILMN_1716072	79.37999	0.8753247
ILMN_1736872	96.28391	0.1675325
ILMN_1773153	89.85959	0.2935065
ILMN_1662294	96.77468	0.1623377
ILMN_1693949	101.4389	0.1090909
ILMN_1679707	90.49042	0.2766234
ILMN_1733126	102.1656	0.1051948
ILMN_1685422	82.62733	0.6883117
ILMN_1671992	150.263	0.02597403
ILMN_1805300	89.76119	0.3
ILMN_2103003	87.25871	0.3987013
ILMN_1802701	89.20877	0.3142857
ILMN_1810066	132.1209	0.04155844
ILMN_1660865	79.77136	0.8506494
ILMN_1661261	89.99411	0.2935065
ILMN_1799357	96.27485	0.1675325
ILMN_1722376	89.11472	0.3181818
ILMN_1699413	94.96747	0.1844156
ILMN_1660775	3443.804	0
ILMN_1773323	87.65842	0.3766234
ILMN_1658978	139.0933	0.03506494
ILMN_3200374	81.72197	0.7311688
ILMN_3287493	219.2052	0.005194805
ILMN_1779795	78.60546	0.9142857
ILMN_1689915	96.86319	0.1623377
ILMN_1669796	82.76394	0.6779221
ILMN_1662730	85.64701	0.4688312
ILMN_1723335	95.10191	0.1844156
ILMN_3207996	79.60677	0.8636364
ILMN_1658825	89.10836	0.3181818
ILMN_1658415	85.65627	0.4649351
ILMN_1772168	81.17217	0.7675325
ILMN_1660104	167.431	0.01168831
ILMN_1667663	81.46332	0.7467533
ILMN_1812299	86.12843	0.4467532
ILMN_1741597	95.15925	0.1831169
ILMN_1687094	78.47684	0.9220779
ILMN_1676694	81.96185	0.7168831
ILMN_1675657	86.3099	0.4415585
ILMN_1673643	78.99977	0.8935065
ILMN_1743711	166.4691	0.01168831
ILMN_1806319	82.4531	0.6987013
ILMN_1764436	85.1923	0.4961039
ILMN_1727668	151.7617	0.02207792
ILMN_3292903	82.31788	0.7
ILMN_3216394	86.30439	0.4415585
ILMN_1710602	95.23109	0.1818182
ILMN_1688195	80.965	0.7831169
ILMN_1674699	87.93553	0.3636364
ILMN_1762079	92.34879	0.2298701
ILMN_1729219	81.39029	0.7558442
ILMN_1750307	86.88116	0.4168831
ILMN_1673844	104.3214	0.09350649
ILMN_1712481	80.1383	0.8337662
ILMN_1763529	93.42442	0.2064935
ILMN_1706369	82.30625	0.7
ILMN_1676055	102.2019	0.1051948
ILMN_1729635	94.72926	0.1896104
ILMN_3286737	88.05469	0.3597403
ILMN_1671423	130.3719	0.04285714
ILMN_1773301	87.80166	0.3701299
ILMN_1713655	85.71502	0.4636364
ILMN_1766514	108.4482	0.08181818
ILMN_1687738	4291.35	0
ILMN_1807912	90.58511	0.274026
ILMN_1774228	80.04066	0.8389611
ILMN_1712742	75.99459	0.9831169
ILMN_2079225	131.1458	0.04155844
ILMN_1685813	500.2091	0
ILMN_1700521	80.23291	0.8233766
ILMN_1778098	94.94801	0.1844156
ILMN_1737991	123.8225	0.04935065
ILMN_1808629	84.33564	0.5571429
ILMN_1713800	96.06794	0.1701299
ILMN_1692116	94.9712	0.1844156
ILMN_1669167	87.35352	0.3961039
ILMN_1680265	86.53918	0.4337662
ILMN_1801536	87.9106	0.3636364
ILMN_1779703	88.1133	0.3571429
ILMN_1729791	86.98845	0.4077922
ILMN_1735832	81.61175	0.738961
ILMN_1767620	91.19407	0.2649351
ILMN_1664157	126.5447	0.04545455
ILMN_1741521	95.34882	0.1766234
ILMN_3245784	91.53353	0.2545455
ILMN_1773252	98.60046	0.1402597
ILMN_1684485	86.814	0.4194805
ILMN_3238977	84.94068	0.512987
ILMN_1683664	678.0463	0
ILMN_1684499	89.70475	0.3038961
ILMN_2086210	88.43456	0.3480519
ILMN_1731235	81.50259	0.7454545
ILMN_1800227	85.36223	0.487013
ILMN_1799770	74.40904	0.9935065
ILMN_3246299	85.21714	0.4948052
ILMN_1699323	122.5253	0.04935065
ILMN_1680587	85.70638	0.4636364
ILMN_1788775	117.1478	0.05454545
ILMN_1813116	75.8921	0.9844156
ILMN_1723584	88.60758	0.338961
ILMN_1727430	91.2168	0.2649351
ILMN_1690354	97.5668	0.1545455
ILMN_1810880	131.8123	0.04155844
ILMN_1732674	78.29491	0.9285714
ILMN_1669691	85.2179	0.4948052
ILMN_1741557	76.64717	0.974026
ILMN_1798968	90.53534	0.2766234
ILMN_1705652	89.30009	0.312987
ILMN_1752718	80.17472	0.8298701
ILMN_3247173	98.85866	0.138961
ILMN_1764423	99.5142	0.1246753
ILMN_1669505	78.97904	0.8935065
ILMN_1674415	112.2416	0.06623377
ILMN_1853837	98.00837	0.1467533
ILMN_1665870	75.50724	0.9896104
ILMN_1687943	88.1191	0.3571429
ILMN_1730687	82.87137	0.6675324
ILMN_1674136	86.76327	0.425974
ILMN_1743724	88.37817	0.3480519
ILMN_1757183	122.2885	0.04935065
ILMN_1653910	81.65179	0.7376623
ILMN_1716905	86.36343	0.4363636
ILMN_1709033	83.69299	0.5987013
ILMN_3287422	129.7253	0.04415584
ILMN_3210921	98.24117	0.1441558
ILMN_1653934	85.50594	0.4766234
ILMN_1676194	87.30065	0.3974026
ILMN_1667372	87.8054	0.3701299
ILMN_1774088	82.84132	0.674026
ILMN_1675852	661.3995	0
ILMN_1751802	79.40321	0.8753247
ILMN_1661255	90.26682	0.2857143
ILMN_1726002	83.5414	0.6103896
ILMN_1772791	91.40413	0.2584416
ILMN_1790789	94.48426	0.1935065
ILMN_1803231	87.03259	0.4064935
ILMN_1676057	80.82944	0.7935065
ILMN_1803479	165.3351	0.01168831
ILMN_1814812	188.5271	0.007792208
ILMN_1735813	108.2013	0.08181818
ILMN_1653077	87.93196	0.3636364
ILMN_1677665	80.25002	0.8233766
ILMN_1748248	119.3527	0.05324675
ILMN_1725170	73.32067	0.9961039
ILMN_1756579	82.22172	0.7012987
ILMN_3288273	91.09831	0.2688312
ILMN_1694371	83.43454	0.6181818
ILMN_1717733	80.03663	0.8402597
ILMN_1808727	80.8541	0.7896104
ILMN_1772137	87.51553	0.3844156
ILMN_1736701	104.4477	0.09350649
ILMN_1729815	84.14139	0.5766234
ILMN_1745914	85.10686	0.5038961
ILMN_1808695	83.05061	0.6506494
ILMN_1656509	131.0591	0.04155844
ILMN_1707298	90.11858	0.2922078
ILMN_1745107	201.17	0.005194805
ILMN_3241739	85.35284	0.4883117
ILMN_1655334	85.58565	0.4714286
ILMN_1719362	75.59599	0.9896104
ILMN_1671066	84.52782	0.5402597
ILMN_1690481	95.70844	0.1727273
ILMN_1685173	82.79642	0.6753247
ILMN_1726647	3175.31	0
ILMN_1729898	88.13318	0.3571429
ILMN_1662341	84.36916	0.5519481
ILMN_1739757	85.94009	0.4584416
ILMN_1719688	91.21623	0.2649351
ILMN_1686974	79.75198	0.851948
ILMN_1744102	99.79295	0.1220779
ILMN_1651565	137.3494	0.03506494
ILMN_1653106	89.01718	0.3220779
ILMN_1698407	196.0222	0.006493506
ILMN_1768933	82.70631	0.6831169
ILMN_1781673	81.94687	0.7168831
ILMN_1755795	82.4445	0.6987013
ILMN_1677363	343.351	0
ILMN_1739230	78.68343	0.9103896
ILMN_3238967	86.17294	0.4441558
ILMN_1760579	86.9938	0.4077922
ILMN_1718133	81.47406	0.7467533
ILMN_1723134	95.49862	0.1753247
ILMN_1754772	101.4522	0.1090909
ILMN_1754389	78.05383	0.9376624
ILMN_1692852	103.7273	0.0961039
ILMN_1803248	85.49972	0.4779221
ILMN_1798938	76.67049	0.974026
ILMN_1795552	82.53063	0.6909091
ILMN_2158781	94.07755	0.1987013
ILMN_1655938	134.9975	0.03766234
ILMN_1747109	77.71045	0.9467533
ILMN_1768389	79.0874	0.8883117
ILMN_1749646	94.00496	0.1987013
ILMN_1694708	296.9818	0
ILMN_1680578	86.80861	0.4220779
ILMN_1812236	84.62647	0.5285714
ILMN_1654950	85.50468	0.4766234
ILMN_3212093	88.5931	0.338961
ILMN_1680668	87.33518	0.3974026
ILMN_1689324	88.55081	0.3402597
ILMN_1768165	88.26844	0.3545454
ILMN_1670331	89.18297	0.3142857
ILMN_1656199	85.52931	0.4766234
ILMN_1694127	87.51245	0.3844156
ILMN_1798146	85.66718	0.4636364
ILMN_1674341	85.77534	0.4636364
ILMN_1682601	79.65524	0.8636364
ILMN_1753341	80.51203	0.812987
ILMN_1747525	89.00254	0.3220779
ILMN_1767469	82.34702	0.7
ILMN_1752646	131.8706	0.04155844
ILMN_1680555	80.48627	0.8155844
ILMN_1716670	86.09943	0.4493507
ILMN_1789682	84.06242	0.5792208
ILMN_1790771	123.3083	0.04935065
ILMN_1786627	87.74958	0.3727273
ILMN_1715436	119.4584	0.05324675
ILMN_1803510	102.3714	0.1025974
ILMN_1697203	85.06667	0.5090909
ILMN_1726363	83.46236	0.6168831
ILMN_1684006	88.3131	0.3506494
ILMN_1775273	106.084	0.08571429
ILMN_1691833	104.4571	0.09350649
ILMN_1800147	92.3848	0.2298701
ILMN_1717690	87.08427	0.4038961
ILMN_1795289	82.23065	0.7012987
ILMN_1734513	83.90459	0.5909091
ILMN_1783156	348.9821	0
ILMN_3242022	84.21843	0.5675325
ILMN_1683296	83.01582	0.6571429
ILMN_1672664	91.32713	0.2584416
ILMN_1681463	81.37051	0.7571428
ILMN_1760842	83.84256	0.5935065
ILMN_1674697	102.2697	0.1038961
ILMN_1758556	89.31632	0.312987
ILMN_1751542	85.44933	0.4818182
ILMN_1804217	101.8401	0.1077922
ILMN_1764084	110.7568	0.07012987
ILMN_1758424	121.4211	0.05064935
ILMN_1663657	88.02625	0.3597403
ILMN_3248777	86.59421	0.4324675
ILMN_1688776	84.28132	0.5623376
ILMN_1695697	85.21083	0.4948052
ILMN_1753686	83.51416	0.612987
ILMN_1772075	83.12291	0.6441559
ILMN_1689188	114.6201	0.05974026
ILMN_1891229	82.17727	0.7038961
ILMN_1680248	88.7676	0.3285714
ILMN_2175942	86.76984	0.4233766
ILMN_1715309	83.84919	0.5935065
ILMN_1703983	76.18517	0.9831169
ILMN_1679493	84.63522	0.5285714
ILMN_1774380	103.738	0.0961039
ILMN_3288726	91.61942	0.2506494
ILMN_1707973	83.8139	0.5935065
ILMN_1695844	78.13087	0.9350649
ILMN_1657348	108.2687	0.08181818
ILMN_1683596	89.10834	0.3181818
ILMN_1681683	205.9033	0.005194805
ILMN_1775831	89.16007	0.3155844
ILMN_1675237	87.24454	0.3987013
ILMN_1804792	80.02719	0.8402597
ILMN_1737486	84.88409	0.5142857
ILMN_1698774	82.96633	0.6623377
ILMN_1744666	85.20147	0.4961039
ILMN_1755952	81.76057	0.7272727
ILMN_1715588	83.67323	0.6
ILMN_1767184	86.87178	0.4168831
ILMN_1674053	85.44245	0.4831169
ILMN_1680360	90.5422	0.2766234
ILMN_1686066	84.34142	0.5558441
ILMN_1686498	137.1147	0.03506494
ILMN_1789383	83.05547	0.6493506
ILMN_1695775	75.52772	0.9896104
ILMN_1776986	82.96529	0.6623377
ILMN_1673713	90.9666	0.2701299
ILMN_1672623	85.15277	0.4974026
ILMN_1674881	91.57381	0.2506494
ILMN_1689246	81.1674	0.7688312
ILMN_1775296	103.7623	0.0961039
ILMN_1664648	90.90608	0.2701299
ILMN_1686995	85.52268	0.4766234
ILMN_1711615	86.35979	0.4363636
ILMN_1704754	114.545	0.05974026
ILMN_1678651	79.34444	0.8779221
ILMN_1773222	163.8659	0.01298701
ILMN_1702012	143.6787	0.03116883
ILMN_1806930	83.81563	0.5935065
ILMN_1691195	80.64587	0.8051948
ILMN_1696218	79.38246	0.8753247
ILMN_1805437	86.90212	0.4155844
ILMN_1709305	81.83849	0.7207792
ILMN_1811177	88.11482	0.3571429
ILMN_1766356	79.79292	0.8506494
ILMN_1782417	412.815	0
ILMN_1807872	83.88977	0.5909091
ILMN_1791415	84.87886	0.5142857
ILMN_1795897	124.1969	0.04805195
ILMN_1684372	108.6457	0.08181818
ILMN_1755181	106.3051	0.08571429
ILMN_1767852	79.15694	0.8844156
ILMN_1683920	87.90488	0.3636364
ILMN_1721224	92.57179	0.225974
ILMN_1680952	93.23241	0.2090909
ILMN_1705534	88.15742	0.3571429
ILMN_1679692	102.9072	0.1
ILMN_1745490	89.62188	0.3038961
ILMN_1670071	79.50229	0.8714285
ILMN_1714427	87.47958	0.3857143
ILMN_1666193	104.5066	0.09350649
ILMN_1795720	82.86418	0.6701299
ILMN_1814654	86.78934	0.4233766
ILMN_1803191	106.0637	0.08571429
ILMN_1658108	83.89852	0.5909091
ILMN_1666087	81.92921	0.7168831
ILMN_1728479	89.48379	0.3090909
ILMN_1740855	83.35361	0.6311688
ILMN_1806576	97.34281	0.161039
ILMN_1767857	374.0088	0
ILMN_1704086	81.60715	0.738961
ILMN_1657656	80.9918	0.7792208
ILMN_1690063	302.3504	0
ILMN_1660439	229.5878	0.003896104
ILMN_1704611	81.21709	0.7636364
ILMN_1704133	90.09554	0.2922078
ILMN_1751846	90.56031	0.2753247
ILMN_1754210	83.0172	0.6571429
ILMN_1665013	83.44061	0.6181818
ILMN_1699769	91.21606	0.2649351
ILMN_1775819	88.68098	0.3337662
ILMN_1678148	86.16701	0.4454545
ILMN_1809064	84.6079	0.5324675
ILMN_1776995	93.71234	0.2038961
ILMN_1798809	78.00875	0.938961
ILMN_1739128	82.51846	0.6922078
ILMN_1686709	86.02959	0.451948
ILMN_3205924	95.81981	0.1701299
ILMN_3282436	255.6392	0.001298701
ILMN_1679587	658.9118	0
ILMN_1699070	78.72046	0.9103896
ILMN_1763673	82.11539	0.7077922
ILMN_1690520	80.20737	0.8272727
ILMN_1682257	84.3014	0.561039
ILMN_1685805	97.84143	0.1506494
ILMN_1709322	83.1576	0.6428571
ILMN_1673171	99.03593	0.1350649
ILMN_1656801	87.9774	0.361039
ILMN_1738262	98.97322	0.1363636
ILMN_1712277	77.7671	0.9467533
ILMN_1729753	81.19491	0.7662337
ILMN_1713128	107.2197	0.08311688
ILMN_1786729	91.85066	0.2428571
ILMN_1712967	99.70042	0.1233766
ILMN_1776906	79.87989	0.848052
ILMN_1787464	91.96886	0.2402597
ILMN_1767471	98.1519	0.1441558
ILMN_1714510	80.38178	0.8181818
ILMN_1653567	86.16676	0.4454545
ILMN_1742431	709.6387	0
ILMN_1681358	82.93147	0.6623377
ILMN_1721986	87.09323	0.4038961
ILMN_2091717	81.89352	0.7181818
ILMN_1681092	100.8883	0.112987
ILMN_1768828	89.03732	0.3207792
ILMN_1718094	85.90388	0.4597403
ILMN_1657595	81.08792	0.7714286
ILMN_1789747	89.29004	0.312987
ILMN_1805776	78.30121	0.9285714
ILMN_1784340	80.80475	0.7948052
ILMN_1728555	86.32111	0.4402598
ILMN_1731313	89.28854	0.312987
ILMN_1710237	78.30344	0.9285714
ILMN_1686880	77.57748	0.9480519
ILMN_1701241	88.67751	0.3337662
ILMN_1651913	101.2333	0.1103896
ILMN_1688676	77.96316	0.938961
ILMN_1793072	89.57607	0.3064935
ILMN_1713218	88.39159	0.3480519
ILMN_1757718	107.344	0.08311688
ILMN_1797025	176.0148	0.009090909
ILMN_1660299	78.58201	0.9142857
ILMN_1766614	89.14122	0.3155844
ILMN_1681623	100.7278	0.1142857
ILMN_3242166	86.82282	0.4194805
ILMN_1722772	183.7829	0.009090909
ILMN_1714324	83.21274	0.6402597
ILMN_1672600	131.3873	0.04155844
ILMN_1799640	84.41776	0.5519481
ILMN_1788599	128.0085	0.04415584
ILMN_1754347	88.11892	0.3571429
ILMN_1782800	84.53274	0.5402597
ILMN_1785000	82.0702	0.7077922
ILMN_1657273	154.5611	0.02077922
ILMN_1653760	115.3067	0.05974026
ILMN_1769277	3074.721	0
ILMN_1730961	90.90496	0.2701299
ILMN_1705423	89.91966	0.2935065
ILMN_3203672	96.37613	0.1662338
ILMN_3280173	96.95335	0.1623377
ILMN_1709948	95.40977	0.1753247
ILMN_1653142	100.5053	0.1142857
ILMN_1651447	104.471	0.09350649
ILMN_1664513	79.0148	0.8922078
ILMN_1662384	86.19106	0.4428571
ILMN_1656907	86.33606	0.438961
ILMN_1707107	79.38708	0.8753247
ILMN_1689365	82.50703	0.6922078
ILMN_1738598	83.64764	0.6
ILMN_1791304	130.1145	0.04285714
ILMN_1795728	83.70247	0.5987013
ILMN_2123719	93.44653	0.2064935
ILMN_1655860	83.60096	0.6051948
ILMN_1654772	84.69788	0.525974
ILMN_1747492	83.75625	0.5948052
ILMN_1791113	81.78001	0.7233766
ILMN_1701871	92.67299	0.225974
ILMN_1753518	123.0317	0.04935065
ILMN_1661043	77.91449	0.9402598
ILMN_1691304	95.34109	0.1766234
ILMN_1755299	93.36269	0.2077922
ILMN_1786944	95.6689	0.1727273
ILMN_1684311	81.95626	0.7168831
ILMN_1813633	99.89097	0.1220779
ILMN_1669759	81.13834	0.7688312
ILMN_1677136	88.8797	0.3272727
ILMN_1810205	87.88676	0.3662338
ILMN_1678035	268.721	0.001298701
ILMN_1722230	79.73985	0.8545455
ILMN_1760971	83.94176	0.5883117
ILMN_1691361	86.2829	0.4415585
ILMN_1709287	122.5956	0.04935065
ILMN_1674859	89.25801	0.3142857
ILMN_1672354	79.61519	0.8636364
ILMN_1662538	92.97594	0.2207792
ILMN_1714073	151.4061	0.02207792
ILMN_1656993	87.30594	0.3974026
ILMN_1674437	79.98156	0.8428571
ILMN_1689936	90.33141	0.2818182
ILMN_1661536	78.47063	0.9220779
ILMN_1734639	88.57032	0.3402597
ILMN_1740535	86.87411	0.4168831
ILMN_1763216	82.42658	0.6987013
ILMN_1716200	80.17816	0.8298701
ILMN_1763823	105.4618	0.08961039
ILMN_1710570	82.68549	0.6844156
ILMN_1709370	84.21875	0.5675325
ILMN_1717453	81.58825	0.7415584
ILMN_1664398	122.8449	0.04935065
ILMN_1767701	79.13227	0.887013
ILMN_1760927	107.0813	0.08441558
ILMN_1803208	87.82576	0.3675325
ILMN_1787440	79.80983	0.8506494
ILMN_1774111	96.47181	0.1649351
ILMN_1801460	89.21364	0.3142857
ILMN_1772399	92.20274	0.2350649
ILMN_1671628	85.82171	0.4623377
ILMN_1807756	103.9533	0.09350649
ILMN_1672123	79.74138	0.8545455
ILMN_1670273	82.39707	0.6987013
ILMN_1796543	365.3318	0
ILMN_1678398	80.28929	0.8220779
ILMN_1676100	88.44281	0.3467532
ILMN_1781754	85.13277	0.5012987
ILMN_3280847	171.9864	0.01038961
ILMN_1711588	81.96458	0.7142857
ILMN_1698315	78.52522	0.9194805
ILMN_3283335	90.88326	0.2714286
ILMN_1814579	80.88037	0.7896104
ILMN_1752973	78.20729	0.9324675
ILMN_1809562	118.0876	0.05454545
ILMN_1668740	79.01108	0.8922078
ILMN_1656949	78.80504	0.9064935
ILMN_1780274	82.32507	0.7
ILMN_1713709	96.1632	0.1688312
ILMN_1693851	84.97576	0.5116883
ILMN_1661800	83.7802	0.5935065
ILMN_1673625	87.84046	0.3662338
ILMN_1674789	931.6385	0
ILMN_1815782	105.1134	0.09090909
ILMN_1670800	80.43089	0.8168831
ILMN_1807203	103.6008	0.09740259
ILMN_1688541	81.63146	0.738961
ILMN_1674228	143.9908	0.03116883
ILMN_1785074	107.6255	0.08311688
ILMN_1763746	95.37186	0.1766234
ILMN_1761940	83.59212	0.6051948
ILMN_1700112	111.0267	0.07012987
ILMN_1702321	190.74	0.007792208
ILMN_1787751	84.16557	0.5714286
ILMN_3201503	84.09628	0.5779221
ILMN_3289997	94.61208	0.1909091
ILMN_1665948	119.4071	0.05324675
ILMN_1767537	80.78905	0.7961039
ILMN_1776275	90.6936	0.2727273
ILMN_1695011	86.01826	0.451948
ILMN_1751529	73.93269	0.9935065
ILMN_1808307	124.0812	0.04805195
ILMN_1717156	86.32815	0.438961
ILMN_1765895	80.14075	0.8337662
ILMN_1782637	94.31471	0.1948052
ILMN_1761423	84.25562	0.5662338
ILMN_1729115	135.8848	0.03636364
ILMN_1738249	172.8909	0.009090909
ILMN_1749289	83.78183	0.5935065
ILMN_1662953	85.7034	0.4636364
ILMN_1692924	80.14294	0.8337662
ILMN_1700891	84.35423	0.5545455
ILMN_1787933	89.35515	0.312987
ILMN_1682594	85.16241	0.4974026
ILMN_1671378	98.96309	0.1363636
ILMN_1748306	87.0676	0.4038961
ILMN_1668080	84.30627	0.561039
ILMN_1753283	101.7446	0.1077922
ILMN_1694864	83.95329	0.5883117
ILMN_1732633	85.93544	0.4584416
ILMN_3197759	83.48432	0.6142857
ILMN_3278421	84.86401	0.5168831
ILMN_1718358	92.26383	0.2324675
ILMN_1658801	88.28888	0.3506494
ILMN_1698007	140.9335	0.03376623
ILMN_1674740	79.37541	0.8753247
ILMN_1667171	119.1836	0.05324675
ILMN_1767632	87.34749	0.3974026
ILMN_1656137	85.55439	0.4753247
ILMN_1679920	902.3453	0
ILMN_1687805	6930.963	0
ILMN_1794271	79.51706	0.8714285
ILMN_1815652	84.64914	0.5285714
ILMN_1693205	86.88334	0.4168831
ILMN_1751280	106.8975	0.08571429
ILMN_1755904	81.26817	0.7623377
ILMN_1764469	85.62715	0.4701299
ILMN_1684251	97.63375	0.1532468
ILMN_1762808	85.36771	0.487013
ILMN_2138530	83.6901	0.5987013
ILMN_1806967	80.79927	0.7948052
ILMN_1791945	103.6992	0.0961039
ILMN_1736923	83.99332	0.5857143
ILMN_1765066	84.91738	0.5142857
ILMN_1747054	88.17481	0.3571429
ILMN_1737110	88.88223	0.3272727
ILMN_1724555	99.12164	0.1324675
ILMN_1799110	83.81399	0.5935065
ILMN_1776713	95.33514	0.1766234
ILMN_1784154	79.69161	0.861039
ILMN_1716498	87.44892	0.3909091
ILMN_3235862	81.91715	0.7168831
ILMN_1775525	142.4827	0.03376623
ILMN_1770660	104.9781	0.09090909
ILMN_1720566	90.13342	0.2896104
ILMN_1669458	93.14046	0.2103896
ILMN_1730972	78.0117	0.938961
ILMN_1669775	83.95102	0.5883117
ILMN_1688928	75.20329	0.9909091
ILMN_1689699	94.39859	0.1948052
ILMN_1656635	89.09426	0.3181818
ILMN_1757146	92.06717	0.2376623
ILMN_1671511	87.67622	0.3753247
ILMN_1673316	95.61117	0.1727273
ILMN_1699790	85.26762	0.4935065
ILMN_3238598	87.03532	0.4064935
ILMN_1730887	87.76781	0.3714286
ILMN_1736200	80.34269	0.8181818
ILMN_1699046	85.03388	0.5103896
ILMN_1725425	85.02982	0.5103896
ILMN_1751266	339.949	0
