PROBE_ID	7677153062_D.VALUE	7677153062_D.Detection Pval
ILMN_1663141	80.31754	0.5337662
ILMN_1768466	93.02429	0.1467533
ILMN_1688557	70.71599	0.9935065
ILMN_1691547	90.65508	0.1805195
ILMN_1787954	83.00587	0.3792208
ILMN_1760089	86.71483	0.2506494
ILMN_3208440	79.30304	0.6077922
ILMN_1734039	87.6439	0.2311688
ILMN_1661232	77.1927	0.7636364
ILMN_1655454	77.29623	0.7558442
ILMN_1674097	84.93893	0.3025974
ILMN_1756599	138.3437	0.02467532
ILMN_1705371	80.40817	0.5311688
ILMN_1804833	117.1691	0.04935065
ILMN_1737760	86.46265	0.2558441
ILMN_1685710	78.69292	0.651948
ILMN_1685562	74.56649	0.9207792
ILMN_1684412	75.20399	0.8987013
ILMN_1773616	120.221	0.04545455
ILMN_1742887	721.037	0
ILMN_1665952	74.17742	0.925974
ILMN_1723094	89.08379	0.2038961
ILMN_1657125	79.56007	0.5909091
ILMN_1782693	85.30575	0.2883117
ILMN_1786630	236.5511	0.001298701
ILMN_1653603	78.38609	0.6779221
ILMN_3291921	83.34418	0.361039
ILMN_3215411	85.18916	0.2922078
ILMN_1729349	80.74776	0.4961039
ILMN_1693273	77.23379	0.7597402
ILMN_1670219	80.7355	0.4987013
ILMN_1674497	80.27578	0.5350649
ILMN_3209180	145.2517	0.02337662
ILMN_1705919	77.20878	0.761039
ILMN_1667134	74.26132	0.9233766
ILMN_1693131	87.39461	0.238961
ILMN_1685016	76.57641	0.8181818
ILMN_1694569	90.94853	0.174026
ILMN_3294205	71.17337	0.9922078
ILMN_1794617	75.90688	0.8623376
ILMN_1796583	88.24059	0.2194805
ILMN_1694630	195.7359	0.003896104
ILMN_1809879	79.79821	0.5688311
ILMN_1725233	75.33422	0.8974026
ILMN_1735416	79.372	0.6051948
ILMN_1776339	79.57256	0.587013
ILMN_1751814	125.254	0.03766234
ILMN_1776566	90.19524	0.1896104
ILMN_3240966	84.90128	0.3038961
ILMN_3240135	76.08643	0.8454546
ILMN_1676792	1765.198	0
ILMN_1780559	87.70969	0.2298701
ILMN_1711310	82.44508	0.4
ILMN_1804808	79.869	0.5597402
ILMN_1741228	78.02184	0.7038961
ILMN_3237860	80.11477	0.5428572
ILMN_1755199	79.53336	0.5922078
ILMN_1812728	84.09595	0.3285714
ILMN_3290100	385.7624	0
ILMN_3237941	142.3702	0.02337662
ILMN_1771720	75.99039	0.8545455
ILMN_1683021	77.01812	0.7779221
ILMN_1807430	75.55832	0.8818182
ILMN_1657041	78.85014	0.6402597
ILMN_3237991	80.53197	0.5181818
ILMN_1657210	77.38676	0.7441558
ILMN_1680556	75.27472	0.8974026
ILMN_1670874	83.27087	0.3636364
ILMN_3211132	741.5732	0
ILMN_3279322	5650.555	0
ILMN_3215381	131.2899	0.03246753
ILMN_3280220	76.9931	0.7857143
ILMN_1667715	104.1053	0.07532468
ILMN_1661580	107.1795	0.06363636
ILMN_1700823	98.77305	0.1
ILMN_3217610	82.88098	0.3805195
ILMN_3294130	138.0466	0.02467532
ILMN_1718636	174.9403	0.009090909
ILMN_1688316	82.75377	0.3883117
ILMN_3216755	81.01256	0.4857143
ILMN_3293265	78.49912	0.6688312
ILMN_1807258	85.70277	0.2766234
ILMN_3296468	80.55164	0.5168831
ILMN_1721940	84.18159	0.325974
ILMN_1728681	80.99502	0.487013
ILMN_1740041	79.56918	0.587013
ILMN_1804976	81.31881	0.4662338
ILMN_1719111	80.59361	0.5168831
ILMN_1714696	88.30582	0.2181818
ILMN_3239752	76.19503	0.8415585
ILMN_1777343	78.51756	0.6662338
ILMN_1782037	83.9677	0.3324675
ILMN_1762440	123.657	0.03766234
ILMN_1689749	87.49197	0.2363636
ILMN_1722884	89.40356	0.2
ILMN_1736104	90.42418	0.1844156
ILMN_1675082	94.41583	0.1311688
ILMN_1659207	79.54504	0.5922078
ILMN_1674752	78.96925	0.6376624
ILMN_1734484	82.00706	0.4272727
ILMN_3278146	76.87085	0.7935065
ILMN_3201663	93.49917	0.1402597
ILMN_1773966	83.73572	0.3454545
ILMN_3240721	101.5804	0.08701298
ILMN_1728059	175.2127	0.009090909
ILMN_1653368	82.0635	0.4246753
ILMN_1671585	85.76398	0.274026
ILMN_1742790	86.74783	0.2506494
ILMN_3275615	83.32533	0.361039
ILMN_3276119	79.93565	0.5545455
ILMN_3199647	159.4832	0.01298701
ILMN_1742256	87.23965	0.2415584
ILMN_1683064	76.12949	0.8454546
ILMN_1775990	79.72436	0.5766234
ILMN_1666839	88.60919	0.2142857
ILMN_3280442	75.70725	0.8727273
ILMN_1735701	75.54078	0.8831169
ILMN_1692030	79.32385	0.6077922
ILMN_1653276	84.93892	0.3025974
ILMN_3296272	76.40859	0.8285714
ILMN_1792603	79.67507	0.5792208
ILMN_1692862	84.04102	0.3285714
ILMN_1701773	90.56461	0.1805195
ILMN_1705982	149.6394	0.01688312
ILMN_1696403	85.77631	0.274026
ILMN_1811193	102.8384	0.07922078
ILMN_1724109	73.42146	0.951948
ILMN_1696246	77.65041	0.7272727
ILMN_1682520	76.90115	0.7922078
ILMN_1722377	96.93063	0.1090909
ILMN_3234831	4342.115	0
ILMN_1790929	78.47628	0.6701299
ILMN_1656208	76.23766	0.8389611
ILMN_1761108	80.31887	0.5337662
ILMN_1776523	76.78619	0.7961039
ILMN_3251327	73.85201	0.9337662
ILMN_1666408	78.68503	0.651948
ILMN_3277905	80.31363	0.5337662
ILMN_3294302	112.3509	0.05194805
ILMN_1815124	1819.143	0
ILMN_1704291	183.3526	0.006493506
ILMN_1667216	79.41791	0.6025974
ILMN_1700747	77.52767	0.7350649
ILMN_3276108	84.04885	0.3285714
ILMN_3199634	73.2457	0.9571428
ILMN_1814541	80.62093	0.512987
ILMN_3288018	71.25684	0.9922078
ILMN_1802440	85.33701	0.2883117
ILMN_1768617	79.19218	0.6194805
ILMN_3239168	89.93654	0.1948052
ILMN_1679455	74.08815	0.9285714
ILMN_1773909	110.2795	0.05584415
ILMN_1803201	79.24212	0.6155844
ILMN_1689427	88.11795	0.2220779
ILMN_3286498	92.10511	0.1597403
ILMN_1679342	77.04813	0.7766234
ILMN_1651279	160.3221	0.01298701
ILMN_1665333	106.1887	0.06623377
ILMN_1654779	83.73167	0.3467532
ILMN_1656201	75.98637	0.8558441
ILMN_1723935	179.8842	0.007792208
ILMN_1787480	71.80849	0.987013
ILMN_1731929	73.57459	0.9454545
ILMN_1674733	78.34071	0.6818182
ILMN_1739025	81.11852	0.4792208
ILMN_1748309	91.41203	0.1636364
ILMN_1784763	79.89769	0.5545455
ILMN_1806044	83.7548	0.3454545
ILMN_3201937	101.4436	0.08701298
ILMN_1720745	1502.495	0
ILMN_3295847	2209.976	0
ILMN_3218820	2235.121	0
ILMN_3235763	81.51267	0.4454545
ILMN_1682600	76.43829	0.8285714
ILMN_1763044	79.00135	0.635065
ILMN_1672846	86.98683	0.2441558
ILMN_1658869	197.3845	0.003896104
ILMN_1726758	89.30391	0.2012987
ILMN_1699961	82.25859	0.4168831
ILMN_3291764	77.4113	0.7415584
ILMN_3211630	77.88896	0.7103896
ILMN_1658467	75.75703	0.8688312
ILMN_1665563	80.36284	0.5337662
ILMN_1800416	89.9204	0.1948052
ILMN_1737425	87.51707	0.2350649
ILMN_1700998	157.931	0.01298701
ILMN_1725131	77.89873	0.7103896
ILMN_1694487	75.43805	0.8922078
ILMN_3279877	79.42605	0.6025974
ILMN_3199955	99.14289	0.09740259
ILMN_3237703	126.1856	0.03636364
ILMN_1666891	83.26114	0.3636364
ILMN_1743262	78.67181	0.651948
ILMN_1691611	1319.368	0
ILMN_1658036	81.56488	0.4454545
ILMN_1776141	89.36346	0.2012987
ILMN_1789677	82.67326	0.3922078
ILMN_1778373	97.68363	0.1038961
ILMN_1768411	73.96764	0.9311689
ILMN_1801340	102.1699	0.08441558
ILMN_1780100	84.60919	0.3116883
ILMN_1659052	79.50453	0.5948052
ILMN_1672680	77.06042	0.7753247
ILMN_1727236	89.71353	0.1974026
ILMN_1651388	77.64398	0.7272727
ILMN_1683956	80.92887	0.4883117
ILMN_1746857	83.0191	0.3792208
ILMN_3213185	6506.874	0
ILMN_3289685	8337.646	0
ILMN_3291596	78.64117	0.6545454
ILMN_3200335	149.6588	0.01688312
ILMN_1746634	82.41399	0.4012987
ILMN_1766875	74.30515	0.9233766
ILMN_1671456	87.71703	0.2298701
ILMN_1796256	79.81959	0.5649351
ILMN_1726443	87.60125	0.2311688
ILMN_1811133	111.3892	0.05584415
ILMN_1676333	79.01192	0.635065
ILMN_1712204	110.3657	0.05584415
ILMN_1659253	76.64565	0.812987
ILMN_1660972	81.41047	0.4532467
ILMN_1669901	82.83046	0.3831169
ILMN_1685179	95.48094	0.1207792
ILMN_1672962	73.80482	0.9363636
ILMN_1692833	77.77232	0.7220779
ILMN_1741591	82.82008	0.3831169
ILMN_1744302	217.7664	0.001298701
ILMN_3281632	88.10977	0.2220779
ILMN_1691123	78.05719	0.7012987
ILMN_1677570	76.4837	0.8233766
ILMN_1661275	77.86223	0.7103896
ILMN_1777046	86.19034	0.2597403
ILMN_3203313	82.19155	0.4194805
ILMN_3231250	74.38434	0.9220779
ILMN_3285959	156.7967	0.01428571
ILMN_3204241	87.6764	0.2298701
ILMN_1723732	118.9142	0.04805195
ILMN_1661451	76.9018	0.7922078
ILMN_1728872	83.10136	0.3727273
ILMN_1696085	76.4866	0.8233766
ILMN_1705648	77.98146	0.7051948
ILMN_3246019	77.85757	0.7103896
ILMN_1704858	76.6488	0.812987
ILMN_1793747	74.0411	0.9298701
ILMN_1658072	77.50258	0.7350649
ILMN_3289659	76.13897	0.8454546
ILMN_1724634	88.56607	0.2142857
ILMN_1712383	72.93835	0.9662338
ILMN_1675591	80.0437	0.5493507
ILMN_1676712	71.88827	0.987013
ILMN_1675127	79.75676	0.5701299
ILMN_1724782	86.60244	0.2519481
ILMN_1702850	104.1452	0.07402597
ILMN_1724197	79.27192	0.6103896
ILMN_1653716	73.59219	0.9454545
ILMN_1660133	79.08728	0.6285715
ILMN_1720432	78.53191	0.6649351
ILMN_1759282	84.45586	0.3155844
ILMN_1756378	86.9028	0.2454545
ILMN_1738957	78.16005	0.6922078
ILMN_1699182	75.4708	0.8896104
ILMN_1794962	78.54984	0.6636364
ILMN_1686618	79.17932	0.6207792
ILMN_3237549	104.0539	0.07532468
ILMN_1700590	84.0508	0.3285714
ILMN_1721869	358.2047	0
ILMN_1656865	84.39358	0.3207792
ILMN_3207764	89.84721	0.1961039
ILMN_1753925	138.4024	0.02467532
ILMN_3243170	94.98168	0.1246753
ILMN_1678817	77.64894	0.7272727
ILMN_1715639	167.6358	0.01298701
ILMN_1715497	90.96606	0.174026
ILMN_3288529	129.5042	0.03506494
ILMN_1903406	73.68339	0.9428571
ILMN_1662061	96.46165	0.1155844
ILMN_1812578	106.522	0.06623377
ILMN_3200140	85.55853	0.2805195
ILMN_1651758	76.20554	0.8415585
ILMN_1792882	133.101	0.02987013
ILMN_1699411	80.77477	0.4961039
ILMN_1711098	79.26683	0.6116883
ILMN_1691252	150.8717	0.01558442
ILMN_1655519	88.62864	0.2142857
ILMN_1659511	90.49548	0.1831169
ILMN_1656863	77.81358	0.7155844
ILMN_1758025	85.07419	0.2948052
ILMN_1714378	107.4458	0.06363636
ILMN_1688683	79.39113	0.6038961
ILMN_1755076	98.1451	0.1038961
ILMN_1812806	95.59973	0.1207792
ILMN_1651903	88.25315	0.2181818
ILMN_1697922	86.94147	0.2454545
ILMN_1761266	94.50936	0.1311688
ILMN_1767535	163.1082	0.01298701
ILMN_1681688	79.06963	0.6298701
ILMN_1666706	103.9265	0.07532468
ILMN_1694363	79.53275	0.5922078
ILMN_1708570	83.66798	0.3467532
ILMN_1660709	79.26567	0.6116883
ILMN_1659771	3878.949	0
ILMN_3295558	73.14896	0.9584416
ILMN_1671856	80.18067	0.5415584
ILMN_1804804	78.37309	0.6805195
ILMN_1772888	552.6915	0
ILMN_1706693	73.29677	0.9571428
ILMN_1655551	110.2257	0.05584415
ILMN_3279092	83.6482	0.3467532
ILMN_3197767	346.2747	0
ILMN_3288783	95.8817	0.1194805
ILMN_3212284	109.1738	0.06103896
ILMN_1858692	80.31687	0.5337662
ILMN_3210885	82.73525	0.3883117
ILMN_1748060	99.7673	0.0948052
ILMN_1800269	82.72404	0.3883117
ILMN_1672975	74.04498	0.9298701
ILMN_1801962	116.1642	0.04935065
ILMN_1673388	77.07045	0.7753247
ILMN_3213573	3289.938	0
ILMN_3293097	78.44515	0.674026
ILMN_1789983	166.5985	0.01298701
ILMN_1670957	77.83466	0.712987
ILMN_1662751	201.0062	0.003896104
ILMN_1706255	95.45308	0.1207792
ILMN_1654526	85.98805	0.2662338
ILMN_3276822	92.1086	0.1597403
ILMN_1814571	78.79112	0.6441559
ILMN_1662189	117.3983	0.04935065
ILMN_1672656	78.74767	0.6454545
ILMN_1670932	87.99319	0.2246753
ILMN_3294915	79.04093	0.635065
ILMN_1721115	84.64764	0.3116883
ILMN_3293457	94.74176	0.125974
ILMN_3212729	112.0284	0.05194805
ILMN_1666190	85.45364	0.2857143
ILMN_1769329	92.46225	0.151948
ILMN_1689101	81.59978	0.4441558
ILMN_1669611	78.33413	0.6831169
ILMN_3243334	83.73733	0.3454545
ILMN_1719028	76.99459	0.7857143
ILMN_1660873	71.44939	0.9896104
ILMN_1815062	92.26038	0.1571429
ILMN_1691030	78.43562	0.674026
ILMN_1793445	76.81139	0.7948052
ILMN_1661608	78.01316	0.7038961
ILMN_1652205	83.40093	0.3597403
ILMN_1694995	81.77161	0.4376623
ILMN_1666638	118.7127	0.04805195
ILMN_1654726	84.35013	0.3207792
ILMN_1759614	75.52911	0.8831169
ILMN_1791164	76.98426	0.7857143
ILMN_3292963	83.9072	0.3363636
ILMN_3291543	81.45551	0.448052
ILMN_1682595	76.57185	0.8181818
ILMN_1670485	77.45995	0.7376623
ILMN_1676703	81.18492	0.4753247
ILMN_3216298	129.346	0.03506494
ILMN_1705999	80.14145	0.5428572
ILMN_1654721	81.57304	0.4454545
ILMN_1780656	77.78544	0.7220779
ILMN_1771813	83.97421	0.3311688
ILMN_1675560	77.6466	0.7272727
ILMN_1655047	108.515	0.06233766
ILMN_1691405	85.04053	0.2987013
ILMN_1665323	87.70114	0.2298701
ILMN_1704976	76.9728	0.7857143
ILMN_1749068	91.97372	0.1597403
ILMN_1657711	75.28117	0.8974026
ILMN_1681326	86.67426	0.2519481
ILMN_1659623	79.31812	0.6077922
ILMN_1756914	84.32183	0.3207792
ILMN_1726024	132.5065	0.03116883
ILMN_1740538	80.2203	0.5402597
ILMN_3290690	80.82236	0.4935065
ILMN_1657010	75.00446	0.9051948
ILMN_1665244	80.56478	0.5168831
ILMN_1759520	77.51941	0.7350649
ILMN_1715318	79.29401	0.6090909
ILMN_1656534	78.34477	0.6818182
ILMN_1658687	79.4338	0.6012987
ILMN_1711156	10402.01	0
ILMN_1746842	82.862	0.3805195
ILMN_1746485	5231.003	0
ILMN_1681674	93.72948	0.138961
ILMN_1708512	84.10012	0.3285714
ILMN_1784487	73.78923	0.9376624
ILMN_1666875	96.95023	0.1090909
ILMN_1700105	81.00471	0.487013
ILMN_1660260	85.39352	0.287013
ILMN_1797193	77.31275	0.7532467
ILMN_3291484	75.36864	0.8961039
ILMN_1655096	86.51496	0.2545455
ILMN_1807303	106.2906	0.06623377
ILMN_1679042	185.1274	0.006493506
ILMN_1803580	160.2986	0.01298701
ILMN_1666268	85.3842	0.287013
ILMN_3285356	89.1268	0.2025974
ILMN_1705702	78.72524	0.6467533
ILMN_1651576	81.39376	0.4545455
ILMN_1711715	75.7594	0.8675325
ILMN_1775698	76.04842	0.848052
ILMN_1660590	79.56149	0.5909091
ILMN_1726080	76.21577	0.8402597
ILMN_1702903	72.22276	0.9844156
ILMN_3291477	78.56573	0.6623377
ILMN_1660302	84.92296	0.3025974
ILMN_1766280	87.95432	0.225974
ILMN_1781692	77.67783	0.7233766
ILMN_1754533	128.4035	0.03506494
ILMN_1696306	79.98178	0.5519481
ILMN_1695370	143.9362	0.02337662
ILMN_3210946	149.4784	0.01688312
ILMN_3287443	79.02081	0.635065
ILMN_1654857	80.5664	0.5168831
ILMN_1688113	80.54219	0.5168831
ILMN_3215195	78.03825	0.7025974
ILMN_3291705	98.84391	0.1
ILMN_3285153	595.1285	0
ILMN_1734196	72.04678	0.9844156
ILMN_1660095	80.09592	0.5454546
ILMN_1799826	94.43579	0.1311688
ILMN_1717299	84.314	0.3207792
ILMN_3240077	76.79807	0.7961039
ILMN_1671627	78.82415	0.6428571
ILMN_1812773	77.67063	0.7233766
ILMN_1667482	75.41744	0.8935065
ILMN_1713811	79.96168	0.5519481
ILMN_1774479	81.38823	0.4558442
ILMN_1703570	77.71982	0.7233766
ILMN_1699339	81.25728	0.4688312
ILMN_1671273	77.86104	0.7103896
ILMN_1719133	105.7432	0.07012987
ILMN_1666214	91.98015	0.1597403
ILMN_1690704	77.64922	0.7272727
ILMN_3292026	69.13847	0.9974026
ILMN_3215516	79.42902	0.6025974
ILMN_1668353	119.5785	0.04675325
ILMN_1684987	81.43707	0.4493507
ILMN_1652436	91.48104	0.161039
ILMN_3211963	93.2549	0.1415584
ILMN_3288461	85.16496	0.2948052
ILMN_1712789	72.92548	0.9662338
ILMN_3290120	116.2703	0.04935065
ILMN_3201614	133.8521	0.02987013
ILMN_1764153	74.51065	0.9207792
ILMN_1683641	77.48117	0.7363636
ILMN_1715525	89.98351	0.1948052
ILMN_1789998	83.73147	0.3467532
ILMN_1802928	72.27029	0.9831169
ILMN_1789346	83.64642	0.3467532
ILMN_3209973	179.3263	0.007792208
ILMN_1782533	77.94553	0.7090909
ILMN_1695691	94.14885	0.1324675
ILMN_3206558	81.8171	0.4363636
ILMN_3231927	83.30499	0.361039
ILMN_3282937	77.31262	0.7532467
ILMN_1714955	79.78209	0.5688311
ILMN_1779788	75.11774	0.9038961
ILMN_3278305	103.1305	0.07922078
ILMN_3217450	76.58731	0.8181818
ILMN_3292168	82.9439	0.3792208
ILMN_1691574	136.1496	0.02597403
ILMN_3244188	105.8996	0.06753246
ILMN_1803001	117.4942	0.04935065
ILMN_3235602	95.96912	0.1181818
ILMN_1781270	84.60824	0.3116883
ILMN_1699722	79.13216	0.6246753
ILMN_1723583	82.23261	0.4181818
ILMN_1732775	79.78566	0.5688311
ILMN_1776887	71.93834	0.9857143
ILMN_3287899	79.97781	0.5519481
ILMN_1692902	84.35532	0.3207792
ILMN_1676150	76.66627	0.812987
ILMN_3281594	85.21181	0.2909091
ILMN_1679514	79.47701	0.5987013
ILMN_1736346	80.47908	0.525974
ILMN_1720365	95.01722	0.1246753
ILMN_1690158	98.28407	0.1038961
ILMN_1676407	187.5575	0.006493506
ILMN_1671935	106.1737	0.06623377
ILMN_1776571	85.90968	0.2701299
ILMN_1785588	100.5453	0.08961039
ILMN_1661357	80.8079	0.4935065
ILMN_1669659	78.10794	0.6961039
ILMN_1672624	81.068	0.4818182
ILMN_1762546	80.88913	0.4896104
ILMN_1678265	103.3743	0.07922078
ILMN_1726469	72.65247	0.9727273
ILMN_1740707	92.15223	0.1597403
ILMN_3286655	81.7584	0.4376623
ILMN_1667100	88.68676	0.212987
ILMN_1691565	147.8882	0.02207792
ILMN_1682357	101.1206	0.08831169
ILMN_1683921	92.61663	0.1506494
ILMN_1685189	77.31887	0.7519481
ILMN_1692916	121.8345	0.04155844
ILMN_1656301	77.606	0.7298701
ILMN_1661647	127.2398	0.03636364
ILMN_1690672	78.51315	0.6662338
ILMN_1653601	110.1212	0.05584415
ILMN_1777608	83.01535	0.3792208
ILMN_1815571	87.41655	0.238961
ILMN_1662224	82.39497	0.4025974
ILMN_1661128	87.67927	0.2298701
ILMN_1748886	76.56232	0.8181818
ILMN_1793819	74.06807	0.9298701
ILMN_1746882	82.07134	0.4233766
ILMN_1813297	84.17337	0.3272727
ILMN_1654496	75.78033	0.8675325
ILMN_1736254	79.34364	0.6064935
ILMN_1671720	87.13256	0.2428571
ILMN_1667204	76.69449	0.812987
ILMN_1726464	75.39143	0.8935065
ILMN_1683084	80.95711	0.4883117
ILMN_3210411	82.98058	0.3792208
ILMN_1789044	78.65876	0.651948
ILMN_1752035	81.35128	0.4597403
ILMN_1655863	77.45599	0.7376623
ILMN_1803323	82.96868	0.3792208
ILMN_1684258	5274.284	0
ILMN_1776047	97.23795	0.1051948
ILMN_1786213	82.40101	0.4012987
ILMN_1732328	2087.881	0
ILMN_3294380	76.5494	0.8207792
ILMN_3211047	74.68275	0.9181818
ILMN_1687536	94.02853	0.1350649
ILMN_3284137	94.14738	0.1324675
ILMN_3207627	81.79567	0.4363636
ILMN_1693069	77.30014	0.7545455
ILMN_1676041	169.4707	0.01298701
ILMN_3243351	287.4752	0
ILMN_1685590	71.95873	0.9857143
ILMN_1721423	82.74011	0.3883117
ILMN_1718742	78.98553	0.6363636
ILMN_1688665	76.48991	0.8233766
ILMN_1710333	82.22566	0.4181818
ILMN_1686490	76.43784	0.8285714
ILMN_1698791	81.39407	0.4545455
ILMN_1745558	78.64574	0.6532468
ILMN_1685323	88.25951	0.2181818
ILMN_1696909	77.78838	0.7220779
ILMN_1668990	85.86828	0.274026
ILMN_1688788	83.41164	0.3571429
ILMN_1697002	103.6262	0.07792208
ILMN_1777491	75.49433	0.8857143
ILMN_3286230	105.6527	0.07012987
ILMN_3208632	76.4159	0.8285714
ILMN_1795531	97.75986	0.1038961
ILMN_1660247	73.19665	0.9584416
ILMN_1696939	80.27307	0.5350649
ILMN_3290275	77.83175	0.712987
ILMN_3287178	90.06035	0.1948052
ILMN_1730282	82.62253	0.3974026
ILMN_1667653	77.01812	0.7779221
ILMN_3250427	101.6097	0.08701298
ILMN_3249965	84.15476	0.3285714
ILMN_1777161	194.3559	0.006493506
ILMN_1808721	75.37644	0.8935065
ILMN_3204172	77.30411	0.7532467
ILMN_3280961	90.38679	0.1844156
ILMN_1702450	95.56294	0.1207792
ILMN_3294335	1074.342	0
ILMN_3217815	1325.855	0
ILMN_1694517	76.35307	0.8311688
ILMN_1667338	80.25345	0.5363637
ILMN_1771665	81.13249	0.4792208
ILMN_1685447	97.57657	0.1038961
ILMN_3234967	450.623	0
ILMN_1726696	69.45791	0.9974026
ILMN_1794407	89.80777	0.1961039
ILMN_1793658	90.41264	0.1844156
ILMN_1651582	73.93898	0.9311689
ILMN_1711832	110.6866	0.05584415
ILMN_1663438	98.18298	0.1038961
ILMN_1699037	79.3961	0.6038961
ILMN_3205781	112.661	0.05194805
ILMN_3282292	119.1226	0.04805195
ILMN_1668971	96.59209	0.112987
ILMN_1682423	80.36434	0.5337662
ILMN_1752746	75.62571	0.8792208
ILMN_3213261	85.43328	0.2857143
ILMN_3283253	85.34761	0.2883117
ILMN_1675608	79.59101	0.587013
ILMN_1762528	75.816	0.8675325
ILMN_1809451	80.14222	0.5428572
ILMN_1691672	74.64556	0.9207792
ILMN_1738299	77.5455	0.7337663
ILMN_3243019	83.29218	0.361039
ILMN_1707965	131.6977	0.03116883
ILMN_3288154	77.60531	0.7298701
ILMN_3198367	268.4674	0.001298701
ILMN_1748425	89.65499	0.1974026
ILMN_1738607	81.88232	0.4337662
ILMN_3242685	73.20007	0.9584416
ILMN_1682657	80.9582	0.4883117
ILMN_1693404	87.83091	0.2272727
ILMN_1726623	80.12639	0.5428572
ILMN_1651329	77.33298	0.7519481
ILMN_1667072	76.39989	0.8285714
ILMN_1689871	77.40305	0.7428572
ILMN_2071898	195.7053	0.003896104
ILMN_1798326	85.50507	0.2818182
ILMN_1655170	94.2855	0.1324675
ILMN_1710614	113.9284	0.04935065
ILMN_1730289	85.87484	0.2727273
ILMN_1665183	78.42735	0.6753247
ILMN_1721465	76.09235	0.8454546
ILMN_3203797	78.20753	0.6922078
ILMN_3280299	85.09933	0.2948052
ILMN_1784653	82.14906	0.4194805
ILMN_1796465	82.87825	0.3805195
ILMN_1673085	79.3391	0.6064935
ILMN_1671043	80.50024	0.5220779
ILMN_1689736	98.97134	0.0987013
ILMN_1672162	84.79582	0.3051948
ILMN_1705125	93.20018	0.1428571
ILMN_1667195	98.81048	0.1
ILMN_3239826	71.25723	0.9922078
ILMN_1711276	90.575	0.1805195
ILMN_1655758	82.56479	0.3987013
ILMN_1657816	74.89344	0.9103896
ILMN_1661466	83.23157	0.3662338
ILMN_1699806	88.28255	0.2181818
ILMN_1667933	75.73164	0.8688312
ILMN_1784685	75.2317	0.8987013
ILMN_1699682	80.03819	0.5493507
ILMN_1660227	113.4055	0.04935065
ILMN_1729055	147.9665	0.02207792
ILMN_3290862	80.274	0.5350649
ILMN_3201944	82.24873	0.4168831
ILMN_1686036	75.31221	0.8974026
ILMN_1681003	81.7815	0.4376623
ILMN_1746923	119.8311	0.04545455
ILMN_1704143	75.1988	0.8987013
ILMN_1689792	81.7221	0.4402598
ILMN_3289016	79.5835	0.587013
ILMN_1739201	92.34709	0.1545455
ILMN_1696526	80.20964	0.5415584
ILMN_1666212	102.7361	0.07922078
ILMN_1711605	70.93953	0.9935065
ILMN_1690859	86.34205	0.2571429
ILMN_1763380	93.93661	0.1363636
ILMN_1739998	112.1643	0.05194805
ILMN_1721651	151.2332	0.01558442
ILMN_1669619	79.57646	0.587013
ILMN_1687708	91.25944	0.1688312
ILMN_1806660	87.9493	0.225974
ILMN_3244240	89.77011	0.1974026
ILMN_1774802	77.24699	0.7597402
ILMN_1799102	94.98184	0.1246753
ILMN_1673738	1027.958	0
ILMN_1789334	94.83138	0.1246753
ILMN_1755353	86.94348	0.2454545
ILMN_1796756	75.04668	0.9051948
ILMN_1739864	87.75191	0.2285714
ILMN_1737519	74.71313	0.9168831
ILMN_3245712	76.41292	0.8285714
ILMN_1745617	118.9518	0.04805195
ILMN_1681332	87.93544	0.225974
ILMN_1723465	94.3513	0.1324675
ILMN_1687170	86.30228	0.2584416
ILMN_1682067	76.98454	0.7857143
ILMN_1659426	142.0992	0.02337662
ILMN_1735265	80.48897	0.5233766
ILMN_1805833	252.66	0.001298701
ILMN_1714458	74.93415	0.9103896
ILMN_1671132	99.30499	0.09740259
ILMN_3202022	111.8532	0.05194805
ILMN_1703642	84.66598	0.3116883
ILMN_1704856	80.02285	0.5506493
ILMN_1679433	128.2382	0.03506494
ILMN_3207738	156.7726	0.01428571
ILMN_1706864	78.79227	0.6441559
ILMN_1669424	1409.597	0
ILMN_1707206	83.38351	0.361039
ILMN_1651760	81.1831	0.4753247
ILMN_3211323	88.35802	0.2142857
ILMN_3286204	137.0672	0.02597403
ILMN_3294170	76.24466	0.8376623
ILMN_3204682	80.21821	0.5415584
ILMN_1667957	82.88161	0.3805195
ILMN_1799690	77.06099	0.7753247
ILMN_1784764	87.28082	0.2415584
ILMN_1656187	76.77145	0.7974026
ILMN_1664854	76.15583	0.8441558
ILMN_1739570	81.52063	0.4454545
ILMN_1792979	89.03528	0.2051948
ILMN_1665970	357.4326	0
ILMN_1674816	79.14557	0.6246753
ILMN_1700950	221.6729	0.001298701
ILMN_1748437	73.8782	0.9324675
ILMN_1805585	78.21264	0.6909091
ILMN_1789372	100.585	0.08961039
ILMN_3284521	78.08639	0.7
ILMN_3213750	102.8486	0.07922078
ILMN_1771049	94.20153	0.1324675
ILMN_1660504	73.26047	0.9571428
ILMN_1670879	80.55284	0.5168831
ILMN_3288032	81.22259	0.4714286
ILMN_1772594	100.4023	0.08961039
ILMN_3211537	78.60086	0.6584415
ILMN_1677435	79.665	0.5805195
ILMN_1656280	74.91325	0.9103896
ILMN_1767369	100.1291	0.09220779
ILMN_1701409	85.20769	0.2909091
ILMN_1810582	74.04674	0.9298701
ILMN_1653378	84.23225	0.3246753
ILMN_1772314	89.70174	0.1974026
