PROBE_ID	7677153062_A.VALUE	7677153062_A.Detection Pval
ILMN_1671066	94.65993	0.3805195
ILMN_1690481	102.5167	0.1441558
ILMN_1685173	94.121	0.4194805
ILMN_1726647	5358.771	0
ILMN_1729898	93.92982	0.4337662
ILMN_1662341	96.67322	0.2909091
ILMN_1739757	100.6168	0.1701299
ILMN_1719688	99.2569	0.2077922
ILMN_1686974	86.07413	0.9142857
ILMN_1744102	113.1366	0.06623377
ILMN_1651565	126.5503	0.04415584
ILMN_1653106	93.08607	0.4779221
ILMN_1698407	211.1629	0.003896104
ILMN_1768933	90.34848	0.6922078
ILMN_1781673	91.0611	0.6376624
ILMN_1755795	90.10494	0.7064935
ILMN_1677363	358.4319	0
ILMN_1739230	86.94015	0.8714285
ILMN_3238967	102.6668	0.1415584
ILMN_1760579	96.0507	0.3207792
ILMN_1718133	87.54719	0.8402597
ILMN_1723134	99.34392	0.2051948
ILMN_1754772	100.9263	0.1675325
ILMN_1754389	84.71561	0.9584416
ILMN_1692852	107.2377	0.1025974
ILMN_1803248	98.00386	0.2467532
ILMN_1798938	89.08068	0.7636364
ILMN_1795552	90.13094	0.7051948
ILMN_2158781	103.5897	0.1298701
ILMN_1655938	114.7223	0.06363636
ILMN_1747109	99.10102	0.2142857
ILMN_1768389	92.79177	0.4974026
ILMN_1749646	87.95012	0.8220779
ILMN_1694708	265.5655	0.001298701
ILMN_1680578	97.85691	0.2545455
ILMN_1812236	91.69339	0.5922078
ILMN_1654950	85.89802	0.9194805
ILMN_3212093	97.29742	0.2766234
ILMN_1680668	84.53933	0.9636363
ILMN_1689324	93.65431	0.4493507
ILMN_1768165	80.14803	0.9987013
ILMN_1670331	96.76712	0.2883117
ILMN_1656199	98.002	0.2467532
ILMN_1694127	93.27635	0.4688312
ILMN_1798146	96.58692	0.2961039
ILMN_1674341	93.24285	0.4701299
ILMN_1682601	88.57506	0.7935065
ILMN_1753341	91.85712	0.5727273
ILMN_1747525	98.34441	0.2350649
ILMN_1767469	81.88	0.9961039
ILMN_1752646	123.482	0.04935065
ILMN_1680555	90.51643	0.6792208
ILMN_1716670	102.0468	0.1480519
ILMN_1789682	90.63153	0.6727273
ILMN_1790771	122.3186	0.04935065
ILMN_1786627	83.72203	0.9766234
ILMN_1715436	119.8064	0.05454545
ILMN_1803510	119.1342	0.05454545
ILMN_1697203	86.5033	0.8844156
ILMN_1726363	89.62978	0.7324675
ILMN_1684006	98.4688	0.2324675
ILMN_1775273	105.5524	0.1142857
ILMN_1691833	108.7197	0.08831169
ILMN_1800147	91.95077	0.5649351
ILMN_1717690	105.412	0.1142857
ILMN_1795289	94.8801	0.3714286
ILMN_1734513	92.35819	0.5363637
ILMN_1783156	277.5559	0
ILMN_3242022	93.1091	0.4766234
ILMN_1683296	94.23759	0.4103896
ILMN_1672664	97.70667	0.2597403
ILMN_1681463	87.97477	0.8207792
ILMN_1760842	104.2652	0.1233766
ILMN_1674697	109.7526	0.08311688
ILMN_1758556	91.86584	0.5714286
ILMN_1751542	98.92376	0.2194805
ILMN_1804217	98.34698	0.2350649
ILMN_1764084	115.3212	0.06233766
ILMN_1758424	124.9153	0.04805195
ILMN_1663657	102.3883	0.1454545
ILMN_3248777	93.02058	0.4831169
ILMN_1688776	90.056	0.7116883
ILMN_1695697	95.52515	0.3402597
ILMN_1753686	99.1	0.2142857
ILMN_1772075	91.36499	0.6207792
ILMN_1689188	116.9314	0.05714286
ILMN_1891229	87.99223	0.8181818
ILMN_1680248	92.16587	0.5519481
ILMN_2175942	96.82819	0.2857143
ILMN_1715309	90.27699	0.6987013
ILMN_1703983	91.84022	0.5753247
ILMN_1679493	93.58539	0.4545455
ILMN_1774380	102.9063	0.1415584
ILMN_3288726	92.49418	0.525974
ILMN_1707973	95.04722	0.3623376
ILMN_1695844	90.68118	0.6675324
ILMN_1657348	107.5193	0.1
ILMN_1683596	92.09064	0.5545455
ILMN_1681683	134.4451	0.02987013
ILMN_1775831	88.28257	0.8090909
ILMN_1675237	83.54745	0.9792208
ILMN_1804792	95.34291	0.3480519
ILMN_1737486	91.75252	0.5857143
ILMN_1698774	94.54815	0.3909091
ILMN_1744666	93.01769	0.4831169
ILMN_1755952	88.92548	0.7714286
ILMN_1715588	93.91	0.4337662
ILMN_1767184	93.59644	0.4532467
ILMN_1674053	95.15378	0.361039
ILMN_1680360	94.43658	0.3974026
ILMN_1686066	93.62055	0.4532467
ILMN_1686498	144.9174	0.02207792
ILMN_1789383	93.14733	0.474026
ILMN_1695775	91.23836	0.625974
ILMN_1776986	91.20938	0.625974
ILMN_1673713	94.61682	0.387013
ILMN_1672623	88.29682	0.8090909
ILMN_1674881	105.6937	0.1116883
ILMN_1689246	93.91853	0.4337662
ILMN_1775296	104.3269	0.1233766
ILMN_1664648	95.99286	0.3233766
ILMN_1686995	89.90213	0.7194805
ILMN_1711615	91.63035	0.5987013
ILMN_1704754	112.7409	0.06623377
ILMN_1678651	89.26649	0.7558442
ILMN_1773222	144.0899	0.02207792
ILMN_1702012	146.3407	0.02207792
ILMN_1806930	90.1273	0.7051948
ILMN_1691195	94.87904	0.3714286
ILMN_1696218	92.90079	0.4922078
ILMN_1805437	99.22464	0.2090909
ILMN_1709305	87.86678	0.8220779
ILMN_1811177	95.32281	0.3480519
ILMN_1766356	84.62574	0.9610389
ILMN_1782417	371.2502	0
ILMN_1807872	89.761	0.7272727
ILMN_1791415	90.21606	0.7025974
ILMN_1795897	117.5715	0.05584415
ILMN_1684372	112.9246	0.06623377
ILMN_1755181	109.3306	0.08701298
ILMN_1767852	88.37253	0.8038961
ILMN_1683920	98.56158	0.2311688
ILMN_1721224	105.3838	0.1142857
ILMN_1680952	101.8597	0.1558442
ILMN_1705534	92.5304	0.5233766
ILMN_1679692	111.0807	0.06883117
ILMN_1745490	92.57164	0.5220779
ILMN_1670071	90.69176	0.6675324
ILMN_1714427	88.83784	0.7766234
ILMN_1666193	101.0211	0.1675325
ILMN_1795720	83.63288	0.9766234
ILMN_1814654	93.71567	0.448052
ILMN_1803191	119.5646	0.05454545
ILMN_1658108	100.3948	0.174026
ILMN_1666087	92.34161	0.5376623
ILMN_1728479	91.38426	0.6181818
ILMN_1740855	96.30544	0.3077922
ILMN_1806576	100.5045	0.1701299
ILMN_1767857	348.3218	0
ILMN_1704086	93.59866	0.4532467
ILMN_1657656	96.88023	0.2857143
ILMN_1690063	279.907	0
ILMN_1660439	278.7744	0
ILMN_1704611	97.00777	0.2844156
ILMN_1704133	98.40919	0.2350649
ILMN_1751846	93.97264	0.4311688
ILMN_1754210	86.67985	0.8779221
ILMN_1665013	89.1157	0.7636364
ILMN_1699769	92.46662	0.5298702
ILMN_1775819	86.16887	0.9012987
ILMN_1678148	83.10741	0.9896104
ILMN_1809064	92.85567	0.4948052
ILMN_1776995	99.79113	0.1857143
ILMN_1798809	87.17358	0.8636364
ILMN_1739128	88.45904	0.8012987
ILMN_1686709	93.62727	0.451948
ILMN_3205924	98.81187	0.225974
ILMN_3282436	281.179	0
ILMN_1679587	894.1539	0
ILMN_1699070	92.40929	0.5337662
ILMN_1763673	100.5808	0.1701299
ILMN_1690520	93.31616	0.4675325
ILMN_1682257	93.15286	0.474026
ILMN_1685805	95.55808	0.3363636
ILMN_1709322	92.63334	0.5103896
ILMN_1673171	105.2928	0.1142857
ILMN_1656801	97.43275	0.274026
ILMN_1738262	107.2617	0.1012987
ILMN_1712277	87.28936	0.8571429
ILMN_1729753	85.48519	0.9311689
ILMN_1713128	104.8044	0.1142857
ILMN_1786729	94.77493	0.3753247
ILMN_1712967	103.8277	0.1246753
ILMN_1776906	83.51041	0.9792208
ILMN_1787464	98.80963	0.225974
ILMN_1767471	97.63557	0.2623377
ILMN_1714510	92.62267	0.5142857
ILMN_1653567	93.12589	0.4753247
ILMN_1742431	665.4055	0
ILMN_1681358	92.14675	0.5519481
ILMN_1721986	94.66182	0.3805195
ILMN_2091717	90.64376	0.6727273
ILMN_1681092	100.3161	0.1753247
ILMN_1768828	99.23991	0.2090909
ILMN_1718094	91.68742	0.5922078
ILMN_1657595	90.84106	0.6558442
ILMN_1789747	90.36712	0.6922078
ILMN_1805776	90.43118	0.6896104
ILMN_1784340	88.99154	0.7675325
ILMN_1728555	93.48359	0.4610389
ILMN_1731313	88.89531	0.7727273
ILMN_1710237	92.95757	0.4883117
ILMN_1686880	83.36739	0.9818182
ILMN_1701241	92.37104	0.5363637
ILMN_1651913	104.78	0.1155844
ILMN_1688676	89.76273	0.7272727
ILMN_1793072	101.4776	0.161039
ILMN_1713218	96.70753	0.2909091
ILMN_1757718	105.5045	0.1142857
ILMN_1797025	162.3694	0.01298701
ILMN_1660299	86.28889	0.8961039
ILMN_1766614	88.15005	0.812987
ILMN_1681623	102.4094	0.1441558
ILMN_3242166	91.40415	0.6181818
ILMN_1722772	175.2052	0.005194805
ILMN_1714324	96.2629	0.3116883
ILMN_1672600	123.29	0.04935065
ILMN_1799640	91.80289	0.5792208
ILMN_1788599	120.0267	0.05454545
ILMN_1754347	95.49684	0.3402597
ILMN_1782800	92.73891	0.5
ILMN_1785000	93.2012	0.4727273
ILMN_1657273	153.512	0.01688312
ILMN_1653760	113.7365	0.06623377
ILMN_1769277	2609.009	0
ILMN_1730961	95.21389	0.3545454
ILMN_1705423	96.01336	0.3233766
ILMN_3203672	101.6331	0.1571429
ILMN_3280173	96.02731	0.3233766
ILMN_1709948	121.3698	0.05324675
ILMN_1653142	102.7298	0.1415584
ILMN_1651447	112.7149	0.06623377
ILMN_1664513	89.77251	0.7272727
ILMN_1662384	92.14498	0.5519481
ILMN_1656907	92.8171	0.4974026
ILMN_1707107	90.07666	0.7077922
ILMN_1689365	90.22298	0.7025974
ILMN_1738598	86.86713	0.8727273
ILMN_1791304	126.49	0.04415584
ILMN_1795728	94.95693	0.3662338
ILMN_2123719	95.43188	0.3467532
ILMN_1655860	92.06619	0.5571429
ILMN_1654772	94.52471	0.3935065
ILMN_1747492	92.28823	0.5415584
ILMN_1791113	85.29217	0.938961
ILMN_1701871	103.9682	0.1246753
ILMN_1753518	131.6216	0.03636364
ILMN_1661043	88.51665	0.7974026
ILMN_1691304	101.4311	0.161039
ILMN_1755299	99.83577	0.1844156
ILMN_1786944	95.17059	0.361039
ILMN_1684311	91.31192	0.6220779
ILMN_1813633	103.3629	0.1311688
ILMN_1669759	91.43468	0.6155844
ILMN_1677136	109.7181	0.08311688
ILMN_1810205	85.70109	0.9246753
ILMN_1678035	215.3517	0.002597403
ILMN_1722230	87.1799	0.8636364
ILMN_1760971	101.8775	0.1558442
ILMN_1691361	88.09653	0.812987
ILMN_1709287	131.1931	0.03636364
ILMN_1674859	97.12547	0.2805195
ILMN_1672354	86.19539	0.9012987
ILMN_1662538	96.33852	0.3064935
ILMN_1714073	136.0726	0.02857143
ILMN_1656993	92.05444	0.5584416
ILMN_1674437	91.82821	0.5766234
ILMN_1689936	91.61108	0.6012987
ILMN_1661536	93.09856	0.4766234
ILMN_1734639	101.0778	0.1649351
ILMN_1740535	90.59343	0.6779221
ILMN_1763216	91.61612	0.6012987
ILMN_1716200	91.08529	0.6376624
ILMN_1763823	99.15948	0.2116883
ILMN_1710570	84.1563	0.9727273
ILMN_1709370	88.20354	0.8103896
ILMN_1717453	91.48898	0.612987
ILMN_1664398	113.9007	0.06623377
ILMN_1767701	89.94038	0.7194805
ILMN_1760927	113.156	0.06623377
ILMN_1803208	91.69473	0.5922078
ILMN_1787440	90.62923	0.6727273
ILMN_1774111	97.56486	0.2662338
ILMN_1801460	96.81697	0.2857143
ILMN_1772399	98.75601	0.225974
ILMN_1671628	95.18486	0.3584416
ILMN_1807756	99.65933	0.1922078
ILMN_1672123	92.65195	0.5090909
ILMN_1670273	86.20502	0.9012987
ILMN_1796543	357.469	0
ILMN_1678398	89.20163	0.761039
ILMN_1676100	93.28568	0.4688312
ILMN_1781754	85.43802	0.9324675
ILMN_3280847	187.2959	0.005194805
ILMN_1711588	103.2802	0.1324675
ILMN_1698315	89.26937	0.7558442
ILMN_3283335	95.49091	0.3415585
ILMN_1814579	95.45642	0.3467532
ILMN_1752973	89.06257	0.7649351
ILMN_1809562	123.3616	0.04935065
ILMN_1668740	99.42913	0.2
ILMN_1656949	94.73084	0.3779221
ILMN_1780274	93.98528	0.4298701
ILMN_1713709	95.82435	0.3285714
ILMN_1693851	88.35737	0.8038961
ILMN_1661800	94.99674	0.3649351
ILMN_1673625	92.56329	0.5233766
ILMN_1674789	615.6346	0
ILMN_1815782	110.6217	0.07532468
ILMN_1670800	85.20098	0.9441559
ILMN_1807203	113.6585	0.06623377
ILMN_1688541	92.13953	0.5519481
ILMN_1674228	353.8128	0
ILMN_1785074	108.9511	0.08701298
ILMN_1763746	103.887	0.1246753
ILMN_1761940	95.74614	0.3324675
ILMN_1700112	105.2081	0.1142857
ILMN_1702321	226.7152	0.002597403
ILMN_1787751	88.37929	0.8038961
ILMN_3201503	87.38046	0.851948
ILMN_3289997	91.9792	0.5623376
ILMN_1665948	108.4791	0.09220779
ILMN_1767537	98.36199	0.2350649
ILMN_1776275	92.32264	0.5402597
ILMN_1695011	95.55714	0.3363636
ILMN_1751529	92.6052	0.5155844
ILMN_1808307	117.925	0.05584415
ILMN_1717156	97.15825	0.2805195
ILMN_1765895	93.87256	0.4363636
ILMN_1782637	94.4697	0.3961039
ILMN_1761423	93.33507	0.4675325
ILMN_1729115	125.9332	0.04545455
ILMN_1738249	155.2372	0.01688312
ILMN_1749289	89.2523	0.7571428
ILMN_1662953	88.14536	0.812987
ILMN_1692924	83.71478	0.9766234
ILMN_1700891	93.96037	0.4324675
ILMN_1787933	93.58028	0.4545455
ILMN_1682594	98.54903	0.2311688
ILMN_1671378	100.6843	0.1688312
ILMN_1748306	92.64912	0.5103896
ILMN_1668080	83.85616	0.9753247
ILMN_1753283	101.004	0.1675325
ILMN_1694864	89.41772	0.7493507
ILMN_1732633	89.90273	0.7194805
ILMN_3197759	90.12583	0.7051948
ILMN_3278421	91.16861	0.6311688
ILMN_1718358	96.86991	0.2857143
ILMN_1658801	94.98121	0.3662338
ILMN_1698007	151.9669	0.01688312
ILMN_1674740	87.57092	0.8389611
ILMN_1667171	130.7821	0.03896104
ILMN_1767632	87.60293	0.8376623
ILMN_1656137	97.72826	0.2597403
ILMN_1679920	703.2852	0
ILMN_1687805	5855.039	0
ILMN_1794271	90.67111	0.6688312
ILMN_1815652	99.25781	0.2077922
ILMN_1693205	96.08342	0.3207792
ILMN_1751280	103.6738	0.1298701
ILMN_1755904	91.11328	0.635065
ILMN_1764469	89.73438	0.7298701
ILMN_1684251	107.4449	0.1
ILMN_1762808	92.31148	0.5402597
ILMN_2138530	88.20553	0.8103896
ILMN_1806967	91.97243	0.5623376
ILMN_1791945	109.2866	0.08701298
ILMN_1736923	91.7234	0.5896104
ILMN_1765066	87.3371	0.8532467
ILMN_1747054	85.79791	0.9194805
ILMN_1737110	94.95908	0.3662338
ILMN_1724555	96.19437	0.3155844
ILMN_1799110	94.05346	0.4207792
ILMN_1776713	96.8285	0.2857143
ILMN_1784154	89.39693	0.7506493
ILMN_1716498	98.96941	0.2181818
ILMN_3235862	97.64858	0.2623377
ILMN_1775525	131.346	0.03636364
ILMN_1770660	104.1083	0.1233766
ILMN_1720566	94.17106	0.412987
ILMN_1669458	101.1857	0.1636364
ILMN_1730972	83.93998	0.9753247
ILMN_1669775	88.57802	0.7935065
ILMN_1688928	89.64861	0.7324675
ILMN_1689699	106.4244	0.1051948
ILMN_1656635	95.24655	0.3545454
ILMN_1757146	94.21038	0.4103896
ILMN_1671511	95.9054	0.325974
ILMN_1673316	101.3712	0.1623377
ILMN_1699790	87.47031	0.8467532
ILMN_3238598	90.81633	0.6584415
ILMN_1730887	96.11539	0.3207792
ILMN_1736200	90.17746	0.7051948
ILMN_1699046	92.24959	0.5454546
ILMN_1725425	87.08253	0.864935
ILMN_1751266	309.689	0
ILMN_1702941	98.97514	0.2181818
ILMN_1748265	138.4829	0.02857143
ILMN_1693195	91.27042	0.625974
ILMN_1713281	94.66967	0.3792208
ILMN_1709968	95.80177	0.3298701
ILMN_1808991	114.7068	0.06363636
ILMN_1708706	98.51567	0.2311688
ILMN_1729428	97.36993	0.274026
ILMN_1655940	91.95277	0.5649351
ILMN_1688649	95.311	0.3506494
ILMN_1683597	6854.52	0
ILMN_1696415	94.26388	0.4090909
ILMN_1657079	94.44369	0.3974026
ILMN_1787344	88.38738	0.8038961
ILMN_1731124	90.20029	0.7038961
ILMN_1811286	90.54361	0.6792208
ILMN_1772906	89.36012	0.7506493
ILMN_1679274	98.79	0.225974
ILMN_1719782	202.7941	0.003896104
ILMN_1667979	91.02263	0.638961
ILMN_1777278	87.86092	0.8220779
ILMN_1743797	209.6891	0.003896104
ILMN_1692015	103.046	0.138961
ILMN_1665282	102.8966	0.1415584
ILMN_1779915	100.6407	0.1701299
ILMN_1756908	84.94898	0.951948
ILMN_1776014	91.68659	0.5922078
ILMN_1679494	92.43159	0.5311688
ILMN_1684494	88.40964	0.8025974
ILMN_1781465	97.2002	0.2805195
ILMN_1700729	92.25957	0.5441558
ILMN_1719415	154.8529	0.01688312
ILMN_1811945	89.32198	0.7532467
ILMN_1716187	88.20289	0.8103896
ILMN_1673306	98.85711	0.2233766
ILMN_1681109	92.72108	0.5025974
ILMN_1708515	84.17411	0.9727273
ILMN_1791445	89.98797	0.7155844
ILMN_1700366	90.61932	0.6766234
ILMN_1737480	89.26147	0.7558442
ILMN_1800555	93.03545	0.4818182
ILMN_1807696	86.46392	0.8922078
ILMN_1735804	99.63554	0.1948052
ILMN_1744962	107.2446	0.1025974
ILMN_1768744	94.2701	0.4090909
ILMN_1708662	94.82988	0.3727273
ILMN_1652639	211.057	0.003896104
ILMN_1660200	114.6962	0.06363636
ILMN_1702530	89.20178	0.761039
ILMN_1778301	102.3259	0.1454545
ILMN_1742853	113.888	0.06623377
ILMN_1815404	87.57397	0.8376623
ILMN_1748860	111.4604	0.06753246
ILMN_1652977	87.39201	0.851948
ILMN_1776081	91.3879	0.6181818
ILMN_1780680	91.52874	0.6116883
ILMN_1664724	91.36098	0.6207792
ILMN_1664357	90.9238	0.648052
ILMN_1815851	91.12069	0.6337662
ILMN_1778632	95.1724	0.361039
ILMN_1759332	89.43891	0.7480519
ILMN_1739483	123.1176	0.04935065
ILMN_1810528	95.35164	0.3480519
ILMN_1773381	100.3697	0.174026
ILMN_1788072	89.62566	0.7324675
ILMN_1672845	88.80998	0.7779221
ILMN_1789294	97.70602	0.2597403
ILMN_1651477	93.92033	0.4337662
ILMN_1759344	104.7245	0.1155844
ILMN_1739092	99.57311	0.1987013
ILMN_1814508	194.3659	0.003896104
ILMN_1724488	97.93437	0.2506494
ILMN_1755172	93.59026	0.4532467
ILMN_1772136	92.11382	0.5532467
ILMN_1805818	92.11154	0.5532467
ILMN_1656963	86.9477	0.8714285
ILMN_1682343	89.41595	0.7493507
ILMN_1682133	88.12925	0.812987
ILMN_1758287	85.55848	0.9285714
ILMN_1674689	93.4576	0.4623377
ILMN_1733382	111.7354	0.06753246
ILMN_1748736	86.90763	0.8714285
ILMN_1762858	110.1818	0.08051948
ILMN_1805083	93.99722	0.4285714
ILMN_1768600	95.42207	0.3467532
ILMN_1730236	91.59595	0.6025974
ILMN_1681360	89.80383	0.725974
ILMN_1783214	99.23363	0.2090909
ILMN_1677353	87.69279	0.8324676
ILMN_3243827	94.38403	0.4
ILMN_1654634	106.8893	0.1025974
ILMN_1715467	85.47	0.9311689
ILMN_1688213	100.9669	0.1675325
ILMN_1740545	91.9181	0.5688311
ILMN_1717035	99.47922	0.2
ILMN_1788362	93.99655	0.4285714
ILMN_1729992	90.18688	0.7051948
ILMN_3249064	98.58738	0.2311688
ILMN_1797715	85.81149	0.9194805
ILMN_1681824	89.70745	0.7311688
ILMN_1798596	93.66434	0.4493507
ILMN_1651369	91.88207	0.5701299
ILMN_1767702	89.98122	0.7168831
ILMN_1669560	119.265	0.05454545
ILMN_1793954	94.24019	0.4103896
ILMN_1790971	107.4924	0.1
ILMN_1692628	97.45623	0.2701299
ILMN_1806789	94.54001	0.3935065
ILMN_3205030	109.2423	0.08701298
ILMN_3231654	91.16344	0.6311688
ILMN_1794452	90.66148	0.6714286
ILMN_1796743	90.82269	0.6584415
ILMN_1748792	88.70626	0.7818182
ILMN_1764369	103.2741	0.1324675
ILMN_1699805	94.79374	0.374026
ILMN_3246055	90.72523	0.6649351
ILMN_1753295	106.3643	0.1051948
ILMN_1671864	95.38489	0.3480519
ILMN_1749117	97.11848	0.2805195
ILMN_1808462	91.83346	0.5766234
ILMN_1724908	101.9079	0.1558442
ILMN_1691472	99.33993	0.2051948
ILMN_1787244	103.2534	0.1324675
ILMN_1658945	90.39643	0.6896104
ILMN_1695663	90.46186	0.687013
ILMN_1721592	93.15998	0.474026
ILMN_1682696	95.58715	0.3350649
ILMN_1808122	100.9391	0.1675325
ILMN_1661269	94.77805	0.3753247
ILMN_1775148	86.46641	0.8922078
ILMN_1774659	126.565	0.04415584
ILMN_1687918	108.1931	0.0948052
ILMN_1772430	97.87693	0.2519481
ILMN_1756960	88.66547	0.7818182
ILMN_1672880	94.40952	0.3987013
ILMN_1675162	98.03818	0.2454545
ILMN_1740678	85.79346	0.9194805
ILMN_1814492	90.78035	0.6597403
ILMN_1765651	95.12312	0.361039
ILMN_1815071	99.30582	0.2064935
ILMN_1772305	90.39614	0.6896104
ILMN_1783471	96.85816	0.2857143
ILMN_1754198	84.90548	0.951948
ILMN_1748801	92.81907	0.4974026
ILMN_1742468	91.53684	0.6116883
ILMN_1713105	87.37769	0.851948
ILMN_1684567	100.1846	0.1766234
ILMN_1790099	86.9665	0.8701299
ILMN_1671890	95.79682	0.3298701
ILMN_1677837	92.02188	0.5584416
ILMN_1704252	135.7917	0.02857143
ILMN_1701688	89.18465	0.7623377
ILMN_1679116	93.97424	0.4311688
ILMN_1812476	95.75049	0.3324675
ILMN_1651543	85.49522	0.9311689
ILMN_1674273	89.08993	0.7636364
ILMN_1659443	97.26792	0.2766234
ILMN_1744048	97.74018	0.2584416
ILMN_1674878	87.77054	0.8272727
ILMN_1718353	120.0509	0.05454545
ILMN_1791634	89.20434	0.761039
ILMN_1678559	93.29297	0.4675325
ILMN_1731020	93.92739	0.4337662
ILMN_1675529	91.98839	0.5597402
ILMN_2163492	86.68657	0.8779221
ILMN_1658093	96.35384	0.3051948
ILMN_1800997	88.43089	0.8025974
ILMN_1694395	100.4647	0.1727273
ILMN_1717423	87.17871	0.8636364
ILMN_1701686	114.8038	0.06363636
ILMN_1708605	112.0712	0.06753246
ILMN_1712939	89.3343	0.7532467
ILMN_1692597	95.11449	0.3623376
ILMN_1666564	260.9879	0.001298701
ILMN_1734922	98.55791	0.2311688
ILMN_1777805	105.6876	0.1116883
ILMN_1690021	98.5634	0.2311688
ILMN_1739508	876.632	0
ILMN_1722948	105.7573	0.1090909
ILMN_1708618	91.9642	0.5623376
ILMN_1716676	95.12097	0.361039
ILMN_1686885	90.9543	0.648052
ILMN_1789006	99.83692	0.1844156
ILMN_1743949	89.46938	0.7428572
ILMN_1703297	90.71197	0.6649351
ILMN_1707151	94.91496	0.3701299
ILMN_1764528	189.7651	0.005194805
ILMN_1655380	86.32144	0.8935065
ILMN_1702581	94.73445	0.3779221
ILMN_1698884	87.72002	0.8311688
ILMN_1802152	87.54595	0.8402597
ILMN_1696837	92.58114	0.5194805
ILMN_1784445	88.301	0.8090909
ILMN_1755526	139.9999	0.02727273
ILMN_1712077	90.52882	0.6792208
ILMN_1759352	86.43643	0.8922078
ILMN_1811699	101.3	0.1623377
ILMN_1662892	97.33918	0.2753247
ILMN_1656589	90.06519	0.7116883
ILMN_1654288	90.34026	0.6922078
ILMN_1740685	103.3229	0.1324675
ILMN_1699183	87.58787	0.8376623
ILMN_1663980	139.7348	0.02727273
ILMN_1670641	88.64597	0.7831169
ILMN_1810433	114.0069	0.06493507
ILMN_1792752	89.96325	0.7194805
ILMN_1784195	95.9184	0.325974
ILMN_1813039	142.3178	0.02467532
ILMN_1697262	109.7767	0.08311688
ILMN_1656619	87.2477	0.8584415
ILMN_1772147	86.90643	0.8714285
ILMN_1793009	90.24961	0.6987013
ILMN_1798352	98.77348	0.225974
ILMN_1747311	97.59694	0.2636364
ILMN_1711603	198.1603	0.003896104
ILMN_1702721	115.9181	0.06103896
ILMN_1722451	95.25954	0.3545454
ILMN_1743288	83.86862	0.9753247
ILMN_1768236	97.7889	0.2571429
ILMN_1694932	89.80484	0.725974
ILMN_1718666	145.0615	0.02207792
ILMN_1674590	96.30265	0.3090909
ILMN_1656169	93.09887	0.4766234
ILMN_1733533	97.54607	0.2675325
ILMN_1718258	92.85184	0.4948052
ILMN_1666808	88.81242	0.7779221
ILMN_1666963	94.0904	0.4194805
ILMN_1716649	89.21976	0.7597402
ILMN_1774477	101.3161	0.1623377
ILMN_1654171	88.02039	0.8155844
ILMN_1684696	92.4737	0.5272727
ILMN_1702783	154.5116	0.01688312
ILMN_1772033	101.8088	0.1558442
ILMN_1787973	124.1056	0.04935065
ILMN_1790697	99.75136	0.1883117
ILMN_1690644	88.10691	0.812987
ILMN_1678847	93.14414	0.474026
ILMN_1766196	97.26788	0.2766234
ILMN_1660477	94.41456	0.3987013
ILMN_1803419	92.99538	0.4857143
ILMN_1675697	103.1043	0.1376623
ILMN_2140008	128.763	0.04155844
ILMN_1773797	142.7354	0.02467532
ILMN_1652680	267.615	0.001298701
ILMN_2050200	90.27197	0.6987013
ILMN_1783535	96.16865	0.3168831
ILMN_1744608	91.91193	0.5701299
ILMN_1672961	1200.586	0
ILMN_1684584	88.34937	0.8038961
ILMN_3242582	86.30696	0.8948052
ILMN_1751475	97.03336	0.2831169
ILMN_1738609	102.0918	0.1480519
ILMN_1698568	96.4719	0.2961039
ILMN_1744472	86.69538	0.8766234
ILMN_1805342	101.9962	0.1493506
ILMN_1745028	92.47576	0.525974
ILMN_1773276	88.9763	0.7675325
ILMN_1764732	116.8411	0.05714286
ILMN_1653628	92.62036	0.5142857
ILMN_1786163	160.4561	0.01428571
ILMN_1728532	89.04884	0.7675325
ILMN_1708421	91.14752	0.6311688
ILMN_1701919	99.85926	0.1805195
ILMN_1798530	89.3967	0.7506493
ILMN_1750524	105.7401	0.1090909
ILMN_1779446	89.08772	0.7636364
ILMN_1734692	140.0298	0.02727273
ILMN_1793920	98.89283	0.2207792
ILMN_1804285	186.2241	0.005194805
ILMN_1811880	91.88169	0.5701299
ILMN_1676468	96.07903	0.3207792
ILMN_1651453	98.33078	0.2350649
ILMN_1689066	82.50774	0.9935065
ILMN_3239373	91.64834	0.5974026
ILMN_1746587	160.2597	0.01428571
ILMN_1793458	88.43393	0.8012987
ILMN_1695864	89.86221	0.7233766
ILMN_1731771	88.91107	0.7714286
ILMN_1805201	94.06093	0.4207792
ILMN_1782685	128.6002	0.04155844
ILMN_1696320	151.0823	0.01818182
ILMN_1729929	96.60463	0.2935065
ILMN_1693804	177.1875	0.005194805
ILMN_1667005	89.98738	0.7155844
ILMN_1722982	87.41355	0.8506494
ILMN_1747120	88.86356	0.7753247
ILMN_1702983	88.08263	0.8142857
ILMN_1727533	98.29432	0.2350649
ILMN_1714191	102.974	0.1402597
ILMN_1696731	94.53551	0.3935065
ILMN_1775490	107.776	0.09740259
ILMN_1732171	160.0718	0.01428571
ILMN_1812398	90.19301	0.7051948
ILMN_1694767	84.38116	0.9688312
ILMN_1755176	89.1936	0.7623377
ILMN_1773525	86.83775	0.8727273
ILMN_1680274	442.9391	0
ILMN_1755895	104.7818	0.1155844
ILMN_1740117	90.38159	0.6909091
ILMN_1785861	94.34111	0.4
ILMN_1788768	96.69048	0.2909091
