PROBE_ID	7677153059_E.VALUE	7677153059_E.Detection Pval
ILMN_1783656	281.6891	0
ILMN_1784817	79.44969	0.9727273
ILMN_2285032	103.8596	0.1376623
ILMN_2336094	88.35629	0.4987013
ILMN_3239775	92.48347	0.3376623
ILMN_1732491	95.98596	0.2415584
ILMN_1785266	154.5766	0.02077922
ILMN_1783266	102.8578	0.151948
ILMN_1747159	101.5134	0.1701299
ILMN_1733869	240.7343	0.003896104
ILMN_1714577	118.0963	0.06623377
ILMN_1653834	87.36521	0.5532467
ILMN_1772690	141.2752	0.03506494
ILMN_1677953	153.5569	0.02077922
ILMN_1704019	86.17789	0.6363636
ILMN_1728224	306.0396	0
ILMN_1715809	244.0808	0.003896104
ILMN_2095759	334.3697	0
ILMN_1706652	93.96013	0.2948052
ILMN_2352609	137.1652	0.04025974
ILMN_2387105	93.86613	0.2948052
ILMN_1688838	85.41077	0.6883117
ILMN_1790098	84.71743	0.7311688
ILMN_1697639	930.8256	0
ILMN_2364828	502.8533	0
ILMN_1808435	88.38241	0.4987013
ILMN_1759277	91.84292	0.3597403
ILMN_2196984	99.53358	0.1909091
ILMN_1693939	87.38158	0.5506493
ILMN_1795963	115.4745	0.08051948
ILMN_1709075	83.75037	0.8077922
ILMN_1659820	85.07341	0.7051948
ILMN_2348194	100.7388	0.1805195
ILMN_1674696	102.1422	0.1623377
ILMN_1729686	85.0212	0.7090909
ILMN_1742025	109.3734	0.1051948
ILMN_1714709	92.6117	0.3311688
ILMN_2110271	92.25948	0.3467532
ILMN_1729617	86.39029	0.6194805
ILMN_1753954	95.674	0.2519481
ILMN_2116877	208.3559	0.006493506
ILMN_1776151	90.59309	0.4
ILMN_1761425	87.55398	0.5415584
ILMN_1765557	130.5095	0.04415584
ILMN_1727532	168.3171	0.01558442
ILMN_1666089	133.0646	0.04155844
ILMN_1727567	102.9646	0.1493506
ILMN_1717205	99.24658	0.1935065
ILMN_1723035	184.0035	0.009090909
ILMN_2094938	98.48756	0.2051948
ILMN_1670079	164.0287	0.01688312
ILMN_1749846	109.0416	0.1051948
ILMN_1739235	117.36	0.06883117
ILMN_1660408	87.04701	0.5831169
ILMN_1727970	89.96764	0.4220779
ILMN_2114812	99.74472	0.187013
ILMN_1892859	92.49058	0.3376623
ILMN_1867659	85.48614	0.6792208
ILMN_1907095	91.43217	0.3714286
ILMN_1664462	81.92931	0.8974026
ILMN_1838320	89.1292	0.4610389
ILMN_1881711	84.0995	0.7766234
ILMN_2067444	84.58894	0.738961
ILMN_3246793	91.75327	0.3623376
ILMN_1729775	114.6197	0.08441558
ILMN_2322458	88.16011	0.5142857
ILMN_1652819	140.4668	0.03636364
ILMN_1662432	84.67109	0.7324675
ILMN_1734762	116.8171	0.07532468
ILMN_2284591	129.1708	0.04805195
ILMN_1666090	95.09537	0.2636364
ILMN_2373236	90.63877	0.3922078
ILMN_1741698	82.89448	0.8545455
ILMN_1682301	74.67722	1
ILMN_1706845	87.43853	0.548052
ILMN_1738539	93.30605	0.3168831
ILMN_1711030	173.8833	0.01298701
ILMN_1677153	96.05488	0.2402597
ILMN_1698444	91.67218	0.3649351
ILMN_2199843	88.0517	0.5168831
ILMN_3241647	118.4527	0.06623377
ILMN_1757379	150.0022	0.02337662
ILMN_1716988	147.7393	0.02857143
ILMN_1670844	117.0767	0.07532468
ILMN_2382717	96.97472	0.2233766
ILMN_2394106	95.8687	0.2454545
ILMN_1713029	87.9653	0.5168831
ILMN_1665180	148.2138	0.02727273
ILMN_1784818	85.9917	0.6467533
ILMN_1707368	94.77172	0.2727273
ILMN_1714782	100.3823	0.1818182
ILMN_2400922	314.9402	0
ILMN_2400926	105.224	0.1207792
ILMN_1741689	88.75423	0.4766234
ILMN_1713758	155.8953	0.02077922
ILMN_1689129	230.4551	0.003896104
ILMN_1812641	86.76508	0.6025974
ILMN_1803261	111.3506	0.0987013
ILMN_2275199	78.83165	0.9831169
ILMN_1739357	85.28309	0.6948052
ILMN_2373155	92.17522	0.3506494
ILMN_1716374	80.51418	0.9441559
ILMN_1781459	191.1969	0.009090909
ILMN_2381899	129.5776	0.04545455
ILMN_1687046	91.74181	0.3623376
ILMN_1716448	107.4838	0.1103896
ILMN_1809520	89.7998	0.4285714
ILMN_1704575	81.2433	0.925974
ILMN_1717125	90.90722	0.3831169
ILMN_1738246	107.2647	0.112987
ILMN_1690389	101.8953	0.1649351
ILMN_1695533	92.81681	0.3285714
ILMN_1790706	87.6881	0.5311688
ILMN_1748349	92.6091	0.3311688
ILMN_1726523	161.5538	0.01688312
ILMN_1810020	114.8091	0.08311688
ILMN_1814562	87.43831	0.548052
ILMN_1731717	80.77682	0.9376624
ILMN_1732251	97.54211	0.2181818
ILMN_1787434	86.58966	0.6090909
ILMN_1670144	109.1319	0.1051948
ILMN_1731314	91.97449	0.3532467
ILMN_2103768	103.97	0.1376623
ILMN_1727076	87.81594	0.5272727
ILMN_2188384	87.65189	0.5350649
ILMN_1764050	96.29996	0.2324675
ILMN_1809964	112.2309	0.09740259
ILMN_2203858	114.6059	0.08441558
ILMN_1688537	102.1616	0.161039
ILMN_1779555	87.84668	0.5246753
ILMN_1762634	127.1211	0.05064935
ILMN_1708982	107.6697	0.1103896
ILMN_1759242	136.0418	0.04155844
ILMN_1653073	115.1339	0.08181818
ILMN_1728121	107.8688	0.1090909
ILMN_1768567	99.38551	0.1935065
ILMN_1724873	84.90628	0.7168831
ILMN_1759087	183.7293	0.009090909
ILMN_1748019	87.48919	0.548052
ILMN_2200853	82.91498	0.8532467
ILMN_1799327	101.7222	0.1675325
ILMN_1797393	102.0611	0.1636364
ILMN_2101339	79.48554	0.9727273
ILMN_1785930	125.5693	0.05194805
ILMN_1660978	90.18854	0.4181818
ILMN_1669995	95.45142	0.2571429
ILMN_2072401	121.2951	0.05714286
ILMN_1679870	90.58157	0.4
ILMN_2342651	90.17388	0.4181818
ILMN_1788855	110.508	0.1025974
ILMN_1752218	126.8598	0.05064935
ILMN_1785650	94.10719	0.2896104
ILMN_1771488	89.71145	0.4324675
ILMN_2129831	86.83529	0.5935065
ILMN_1703197	82.70446	0.8662338
ILMN_1767244	93.49918	0.3077922
ILMN_1665806	87.95068	0.5181818
ILMN_1735278	80.70874	0.938961
ILMN_1739763	87.88756	0.5207792
ILMN_1720955	81.6379	0.9064935
ILMN_1667388	92.06007	0.3532467
ILMN_2159183	110.2987	0.1038961
ILMN_1718588	96.68067	0.2272727
ILMN_1807924	81.04536	0.9337662
ILMN_1682330	95.42461	0.2571429
ILMN_1803621	107.8556	0.1090909
ILMN_1718219	87.68562	0.5311688
ILMN_1753884	118.2654	0.06623377
ILMN_1656724	145.5244	0.03376623
ILMN_1674997	113.7072	0.08701298
ILMN_1705745	118.369	0.06623377
ILMN_1713602	140.7846	0.03636364
ILMN_1673466	116.4684	0.07532468
ILMN_1791773	102.1174	0.1623377
ILMN_1765615	98.34998	0.2064935
ILMN_1813390	114.4662	0.08701298
ILMN_1757546	84.83914	0.725974
ILMN_1701776	88.80853	0.4753247
ILMN_1774650	154.0206	0.02077922
ILMN_2115073	139.3827	0.03896104
ILMN_3235772	80.19447	0.9545454
ILMN_1759521	80.14522	0.9558442
ILMN_2107878	78.98193	0.9805195
ILMN_1807079	146.7278	0.03376623
ILMN_1710243	133.2236	0.04155844
ILMN_1804907	111.7224	0.0987013
ILMN_2180064	163.8933	0.01688312
ILMN_1686659	102.1839	0.161039
ILMN_1705077	108.1213	0.1090909
ILMN_2085933	106.9144	0.112987
ILMN_1679973	106.8977	0.112987
ILMN_1686250	95.80291	0.2493507
ILMN_1716249	149.244	0.02597403
ILMN_1736142	92.77208	0.3285714
ILMN_1812850	97.74024	0.2142857
ILMN_2067813	104.1964	0.1311688
ILMN_1714635	157.5162	0.01948052
ILMN_1762090	92.11918	0.3519481
ILMN_1688504	282.7172	0
ILMN_1766401	156.7869	0.02077922
ILMN_1739138	280.6586	0
ILMN_1797797	94.80811	0.2727273
ILMN_1745651	104.7478	0.125974
ILMN_2139523	87.15778	0.5727273
ILMN_1652424	94.86568	0.2701299
ILMN_1663913	101.3523	0.1727273
ILMN_2213693	110.4732	0.1025974
ILMN_2074432	94.95667	0.2675325
ILMN_1663562	95.75332	0.2506494
ILMN_1704859	103.5274	0.1415584
ILMN_1714891	267.6707	0
ILMN_1777638	89.03487	0.4675325
ILMN_1738976	4114.869	0
ILMN_2081269	89.69741	0.4324675
ILMN_1743654	91.36463	0.3714286
ILMN_3240793	99.53995	0.1909091
ILMN_2157141	89.54143	0.438961
ILMN_1744109	4386.866	0
ILMN_1732024	120.4694	0.05844156
ILMN_2295747	90.30193	0.412987
ILMN_1721967	79.28833	0.9779221
ILMN_2203549	106.1182	0.1155844
ILMN_2203544	85.73257	0.6610389
ILMN_1749168	92.82941	0.3285714
ILMN_1732467	103.9307	0.1376623
ILMN_1657486	322.3122	0
ILMN_1702889	112.5275	0.09350649
ILMN_1779412	106.4124	0.1142857
ILMN_1799282	118.2587	0.06623377
ILMN_1730728	126.7008	0.05064935
ILMN_2122014	86.66026	0.6038961
ILMN_1748802	87.43992	0.548052
ILMN_1795448	118.1549	0.06623377
ILMN_1744428	106.4393	0.1142857
ILMN_1800595	90.80199	0.3857143
ILMN_1744275	95.10765	0.2636364
ILMN_1707351	161.1052	0.01688312
ILMN_1728067	123.3801	0.05714286
ILMN_1772073	113.1637	0.08831169
ILMN_1772179	200.7592	0.006493506
ILMN_2092987	88.72623	0.4818182
ILMN_1793403	93.25197	0.3194805
ILMN_1766087	83.8312	0.8012987
ILMN_1691962	96.08327	0.2402597
ILMN_1812980	83.52156	0.8194805
ILMN_2227377	91.1758	0.3766234
ILMN_1804722	95.12939	0.2636364
ILMN_1745801	91.0983	0.3766234
ILMN_2044061	86.98412	0.5857143
ILMN_1701454	99.5507	0.1909091
ILMN_2130158	81.07242	0.9337662
ILMN_1663925	84.26083	0.7636364
ILMN_1680225	91.58823	0.3701299
ILMN_1754846	90.48883	0.4064935
ILMN_2129658	86.83093	0.5948052
ILMN_1741872	83.67287	0.8116883
ILMN_2194148	105.5892	0.1181818
ILMN_1769374	103.5706	0.1415584
ILMN_2140191	90.21914	0.4155844
ILMN_1674543	105.8667	0.1168831
ILMN_1795920	88.29012	0.5025974
ILMN_1699872	100.6813	0.1805195
ILMN_1655713	100.499	0.1818182
ILMN_1801748	87.03008	0.5831169
ILMN_1772882	96.43262	0.2298701
ILMN_1739168	97.13879	0.2233766
ILMN_1760065	164.1975	0.01688312
ILMN_1775467	190.1203	0.009090909
ILMN_2167123	94.65498	0.2753247
ILMN_1671386	92.02235	0.3532467
ILMN_1777332	99.52111	0.1909091
ILMN_1656221	168.7947	0.01558442
ILMN_1663840	90.68813	0.3883117
ILMN_1735906	91.58278	0.3701299
ILMN_1738033	87.68275	0.5311688
ILMN_1744834	93.14095	0.3233766
ILMN_2148122	102.3389	0.1584416
ILMN_1795254	96.02664	0.2402597
ILMN_1793151	164.0997	0.01688312
ILMN_2228155	93.10876	0.3246753
ILMN_1720617	180.893	0.009090909
ILMN_1771209	89.35916	0.4493507
ILMN_1686534	149.137	0.02597403
ILMN_1693487	89.11178	0.4636364
ILMN_1811927	142.5107	0.03506494
ILMN_1758356	216.2258	0.005194805
ILMN_1791587	90.65282	0.3909091
ILMN_1779406	93.06603	0.3246753
ILMN_1798534	81.75485	0.9051948
ILMN_1719848	93.87184	0.2948052
ILMN_1801987	97.13906	0.2233766
ILMN_1751645	84.93763	0.7142857
ILMN_2129600	100.6975	0.1805195
ILMN_1808683	112.4063	0.0948052
ILMN_1797169	82.18508	0.887013
ILMN_1728894	87.83736	0.525974
ILMN_2150123	78.35154	0.9896104
ILMN_1756038	97.9542	0.2116883
ILMN_1740816	99.47244	0.1922078
ILMN_2066904	98.37385	0.2064935
ILMN_1777706	91.17873	0.3766234
ILMN_1730984	276.7361	0
ILMN_1707760	97.21551	0.2220779
ILMN_2153547	107.8081	0.1090909
ILMN_1691811	124.4263	0.05454545
ILMN_1780041	89.89527	0.4246753
ILMN_2174834	93.10504	0.3246753
ILMN_1803291	94.27628	0.2844156
ILMN_3251256	96.21996	0.2376623
ILMN_1806791	91.30059	0.3753247
ILMN_1718594	103.2538	0.1454545
ILMN_1675425	85.46719	0.6792208
ILMN_1800387	108.1701	0.1090909
ILMN_2085258	95.47312	0.2571429
ILMN_1779078	104.7669	0.125974
ILMN_2207960	80.81545	0.9363636
ILMN_1807883	123.2581	0.05714286
ILMN_1677270	109.9624	0.1038961
ILMN_1813776	165.5196	0.01688312
ILMN_1714841	101.1689	0.1766234
ILMN_1702807	114.1731	0.08701298
ILMN_1799942	129.9095	0.04545455
ILMN_1690796	83.30738	0.8298701
ILMN_3236198	108.332	0.1090909
ILMN_2103646	105.691	0.1181818
ILMN_1690048	179.5896	0.009090909
ILMN_3242693	89.10938	0.4649351
ILMN_2200714	99.81412	0.1844156
ILMN_1690200	131.4957	0.04415584
ILMN_1758189	95.17719	0.2623377
ILMN_1776601	82.79516	0.8584415
ILMN_2200738	89.20351	0.4597403
ILMN_1697349	83.12758	0.8402597
ILMN_1696924	98.37737	0.2064935
ILMN_1760287	128.1002	0.04935065
ILMN_1769912	98.26793	0.2064935
ILMN_2073115	84.84974	0.7246753
ILMN_1761294	115.4352	0.08051948
ILMN_2045720	86.24248	0.6285715
ILMN_1677954	100.2246	0.1818182
ILMN_1690004	134.0993	0.04155844
ILMN_2126461	94.54382	0.2792208
ILMN_2123392	91.25159	0.3753247
ILMN_1722496	134.2734	0.04155844
ILMN_2330310	106.9255	0.112987
ILMN_1800923	176.6087	0.01038961
ILMN_2064090	125.7904	0.05194805
ILMN_1656554	135.1241	0.04155844
ILMN_2206224	118.4684	0.06623377
ILMN_1706649	106.6915	0.112987
ILMN_1735042	99.48229	0.1922078
ILMN_1738700	104.4709	0.1311688
ILMN_1804845	89.40872	0.4454545
ILMN_1737373	94.38092	0.2831169
ILMN_2226403	99.04202	0.1974026
ILMN_1670149	92.69145	0.3298701
ILMN_1727352	95.01916	0.2649351
ILMN_1764512	92.97194	0.3246753
ILMN_1688825	110.6013	0.1025974
ILMN_1797638	79.37682	0.9753247
ILMN_1744033	90.81703	0.3857143
ILMN_1679012	116.9991	0.07532468
ILMN_1770306	115.0595	0.08181818
ILMN_1779758	121.5297	0.05714286
ILMN_1657002	87.88275	0.5207792
ILMN_2063446	96.28851	0.2337662
ILMN_1789826	90.6226	0.3948052
ILMN_1740031	158.6842	0.01948052
ILMN_1750330	88.96461	0.4701299
ILMN_1719298	85.49623	0.6779221
ILMN_2193545	128.5165	0.04935065
ILMN_1808825	102.0487	0.1636364
ILMN_1783225	94.51675	0.2792208
ILMN_2103977	80.23167	0.9545454
ILMN_1659063	105.2455	0.1207792
ILMN_1743203	146.6479	0.03376623
ILMN_1815230	121.72	0.05714286
ILMN_1700540	136.3784	0.04155844
ILMN_1697758	112.2172	0.09740259
ILMN_1766270	208.5322	0.006493506
ILMN_1765445	194.9897	0.007792208
ILMN_1726969	103.7797	0.138961
ILMN_1755869	102.9677	0.1493506
ILMN_1805062	137.4215	0.04025974
ILMN_1750153	112.6228	0.09220779
ILMN_1704241	90.82323	0.3857143
ILMN_2178509	97.73988	0.2142857
ILMN_1661839	95.47348	0.2571429
ILMN_1786946	101.333	0.1727273
ILMN_1776846	93.27654	0.3181818
ILMN_1811599	243.2044	0.003896104
ILMN_1815548	505.0627	0
ILMN_1708238	88.3892	0.4987013
ILMN_1734306	103.972	0.1376623
ILMN_1760525	115.9487	0.08051948
ILMN_1784834	123.2059	0.05714286
ILMN_1764613	82.18012	0.8883117
ILMN_1770701	194.6391	0.007792208
ILMN_1743226	90.07892	0.4194805
ILMN_1768064	86.25161	0.6272727
ILMN_1694774	85.05687	0.7064935
ILMN_1757795	127.8212	0.04935065
ILMN_1730441	94.68213	0.274026
ILMN_1765613	83.92683	0.7948052
ILMN_1725686	97.81863	0.2116883
ILMN_1770442	92.11894	0.3519481
ILMN_1681975	146.5573	0.03376623
ILMN_1669135	110.4316	0.1025974
ILMN_1794767	114.1148	0.08701298
ILMN_1762400	151.0176	0.02337662
ILMN_1702824	264.9774	0.001298701
ILMN_1667803	91.72643	0.3623376
ILMN_1719083	110.6243	0.1025974
ILMN_1705551	93.27982	0.3181818
ILMN_1724166	94.11511	0.2896104
ILMN_1674659	137.9678	0.04025974
ILMN_1730209	109.0632	0.1051948
ILMN_1690696	84.30029	0.7584416
ILMN_1787849	83.4236	0.825974
ILMN_1720756	107.7276	0.1090909
ILMN_1711929	95.82843	0.2493507
ILMN_1780952	116.2291	0.07922078
ILMN_2171733	167.2233	0.01688312
ILMN_1758663	111.6491	0.0987013
ILMN_1698894	130.1809	0.04415584
ILMN_1790744	93.85449	0.2948052
ILMN_1697466	154.3001	0.02077922
ILMN_1740776	90.86298	0.3844156
ILMN_1813882	76.19453	0.9987013
ILMN_1708772	100.3439	0.1818182
ILMN_1724677	113.4823	0.08831169
ILMN_1693693	95.23927	0.261039
ILMN_1795178	97.814	0.2116883
ILMN_1790238	122.7235	0.05714286
ILMN_1801240	116.1804	0.07922078
ILMN_2082903	82.91117	0.8532467
ILMN_1809457	93.74133	0.2961039
ILMN_1714449	110.0791	0.1038961
ILMN_2107519	84.17239	0.7714286
ILMN_1764216	96.95217	0.225974
ILMN_2070530	100.3679	0.1818182
ILMN_1732901	105.5213	0.1194805
ILMN_1716061	89.16122	0.4610389
ILMN_1680886	100.437	0.1818182
ILMN_1777084	100.4018	0.1818182
ILMN_1766438	92.54372	0.3324675
ILMN_1664771	96.23914	0.2376623
ILMN_1689611	87.17814	0.5714286
ILMN_1790988	93.74323	0.2961039
ILMN_1662735	106.5376	0.112987
ILMN_1687882	99.69381	0.1883117
ILMN_2196609	121.3298	0.05714286
ILMN_2161166	88.18159	0.5116883
ILMN_1727522	140.4043	0.03636364
ILMN_2053439	106.7389	0.112987
ILMN_1692439	87.72719	0.5298702
ILMN_2198850	98.79045	0.2012987
ILMN_1708583	88.25101	0.5064935
ILMN_3240726	90.33453	0.4090909
ILMN_1710884	93.41947	0.312987
ILMN_2136737	131.9703	0.04415584
ILMN_1792254	86.96721	0.5883117
ILMN_1696355	84.67699	0.7324675
ILMN_2199971	89.98509	0.4220779
ILMN_1803873	101.6654	0.1675325
ILMN_1761042	93.90313	0.2948052
ILMN_2059464	86.77842	0.6012987
ILMN_1721578	84.7202	0.7311688
ILMN_2140910	91.20531	0.3766234
ILMN_1774715	151.4203	0.02337662
ILMN_1655449	87.8894	0.5207792
ILMN_1766698	82.7823	0.8623376
ILMN_1723322	94.99312	0.2662338
ILMN_2079602	85.25919	0.6948052
ILMN_1703749	93.29348	0.3181818
ILMN_1683352	85.97797	0.6467533
ILMN_1757164	89.97279	0.4220779
ILMN_1686244	92.65994	0.3298701
ILMN_1691080	106.0983	0.1155844
ILMN_1672658	89.54553	0.438961
ILMN_1786267	92.59145	0.3324675
ILMN_1799246	88.27583	0.5025974
ILMN_1800182	82.03416	0.8948052
ILMN_1703910	157.7637	0.01948052
ILMN_1708747	132.3817	0.04285714
ILMN_1711517	94.93279	0.2675325
ILMN_1763422	122.3758	0.05714286
ILMN_1763728	84.2422	0.7636364
ILMN_2208895	110.9545	0.1025974
ILMN_1809148	92.16888	0.3519481
ILMN_1737144	84.32982	0.7584416
ILMN_1651940	83.87783	0.7987013
ILMN_1758129	103.4736	0.1428571
ILMN_1684901	90.6514	0.3909091
ILMN_1781025	97.19988	0.2220779
ILMN_1714817	86.1901	0.635065
ILMN_1815093	159.7229	0.01818182
ILMN_1754929	87.50571	0.5467532
ILMN_1724427	148.3188	0.02727273
ILMN_3308088	101.6577	0.1675325
ILMN_1686245	160.1221	0.01818182
ILMN_1678150	97.89831	0.2116883
ILMN_2101270	81.97172	0.8974026
ILMN_1744886	90.25839	0.4155844
ILMN_1715259	90.18398	0.4181818
ILMN_2140895	87.97233	0.5168831
ILMN_1756210	83.6884	0.8077922
ILMN_2140034	83.56307	0.8168831
ILMN_1683046	94.90961	0.2675325
ILMN_1711557	104.7859	0.125974
ILMN_1704485	102.0307	0.1636364
ILMN_1711353	87.12372	0.5753247
ILMN_1729874	79.40257	0.9753247
ILMN_1795018	103.0471	0.1493506
ILMN_1722426	81.84909	0.9012987
ILMN_1729020	135.7933	0.04155844
ILMN_1802023	123.254	0.05714286
ILMN_2090351	135.179	0.04155844
ILMN_2231177	113.2451	0.08831169
ILMN_1669988	87.26724	0.5649351
ILMN_2199926	95.04174	0.2649351
ILMN_1773621	82.84459	0.8545455
ILMN_2134723	88.38168	0.4987013
ILMN_1789666	92.04147	0.3532467
ILMN_1694051	107.1009	0.112987
ILMN_1797878	93.15627	0.3233766
ILMN_1666148	146.2184	0.03376623
ILMN_2123550	94.45009	0.2818182
ILMN_1815849	88.06395	0.5168831
ILMN_1719241	83.89256	0.7974026
ILMN_1757259	106.2643	0.1142857
ILMN_1720694	87.45216	0.548052
ILMN_1742753	182.9702	0.009090909
ILMN_1745928	92.84202	0.3285714
ILMN_1773278	91.13764	0.3766234
ILMN_1768894	112.001	0.09740259
ILMN_1787330	137.6102	0.04025974
ILMN_1740409	90.72043	0.387013
ILMN_2187002	82.97253	0.8506494
ILMN_1681457	89.23573	0.4597403
ILMN_2157806	79.83695	0.9675325
ILMN_1660686	100.3891	0.1818182
ILMN_1768161	167.7467	0.01688312
ILMN_1755775	94.41325	0.2818182
ILMN_1695940	101.5695	0.1688312
ILMN_2191949	82.08014	0.8948052
ILMN_2219038	92.71293	0.3298701
ILMN_1795000	80.546	0.9441559
ILMN_1783643	120.1112	0.05844156
ILMN_1808262	86.06154	0.6415585
ILMN_2195060	126.2901	0.05194805
ILMN_1793962	114.4894	0.08571429
ILMN_1690296	92.91634	0.3272727
ILMN_2206041	94.46536	0.2792208
ILMN_1722515	98.81696	0.2
ILMN_1695366	97.12833	0.2233766
ILMN_2102356	97.92233	0.2116883
ILMN_1703883	93.8753	0.2948052
ILMN_1739155	142.5072	0.03506494
ILMN_1789395	86.78597	0.5974026
ILMN_2089097	127.3169	0.05064935
ILMN_1761987	90.61333	0.3961039
ILMN_1750510	93.83404	0.2961039
ILMN_1734690	120.6374	0.05844156
ILMN_1751432	89.7578	0.4311688
ILMN_1741939	82.56427	0.8727273
ILMN_1780762	88.75808	0.4766234
ILMN_1724148	137.4227	0.04025974
ILMN_1652928	112.133	0.09740259
ILMN_1736628	127.5978	0.05064935
ILMN_1762549	162.178	0.01688312
ILMN_1727459	157.3235	0.01948052
ILMN_2061452	157.7284	0.01948052
ILMN_1784946	114.3613	0.08701298
ILMN_1740083	87.77666	0.5285714
ILMN_1705093	123.5704	0.05584415
ILMN_1688094	90.89811	0.3831169
ILMN_1686987	86.53335	0.612987
ILMN_2215061	10928.02	0
ILMN_1731070	85.77346	0.6597403
ILMN_1696584	351.3568	0
ILMN_1731785	91.51174	0.3714286
ILMN_1698406	405.8205	0
ILMN_2045975	97.03149	0.2233766
ILMN_1774708	94.17094	0.2883117
ILMN_1662174	116.8264	0.07532468
ILMN_2361807	221.6303	0.003896104
ILMN_1793025	81.37233	0.9155844
ILMN_1706376	418.3766	0
ILMN_1781966	143.143	0.03376623
ILMN_1669497	106.6311	0.112987
ILMN_1687410	146.3179	0.03376623
ILMN_1773063	120.0547	0.05974026
ILMN_1697952	81.54092	0.9103896
ILMN_2405602	180.5819	0.009090909
ILMN_2349124	93.26403	0.3181818
ILMN_1656482	572.8679	0
ILMN_1735798	271.4623	0
ILMN_2328378	128.7301	0.04935065
ILMN_1802151	138.9029	0.03896104
ILMN_2307032	149.9384	0.02337662
ILMN_1763561	129.6468	0.04545455
ILMN_1756935	95.26985	0.2597403
ILMN_1720865	167.4845	0.01688312
ILMN_1751243	124.0371	0.05584415
ILMN_2405078	777.9635	0
ILMN_1782459	1015.431	0
ILMN_2313856	158.8447	0.01948052
ILMN_1680932	102.4045	0.1558442
ILMN_2313851	330.2477	0
ILMN_1741917	389.7665	0
ILMN_2367418	565.2314	0
ILMN_2273572	93.61189	0.3038961
ILMN_1719835	83.52551	0.8194805
ILMN_1753393	133.6292	0.04155844
ILMN_1658909	105.8505	0.1181818
ILMN_2047676	104.2531	0.1311688
ILMN_2319588	89.97344	0.4220779
ILMN_2255877	101.0066	0.1779221
ILMN_1757732	277.3592	0
ILMN_1780546	444.086	0
ILMN_2205999	122.4052	0.05714286
ILMN_2197128	81.61863	0.9064935
ILMN_1654732	92.40647	0.338961
ILMN_1687002	89.46301	0.4402598
ILMN_1737715	178.2215	0.009090909
ILMN_1789096	109.3909	0.1051948
ILMN_1750312	94.99958	0.2662338
ILMN_1776005	304.6397	0
ILMN_3236156	327.195	0
ILMN_2056167	143.7257	0.03376623
ILMN_3246544	82.72939	0.864935
ILMN_1742456	1350.23	0
ILMN_1720303	171.9513	0.01428571
ILMN_1735745	91.69379	0.3636364
ILMN_1749114	96.42915	0.2298701
ILMN_1654980	91.93586	0.3532467
ILMN_1661862	83.83185	0.8012987
ILMN_1779890	94.24452	0.2883117
ILMN_1728705	83.06166	0.8467532
ILMN_1663347	142.2081	0.03506494
ILMN_2340886	82.86633	0.8545455
ILMN_1815232	102.705	0.1532468
ILMN_2259155	79.47495	0.9727273
ILMN_1758983	153.7304	0.02077922
ILMN_1715612	94.58129	0.2779221
ILMN_1662734	88.92298	0.4714286
ILMN_1718124	90.95309	0.3805195
ILMN_2223887	77.87296	0.9948052
ILMN_1713274	84.54039	0.7402598
ILMN_1752662	87.09117	0.5779221
ILMN_1659270	327.2414	0
ILMN_2265222	90.3381	0.4090909
ILMN_1723871	122.681	0.05714286
ILMN_2354855	102.1761	0.161039
ILMN_1792012	86.5162	0.6155844
ILMN_1799198	93.21692	0.3207792
ILMN_1684983	90.77281	0.3857143
ILMN_1752008	98.60545	0.2038961
ILMN_1723141	143.6348	0.03376623
ILMN_1779280	87.45478	0.548052
ILMN_1708203	181.0019	0.009090909
ILMN_2287604	102.1633	0.161039
ILMN_2394975	85.57299	0.6727273
ILMN_2088847	148.0635	0.02727273
ILMN_1730567	86.77571	0.6012987
ILMN_1772703	104.2035	0.1311688
ILMN_2215631	106.181	0.1155844
ILMN_1785146	88.39548	0.4987013
ILMN_1718060	95.58621	0.2558441
ILMN_2298160	84.12459	0.774026
ILMN_3239298	83.70387	0.8077922
ILMN_1691180	106.1022	0.1155844
ILMN_1722959	96.96738	0.2246753
ILMN_1688075	91.17494	0.3766234
ILMN_2323465	84.26663	0.7636364
ILMN_1677610	86.90009	0.5935065
ILMN_1681194	81.452	0.912987
ILMN_1728147	87.87254	0.5233766
ILMN_1734542	104.5102	0.1285714
ILMN_1700371	104.403	0.1311688
ILMN_1692936	147.5611	0.02857143
ILMN_1724832	97.50854	0.2181818
ILMN_1739486	154.514	0.02077922
ILMN_2255001	80.93018	0.9350649
ILMN_1805336	87.38802	0.5506493
ILMN_1719909	79.3158	0.9779221
ILMN_2336656	91.8961	0.3545454
ILMN_1676594	89.84908	0.425974
ILMN_1731851	253.3667	0.003896104
ILMN_1813544	100.2875	0.1818182
ILMN_1653730	167.6757	0.01688312
ILMN_1765061	104.5647	0.1272727
ILMN_1709091	106.7882	0.112987
ILMN_2163975	78.94592	0.9805195
ILMN_3244030	85.74978	0.6610389
ILMN_1737462	274.7322	0
ILMN_1683992	85.13608	0.7025974
ILMN_1811489	451.3696	0
ILMN_1735124	185.3465	0.009090909
ILMN_1804929	92.16174	0.3519481
ILMN_2095908	94.30436	0.2831169
ILMN_2209180	212.8994	0.005194805
ILMN_1758529	317.4748	0
ILMN_2299450	98.53261	0.2038961
ILMN_1706497	145.8609	0.03376623
ILMN_1760226	84.01143	0.7818182
ILMN_1669239	135.7598	0.04155844
ILMN_1660816	96.35415	0.2311688
