PROBE_ID	7677153059_D.VALUE	7677153059_D.Detection Pval
ILMN_1666022	100.615	0.5272727
ILMN_1698952	100.2468	0.5441558
ILMN_1676663	100.1241	0.5467532
ILMN_1689004	103.5178	0.4194805
ILMN_1759075	122.8445	0.1194805
ILMN_1731742	101.0042	0.5181818
ILMN_1697409	1209.472	0
ILMN_1768016	115.3906	0.1753247
ILMN_2349633	101.8461	0.4805195
ILMN_1743100	101.9923	0.4779221
ILMN_1783244	92.43583	0.9480519
ILMN_1704154	110.2332	0.2532468
ILMN_2379823	94.84908	0.8597403
ILMN_1714757	116.1764	0.1701299
ILMN_1685005	1062.09	0
ILMN_1764788	2139.91	0
ILMN_1699695	105.8791	0.3467532
ILMN_2299661	112.6923	0.2155844
ILMN_1765109	176.6356	0.02207792
ILMN_2112256	115.5507	0.174026
ILMN_1710204	128.1579	0.08831169
ILMN_2331232	106.7207	0.3207792
ILMN_1661825	92.13161	0.9506493
ILMN_2331231	99.05073	0.6090909
ILMN_1770711	104.9358	0.374026
ILMN_1659257	134.8455	0.06623377
ILMN_1813379	396.1889	0
ILMN_1801307	1056.342	0
ILMN_1695900	111.6256	0.225974
ILMN_1673175	103.2116	0.4337662
ILMN_1658713	126.487	0.09740259
ILMN_1683700	207.9393	0.009090909
ILMN_1680003	112.6618	0.2155844
ILMN_1670188	99.11864	0.6051948
ILMN_2399190	105.9441	0.3467532
ILMN_1784264	135.6869	0.06493507
ILMN_1758418	1218.758	0
ILMN_2066858	1490.026	0
ILMN_1655414	272.3475	0.003896104
ILMN_1661343	141.589	0.05584415
ILMN_2363392	1276.743	0
ILMN_1759501	98.10775	0.6584415
ILMN_2106380	839.1941	0
ILMN_1738335	103.6942	0.4142857
ILMN_1746175	118.6226	0.1454545
ILMN_2089875	122.1548	0.1207792
ILMN_1761778	144.8401	0.05064935
ILMN_1751464	106.8103	0.3168831
ILMN_1687442	118.0774	0.1454545
ILMN_1703650	417.7423	0
ILMN_2168933	117.2281	0.1584416
ILMN_1707591	194.0502	0.01298701
ILMN_1724096	144.6353	0.05064935
ILMN_1669703	589.8143	0
ILMN_1747358	100.6039	0.5272727
ILMN_1754708	97.69701	0.6805195
ILMN_1657891	128.284	0.08831169
ILMN_1690826	125.5692	0.1012987
ILMN_1763269	92.12569	0.951948
ILMN_1763587	108.7301	0.2792208
ILMN_1753789	181.7634	0.01948052
ILMN_1809842	104.1627	0.3987013
ILMN_1693428	96.11543	0.7961039
ILMN_1690050	123.6141	0.112987
ILMN_2169261	144.3974	0.05064935
ILMN_1768637	96.88921	0.7363636
ILMN_1799141	99.82645	0.5649351
ILMN_2115991	99.69669	0.5714286
ILMN_2341132	101.5643	0.4948052
ILMN_1664071	196.7694	0.01298701
ILMN_2334080	102.8802	0.4402598
ILMN_1720231	92.15321	0.9506493
ILMN_2150797	98.96416	0.6103896
ILMN_1795250	123.193	0.1155844
ILMN_1837935	169.4688	0.02987013
ILMN_1763627	123.3906	0.1142857
ILMN_1699820	101.431	0.4987013
ILMN_1786347	203.8179	0.01038961
ILMN_1656066	204.6041	0.01038961
ILMN_1683811	181.0999	0.01948052
ILMN_1806492	99.8046	0.5688311
ILMN_1750718	151.125	0.04285714
ILMN_1678329	146.278	0.04935065
ILMN_1766975	103.0055	0.438961
ILMN_1681234	98.91252	0.6116883
ILMN_1739573	114.886	0.1844156
ILMN_1714622	173.1958	0.02727273
ILMN_1752409	104.6595	0.3831169
ILMN_1726786	497.9211	0
ILMN_1771201	94.17139	0.8883117
ILMN_1725739	106.8375	0.3168831
ILMN_2094424	95.62862	0.8116883
ILMN_1746871	110.1126	0.2558441
ILMN_1732808	95.74329	0.8077922
ILMN_1807919	185.425	0.01688312
ILMN_1667893	177.2996	0.02207792
ILMN_1716370	173.908	0.02727273
ILMN_2115350	176.4601	0.02207792
ILMN_1684614	151.913	0.04155844
ILMN_1708615	103.3606	0.4298701
ILMN_1672004	412.9924	0
ILMN_1748884	117.6425	0.151948
ILMN_1660938	107.7952	0.2935065
ILMN_1765523	158.0299	0.03896104
ILMN_2082314	474.5551	0
ILMN_1813148	119.0844	0.138961
ILMN_1802642	101.9836	0.4779221
ILMN_1686261	105.0788	0.3701299
ILMN_1711109	107.8525	0.2909091
ILMN_1655068	105.499	0.3584416
ILMN_1679796	190.8231	0.01298701
ILMN_3251472	269.4626	0.003896104
ILMN_3245697	95.01952	0.8428571
ILMN_1714623	180.7368	0.01948052
ILMN_1721128	135.6088	0.06493507
ILMN_1683475	266.647	0.003896104
ILMN_2065606	152.88	0.04155844
ILMN_1711526	149.4897	0.04675325
ILMN_1808661	140.2184	0.05714286
ILMN_3235113	309.7737	0
ILMN_1674069	1891.728	0
ILMN_2087060	1849.05	0
ILMN_1746426	11090.4	0
ILMN_3298348	132.2222	0.07402597
ILMN_2192316	130.573	0.07662338
ILMN_1763419	100.1629	0.5467532
ILMN_2405628	99.146	0.6025974
ILMN_2293374	104.4046	0.3935065
ILMN_1683740	94.67732	0.8701299
ILMN_1796508	104.5148	0.3883117
ILMN_1802922	119.7744	0.1363636
ILMN_2086952	101.3685	0.5025974
ILMN_2043109	124.6511	0.1051948
ILMN_1686097	150.0607	0.04675325
ILMN_1777663	422.526	0
ILMN_2072973	242.3551	0.005194805
ILMN_1700487	123.6195	0.112987
ILMN_1765021	173.3148	0.02727273
ILMN_1684929	221.3378	0.006493506
ILMN_1749218	165.0802	0.03246753
ILMN_2122669	105.6517	0.3558442
ILMN_1805812	212.9281	0.007792208
ILMN_1729318	626.0786	0
ILMN_2141941	413.33	0
ILMN_2113938	179.5433	0.01948052
ILMN_1758057	133.7364	0.07012987
ILMN_1724333	164.8592	0.03246753
ILMN_2177832	109.6534	0.2623377
ILMN_1768181	124.1383	0.1103896
ILMN_1788886	102.3947	0.4532467
ILMN_3298423	102.0374	0.4753247
ILMN_3230215	99.80934	0.5675325
ILMN_2413833	102.6769	0.4454545
ILMN_1743131	147.381	0.04805195
ILMN_1779356	114.4	0.1935065
ILMN_1704576	99.12754	0.6038961
ILMN_2099745	102.9999	0.438961
ILMN_1658469	179.2664	0.01948052
ILMN_1664440	163.2024	0.03376623
ILMN_1779706	141.0044	0.05714286
ILMN_2270299	119.7373	0.1363636
ILMN_1715669	198.8724	0.01168831
ILMN_2412624	117.033	0.1584416
ILMN_1666178	262.2159	0.003896104
ILMN_2358919	156.2607	0.04025974
ILMN_1651967	256.0521	0.003896104
ILMN_2214197	295.368	0
ILMN_1714108	524.4255	0
ILMN_1686906	223.175	0.006493506
ILMN_1764851	133.6383	0.07012987
ILMN_3236112	94.95541	0.8467532
ILMN_1699389	115.9645	0.1714286
ILMN_1663932	95.4562	0.8207792
ILMN_2159152	115.1086	0.1818182
ILMN_1722091	111.5228	0.225974
ILMN_3305055	101.4462	0.4987013
ILMN_3224962	94.07713	0.8922078
ILMN_1778188	105.4285	0.3584416
ILMN_2138801	132.5524	0.07402597
ILMN_3247223	103.3789	0.4285714
ILMN_1737805	97.29075	0.7090909
ILMN_1726873	166.3158	0.03246753
ILMN_1693367	107.903	0.2909091
ILMN_2381064	111.773	0.2233766
ILMN_1681646	96.52398	0.7636364
ILMN_1714383	126.1779	0.1
ILMN_1670719	103.1875	0.4337662
ILMN_2337923	94.27436	0.8818182
ILMN_2323633	337.9085	0
ILMN_1699570	1039.94	0
ILMN_1738395	96.29282	0.7818182
ILMN_1696867	105.3184	0.3623376
ILMN_1673190	104.0318	0.4012987
ILMN_1679115	95.45741	0.8207792
ILMN_1734352	108.6842	0.2792208
ILMN_1707627	480.1913	0
ILMN_2181191	461.182	0
ILMN_1804629	208.3094	0.009090909
ILMN_2367063	117.6482	0.151948
ILMN_1716687	131.9425	0.07402597
ILMN_1685339	101.2836	0.5051948
ILMN_2278152	112.4415	0.2168831
ILMN_2360710	132.1795	0.07402597
ILMN_1789196	135.1674	0.06493507
ILMN_1789624	180.0613	0.01948052
ILMN_1757604	104.4525	0.3909091
ILMN_1697567	519.6622	0
ILMN_2353754	200.8946	0.01168831
ILMN_1747696	119.8047	0.1350649
ILMN_2140974	174.7332	0.02597403
ILMN_1653180	194.8659	0.01298701
ILMN_1740185	158.35	0.03896104
ILMN_2357155	92.13199	0.9506493
ILMN_2355423	151.1514	0.04285714
ILMN_1729234	521.3389	0
ILMN_1667657	120.245	0.1298701
ILMN_2128358	96.34183	0.7792208
ILMN_1718687	97.4017	0.7077922
ILMN_2196409	101.1704	0.5077922
ILMN_1695036	118.6775	0.1441558
ILMN_1797744	120.4789	0.1298701
ILMN_1780349	96.0835	0.7974026
ILMN_1730999	363.4113	0
ILMN_1790350	107.3615	0.3077922
ILMN_1727479	504.0486	0
ILMN_2118910	98.89616	0.6142857
ILMN_1690307	132.179	0.07402597
ILMN_1736536	96.99813	0.7285714
ILMN_2120636	104.4609	0.3909091
ILMN_2120631	99.21539	0.6
ILMN_1676256	111.5972	0.225974
ILMN_2169801	108.1554	0.2883117
ILMN_3243238	103.1366	0.4363636
ILMN_1808512	102.3046	0.4597403
ILMN_1769219	271.8554	0.003896104
ILMN_1651950	199.3358	0.01168831
ILMN_1695432	378.2881	0
ILMN_2329679	506.8579	0
ILMN_2094718	11946.03	0
ILMN_1789614	2193.942	0
ILMN_2329483	104.5235	0.387013
ILMN_1677061	136.5226	0.06493507
ILMN_1654031	94.91485	0.8545455
ILMN_1785010	124.0548	0.1103896
ILMN_2364369	122.1745	0.1207792
ILMN_1796949	161.6576	0.03636364
ILMN_1690894	108.852	0.2779221
ILMN_1731043	321.6011	0
ILMN_1755737	1294.614	0
ILMN_1793831	134.0804	0.06753246
ILMN_1765851	227.0877	0.006493506
ILMN_1806800	99.97876	0.5597402
ILMN_2171789	98.82037	0.6168831
ILMN_1698218	115.4877	0.174026
ILMN_1691487	99.36069	0.5948052
ILMN_2383774	109.0912	0.2701299
ILMN_1806728	92.28403	0.9480519
ILMN_2067032	94.87537	0.8571429
ILMN_1694061	102.7295	0.4441558
ILMN_1663381	109.0475	0.2714286
ILMN_1701514	167.526	0.03246753
ILMN_1780397	229.2487	0.005194805
ILMN_1763104	102.1163	0.4714286
ILMN_1745976	94.20341	0.8844156
ILMN_2255811	90.80852	0.9714286
ILMN_2338116	101.6338	0.4922078
ILMN_1699447	99.94563	0.5597402
ILMN_1677104	89.44274	0.9831169
ILMN_1740493	156.9248	0.03896104
ILMN_1700353	125.6721	0.1012987
ILMN_1783910	144.3306	0.05064935
ILMN_2392143	136.3598	0.06493507
ILMN_2405991	117.0758	0.1584416
ILMN_1654408	147.3806	0.04805195
ILMN_1758250	210.6095	0.007792208
ILMN_1715540	94.90108	0.8558441
ILMN_1782069	186.9926	0.01558442
ILMN_2289924	202.6188	0.01038961
ILMN_2399174	144.0123	0.05064935
ILMN_1781691	146.3333	0.04935065
ILMN_1737146	1024.936	0
ILMN_1674855	92.31649	0.9480519
ILMN_1788783	122.2507	0.1207792
ILMN_1699737	115.8455	0.1714286
ILMN_1716913	340.8535	0
ILMN_3240736	105.4418	0.3584416
ILMN_1705218	127.8811	0.08831169
ILMN_1673275	215.1088	0.007792208
ILMN_2408440	132.1676	0.07402597
ILMN_1747058	266.7751	0.003896104
ILMN_2211122	114.1329	0.1987013
ILMN_1751627	255.1355	0.003896104
ILMN_1814650	208.9449	0.009090909
ILMN_2372639	340.0488	0
ILMN_1775703	126.0127	0.1012987
ILMN_1666007	102.7734	0.4415585
ILMN_2272967	106.0054	0.3454545
ILMN_2369104	190.4111	0.01298701
ILMN_1711368	109.43	0.2649351
ILMN_1684943	153.6539	0.04155844
ILMN_2124833	97.55511	0.6935065
ILMN_1688104	109.456	0.2649351
ILMN_2404112	133.1284	0.07272727
ILMN_1693674	109.0531	0.2714286
ILMN_1661003	96.48841	0.7675325
ILMN_1688231	563.7242	0
ILMN_1701248	105.5063	0.3584416
ILMN_1690783	234.0824	0.005194805
ILMN_1740864	161.3585	0.03636364
ILMN_2074894	105.8075	0.3519481
ILMN_1798103	90.61447	0.9727273
ILMN_1738220	201.2868	0.01168831
ILMN_1802904	94.71027	0.8675325
ILMN_2205322	151.1124	0.04285714
ILMN_1792076	151.2794	0.04285714
ILMN_1666556	120.827	0.1285714
ILMN_1690891	103.0923	0.4363636
ILMN_1770955	110.2372	0.2532468
ILMN_1676997	169.4175	0.03116883
ILMN_1680892	114.9754	0.1831169
ILMN_1694817	108.1244	0.2883117
ILMN_1797063	99.72449	0.5714286
ILMN_1719393	91.26917	0.9662338
ILMN_2062832	97.44117	0.7064935
ILMN_1774083	126.6837	0.0961039
ILMN_1803811	2265.941	0
ILMN_1714700	154.3025	0.04155844
ILMN_1787815	121.7031	0.1233766
ILMN_1778755	174.425	0.02597403
ILMN_1746788	118.7441	0.1428571
ILMN_1694208	112.0369	0.2194805
ILMN_1680993	97.68214	0.6831169
ILMN_2329290	137.8798	0.06103896
ILMN_1718619	140.7692	0.05714286
ILMN_2262275	1343.898	0
ILMN_2350114	113.2345	0.2103896
ILMN_2350122	369.3475	0
ILMN_1811277	99.05721	0.6090909
ILMN_1677542	105.1204	0.3688312
ILMN_2383290	104.6668	0.3831169
ILMN_1772689	112.8453	0.2142857
ILMN_1713542	149.7912	0.04675325
ILMN_1754476	107.2236	0.3090909
ILMN_1660904	118.3242	0.1454545
ILMN_2361991	94.31004	0.8805195
ILMN_2339234	103.2953	0.4324675
ILMN_1661220	103.9678	0.4025974
ILMN_1680487	113.0086	0.212987
ILMN_1740042	94.95123	0.8467532
ILMN_2193443	136.6012	0.06363636
ILMN_1698237	134.8396	0.06623377
ILMN_2331729	97.38998	0.7077922
ILMN_1745079	98.91941	0.6116883
ILMN_1678054	252.8553	0.003896104
ILMN_1779252	379.2313	0
ILMN_1752741	161.3017	0.03636364
ILMN_2327775	96.8949	0.7363636
ILMN_2327780	153.5512	0.04155844
ILMN_2405031	124.6218	0.1051948
ILMN_1711247	113.946	0.2051948
ILMN_1799642	142.3839	0.05324675
ILMN_1813625	535.7936	0
ILMN_1738704	205.682	0.009090909
ILMN_1655482	213.6084	0.007792208
ILMN_1736575	143.5129	0.05064935
ILMN_1657766	105.3396	0.361039
ILMN_1741755	183.3052	0.01818182
ILMN_1688276	100.2059	0.5441558
ILMN_1810441	154.8583	0.04025974
ILMN_1685430	182.6664	0.01818182
ILMN_2362477	98.67879	0.6337662
ILMN_1748685	103.0495	0.438961
ILMN_1654737	120.0154	0.1324675
ILMN_2351930	169.9279	0.02987013
ILMN_1682316	529.9954	0
ILMN_1738672	94.043	0.8935065
ILMN_2255142	113.6984	0.2064935
ILMN_1715305	96.73315	0.7493507
ILMN_2336902	99.4181	0.5935065
ILMN_1657709	96.02065	0.7987013
ILMN_1740389	126.0134	0.1012987
ILMN_1671765	108.6796	0.2792208
ILMN_1668453	121.0539	0.1285714
ILMN_1724350	104.7578	0.3831169
ILMN_2361737	94.77682	0.864935
ILMN_1674580	169.5152	0.02987013
ILMN_1671513	92.36539	0.9480519
ILMN_1711327	99.25542	0.5974026
ILMN_1704383	131.9889	0.07402597
ILMN_1697971	269.4619	0.003896104
ILMN_1730497	110.5636	0.2441558
ILMN_1736562	233.6432	0.005194805
ILMN_2413517	115.7538	0.1714286
ILMN_2323385	268.6809	0.003896104
ILMN_1792265	117.261	0.1571429
ILMN_1653591	95.88395	0.8051948
ILMN_1729495	283.1754	0.001298701
ILMN_1813027	111.8918	0.2233766
ILMN_1718142	101.9445	0.4779221
ILMN_1784230	107.4459	0.3064935
ILMN_1796063	217.8559	0.006493506
ILMN_1684352	213.2474	0.007792208
ILMN_1770865	138.3103	0.05974026
ILMN_1712708	147.885	0.04805195
ILMN_1762021	184.0634	0.01818182
ILMN_2125451	99.56302	0.5805195
ILMN_3251638	109.9507	0.2597403
ILMN_1704972	196.9558	0.01168831
ILMN_1737599	105.7965	0.3532467
ILMN_2404665	137.7442	0.06103896
ILMN_1719404	103.7293	0.4116883
ILMN_1700408	187.7794	0.01558442
ILMN_1754130	190.9081	0.01298701
ILMN_3231127	196.3751	0.01298701
ILMN_3234441	97.10977	0.7233766
ILMN_3229749	96.8321	0.738961
ILMN_1717915	103.6655	0.4142857
ILMN_2412046	96.90813	0.7350649
ILMN_1714987	116.5047	0.1649351
ILMN_1702712	96.78423	0.7428572
ILMN_1672479	104.8971	0.3766234
ILMN_2347622	201.2	0.01168831
ILMN_1666376	177.4735	0.02207792
ILMN_1705458	428.5773	0
ILMN_1784799	98.03996	0.6610389
ILMN_1654786	92.25106	0.9493507
ILMN_1656910	106.4732	0.325974
ILMN_2094631	105.4564	0.3584416
ILMN_2094630	99.69352	0.5714286
ILMN_1706265	102.202	0.4662338
ILMN_1666852	109.515	0.2636364
ILMN_1702489	103.0832	0.4363636
ILMN_1768365	101.5374	0.4961039
ILMN_1764165	103.8677	0.4064935
ILMN_3235584	148.6436	0.04675325
ILMN_1667915	101.1948	0.5064935
ILMN_1694174	129.57	0.08311688
ILMN_1813430	107.7505	0.2961039
ILMN_2381834	124.7688	0.1038961
ILMN_1775537	109.0368	0.2714286
ILMN_1791099	96.54544	0.7623377
ILMN_1683974	155.8205	0.04025974
ILMN_1727364	354.0615	0
ILMN_1692247	99.48423	0.587013
ILMN_1756657	110.3296	0.2519481
ILMN_2225061	95.98166	0.8012987
ILMN_1714774	132.1682	0.07402597
ILMN_1720717	101.1234	0.5077922
ILMN_1790253	122.3313	0.1207792
ILMN_1668644	94.71313	0.8675325
ILMN_1667416	104.4006	0.3935065
ILMN_2172547	102.0989	0.4727273
ILMN_1799698	117.2272	0.1584416
ILMN_1797359	134.4834	0.06753246
ILMN_3251308	105.0468	0.3727273
ILMN_1746704	846.0452	0
ILMN_1786697	105.3822	0.361039
ILMN_1763433	131.2586	0.07532468
ILMN_1719254	122.8373	0.1194805
ILMN_1709877	219.3226	0.006493506
ILMN_1666893	151.5824	0.04285714
ILMN_1805792	266.111	0.003896104
ILMN_1753413	116.8935	0.161039
ILMN_2370588	104.8352	0.3805195
ILMN_1735788	434.1147	0
ILMN_2161746	104.6244	0.3831169
ILMN_1658144	138.7039	0.05974026
ILMN_1720241	286.3003	0.001298701
ILMN_1796589	101.6044	0.4935065
ILMN_1661173	168.2378	0.03116883
ILMN_1713990	128.2114	0.08831169
ILMN_1727692	139.4341	0.05974026
ILMN_1776125	126.7481	0.0961039
ILMN_1812940	235.2053	0.005194805
ILMN_1717854	96.54364	0.7623377
ILMN_1761148	117.8919	0.1454545
ILMN_1805481	117.4001	0.1558442
ILMN_1690802	491.9709	0
ILMN_1809944	134.026	0.06753246
ILMN_1671913	100.4602	0.5324675
ILMN_1688728	140.0229	0.05714286
ILMN_2310075	92.55701	0.9467533
ILMN_2041971	118.7041	0.1428571
ILMN_1779663	157.1525	0.03896104
ILMN_2167922	592.8096	0
ILMN_1673872	101.7493	0.4857143
ILMN_1765085	92.00507	0.9532468
ILMN_1675577	109.8564	0.2597403
ILMN_1733703	107.4203	0.3064935
ILMN_1732722	104.1476	0.3987013
ILMN_2365410	113.037	0.212987
ILMN_1695946	127.7927	0.09090909
ILMN_1655052	96.92165	0.7337663
ILMN_1655924	111.1061	0.2337662
ILMN_1764098	103.7366	0.4116883
ILMN_2295518	113.5128	0.2077922
ILMN_1691648	107.5545	0.3012987
ILMN_2409642	142.0838	0.05324675
ILMN_1700337	114.1058	0.1987013
ILMN_2241775	322.5546	0
ILMN_1738909	106.5704	0.3246753
ILMN_2272074	166.6356	0.03246753
ILMN_2311518	395.8829	0
ILMN_1656371	145.2981	0.05064935
ILMN_1674380	103.2039	0.4337662
ILMN_1661657	103.2723	0.4337662
ILMN_2127007	102.1985	0.4662338
ILMN_2094377	108.5731	0.2844156
ILMN_1782295	106.7687	0.3181818
ILMN_2402805	388.172	0
ILMN_2402806	322.1393	0
ILMN_1772242	102.5523	0.4493507
ILMN_1656410	99.64283	0.5727273
ILMN_1683909	97.40797	0.7077922
ILMN_1791653	94.59416	0.8714285
ILMN_2352380	115.5978	0.174026
ILMN_1743987	135.9223	0.06493507
ILMN_2302983	109.6655	0.2623377
ILMN_1740622	103.2323	0.4337662
ILMN_1815938	106.7145	0.3207792
ILMN_1679401	109.6989	0.2623377
ILMN_1706805	126.7533	0.0961039
ILMN_1814296	182.0679	0.01818182
ILMN_1667047	105.7762	0.3532467
ILMN_1661637	99.00265	0.6103896
ILMN_2099315	114.5238	0.1883117
ILMN_1814557	99.52671	0.5831169
ILMN_1652397	92.12682	0.951948
ILMN_2364674	319.6378	0
ILMN_1813568	122.0513	0.1207792
ILMN_1724234	102.0223	0.4766234
ILMN_1671022	135.0822	0.06493507
ILMN_1654261	130.0227	0.08181818
ILMN_1651238	96.70708	0.7519481
ILMN_2049536	215.2583	0.007792208
ILMN_1802901	211.2294	0.007792208
ILMN_2297353	91.33848	0.9662338
ILMN_2362346	125.7777	0.1012987
ILMN_2176758	99.67926	0.5727273
ILMN_1738674	294.3424	0
ILMN_1674533	99.27962	0.5961039
ILMN_2368188	88.96294	0.9883117
ILMN_2272412	101.333	0.5025974
ILMN_1696160	102.6565	0.448052
ILMN_1676402	102.0224	0.4766234
ILMN_1660368	257.5011	0.003896104
ILMN_1744574	117.0793	0.1584416
ILMN_2116075	104.7655	0.3831169
ILMN_1799067	101.4902	0.4974026
ILMN_2119584	98.2979	0.648052
ILMN_3247395	97.33163	0.7090909
ILMN_1754871	104.8809	0.3766234
ILMN_1797367	148.1079	0.04805195
ILMN_2246510	207.7608	0.009090909
ILMN_1758378	172.0719	0.02857143
ILMN_1714216	138.3541	0.05974026
ILMN_1762631	117.5043	0.1545455
ILMN_2412380	106.6782	0.3220779
ILMN_1787567	165.3117	0.03246753
ILMN_1692177	152.8433	0.04155844
ILMN_1711091	222.3669	0.006493506
ILMN_2124187	202.7452	0.01038961
ILMN_1685574	177.2861	0.02207792
ILMN_2276952	434.1411	0
ILMN_2376403	2646.462	0
ILMN_1748124	3938.636	0
ILMN_1695382	106.1659	0.3363636
ILMN_1781356	108.6955	0.2792208
ILMN_1721636	247.7484	0.003896104
ILMN_3301824	116.971	0.1597403
ILMN_3225244	112.2854	0.2194805
ILMN_1746393	134.9473	0.06623377
ILMN_2368292	1916.88	0
ILMN_1673111	767.7032	0
ILMN_1657509	131.1174	0.07532468
ILMN_2097954	117.1774	0.1584416
ILMN_3246534	111.7164	0.2233766
ILMN_1747146	364.5227	0
ILMN_1674967	103.9965	0.4025974
ILMN_1674645	99.24718	0.5974026
ILMN_1680430	99.61298	0.5766234
ILMN_1765427	100.0467	0.5519481
ILMN_1758790	107.3093	0.3077922
ILMN_1797209	177.8844	0.02207792
ILMN_2223805	168.5712	0.03116883
ILMN_1652578	107.8289	0.2909091
ILMN_1661143	138.3044	0.05974026
ILMN_1746712	151.173	0.04285714
ILMN_2314121	95.01469	0.8441558
ILMN_1660639	98.04255	0.6610389
ILMN_1718907	185.619	0.01688312
ILMN_1655611	105.5937	0.3571429
ILMN_1743933	207.3294	0.009090909
ILMN_3245550	103.9123	0.4038961
ILMN_1656291	94.09479	0.8922078
ILMN_1801443	157.2254	0.03896104
ILMN_1801098	325.091	0
ILMN_1662884	102.6235	0.448052
ILMN_1768913	98.05705	0.6610389
ILMN_1781027	134.9409	0.06623377
ILMN_1713668	221.4363	0.006493506
ILMN_2211672	109.2783	0.2662338
ILMN_1657194	104.7012	0.3831169
ILMN_1806464	94.5367	0.8766234
ILMN_1775615	119.9864	0.1324675
ILMN_1747546	107.5174	0.3051948
ILMN_1656194	160.1891	0.03766234
ILMN_1697810	97.22157	0.7142857
ILMN_2341524	104.147	0.3987013
ILMN_1768115	125.733	0.1012987
ILMN_2194106	91.72601	0.9623377
ILMN_2130525	128.3482	0.08831169
ILMN_1669881	120.9037	0.1285714
ILMN_1785060	170.0363	0.02987013
ILMN_1803850	101.7726	0.4857143
ILMN_1743465	102.2893	0.4597403
ILMN_2374383	112.8497	0.2142857
ILMN_1777881	215.6802	0.007792208
ILMN_2377708	107.907	0.2909091
ILMN_1699980	171.0607	0.02987013
ILMN_1710899	93.88815	0.8974026
ILMN_1746349	92.01427	0.9532468
ILMN_1810093	107.9652	0.2909091
ILMN_2186319	113.1424	0.2116883
ILMN_1790549	137.4595	0.06233766
ILMN_1655469	179.4272	0.01948052
ILMN_1725079	152.1496	0.04155844
ILMN_1718621	472.747	0
ILMN_1760449	110.0626	0.2558441
ILMN_2389970	178.5533	0.02207792
ILMN_1749403	138.6908	0.05974026
ILMN_1718607	135.9012	0.06493507
ILMN_2290522	98.07183	0.6610389
ILMN_2340027	129.9349	0.08181818
ILMN_1720908	96.16386	0.7896104
ILMN_1799028	128.717	0.08571429
ILMN_2183856	114.7213	0.1857143
ILMN_1730998	93.66934	0.9077922
ILMN_2120695	105.1783	0.3662338
ILMN_1809291	108.0427	0.2909091
ILMN_1683263	112.3889	0.2168831
ILMN_1729453	199.6379	0.01168831
ILMN_2260991	627.4822	0
ILMN_2349658	777.6405	0
ILMN_1681679	3465.069	0
ILMN_1716236	99.25546	0.5974026
ILMN_2186846	92.83918	0.938961
ILMN_1693860	107.0648	0.3103896
ILMN_2063254	92.64487	0.9441559
ILMN_2197750	106.3608	0.3285714
ILMN_1779014	200.2067	0.01168831
ILMN_1775336	91.43489	0.9649351
ILMN_2347298	117.1217	0.1584416
ILMN_2260813	105.435	0.3584416
ILMN_1771155	114.46	0.1883117
ILMN_1657554	156.6821	0.04025974
ILMN_1693635	126.2987	0.0987013
ILMN_2231478	98.9362	0.6116883
ILMN_1737360	119.8661	0.1337662
ILMN_1740500	201.9419	0.01038961
ILMN_1737972	132.3793	0.07402597
ILMN_1701264	143.328	0.05064935
ILMN_2092232	244.3734	0.005194805
ILMN_1775761	109.9559	0.2597403
ILMN_1670948	169.8195	0.02987013
ILMN_2129349	154.2417	0.04155844
ILMN_1802753	201.0888	0.01168831
ILMN_1794666	123.2555	0.1155844
ILMN_1738843	97.06442	0.7246753
ILMN_1760369	133.4916	0.07142857
ILMN_1723381	120.3906	0.1298701
ILMN_1791637	95.59631	0.8155844
ILMN_1691572	373.1734	0
ILMN_1697777	114.0313	0.2
ILMN_3234456	105.7918	0.3532467
ILMN_3197097	131.9697	0.07402597
ILMN_1684520	113.0876	0.212987
ILMN_1763231	135.7628	0.06493507
ILMN_1705834	102.8287	0.4415585
ILMN_1743303	155.2699	0.04025974
ILMN_2183784	100.8295	0.5220779
ILMN_1778438	141.2589	0.05584415
ILMN_1745573	235.367	0.005194805
ILMN_1668606	129.9513	0.08181818
ILMN_1753064	129.8412	0.08181818
ILMN_2390472	251.4228	0.003896104
ILMN_1696757	150.0083	0.04675325
ILMN_1693317	219.4222	0.006493506
ILMN_1737271	119.043	0.1402597
ILMN_1660810	142.8196	0.05194805
ILMN_1784516	105.1805	0.3662338
ILMN_2192385	158.0238	0.03896104
ILMN_1715332	98.05505	0.6610389
ILMN_1710671	95.40493	0.8220779
ILMN_2217955	116.4123	0.1662338
ILMN_2122760	129.3586	0.08311688
ILMN_2319234	117.2825	0.1558442
ILMN_1690320	109.3736	0.2649351
ILMN_2190126	109.48	0.2649351
ILMN_1730963	115.8051	0.1714286
ILMN_1710303	98.89378	0.6142857
ILMN_1676555	122.662	0.1194805
ILMN_1757730	117.6254	0.151948
ILMN_1755487	100.0042	0.5558441
ILMN_1832106	92.69398	0.9415584
ILMN_1694979	99.14683	0.6025974
ILMN_1728605	317.1682	0
ILMN_1761476	92.35812	0.9480519
ILMN_1735822	136.5997	0.06363636
ILMN_1668795	103.3263	0.4311688
ILMN_1696375	166.1735	0.03246753
ILMN_2083593	182.2698	0.01818182
ILMN_2083588	183.9208	0.01818182
ILMN_1807088	106.1868	0.3363636
ILMN_3203551	103.8608	0.4064935
ILMN_1777366	96.7882	0.7428572
ILMN_2289623	112.8938	0.2142857
